county,precinct,office,district,party,candidate,votes,,,
Madison,BROOKFIELD 1,State Senate,53,,Void,0,,,
Madison,BROOKFIELD 2,State Senate,53,,Void,0,,,
Madison,BROOKFIELD 3,State Senate,53,,Void,0,,,
Madison,CAZENOVIA 1,State Senate,53,,Void,1,,,
Madison,CAZENOVIA 2,State Senate,53,,Void,0,,,
Madison,CAZENOVIA 3,State Senate,53,,Void,1,,,
Madison,CAZENOVIA 4,State Senate,53,,Void,5,,,
Madison,CAZENOVIA 5,State Senate,53,,Void,5,,,
Madison,CAZENOVIA 6,State Senate,53,,Void,0,,,
Madison,DERUYTER 1,State Senate,53,,Void,2,,,
Madison,EATON 1,State Senate,53,,Void,3,,,
Madison,EATON 2,State Senate,53,,Void,2,,,
Madison,EATON 3,State Senate,53,,Void,0,,,
Madison,FENNER 1,State Senate,53,,Void,1,,,
Madison,GEORGETOWN 1,State Senate,53,,Void,2,,,
Madison,HAMILTON 1,State Senate,53,,Void,0,,,
Madison,HAMILTON 2,State Senate,53,,Void,1,,,
Madison,HAMILTON 3,State Senate,53,,Void,0,,,
Madison,HAMILTON 4,State Senate,53,,Void,0,,,
Madison,LEBANON 1,State Senate,53,,Void,0,,,
Madison,LEBANON 2,State Senate,53,,Void,0,,,
Madison,LENOX 1,State Senate,53,,Void,1,,,
Madison,LENOX 2,State Senate,53,,Void,0,,,
Madison,LENOX 3,State Senate,53,,Void,1,,,
Madison,LENOX 4,State Senate,53,,Void,2,,,
Madison,LENOX 5,State Senate,53,,Void,1,,,
Madison,LENOX 6,State Senate,53,,Void,2,,,
Madison,LINCOLN 1,State Senate,53,,Void,2,,,
Madison,LINCOLN 2,State Senate,53,,Void,3,,,
Madison,MADISON 1,State Senate,53,,Void,1,,,
Madison,MADISON 2,State Senate,53,,Void,2,,,
Madison,NELSON 1,State Senate,53,,Void,1,,,
Madison,NELSON 2,State Senate,53,,Void,1,,,
Madison,SMITHFIELD 1,State Senate,53,,Void,1,,,
Madison,STOCKBRIDGE 1,State Senate,53,,Void,0,,,
Madison,STOCKBRIDGE 2,State Senate,53,,Void,0,,,
Madison,SULLIVAN 1,State Senate,53,,Void,3,,,
Madison,SULLIVAN 2,State Senate,53,,Void,2,,,
Madison,SULLIVAN 3,State Senate,53,,Void,2,,,
Madison,SULLIVAN 4,State Senate,53,,Void,1,,,
Madison,SULLIVAN 5,State Senate,53,,Void,0,,,
Madison,SULLIVAN 6,State Senate,53,,Void,0,,,
Madison,SULLIVAN 7,State Senate,53,,Void,1,,,
Madison,SULLIVAN 8,State Senate,53,,Void,0,,,
Madison,SULLIVAN 9,State Senate,53,,Void,0,,,
Madison,SULLIVAN 10,State Senate,53,,Void,1,,,
Madison,SULLIVAN 11,State Senate,53,,Void,3,,,
Madison,ONEIDA WARD 1-1,State Senate,53,,Void,1,,,
Madison,ONEIDA WARD 1-2,State Senate,53,,Void,2,,,
Madison,ONEIDA WARD 2-1,State Senate,53,,Void,7,,,
Madison,ONEIDA WARD 2-2,State Senate,53,,Void,2,,,
Madison,ONEIDA WARD 3-1,State Senate,53,,Void,4,,,
Madison,ONEIDA WARD 4-1,State Senate,53,,Void,1,,,
Madison,ONEIDA WARD 5-1,State Senate,53,,Void,4,,,
Madison,ONEIDA WARD 6-1,State Senate,53,,Void,2,,,
Madison,BROOKFIELD 1,State Senate,53,,Blanks,103,,,
Madison,BROOKFIELD 2,State Senate,53,,Blanks,173,,,
Madison,BROOKFIELD 3,State Senate,53,,Blanks,84,,,
Madison,CAZENOVIA 1,State Senate,53,,Blanks,201,,,
Madison,CAZENOVIA 2,State Senate,53,,Blanks,138,,,
Madison,CAZENOVIA 3,State Senate,53,,Blanks,160,,,
Madison,CAZENOVIA 4,State Senate,53,,Blanks,243,,,
Madison,CAZENOVIA 5,State Senate,53,,Blanks,310,,,
Madison,CAZENOVIA 6,State Senate,53,,Blanks,154,,,
Madison,DERUYTER 1,State Senate,53,,Blanks,283,,,
Madison,EATON 1,State Senate,53,,Blanks,211,,,
Madison,EATON 2,State Senate,53,,Blanks,103,,,
Madison,EATON 3,State Senate,53,,Blanks,84,,,
Madison,FENNER 1,State Senate,53,,Blanks,271,,,
Madison,GEORGETOWN 1,State Senate,53,,Blanks,99,,,
Madison,HAMILTON 1,State Senate,53,,Blanks,121,,,
Madison,HAMILTON 2,State Senate,53,,Blanks,168,,,
Madison,HAMILTON 3,State Senate,53,,Blanks,69,,,
Madison,HAMILTON 4,State Senate,53,,Blanks,194,,,
Madison,LEBANON 1,State Senate,53,,Blanks,69,,,
Madison,LEBANON 2,State Senate,53,,Blanks,112,,,
Madison,LENOX 1,State Senate,53,,Blanks,230,,,
Madison,LENOX 2,State Senate,53,,Blanks,174,,,
Madison,LENOX 3,State Senate,53,,Blanks,199,,,
Madison,LENOX 4,State Senate,53,,Blanks,157,,,
Madison,LENOX 5,State Senate,53,,Blanks,225,,,
Madison,LENOX 6,State Senate,53,,Blanks,89,,,
Madison,LINCOLN 1,State Senate,53,,Blanks,150,,,
Madison,LINCOLN 2,State Senate,53,,Blanks,150,,,
Madison,MADISON 1,State Senate,53,,Blanks,243,,,
Madison,MADISON 2,State Senate,53,,Blanks,155,,,
Madison,NELSON 1,State Senate,53,,Blanks,148,,,
Madison,NELSON 2,State Senate,53,,Blanks,175,,,
Madison,SMITHFIELD 1,State Senate,53,,Blanks,160,,,
Madison,STOCKBRIDGE 1,State Senate,53,,Blanks,126,,,
Madison,STOCKBRIDGE 2,State Senate,53,,Blanks,139,,,
Madison,SULLIVAN 1,State Senate,53,,Blanks,298,,,
Madison,SULLIVAN 2,State Senate,53,,Blanks,292,,,
Madison,SULLIVAN 3,State Senate,53,,Blanks,161,,,
Madison,SULLIVAN 4,State Senate,53,,Blanks,67,,,
Madison,SULLIVAN 5,State Senate,53,,Blanks,224,,,
Madison,SULLIVAN 6,State Senate,53,,Blanks,239,,,
Madison,SULLIVAN 7,State Senate,53,,Blanks,204,,,
Madison,SULLIVAN 8,State Senate,53,,Blanks,86,,,
Madison,SULLIVAN 9,State Senate,53,,Blanks,155,,,
Madison,SULLIVAN 10,State Senate,53,,Blanks,173,,,
Madison,SULLIVAN 11,State Senate,53,,Blanks,178,,,
Madison,ONEIDA WARD 1-1,State Senate,53,,Blanks,135,,,
Madison,ONEIDA WARD 1-2,State Senate,53,,Blanks,130,,,
Madison,ONEIDA WARD 2-1,State Senate,53,,Blanks,157,,,
Madison,ONEIDA WARD 2-2,State Senate,53,,Blanks,110,,,
Madison,ONEIDA WARD 3-1,State Senate,53,,Blanks,175,,,
Madison,ONEIDA WARD 4-1,State Senate,53,,Blanks,109,,,
Madison,ONEIDA WARD 5-1,State Senate,53,,Blanks,113,,,
Madison,ONEIDA WARD 6-1,State Senate,53,,Blanks,120,,,
Madison,BROOKFIELD 1,U.S. Senate,,DEM,Kirsten E. Gillibrand,125,,,
Madison,BROOKFIELD 2,U.S. Senate,,DEM,Kirsten E. Gillibrand,181,,,
Madison,BROOKFIELD 3,U.S. Senate,,DEM,Kirsten E. Gillibrand,118,,,
Madison,CAZENOVIA 1,U.S. Senate,,DEM,Kirsten E. Gillibrand,220,,,
Madison,CAZENOVIA 2,U.S. Senate,,DEM,Kirsten E. Gillibrand,264,,,
Madison,CAZENOVIA 3,U.S. Senate,,DEM,Kirsten E. Gillibrand,329,,,
Madison,CAZENOVIA 4,U.S. Senate,,DEM,Kirsten E. Gillibrand,332,,,
Madison,CAZENOVIA 5,U.S. Senate,,DEM,Kirsten E. Gillibrand,377,,,
Madison,CAZENOVIA 6,U.S. Senate,,DEM,Kirsten E. Gillibrand,234,,,
Madison,DERUYTER 1,U.S. Senate,,DEM,Kirsten E. Gillibrand,294,,,
Madison,EATON 1,U.S. Senate,,DEM,Kirsten E. Gillibrand,360,,,
Madison,EATON 2,U.S. Senate,,DEM,Kirsten E. Gillibrand,141,,,
Madison,EATON 3,U.S. Senate,,DEM,Kirsten E. Gillibrand,114,,,
Madison,FENNER 1,U.S. Senate,,DEM,Kirsten E. Gillibrand,301,,,
Madison,GEORGETOWN 1,U.S. Senate,,DEM,Kirsten E. Gillibrand,112,,,
Madison,HAMILTON 1,U.S. Senate,,DEM,Kirsten E. Gillibrand,335,,,
Madison,HAMILTON 2,U.S. Senate,,DEM,Kirsten E. Gillibrand,465,,,
Madison,HAMILTON 3,U.S. Senate,,DEM,Kirsten E. Gillibrand,145,,,
Madison,HAMILTON 4,U.S. Senate,,DEM,Kirsten E. Gillibrand,311,,,
Madison,LEBANON 1,U.S. Senate,,DEM,Kirsten E. Gillibrand,89,,,
Madison,LEBANON 2,U.S. Senate,,DEM,Kirsten E. Gillibrand,159,,,
Madison,LENOX 1,U.S. Senate,,DEM,Kirsten E. Gillibrand,317,,,
Madison,LENOX 2,U.S. Senate,,DEM,Kirsten E. Gillibrand,267,,,
Madison,LENOX 3,U.S. Senate,,DEM,Kirsten E. Gillibrand,347,,,
Madison,LENOX 4,U.S. Senate,,DEM,Kirsten E. Gillibrand,254,,,
Madison,LENOX 5,U.S. Senate,,DEM,Kirsten E. Gillibrand,318,,,
Madison,LENOX 6,U.S. Senate,,DEM,Kirsten E. Gillibrand,128,,,
Madison,LINCOLN 1,U.S. Senate,,DEM,Kirsten E. Gillibrand,163,,,
Madison,LINCOLN 2,U.S. Senate,,DEM,Kirsten E. Gillibrand,187,,,
Madison,MADISON 1,U.S. Senate,,DEM,Kirsten E. Gillibrand,325,,,
Madison,MADISON 2,U.S. Senate,,DEM,Kirsten E. Gillibrand,290,,,
Madison,NELSON 1,U.S. Senate,,DEM,Kirsten E. Gillibrand,237,,,
Madison,NELSON 2,U.S. Senate,,DEM,Kirsten E. Gillibrand,262,,,
Madison,SMITHFIELD 1,U.S. Senate,,DEM,Kirsten E. Gillibrand,193,,,
Madison,STOCKBRIDGE 1,U.S. Senate,,DEM,Kirsten E. Gillibrand,143,,,
Madison,STOCKBRIDGE 2,U.S. Senate,,DEM,Kirsten E. Gillibrand,162,,,
Madison,SULLIVAN 1,U.S. Senate,,DEM,Kirsten E. Gillibrand,436,,,
Madison,SULLIVAN 2,U.S. Senate,,DEM,Kirsten E. Gillibrand,343,,,
Madison,SULLIVAN 3,U.S. Senate,,DEM,Kirsten E. Gillibrand,268,,,
Madison,SULLIVAN 4,U.S. Senate,,DEM,Kirsten E. Gillibrand,131,,,
Madison,SULLIVAN 5,U.S. Senate,,DEM,Kirsten E. Gillibrand,356,,,
Madison,SULLIVAN 6,U.S. Senate,,DEM,Kirsten E. Gillibrand,361,,,
Madison,SULLIVAN 7,U.S. Senate,,DEM,Kirsten E. Gillibrand,269,,,
Madison,SULLIVAN 8,U.S. Senate,,DEM,Kirsten E. Gillibrand,209,,,
Madison,SULLIVAN 9,U.S. Senate,,DEM,Kirsten E. Gillibrand,208,,,
Madison,SULLIVAN 10,U.S. Senate,,DEM,Kirsten E. Gillibrand,285,,,
Madison,SULLIVAN 11,U.S. Senate,,DEM,Kirsten E. Gillibrand,226,,,
Madison,ONEIDA WARD 1-1,U.S. Senate,,DEM,Kirsten E. Gillibrand,148,,,
Madison,ONEIDA WARD 1-2,U.S. Senate,,DEM,Kirsten E. Gillibrand,250,,,
Madison,ONEIDA WARD 2-1,U.S. Senate,,DEM,Kirsten E. Gillibrand,296,,,
Madison,ONEIDA WARD 2-2,U.S. Senate,,DEM,Kirsten E. Gillibrand,232,,,
Madison,ONEIDA WARD 3-1,U.S. Senate,,DEM,Kirsten E. Gillibrand,366,,,
Madison,ONEIDA WARD 4-1,U.S. Senate,,DEM,Kirsten E. Gillibrand,235,,,
Madison,ONEIDA WARD 5-1,U.S. Senate,,DEM,Kirsten E. Gillibrand,271,,,
Madison,ONEIDA WARD 6-1,U.S. Senate,,DEM,Kirsten E. Gillibrand,211,,,
Madison,BROOKFIELD 1,U.S. Senate,,REP,Wendy Long,74,,,
Madison,BROOKFIELD 2,U.S. Senate,,REP,Wendy Long,107,,,
Madison,BROOKFIELD 3,U.S. Senate,,REP,Wendy Long,84,,,
Madison,CAZENOVIA 1,U.S. Senate,,REP,Wendy Long,181,,,
Madison,CAZENOVIA 2,U.S. Senate,,REP,Wendy Long,158,,,
Madison,CAZENOVIA 3,U.S. Senate,,REP,Wendy Long,148,,,
Madison,CAZENOVIA 4,U.S. Senate,,REP,Wendy Long,259,,,
Madison,CAZENOVIA 5,U.S. Senate,,REP,Wendy Long,316,,,
Madison,CAZENOVIA 6,U.S. Senate,,REP,Wendy Long,154,,,
Madison,DERUYTER 1,U.S. Senate,,REP,Wendy Long,239,,,
Madison,EATON 1,U.S. Senate,,REP,Wendy Long,201,,,
Madison,EATON 2,U.S. Senate,,REP,Wendy Long,109,,,
Madison,EATON 3,U.S. Senate,,REP,Wendy Long,96,,,
Madison,FENNER 1,U.S. Senate,,REP,Wendy Long,258,,,
Madison,GEORGETOWN 1,U.S. Senate,,REP,Wendy Long,108,,,
Madison,HAMILTON 1,U.S. Senate,,REP,Wendy Long,119,,,
Madison,HAMILTON 2,U.S. Senate,,REP,Wendy Long,152,,,
Madison,HAMILTON 3,U.S. Senate,,REP,Wendy Long,57,,,
Madison,HAMILTON 4,U.S. Senate,,REP,Wendy Long,180,,,
Madison,LEBANON 1,U.S. Senate,,REP,Wendy Long,59,,,
Madison,LEBANON 2,U.S. Senate,,REP,Wendy Long,102,,,
Madison,LENOX 1,U.S. Senate,,REP,Wendy Long,220,,,
Madison,LENOX 2,U.S. Senate,,REP,Wendy Long,151,,,
Madison,LENOX 3,U.S. Senate,,REP,Wendy Long,147,,,
Madison,LENOX 4,U.S. Senate,,REP,Wendy Long,141,,,
Madison,LENOX 5,U.S. Senate,,REP,Wendy Long,222,,,
Madison,LENOX 6,U.S. Senate,,REP,Wendy Long,91,,,
Madison,LINCOLN 1,U.S. Senate,,REP,Wendy Long,138,,,
Madison,LINCOLN 2,U.S. Senate,,REP,Wendy Long,129,,,
Madison,MADISON 1,U.S. Senate,,REP,Wendy Long,227,,,
Madison,MADISON 2,U.S. Senate,,REP,Wendy Long,140,,,
Madison,NELSON 1,U.S. Senate,,REP,Wendy Long,157,,,
Madison,NELSON 2,U.S. Senate,,REP,Wendy Long,163,,,
Madison,SMITHFIELD 1,U.S. Senate,,REP,Wendy Long,147,,,
Madison,STOCKBRIDGE 1,U.S. Senate,,REP,Wendy Long,108,,,
Madison,STOCKBRIDGE 2,U.S. Senate,,REP,Wendy Long,122,,,
Madison,SULLIVAN 1,U.S. Senate,,REP,Wendy Long,269,,,
Madison,SULLIVAN 2,U.S. Senate,,REP,Wendy Long,262,,,
Madison,SULLIVAN 3,U.S. Senate,,REP,Wendy Long,193,,,
Madison,SULLIVAN 4,U.S. Senate,,REP,Wendy Long,87,,,
Madison,SULLIVAN 5,U.S. Senate,,REP,Wendy Long,229,,,
Madison,SULLIVAN 6,U.S. Senate,,REP,Wendy Long,230,,,
Madison,SULLIVAN 7,U.S. Senate,,REP,Wendy Long,198,,,
Madison,SULLIVAN 8,U.S. Senate,,REP,Wendy Long,104,,,
Madison,SULLIVAN 9,U.S. Senate,,REP,Wendy Long,150,,,
Madison,SULLIVAN 10,U.S. Senate,,REP,Wendy Long,152,,,
Madison,SULLIVAN 11,U.S. Senate,,REP,Wendy Long,158,,,
Madison,ONEIDA WARD 1-1,U.S. Senate,,REP,Wendy Long,133,,,
Madison,ONEIDA WARD 1-2,U.S. Senate,,REP,Wendy Long,145,,,
Madison,ONEIDA WARD 2-1,U.S. Senate,,REP,Wendy Long,181,,,
Madison,ONEIDA WARD 2-2,U.S. Senate,,REP,Wendy Long,103,,,
Madison,ONEIDA WARD 3-1,U.S. Senate,,REP,Wendy Long,171,,,
Madison,ONEIDA WARD 4-1,U.S. Senate,,REP,Wendy Long,89,,,
Madison,ONEIDA WARD 5-1,U.S. Senate,,REP,Wendy Long,127,,,
Madison,ONEIDA WARD 6-1,U.S. Senate,,REP,Wendy Long,138,,,
Madison,BROOKFIELD 1,U.S. Senate,,CON,Wendy Long,22,,,
Madison,BROOKFIELD 2,U.S. Senate,,CON,Wendy Long,19,,,
Madison,BROOKFIELD 3,U.S. Senate,,CON,Wendy Long,22,,,
Madison,CAZENOVIA 1,U.S. Senate,,CON,Wendy Long,26,,,
Madison,CAZENOVIA 2,U.S. Senate,,CON,Wendy Long,15,,,
Madison,CAZENOVIA 3,U.S. Senate,,CON,Wendy Long,26,,,
Madison,CAZENOVIA 4,U.S. Senate,,CON,Wendy Long,36,,,
Madison,CAZENOVIA 5,U.S. Senate,,CON,Wendy Long,47,,,
Madison,CAZENOVIA 6,U.S. Senate,,CON,Wendy Long,21,,,
Madison,DERUYTER 1,U.S. Senate,,CON,Wendy Long,52,,,
Madison,EATON 1,U.S. Senate,,CON,Wendy Long,49,,,
Madison,EATON 2,U.S. Senate,,CON,Wendy Long,26,,,
Madison,EATON 3,U.S. Senate,,CON,Wendy Long,10,,,
Madison,FENNER 1,U.S. Senate,,CON,Wendy Long,52,,,
Madison,GEORGETOWN 1,U.S. Senate,,CON,Wendy Long,25,,,
Madison,HAMILTON 1,U.S. Senate,,CON,Wendy Long,12,,,
Madison,HAMILTON 2,U.S. Senate,,CON,Wendy Long,12,,,
Madison,HAMILTON 3,U.S. Senate,,CON,Wendy Long,9,,,
Madison,HAMILTON 4,U.S. Senate,,CON,Wendy Long,29,,,
Madison,LEBANON 1,U.S. Senate,,CON,Wendy Long,14,,,
Madison,LEBANON 2,U.S. Senate,,CON,Wendy Long,13,,,
Madison,LENOX 1,U.S. Senate,,CON,Wendy Long,32,,,
Madison,LENOX 2,U.S. Senate,,CON,Wendy Long,24,,,
Madison,LENOX 3,U.S. Senate,,CON,Wendy Long,22,,,
Madison,LENOX 4,U.S. Senate,,CON,Wendy Long,28,,,
Madison,LENOX 5,U.S. Senate,,CON,Wendy Long,32,,,
Madison,LENOX 6,U.S. Senate,,CON,Wendy Long,13,,,
Madison,LINCOLN 1,U.S. Senate,,CON,Wendy Long,25,,,
Madison,LINCOLN 2,U.S. Senate,,CON,Wendy Long,19,,,
Madison,MADISON 1,U.S. Senate,,CON,Wendy Long,37,,,
Madison,MADISON 2,U.S. Senate,,CON,Wendy Long,20,,,
Madison,NELSON 1,U.S. Senate,,CON,Wendy Long,35,,,
Madison,NELSON 2,U.S. Senate,,CON,Wendy Long,36,,,
Madison,SMITHFIELD 1,U.S. Senate,,CON,Wendy Long,32,,,
Madison,STOCKBRIDGE 1,U.S. Senate,,CON,Wendy Long,14,,,
Madison,STOCKBRIDGE 2,U.S. Senate,,CON,Wendy Long,21,,,
Madison,SULLIVAN 1,U.S. Senate,,CON,Wendy Long,43,,,
Madison,SULLIVAN 2,U.S. Senate,,CON,Wendy Long,56,,,
Madison,SULLIVAN 3,U.S. Senate,,CON,Wendy Long,24,,,
Madison,SULLIVAN 4,U.S. Senate,,CON,Wendy Long,11,,,
Madison,SULLIVAN 5,U.S. Senate,,CON,Wendy Long,37,,,
Madison,SULLIVAN 6,U.S. Senate,,CON,Wendy Long,39,,,
Madison,SULLIVAN 7,U.S. Senate,,CON,Wendy Long,39,,,
Madison,SULLIVAN 8,U.S. Senate,,CON,Wendy Long,17,,,
Madison,SULLIVAN 9,U.S. Senate,,CON,Wendy Long,44,,,
Madison,SULLIVAN 10,U.S. Senate,,CON,Wendy Long,38,,,
Madison,SULLIVAN 11,U.S. Senate,,CON,Wendy Long,34,,,
Madison,ONEIDA WARD 1-1,U.S. Senate,,CON,Wendy Long,19,,,
Madison,ONEIDA WARD 1-2,U.S. Senate,,CON,Wendy Long,22,,,
Madison,ONEIDA WARD 2-1,U.S. Senate,,CON,Wendy Long,36,,,
Madison,ONEIDA WARD 2-2,U.S. Senate,,CON,Wendy Long,26,,,
Madison,ONEIDA WARD 3-1,U.S. Senate,,CON,Wendy Long,31,,,
Madison,ONEIDA WARD 4-1,U.S. Senate,,CON,Wendy Long,28,,,
Madison,ONEIDA WARD 5-1,U.S. Senate,,CON,Wendy Long,16,,,
Madison,ONEIDA WARD 6-1,U.S. Senate,,CON,Wendy Long,31,,,
Madison,BROOKFIELD 1,U.S. Senate,,WOR,Kirsten E. Gillibrand,9,,,
Madison,BROOKFIELD 2,U.S. Senate,,WOR,Kirsten E. Gillibrand,28,,,
Madison,BROOKFIELD 3,U.S. Senate,,WOR,Kirsten E. Gillibrand,21,,,
Madison,CAZENOVIA 1,U.S. Senate,,WOR,Kirsten E. Gillibrand,19,,,
Madison,CAZENOVIA 2,U.S. Senate,,WOR,Kirsten E. Gillibrand,10,,,
Madison,CAZENOVIA 3,U.S. Senate,,WOR,Kirsten E. Gillibrand,18,,,
Madison,CAZENOVIA 4,U.S. Senate,,WOR,Kirsten E. Gillibrand,12,,,
Madison,CAZENOVIA 5,U.S. Senate,,WOR,Kirsten E. Gillibrand,10,,,
Madison,CAZENOVIA 6,U.S. Senate,,WOR,Kirsten E. Gillibrand,9,,,
Madison,DERUYTER 1,U.S. Senate,,WOR,Kirsten E. Gillibrand,32,,,
Madison,EATON 1,U.S. Senate,,WOR,Kirsten E. Gillibrand,40,,,
Madison,EATON 2,U.S. Senate,,WOR,Kirsten E. Gillibrand,29,,,
Madison,EATON 3,U.S. Senate,,WOR,Kirsten E. Gillibrand,22,,,
Madison,FENNER 1,U.S. Senate,,WOR,Kirsten E. Gillibrand,39,,,
Madison,GEORGETOWN 1,U.S. Senate,,WOR,Kirsten E. Gillibrand,18,,,
Madison,HAMILTON 1,U.S. Senate,,WOR,Kirsten E. Gillibrand,15,,,
Madison,HAMILTON 2,U.S. Senate,,WOR,Kirsten E. Gillibrand,20,,,
Madison,HAMILTON 3,U.S. Senate,,WOR,Kirsten E. Gillibrand,14,,,
Madison,HAMILTON 4,U.S. Senate,,WOR,Kirsten E. Gillibrand,17,,,
Madison,LEBANON 1,U.S. Senate,,WOR,Kirsten E. Gillibrand,7,,,
Madison,LEBANON 2,U.S. Senate,,WOR,Kirsten E. Gillibrand,16,,,
Madison,LENOX 1,U.S. Senate,,WOR,Kirsten E. Gillibrand,33,,,
Madison,LENOX 2,U.S. Senate,,WOR,Kirsten E. Gillibrand,28,,,
Madison,LENOX 3,U.S. Senate,,WOR,Kirsten E. Gillibrand,21,,,
Madison,LENOX 4,U.S. Senate,,WOR,Kirsten E. Gillibrand,18,,,
Madison,LENOX 5,U.S. Senate,,WOR,Kirsten E. Gillibrand,31,,,
Madison,LENOX 6,U.S. Senate,,WOR,Kirsten E. Gillibrand,22,,,
Madison,LINCOLN 1,U.S. Senate,,WOR,Kirsten E. Gillibrand,16,,,
Madison,LINCOLN 2,U.S. Senate,,WOR,Kirsten E. Gillibrand,17,,,
Madison,MADISON 1,U.S. Senate,,WOR,Kirsten E. Gillibrand,25,,,
Madison,MADISON 2,U.S. Senate,,WOR,Kirsten E. Gillibrand,22,,,
Madison,NELSON 1,U.S. Senate,,WOR,Kirsten E. Gillibrand,19,,,
Madison,NELSON 2,U.S. Senate,,WOR,Kirsten E. Gillibrand,11,,,
Madison,SMITHFIELD 1,U.S. Senate,,WOR,Kirsten E. Gillibrand,21,,,
Madison,STOCKBRIDGE 1,U.S. Senate,,WOR,Kirsten E. Gillibrand,16,,,
Madison,STOCKBRIDGE 2,U.S. Senate,,WOR,Kirsten E. Gillibrand,17,,,
Madison,SULLIVAN 1,U.S. Senate,,WOR,Kirsten E. Gillibrand,31,,,
Madison,SULLIVAN 2,U.S. Senate,,WOR,Kirsten E. Gillibrand,28,,,
Madison,SULLIVAN 3,U.S. Senate,,WOR,Kirsten E. Gillibrand,23,,,
Madison,SULLIVAN 4,U.S. Senate,,WOR,Kirsten E. Gillibrand,18,,,
Madison,SULLIVAN 5,U.S. Senate,,WOR,Kirsten E. Gillibrand,34,,,
Madison,SULLIVAN 6,U.S. Senate,,WOR,Kirsten E. Gillibrand,26,,,
Madison,SULLIVAN 7,U.S. Senate,,WOR,Kirsten E. Gillibrand,23,,,
Madison,SULLIVAN 8,U.S. Senate,,WOR,Kirsten E. Gillibrand,8,,,
Madison,SULLIVAN 9,U.S. Senate,,WOR,Kirsten E. Gillibrand,31,,,
Madison,SULLIVAN 10,U.S. Senate,,WOR,Kirsten E. Gillibrand,17,,,
Madison,SULLIVAN 11,U.S. Senate,,WOR,Kirsten E. Gillibrand,25,,,
Madison,ONEIDA WARD 1-1,U.S. Senate,,WOR,Kirsten E. Gillibrand,8,,,
Madison,ONEIDA WARD 1-2,U.S. Senate,,WOR,Kirsten E. Gillibrand,9,,,
Madison,ONEIDA WARD 2-1,U.S. Senate,,WOR,Kirsten E. Gillibrand,18,,,
Madison,ONEIDA WARD 2-2,U.S. Senate,,WOR,Kirsten E. Gillibrand,18,,,
Madison,ONEIDA WARD 3-1,U.S. Senate,,WOR,Kirsten E. Gillibrand,27,,,
Madison,ONEIDA WARD 4-1,U.S. Senate,,WOR,Kirsten E. Gillibrand,22,,,
Madison,ONEIDA WARD 5-1,U.S. Senate,,WOR,Kirsten E. Gillibrand,30,,,
Madison,ONEIDA WARD 6-1,U.S. Senate,,WOR,Kirsten E. Gillibrand,23,,,
Madison,BROOKFIELD 1,U.S. Senate,,IND,Kirsten E. Gillibrand,9,,,
Madison,BROOKFIELD 2,U.S. Senate,,IND,Kirsten E. Gillibrand,17,,,
Madison,BROOKFIELD 3,U.S. Senate,,IND,Kirsten E. Gillibrand,11,,,
Madison,CAZENOVIA 1,U.S. Senate,,IND,Kirsten E. Gillibrand,19,,,
Madison,CAZENOVIA 2,U.S. Senate,,IND,Kirsten E. Gillibrand,19,,,
Madison,CAZENOVIA 3,U.S. Senate,,IND,Kirsten E. Gillibrand,15,,,
Madison,CAZENOVIA 4,U.S. Senate,,IND,Kirsten E. Gillibrand,18,,,
Madison,CAZENOVIA 5,U.S. Senate,,IND,Kirsten E. Gillibrand,21,,,
Madison,CAZENOVIA 6,U.S. Senate,,IND,Kirsten E. Gillibrand,10,,,
Madison,DERUYTER 1,U.S. Senate,,IND,Kirsten E. Gillibrand,20,,,
Madison,EATON 1,U.S. Senate,,IND,Kirsten E. Gillibrand,20,,,
Madison,EATON 2,U.S. Senate,,IND,Kirsten E. Gillibrand,14,,,
Madison,EATON 3,U.S. Senate,,IND,Kirsten E. Gillibrand,12,,,
Madison,FENNER 1,U.S. Senate,,IND,Kirsten E. Gillibrand,17,,,
Madison,GEORGETOWN 1,U.S. Senate,,IND,Kirsten E. Gillibrand,5,,,
Madison,HAMILTON 1,U.S. Senate,,IND,Kirsten E. Gillibrand,10,,,
Madison,HAMILTON 2,U.S. Senate,,IND,Kirsten E. Gillibrand,13,,,
Madison,HAMILTON 3,U.S. Senate,,IND,Kirsten E. Gillibrand,3,,,
Madison,HAMILTON 4,U.S. Senate,,IND,Kirsten E. Gillibrand,11,,,
Madison,LEBANON 1,U.S. Senate,,IND,Kirsten E. Gillibrand,13,,,
Madison,LEBANON 2,U.S. Senate,,IND,Kirsten E. Gillibrand,15,,,
Madison,LENOX 1,U.S. Senate,,IND,Kirsten E. Gillibrand,25,,,
Madison,LENOX 2,U.S. Senate,,IND,Kirsten E. Gillibrand,12,,,
Madison,LENOX 3,U.S. Senate,,IND,Kirsten E. Gillibrand,16,,,
Madison,LENOX 4,U.S. Senate,,IND,Kirsten E. Gillibrand,13,,,
Madison,LENOX 5,U.S. Senate,,IND,Kirsten E. Gillibrand,24,,,
Madison,LENOX 6,U.S. Senate,,IND,Kirsten E. Gillibrand,17,,,
Madison,LINCOLN 1,U.S. Senate,,IND,Kirsten E. Gillibrand,14,,,
Madison,LINCOLN 2,U.S. Senate,,IND,Kirsten E. Gillibrand,11,,,
Madison,MADISON 1,U.S. Senate,,IND,Kirsten E. Gillibrand,18,,,
Madison,MADISON 2,U.S. Senate,,IND,Kirsten E. Gillibrand,19,,,
