county,precinct,office,district,candidate,party,votes,,,,,,,,,,
Albany,BETH ED4,U.S. Senate,,Wendy Long,REP,158,,,,,,,,,,
Albany,BETH ED5,U.S. Senate,,Wendy Long,REP,173,,,,,,,,,,
Albany,BETH ED6,U.S. Senate,,Wendy Long,REP,175,,,,,,,,,,
Albany,BETH ED7,U.S. Senate,,Wendy Long,REP,138,,,,,,,,,,
Albany,BETH ED8,U.S. Senate,,Wendy Long,REP,214,,,,,,,,,,
Albany,BETH ED9,U.S. Senate,,Wendy Long,REP,117,,,,,,,,,,
Albany,BETH ED10,U.S. Senate,,Wendy Long,REP,103,,,,,,,,,,
Albany,BETH ED11,U.S. Senate,,Wendy Long,REP,107,,,,,,,,,,
Albany,BETH ED12,U.S. Senate,,Wendy Long,REP,69,,,,,,,,,,
Albany,BETH ED13,U.S. Senate,,Wendy Long,REP,92,,,,,,,,,,
Albany,BETH ED14,U.S. Senate,,Wendy Long,REP,178,,,,,,,,,,
Albany,BETH ED15,U.S. Senate,,Wendy Long,REP,69,,,,,,,,,,
Albany,BETH ED16,U.S. Senate,,Wendy Long,REP,81,,,,,,,,,,
Albany,BETH ED17,U.S. Senate,,Wendy Long,REP,84,,,,,,,,,,
Albany,BETH ED18,U.S. Senate,,Wendy Long,REP,103,,,,,,,,,,
Albany,BETH ED19,U.S. Senate,,Wendy Long,REP,147,,,,,,,,,,
Albany,BETH ED20,U.S. Senate,,Wendy Long,REP,133,,,,,,,,,,
Albany,BETH ED21,U.S. Senate,,Wendy Long,REP,60,,,,,,,,,,
Albany,BETH ED22,U.S. Senate,,Wendy Long,REP,119,,,,,,,,,,
Albany,BETH ED23,U.S. Senate,,Wendy Long,REP,181,,,,,,,,,,
Albany,BETH ED24,U.S. Senate,,Wendy Long,REP,184,,,,,,,,,,
Albany,BETH ED25,U.S. Senate,,Wendy Long,REP,121,,,,,,,,,,
Albany,BETH ED26,U.S. Senate,,Wendy Long,REP,146,,,,,,,,,,
Albany,BETH ED27,U.S. Senate,,Wendy Long,REP,104,,,,,,,,,,
Albany,BETH ED28,U.S. Senate,,Wendy Long,REP,108,,,,,,,,,,
Albany,BETH ED29,U.S. Senate,,Wendy Long,REP,129,,,,,,,,,,
Albany,BETH ED30,U.S. Senate,,Wendy Long,REP,60,,,,,,,,,,
Albany,BETH ED31,U.S. Senate,,Wendy Long,REP,209,,,,,,,,,,
Albany,COEY ED1,U.S. Senate,,Wendy Long,REP,54,,,,,,,,,,
Albany,COEY ED2,U.S. Senate,,Wendy Long,REP,131,,,,,,,,,,
Albany,COEY ED3,U.S. Senate,,Wendy Long,REP,172,,,,,,,,,,
Albany,COEY ED4,U.S. Senate,,Wendy Long,REP,92,,,,,,,,,,
Albany,COEY ED5,U.S. Senate,,Wendy Long,REP,154,,,,,,,,,,
Albany,COEY ED6,U.S. Senate,,Wendy Long,REP,120,,,,,,,,,,
Albany,COLON ED1,U.S. Senate,,Wendy Long,REP,106,,,,,,,,,,
Albany,COLON ED2,U.S. Senate,,Wendy Long,REP,168,,,,,,,,,,
Albany,COLON ED3,U.S. Senate,,Wendy Long,REP,79,,,,,,,,,,
Albany,COLON ED4,U.S. Senate,,Wendy Long,REP,223,,,,,,,,,,
Albany,COLON ED5,U.S. Senate,,Wendy Long,REP,148,,,,,,,,,,
Albany,COLON ED6,U.S. Senate,,Wendy Long,REP,208,,,,,,,,,,
Albany,COLON ED7,U.S. Senate,,Wendy Long,REP,169,,,,,,,,,,
Albany,COLON ED8,U.S. Senate,,Wendy Long,REP,152,,,,,,,,,,
Albany,COLON ED9,U.S. Senate,,Wendy Long,REP,115,,,,,,,,,,
Albany,COLON ED10,U.S. Senate,,Wendy Long,REP,98,,,,,,,,,,
Albany,COLON ED11,U.S. Senate,,Wendy Long,REP,153,,,,,,,,,,
Albany,COLON ED12,U.S. Senate,,Wendy Long,REP,152,,,,,,,,,,
Albany,COLON ED13,U.S. Senate,,Wendy Long,REP,127,,,,,,,,,,
Albany,COLON ED14,U.S. Senate,,Wendy Long,REP,127,,,,,,,,,,
Albany,COLON ED15,U.S. Senate,,Wendy Long,REP,125,,,,,,,,,,
Albany,COLON ED16,U.S. Senate,,Wendy Long,REP,126,,,,,,,,,,
Albany,COLON ED17,U.S. Senate,,Wendy Long,REP,100,,,,,,,,,,
Albany,COLON ED18,U.S. Senate,,Wendy Long,REP,201,,,,,,,,,,
Albany,COLON ED19,U.S. Senate,,Wendy Long,REP,121,,,,,,,,,,
Albany,COLON ED20,U.S. Senate,,Wendy Long,REP,111,,,,,,,,,,
Albany,COLON ED21,U.S. Senate,,Wendy Long,REP,143,,,,,,,,,,
Albany,COLON ED22,U.S. Senate,,Wendy Long,REP,200,,,,,,,,,,
Albany,COLON ED23,U.S. Senate,,Wendy Long,REP,157,,,,,,,,,,
Albany,COLON ED24,U.S. Senate,,Wendy Long,REP,164,,,,,,,,,,
Albany,COLON ED25,U.S. Senate,,Wendy Long,REP,134,,,,,,,,,,
Albany,COLON ED26,U.S. Senate,,Wendy Long,REP,201,,,,,,,,,,
Albany,COLON ED27,U.S. Senate,,Wendy Long,REP,155,,,,,,,,,,
Albany,COLON ED28,U.S. Senate,,Wendy Long,REP,220,,,,,,,,,,
Albany,COLON ED29,U.S. Senate,,Wendy Long,REP,125,,,,,,,,,,
Albany,COLON ED30,U.S. Senate,,Wendy Long,REP,166,,,,,,,,,,
Albany,COLON ED31,U.S. Senate,,Wendy Long,REP,247,,,,,,,,,,
Albany,COLON ED32,U.S. Senate,,Wendy Long,REP,97,,,,,,,,,,
Albany,COLON ED33,U.S. Senate,,Wendy Long,REP,106,,,,,,,,,,
Albany,COLON ED34,U.S. Senate,,Wendy Long,REP,270,,,,,,,,,,
Albany,COLON ED35,U.S. Senate,,Wendy Long,REP,200,,,,,,,,,,
Albany,COLON ED36,U.S. Senate,,Wendy Long,REP,227,,,,,,,,,,
Albany,COLON ED37,U.S. Senate,,Wendy Long,REP,147,,,,,,,,,,
Albany,COLON ED38,U.S. Senate,,Wendy Long,REP,157,,,,,,,,,,
Albany,COLON ED39,U.S. Senate,,Wendy Long,REP,162,,,,,,,,,,
Albany,COLON ED40,U.S. Senate,,Wendy Long,REP,191,,,,,,,,,,
Albany,COLON ED41,U.S. Senate,,Wendy Long,REP,132,,,,,,,,,,
Albany,COLON ED42,U.S. Senate,,Wendy Long,REP,175,,,,,,,,,,
Albany,COLON ED43,U.S. Senate,,Wendy Long,REP,154,,,,,,,,,,
Albany,COLON ED44,U.S. Senate,,Wendy Long,REP,162,,,,,,,,,,
Albany,COLON ED45,U.S. Senate,,Wendy Long,REP,122,,,,,,,,,,
Albany,COLON ED46,U.S. Senate,,Wendy Long,REP,179,,,,,,,,,,
Albany,COLON ED47,U.S. Senate,,Wendy Long,REP,121,,,,,,,,,,
Albany,COLON ED48,U.S. Senate,,Wendy Long,REP,195,,,,,,,,,,
Albany,COLON ED49,U.S. Senate,,Wendy Long,REP,107,,,,,,,,,,
Albany,COLON ED50,U.S. Senate,,Wendy Long,REP,139,,,,,,,,,,
Albany,COLON ED51,U.S. Senate,,Wendy Long,REP,229,,,,,,,,,,
Albany,COLON ED52,U.S. Senate,,Wendy Long,REP,164,,,,,,,,,,
Albany,COLON ED53,U.S. Senate,,Wendy Long,REP,153,,,,,,,,,,
Albany,COLON ED54,U.S. Senate,,Wendy Long,REP,160,,,,,,,,,,
Albany,COLON ED55,U.S. Senate,,Wendy Long,REP,172,,,,,,,,,,
Albany,COLON ED56,U.S. Senate,,Wendy Long,REP,100,,,,,,,,,,
Albany,COLON ED57,U.S. Senate,,Wendy Long,REP,179,,,,,,,,,,
Albany,COLON ED58,U.S. Senate,,Wendy Long,REP,148,,,,,,,,,,
Albany,COLON ED59,U.S. Senate,,Wendy Long,REP,208,,,,,,,,,,
Albany,COLON ED60,U.S. Senate,,Wendy Long,REP,125,,,,,,,,,,
Albany,COLON ED61,U.S. Senate,,Wendy Long,REP,148,,,,,,,,,,
Albany,GREEN ED1,U.S. Senate,,Wendy Long,REP,43,,,,,,,,,,
Albany,GREEN ED2,U.S. Senate,,Wendy Long,REP,18,,,,,,,,,,
Albany,GREEN ED3,U.S. Senate,,Wendy Long,REP,19,,,,,,,,,,
Albany,GREEN ED4,U.S. Senate,,Wendy Long,REP,33,,,,,,,,,,
Albany,GUILD ED1,U.S. Senate,,Wendy Long,REP,0,,,,,,,,,,
Albany,GUILD ED2,U.S. Senate,,Wendy Long,REP,32,,,,,,,,,,
Albany,GUILD ED3,U.S. Senate,,Wendy Long,REP,89,,,,,,,,,,
Albany,GUILD ED4,U.S. Senate,,Wendy Long,REP,131,,,,,,,,,,
Albany,GUILD ED5,U.S. Senate,,Wendy Long,REP,92,,,,,,,,,,
Albany,GUILD ED6,U.S. Senate,,Wendy Long,REP,114,,,,,,,,,,
Albany,GUILD ED7,U.S. Senate,,Wendy Long,REP,201,,,,,,,,,,
Albany,GUILD ED8,U.S. Senate,,Wendy Long,REP,113,,,,,,,,,,
Albany,GUILD ED9,U.S. Senate,,Wendy Long,REP,138,,,,,,,,,,
Albany,GUILD ED10,U.S. Senate,,Wendy Long,REP,113,,,,,,,,,,
Albany,GUILD ED11,U.S. Senate,,Wendy Long,REP,144,,,,,,,,,,
Albany,GUILD ED12,U.S. Senate,,Wendy Long,REP,201,,,,,,,,,,
Albany,GUILD ED13,U.S. Senate,,Wendy Long,REP,135,,,,,,,,,,
Albany,GUILD ED14,U.S. Senate,,Wendy Long,REP,150,,,,,,,,,,
Albany,GUILD ED15,U.S. Senate,,Wendy Long,REP,165,,,,,,,,,,
Albany,GUILD ED16,U.S. Senate,,Wendy Long,REP,180,,,,,,,,,,
Albany,GUILD ED17,U.S. Senate,,Wendy Long,REP,176,,,,,,,,,,
Albany,GUILD ED18,U.S. Senate,,Wendy Long,REP,208,,,,,,,,,,
Albany,GUILD ED19,U.S. Senate,,Wendy Long,REP,167,,,,,,,,,,
Albany,GUILD ED20,U.S. Senate,,Wendy Long,REP,113,,,,,,,,,,
Albany,GUILD ED21,U.S. Senate,,Wendy Long,REP,98,,,,,,,,,,
Albany,GUILD ED22,U.S. Senate,,Wendy Long,REP,219,,,,,,,,,,
Albany,GUILD ED23,U.S. Senate,,Wendy Long,REP,108,,,,,,,,,,
Albany,GUILD ED24,U.S. Senate,,Wendy Long,REP,195,,,,,,,,,,
Albany,GUILD ED25,U.S. Senate,,Wendy Long,REP,132,,,,,,,,,,
Albany,GUILD ED26,U.S. Senate,,Wendy Long,REP,192,,,,,,,,,,
Albany,GUILD ED27,U.S. Senate,,Wendy Long,REP,71,,,,,,,,,,
Albany,GUILD ED28,U.S. Senate,,Wendy Long,REP,177,,,,,,,,,,
Albany,GUILD ED29,U.S. Senate,,Wendy Long,REP,127,,,,,,,,,,
Albany,GUILD ED30,U.S. Senate,,Wendy Long,REP,75,,,,,,,,,,
Albany,KNOX ED1,U.S. Senate,,Wendy Long,REP,132,,,,,,,,,,
Albany,KNOX ED2,U.S. Senate,,Wendy Long,REP,152,,,,,,,,,,
Albany,KNOX ED3,U.S. Senate,,Wendy Long,REP,95,,,,,,,,,,
Albany,NEW S ED1,U.S. Senate,,Wendy Long,REP,203,,,,,,,,,,
Albany,NEW S ED2,U.S. Senate,,Wendy Long,REP,134,,,,,,,,,,
Albany,NEW S ED3,U.S. Senate,,Wendy Long,REP,103,,,,,,,,,,
Albany,NEW S ED4,U.S. Senate,,Wendy Long,REP,141,,,,,,,,,,
Albany,NEW S ED5,U.S. Senate,,Wendy Long,REP,174,,,,,,,,,,
Albany,NEW S ED6,U.S. Senate,,Wendy Long,REP,111,,,,,,,,,,
Albany,NEW S ED7,U.S. Senate,,Wendy Long,REP,134,,,,,,,,,,
Albany,NEW S ED8,U.S. Senate,,Wendy Long,REP,183,,,,,,,,,,
Albany,RENSS ED1,U.S. Senate,,Wendy Long,REP,66,,,,,,,,,,
Albany,RENSS ED2,U.S. Senate,,Wendy Long,REP,102,,,,,,,,,,
Albany,RENSS ED3,U.S. Senate,,Wendy Long,REP,85,,,,,,,,,,
Albany,WEST ED1,U.S. Senate,,Wendy Long,REP,186,,,,,,,,,,
Albany,WEST ED2,U.S. Senate,,Wendy Long,REP,124,,,,,,,,,,
Albany,WEST ED3,U.S. Senate,,Wendy Long,REP,174,,,,,,,,,,
Albany,Total,U.S. Senate,,Wendy Long,REP,25844,,,,,,,,,,
Albany,ALB W1 E1,U.S. Senate,,Wendy Long,CON,3,,,,,,,,,,
Albany,ALB W1 E2,U.S. Senate,,Wendy Long,CON,10,,,,,,,,,,
Albany,ALB W1 E3,U.S. Senate,,Wendy Long,CON,4,,,,,,,,,,
Albany,ALB W1 E4,U.S. Senate,,Wendy Long,CON,4,,,,,,,,,,
Albany,ALB W1 E5,U.S. Senate,,Wendy Long,CON,6,,,,,,,,,,
Albany,ALB W1 E6,U.S. Senate,,Wendy Long,CON,0,,,,,,,,,,
Albany,ALB W1 E7,U.S. Senate,,Wendy Long,CON,1,,,,,,,,,,
Albany,ALB W1 E8,U.S. Senate,,Wendy Long,CON,3,,,,,,,,,,
Albany,ALB W1 E10,U.S. Senate,,Wendy Long,CON,0,,,,,,,,,,
Albany,ALB W1 E11,U.S. Senate,,Wendy Long,CON,0,,,,,,,,,,
Albany,ALB W1 E12,U.S. Senate,,Wendy Long,CON,0,,,,,,,,,,
Albany,ALB W2 E1,U.S. Senate,,Wendy Long,CON,8,,,,,,,,,,
Albany,ALB W2 E2,U.S. Senate,,Wendy Long,CON,1,,,,,,,,,,
Albany,ALB W2 E3,U.S. Senate,,Wendy Long,CON,1,,,,,,,,,,
Albany,ALB W2 E4,U.S. Senate,,Wendy Long,CON,1,,,,,,,,,,
Albany,ALB W2 E5,U.S. Senate,,Wendy Long,CON,0,,,,,,,,,,
Albany,ALB W2 E6,U.S. Senate,,Wendy Long,CON,1,,,,,,,,,,
Albany,ALB W2 E7,U.S. Senate,,Wendy Long,CON,2,,,,,,,,,,
Albany,ALB W2 E8,U.S. Senate,,Wendy Long,CON,3,,,,,,,,,,
Albany,ALB W2 E9,U.S. Senate,,Wendy Long,CON,0,,,,,,,,,,
Albany,ALB W2 E10,U.S. Senate,,Wendy Long,CON,0,,,,,,,,,,
Albany,ALB W3 E1,U.S. Senate,,Wendy Long,CON,1,,,,,,,,,,
Albany,ALB W3 E2,U.S. Senate,,Wendy Long,CON,0,,,,,,,,,,
Albany,ALB W3 E3,U.S. Senate,,Wendy Long,CON,0,,,,,,,,,,
Albany,ALB W3 E4,U.S. Senate,,Wendy Long,CON,0,,,,,,,,,,
Albany,ALB W3 E5,U.S. Senate,,Wendy Long,CON,3,,,,,,,,,,
Albany,ALB W3 E6,U.S. Senate,,Wendy Long,CON,0,,,,,,,,,,
Albany,ALB W3 E7,U.S. Senate,,Wendy Long,CON,2,,,,,,,,,,
Albany,ALB W3 E8,U.S. Senate,,Wendy Long,CON,3,,,,,,,,,,
Albany,ALB W3 E9,U.S. Senate,,Wendy Long,CON,0,,,,,,,,,,
Albany,ALB W4 E1,U.S. Senate,,Wendy Long,CON,1,,,,,,,,,,
Albany,ALB W4 E2,U.S. Senate,,Wendy Long,CON,10,,,,,,,,,,
Albany,ALB W4 E3,U.S. Senate,,Wendy Long,CON,2,,,,,,,,,,
Albany,ALB W4 E4,U.S. Senate,,Wendy Long,CON,1,,,,,,,,,,
Albany,ALB W4 E5,U.S. Senate,,Wendy Long,CON,0,,,,,,,,,,
Albany,ALB W4 E6,U.S. Senate,,Wendy Long,CON,2,,,,,,,,,,
Albany,ALB W4 E7,U.S. Senate,,Wendy Long,CON,0,,,,,,,,,,
Albany,ALB W4 E8,U.S. Senate,,Wendy Long,CON,0,,,,,,,,,,
Albany,ALB W4 E10,U.S. Senate,,Wendy Long,CON,2,,,,,,,,,,
Albany,ALB W4 E11,U.S. Senate,,Wendy Long,CON,1,,,,,,,,,,
Albany,ALB W5 E1,U.S. Senate,,Wendy Long,CON,1,,,,,,,,,,
Albany,ALB W5 E2,U.S. Senate,,Wendy Long,CON,3,,,,,,,,,,
Albany,ALB W5 E3,U.S. Senate,,Wendy Long,CON,5,,,,,,,,,,
Albany,ALB W5 E4,U.S. Senate,,Wendy Long,CON,3,,,,,,,,,,
Albany,ALB W5 E5,U.S. Senate,,Wendy Long,CON,1,,,,,,,,,,
Albany,ALB W5 E6,U.S. Senate,,Wendy Long,CON,0,,,,,,,,,,
Albany,ALB W5 E7,U.S. Senate,,Wendy Long,CON,0,,,,,,,,,,
Albany,ALB W6 E1,U.S. Senate,,Wendy Long,CON,3,,,,,,,,,,
Albany,ALB W6 E2,U.S. Senate,,Wendy Long,CON,0,,,,,,,,,,
Albany,ALB W6 E3,U.S. Senate,,Wendy Long,CON,3,,,,,,,,,,
Albany,ALB W6 E4,U.S. Senate,,Wendy Long,CON,2,,,,,,,,,,
Albany,ALB W6 E5,U.S. Senate,,Wendy Long,CON,6,,,,,,,,,,
Albany,ALB W6 E6,U.S. Senate,,Wendy Long,CON,5,,,,,,,,,,
Albany,ALB W6 E7,U.S. Senate,,Wendy Long,CON,7,,,,,,,,,,
Albany,ALB W6 E8,U.S. Senate,,Wendy Long,CON,4,,,,,,,,,,
Albany,ALB W7 E1,U.S. Senate,,Wendy Long,CON,2,,,,,,,,,,
Albany,ALB W7 E2,U.S. Senate,,Wendy Long,CON,10,,,,,,,,,,
Albany,ALB W7 E3,U.S. Senate,,Wendy Long,CON,0,,,,,,,,,,
Albany,ALB W7 E4,U.S. Senate,,Wendy Long,CON,4,,,,,,,,,,
Albany,ALB W7 E5,U.S. Senate,,Wendy Long,CON,6,,,,,,,,,,
Albany,ALB W7 E6,U.S. Senate,,Wendy Long,CON,11,,,,,,,,,,
Albany,ALB W7 E7,U.S. Senate,,Wendy Long,CON,2,,,,,,,,,,
Albany,ALB W8 E1,U.S. Senate,,Wendy Long,CON,9,,,,,,,,,,
Albany,ALB W8 E2,U.S. Senate,,Wendy Long,CON,3,,,,,,,,,,
Albany,ALB W8 E3,U.S. Senate,,Wendy Long,CON,12,,,,,,,,,,
Albany,ALB W8 E4,U.S. Senate,,Wendy Long,CON,12,,,,,,,,,,
Albany,ALB W8 E5,U.S. Senate,,Wendy Long,CON,11,,,,,,,,,,
Albany,ALB W8 E6,U.S. Senate,,Wendy Long,CON,7,,,,,,,,,,
Albany,ALB W8 E7,U.S. Senate,,Wendy Long,CON,14,,,,,,,,,,
Albany,ALB W8 E8,U.S. Senate,,Wendy Long,CON,18,,,,,,,,,,
Albany,ALB W8 E9,U.S. Senate,,Wendy Long,CON,2,,,,,,,,,,
Albany,ALB W9 E1,U.S. Senate,,Wendy Long,CON,3,,,,,,,,,,
Albany,ALB W9 E2,U.S. Senate,,Wendy Long,CON,10,,,,,,,,,,
Albany,ALB W9 E3,U.S. Senate,,Wendy Long,CON,9,,,,,,,,,,
Albany,ALB W9 E4,U.S. Senate,,Wendy Long,CON,4,,,,,,,,,,
Albany,ALB W9 E5,U.S. Senate,,Wendy Long,CON,7,,,,,,,,,,
Albany,ALB W9 E6,U.S. Senate,,Wendy Long,CON,13,,,,,,,,,,
Albany,ALB W9 E7,U.S. Senate,,Wendy Long,CON,4,,,,,,,,,,
Albany,ALB W9 E8,U.S. Senate,,Wendy Long,CON,0,,,,,,,,,,
Albany,ALB W10 E1,U.S. Senate,,Wendy Long,CON,3,,,,,,,,,,
Albany,ALB W10 E2,U.S. Senate,,Wendy Long,CON,4,,,,,,,,,,
Albany,ALB W10 E3,U.S. Senate,,Wendy Long,CON,2,,,,,,,,,,
Albany,ALB W10 E4,U.S. Senate,,Wendy Long,CON,4,,,,,,,,,,
Albany,ALB W10 E5,U.S. Senate,,Wendy Long,CON,8,,,,,,,,,,
Albany,ALB W10 E6,U.S. Senate,,Wendy Long,CON,0,,,,,,,,,,
Albany,ALB W10 E7,U.S. Senate,,Wendy Long,CON,0,,,,,,,,,,
Albany,ALB W10 E8,U.S. Senate,,Wendy Long,CON,6,,,,,,,,,,
Albany,ALB W11 E1,U.S. Senate,,Wendy Long,CON,0,,,,,,,,,,
Albany,ALB W11 E2,U.S. Senate,,Wendy Long,CON,3,,,,,,,,,,
Albany,ALB W11 E3,U.S. Senate,,Wendy Long,CON,2,,,,,,,,,,
Albany,ALB W11 E4,U.S. Senate,,Wendy Long,CON,1,,,,,,,,,,
Albany,ALB W11 E5,U.S. Senate,,Wendy Long,CON,7,,,,,,,,,,
Albany,ALB W11 E6,U.S. Senate,,Wendy Long,CON,7,,,,,,,,,,
Albany,ALB W11 E7,U.S. Senate,,Wendy Long,CON,4,,,,,,,,,,
Albany,ALB W11 E8,U.S. Senate,,Wendy Long,CON,1,,,,,,,,,,
Albany,ALB W11 E9,U.S. Senate,,Wendy Long,CON,2,,,,,,,,,,
Albany,ALB W12 E1,U.S. Senate,,Wendy Long,CON,0,,,,,,,,,,
Albany,ALB W12 E2,U.S. Senate,,Wendy Long,CON,17,,,,,,,,,,
Albany,ALB W12 E3,U.S. Senate,,Wendy Long,CON,1,,,,,,,,,,
Albany,ALB W12 E4,U.S. Senate,,Wendy Long,CON,5,,,,,,,,,,
Albany,ALB W12 E5,U.S. Senate,,Wendy Long,CON,2,,,,,,,,,,
Albany,ALB W12 E6,U.S. Senate,,Wendy Long,CON,3,,,,,,,,,,
Albany,ALB W12 E7,U.S. Senate,,Wendy Long,CON,4,,,,,,,,,,
Albany,ALB W12 E9,U.S. Senate,,Wendy Long,CON,0,,,,,,,,,,
Albany,ALB W13 E1,U.S. Senate,,Wendy Long,CON,0,,,,,,,,,,
Albany,ALB W13 E2,U.S. Senate,,Wendy Long,CON,9,,,,,,,,,,
Albany,ALB W13 E3,U.S. Senate,,Wendy Long,CON,6,,,,,,,,,,
Albany,ALB W13 E4,U.S. Senate,,Wendy Long,CON,5,,,,,,,,,,
Albany,ALB W13 E5,U.S. Senate,,Wendy Long,CON,9,,,,,,,,,,
Albany,ALB W13 E6,U.S. Senate,,Wendy Long,CON,12,,,,,,,,,,
Albany,ALB W13 E7,U.S. Senate,,Wendy Long,CON,6,,,,,,,,,,
Albany,ALB W14 E1,U.S. Senate,,Wendy Long,CON,12,,,,,,,,,,
Albany,ALB W14 E2,U.S. Senate,,Wendy Long,CON,12,,,,,,,,,,
Albany,ALB W14 E3,U.S. Senate,,Wendy Long,CON,8,,,,,,,,,,
Albany,ALB W14 E4,U.S. Senate,,Wendy Long,CON,6,,,,,,,,,,
Albany,ALB W14 E5,U.S. Senate,,Wendy Long,CON,8,,,,,,,,,,
Albany,ALB W14 E6,U.S. Senate,,Wendy Long,CON,13,,,,,,,,,,
Albany,ALB W14 E7,U.S. Senate,,Wendy Long,CON,8,,,,,,,,,,
Albany,ALB W14 E8,U.S. Senate,,Wendy Long,CON,12,,,,,,,,,,
Albany,ALB W15 E1,U.S. Senate,,Wendy Long,CON,10,,,,,,,,,,
Albany,ALB W15 E2,U.S. Senate,,Wendy Long,CON,14,,,,,,,,,,
Albany,ALB W15 E3,U.S. Senate,,Wendy Long,CON,5,,,,,,,,,,
Albany,ALB W15 E4,U.S. Senate,,Wendy Long,CON,8,,,,,,,,,,
Albany,ALB W15 E5,U.S. Senate,,Wendy Long,CON,2,,,,,,,,,,
Albany,ALB W15 E6,U.S. Senate,,Wendy Long,CON,6,,,,,,,,,,
Albany,ALB W15 E7,U.S. Senate,,Wendy Long,CON,6,,,,,,,,,,
Albany,ALB W15 E8,U.S. Senate,,Wendy Long,CON,0,,,,,,,,,,
Albany,ALB W15 E9,U.S. Senate,,Wendy Long,CON,11,,,,,,,,,,
Albany,COH W1 ED1,U.S. Senate,,Wendy Long,CON,9,,,,,,,,,,
Albany,COH W1 ED2,U.S. Senate,,Wendy Long,CON,7,,,,,,,,,,
Albany,COH W1 ED3,U.S. Senate,,Wendy Long,CON,9,,,,,,,,,,
Albany,COH W2 ED1,U.S. Senate,,Wendy Long,CON,5,,,,,,,,,,
Albany,COH W2 ED2,U.S. Senate,,Wendy Long,CON,6,,,,,,,,,,
Albany,COH W2 ED3,U.S. Senate,,Wendy Long,CON,5,,,,,,,,,,
Albany,COH W2 ED4,U.S. Senate,,Wendy Long,CON,0,,,,,,,,,,
Albany,COH W2 ED5,U.S. Senate,,Wendy Long,CON,0,,,,,,,,,,
Albany,COH W2 ED6,U.S. Senate,,Wendy Long,CON,2,,,,,,,,,,
Albany,COH W3 ED1,U.S. Senate,,Wendy Long,CON,12,,,,,,,,,,
Albany,COH W3 ED2,U.S. Senate,,Wendy Long,CON,5,,,,,,,,,,
Albany,COH W3 ED3,U.S. Senate,,Wendy Long,CON,5,,,,,,,,,,
Albany,COH W3 ED4,U.S. Senate,,Wendy Long,CON,1,,,,,,,,,,
Albany,COH W4 ED1,U.S. Senate,,Wendy Long,CON,8,,,,,,,,,,
Albany,COH W4 ED2,U.S. Senate,,Wendy Long,CON,15,,,,,,,,,,
Albany,COH W4 ED3,U.S. Senate,,Wendy Long,CON,1,,,,,,,,,,
Albany,COH W4 ED4,U.S. Senate,,Wendy Long,CON,25,,,,,,,,,,
Albany,COH W5 ED1,U.S. Senate,,Wendy Long,CON,9,,,,,,,,,,
Albany,COH W5 ED2,U.S. Senate,,Wendy Long,CON,15,,,,,,,,,,
Albany,COH W5 ED3,U.S. Senate,,Wendy Long,CON,6,,,,,,,,,,
Albany,COH W5 ED4,U.S. Senate,,Wendy Long,CON,5,,,,,,,,,,
Albany,COH W5 ED5,U.S. Senate,,Wendy Long,CON,4,,,,,,,,,,
Albany,COH W6 ED1,U.S. Senate,,Wendy Long,CON,4,,,,,,,,,,
Albany,COH W6 ED2,U.S. Senate,,Wendy Long,CON,5,,,,,,,,,,
Albany,COH W6 ED3,U.S. Senate,,Wendy Long,CON,6,,,,,,,,,,
Albany,COH W6  ED4,U.S. Senate,,Wendy Long,CON,6,,,,,,,,,,
Albany,WAT W1 ED1,U.S. Senate,,Wendy Long,CON,15,,,,,,,,,,
Albany,WAT W1 ED2,U.S. Senate,,Wendy Long,CON,13,,,,,,,,,,
Albany,WAT W1 ED3,U.S. Senate,,Wendy Long,CON,12,,,,,,,,,,
Albany,WAT W2 ED1,U.S. Senate,,Wendy Long,CON,8,,,,,,,,,,
Albany,WAT W2 ED2,U.S. Senate,,Wendy Long,CON,5,,,,,,,,,,
Albany,WAT W2 ED3,U.S. Senate,,Wendy Long,CON,1,,,,,,,,,,
Albany,WAT W3 ED1,U.S. Senate,,Wendy Long,CON,3,,,,,,,,,,
Albany,WAT W3 ED2,U.S. Senate,,Wendy Long,CON,4,,,,,,,,,,
Albany,WAT W3 ED3,U.S. Senate,,Wendy Long,CON,12,,,,,,,,,,
Albany,WAT W4 ED1,U.S. Senate,,Wendy Long,CON,4,,,,,,,,,,
Albany,WAT W4 ED2,U.S. Senate,,Wendy Long,CON,6,,,,,,,,,,
Albany,WAT W4 ED3,U.S. Senate,,Wendy Long,CON,9,,,,,,,,,,
Albany,WAT W4 ED4,U.S. Senate,,Wendy Long,CON,7,,,,,,,,,,
Albany,BERN ED1,U.S. Senate,,Wendy Long,CON,28,,,,,,,,,,
Albany,BERN ED2,U.S. Senate,,Wendy Long,CON,34,,,,,,,,,,
Albany,BERN ED3,U.S. Senate,,Wendy Long,CON,24,,,,,,,,,,
Albany,BETH ED1,U.S. Senate,,Wendy Long,CON,14,,,,,,,,,,
Albany,BETH ED2,U.S. Senate,,Wendy Long,CON,15,,,,,,,,,,
Albany,BETH ED3,U.S. Senate,,Wendy Long,CON,10,,,,,,,,,,
Albany,BETH ED4,U.S. Senate,,Wendy Long,CON,20,,,,,,,,,,
Albany,BETH ED5,U.S. Senate,,Wendy Long,CON,18,,,,,,,,,,
Albany,BETH ED6,U.S. Senate,,Wendy Long,CON,23,,,,,,,,,,
