assembly_district,precinct,county,party,office,district,candidate,votes
80,56,Bronx,Democratic,President,,Affidavit,6
80,56,Bronx,Democratic,President,,Bernie Sanders,74
80,56,Bronx,Democratic,President,,Hillary Clinton,244
80,57,Bronx,Democratic,President,,Emergency,0
80,57,Bronx,Democratic,President,,Absentee/Military,2
80,57,Bronx,Democratic,President,,Federal,0
80,57,Bronx,Democratic,President,,Affidavit,3
80,57,Bronx,Democratic,President,,Bernie Sanders,24
80,57,Bronx,Democratic,President,,Hillary Clinton,64
80,58,Bronx,Democratic,President,,Emergency,0
80,58,Bronx,Democratic,President,,Absentee/Military,0
80,58,Bronx,Democratic,President,,Federal,0
80,58,Bronx,Democratic,President,,Affidavit,5
80,58,Bronx,Democratic,President,,Bernie Sanders,43
80,58,Bronx,Democratic,President,,Hillary Clinton,94
80,59,Bronx,Democratic,President,,Emergency,0
80,59,Bronx,Democratic,President,,Absentee/Military,1
80,59,Bronx,Democratic,President,,Federal,0
80,59,Bronx,Democratic,President,,Affidavit,4
80,59,Bronx,Democratic,President,,Bernie Sanders,7
80,59,Bronx,Democratic,President,,Hillary Clinton,31
80,60,Bronx,Democratic,President,,Emergency,0
80,60,Bronx,Democratic,President,,Absentee/Military,5
80,60,Bronx,Democratic,President,,Federal,0
80,60,Bronx,Democratic,President,,Affidavit,3
80,60,Bronx,Democratic,President,,Bernie Sanders,69
80,60,Bronx,Democratic,President,,Hillary Clinton,175
80,61,Bronx,Democratic,President,,Emergency,0
80,61,Bronx,Democratic,President,,Absentee/Military,0
80,61,Bronx,Democratic,President,,Federal,0
80,61,Bronx,Democratic,President,,Affidavit,0
80,61,Bronx,Democratic,President,,Bernie Sanders,12
80,61,Bronx,Democratic,President,,Hillary Clinton,27
80,62,Bronx,Democratic,President,,Emergency,0
80,62,Bronx,Democratic,President,,Absentee/Military,5
80,62,Bronx,Democratic,President,,Federal,0
80,62,Bronx,Democratic,President,,Affidavit,6
80,62,Bronx,Democratic,President,,Bernie Sanders,53
80,62,Bronx,Democratic,President,,Hillary Clinton,138
80,63,Bronx,Democratic,President,,Emergency,0
80,63,Bronx,Democratic,President,,Absentee/Military,15
80,63,Bronx,Democratic,President,,Federal,0
80,63,Bronx,Democratic,President,,Affidavit,12
80,63,Bronx,Democratic,President,,Bernie Sanders,66
80,63,Bronx,Democratic,President,,Hillary Clinton,145
80,64,Bronx,Democratic,President,,Emergency,0
80,64,Bronx,Democratic,President,,Absentee/Military,1
80,64,Bronx,Democratic,President,,Federal,1
80,64,Bronx,Democratic,President,,Affidavit,8
80,64,Bronx,Democratic,President,,Bernie Sanders,39
80,64,Bronx,Democratic,President,,Hillary Clinton,129
80,65,Bronx,Democratic,President,,Emergency,0
80,65,Bronx,Democratic,President,,Absentee/Military,2
80,65,Bronx,Democratic,President,,Federal,1
80,65,Bronx,Democratic,President,,Affidavit,23
80,65,Bronx,Democratic,President,,Bernie Sanders,78
80,65,Bronx,Democratic,President,,Hillary Clinton,267
80,66,Bronx,Democratic,President,,Emergency,0
80,66,Bronx,Democratic,President,,Absentee/Military,52
80,66,Bronx,Democratic,President,,Federal,1
80,66,Bronx,Democratic,President,,Affidavit,1
80,66,Bronx,Democratic,President,,Bernie Sanders,23
80,66,Bronx,Democratic,President,,Hillary Clinton,67
80,67,Bronx,Democratic,President,,Emergency,0
80,67,Bronx,Democratic,President,,Absentee/Military,3
80,67,Bronx,Democratic,President,,Federal,0
80,67,Bronx,Democratic,President,,Affidavit,6
80,67,Bronx,Democratic,President,,Bernie Sanders,53
80,67,Bronx,Democratic,President,,Hillary Clinton,100
80,68,Bronx,Democratic,President,,Emergency,0
80,68,Bronx,Democratic,President,,Absentee/Military,4
80,68,Bronx,Democratic,President,,Federal,0
80,68,Bronx,Democratic,President,,Affidavit,6
80,68,Bronx,Democratic,President,,Bernie Sanders,54
80,68,Bronx,Democratic,President,,Hillary Clinton,84
80,69,Bronx,Democratic,President,,Emergency,0
80,69,Bronx,Democratic,President,,Absentee/Military,0
80,69,Bronx,Democratic,President,,Federal,0
80,69,Bronx,Democratic,President,,Affidavit,3
80,69,Bronx,Democratic,President,,Bernie Sanders,16
80,69,Bronx,Democratic,President,,Hillary Clinton,46
80,70,Bronx,Democratic,President,,Emergency,0
80,70,Bronx,Democratic,President,,Absentee/Military,2
80,70,Bronx,Democratic,President,,Federal,2
80,70,Bronx,Democratic,President,,Affidavit,5
80,70,Bronx,Democratic,President,,Bernie Sanders,46
80,70,Bronx,Democratic,President,,Hillary Clinton,127
80,71,Bronx,Democratic,President,,Emergency,0
80,71,Bronx,Democratic,President,,Absentee/Military,1
80,71,Bronx,Democratic,President,,Federal,0
80,71,Bronx,Democratic,President,,Affidavit,3
80,71,Bronx,Democratic,President,,Bernie Sanders,53
80,71,Bronx,Democratic,President,,Hillary Clinton,105
80,72,Bronx,Democratic,President,,Emergency,0
80,72,Bronx,Democratic,President,,Absentee/Military,0
80,72,Bronx,Democratic,President,,Federal,0
80,72,Bronx,Democratic,President,,Affidavit,0
80,73,Bronx,Democratic,President,,Emergency,0
80,73,Bronx,Democratic,President,,Absentee/Military,3
80,73,Bronx,Democratic,President,,Federal,0
80,73,Bronx,Democratic,President,,Affidavit,6
80,73,Bronx,Democratic,President,,Bernie Sanders,33
80,73,Bronx,Democratic,President,,Hillary Clinton,92
80,74,Bronx,Democratic,President,,Emergency,0
80,74,Bronx,Democratic,President,,Absentee/Military,4
80,74,Bronx,Democratic,President,,Federal,0
80,74,Bronx,Democratic,President,,Affidavit,17
80,74,Bronx,Democratic,President,,Bernie Sanders,70
80,74,Bronx,Democratic,President,,Hillary Clinton,211
80,75,Bronx,Democratic,President,,Emergency,0
80,75,Bronx,Democratic,President,,Absentee/Military,0
80,75,Bronx,Democratic,President,,Federal,0
80,75,Bronx,Democratic,President,,Affidavit,0
80,75,Bronx,Democratic,President,,Bernie Sanders,1
80,75,Bronx,Democratic,President,,Hillary Clinton,1
80,76,Bronx,Democratic,President,,Emergency,0
80,76,Bronx,Democratic,President,,Absentee/Military,1
80,76,Bronx,Democratic,President,,Federal,0
80,76,Bronx,Democratic,President,,Affidavit,9
80,76,Bronx,Democratic,President,,Bernie Sanders,71
80,76,Bronx,Democratic,President,,Hillary Clinton,120
80,77,Bronx,Democratic,President,,Emergency,0
80,77,Bronx,Democratic,President,,Absentee/Military,4
80,77,Bronx,Democratic,President,,Federal,1
80,77,Bronx,Democratic,President,,Affidavit,17
80,77,Bronx,Democratic,President,,Bernie Sanders,69
80,77,Bronx,Democratic,President,,Hillary Clinton,142
80,78,Bronx,Democratic,President,,Emergency,0
80,78,Bronx,Democratic,President,,Absentee/Military,5
80,78,Bronx,Democratic,President,,Federal,1
80,78,Bronx,Democratic,President,,Affidavit,20
80,78,Bronx,Democratic,President,,Bernie Sanders,74
80,78,Bronx,Democratic,President,,Hillary Clinton,135
80,79,Bronx,Democratic,President,,Emergency,0
80,79,Bronx,Democratic,President,,Absentee/Military,2
80,79,Bronx,Democratic,President,,Federal,0
80,79,Bronx,Democratic,President,,Affidavit,16
80,79,Bronx,Democratic,President,,Bernie Sanders,79
80,79,Bronx,Democratic,President,,Hillary Clinton,113
80,80,Bronx,Democratic,President,,Emergency,0
80,80,Bronx,Democratic,President,,Absentee/Military,3
80,80,Bronx,Democratic,President,,Federal,1
80,80,Bronx,Democratic,President,,Affidavit,31
80,80,Bronx,Democratic,President,,Bernie Sanders,100
80,80,Bronx,Democratic,President,,Hillary Clinton,131
80,81,Bronx,Democratic,President,,Emergency,0
80,81,Bronx,Democratic,President,,Absentee/Military,2
80,81,Bronx,Democratic,President,,Federal,1
80,81,Bronx,Democratic,President,,Affidavit,7
80,81,Bronx,Democratic,President,,Bernie Sanders,79
80,81,Bronx,Democratic,President,,Hillary Clinton,113
80,82,Bronx,Democratic,President,,Emergency,0
80,82,Bronx,Democratic,President,,Absentee/Military,2
80,82,Bronx,Democratic,President,,Federal,2
80,82,Bronx,Democratic,President,,Affidavit,8
80,82,Bronx,Democratic,President,,Bernie Sanders,41
80,82,Bronx,Democratic,President,,Hillary Clinton,67
80,83,Bronx,Democratic,President,,Emergency,0
80,83,Bronx,Democratic,President,,Absentee/Military,6
80,83,Bronx,Democratic,President,,Federal,0
80,83,Bronx,Democratic,President,,Affidavit,9
80,83,Bronx,Democratic,President,,Bernie Sanders,74
80,83,Bronx,Democratic,President,,Hillary Clinton,125
80,84,Bronx,Democratic,President,,Emergency,0
80,84,Bronx,Democratic,President,,Absentee/Military,3
80,84,Bronx,Democratic,President,,Federal,0
80,84,Bronx,Democratic,President,,Affidavit,20
80,84,Bronx,Democratic,President,,Bernie Sanders,102
80,84,Bronx,Democratic,President,,Hillary Clinton,138
80,85,Bronx,Democratic,President,,Emergency,0
80,85,Bronx,Democratic,President,,Absentee/Military,0
80,85,Bronx,Democratic,President,,Federal,1
80,85,Bronx,Democratic,President,,Affidavit,26
80,85,Bronx,Democratic,President,,Bernie Sanders,63
80,85,Bronx,Democratic,President,,Hillary Clinton,157
80,86,Bronx,Democratic,President,,Emergency,0
80,86,Bronx,Democratic,President,,Absentee/Military,3
80,86,Bronx,Democratic,President,,Federal,1
80,86,Bronx,Democratic,President,,Affidavit,14
80,86,Bronx,Democratic,President,,Bernie Sanders,82
80,86,Bronx,Democratic,President,,Hillary Clinton,163
80,87,Bronx,Democratic,President,,Emergency,0
80,87,Bronx,Democratic,President,,Absentee/Military,4
80,87,Bronx,Democratic,President,,Federal,0
80,87,Bronx,Democratic,President,,Affidavit,3
80,87,Bronx,Democratic,President,,Bernie Sanders,28
80,87,Bronx,Democratic,President,,Hillary Clinton,49
80,88,Bronx,Democratic,President,,Emergency,0
80,88,Bronx,Democratic,President,,Absentee/Military,0
80,88,Bronx,Democratic,President,,Federal,0
80,88,Bronx,Democratic,President,,Affidavit,0
80,89,Bronx,Democratic,President,,Emergency,0
80,89,Bronx,Democratic,President,,Absentee/Military,0
80,89,Bronx,Democratic,President,,Federal,0
80,89,Bronx,Democratic,President,,Affidavit,0
80,90,Bronx,Democratic,President,,Emergency,0
80,90,Bronx,Democratic,President,,Absentee/Military,0
80,90,Bronx,Democratic,President,,Federal,0
80,90,Bronx,Democratic,President,,Affidavit,0
80,91,Bronx,Democratic,President,,Emergency,0
80,91,Bronx,Democratic,President,,Absentee/Military,0
80,91,Bronx,Democratic,President,,Federal,0
80,91,Bronx,Democratic,President,,Affidavit,0
80,92,Bronx,Democratic,President,,Emergency,0
80,92,Bronx,Democratic,President,,Absentee/Military,0
80,92,Bronx,Democratic,President,,Federal,0
80,92,Bronx,Democratic,President,,Affidavit,0
81,1,Bronx,Democratic,President,,Emergency,0
81,1,Bronx,Democratic,President,,Absentee/Military,43
81,1,Bronx,Democratic,President,,Federal,0
81,1,Bronx,Democratic,President,,Affidavit,23
81,1,Bronx,Democratic,President,,Bernie Sanders,52
81,1,Bronx,Democratic,President,,Hillary Clinton,168
81,2,Bronx,Democratic,President,,Emergency,0
81,2,Bronx,Democratic,President,,Absentee/Military,1
81,2,Bronx,Democratic,President,,Federal,0
81,2,Bronx,Democratic,President,,Affidavit,1
81,2,Bronx,Democratic,President,,Bernie Sanders,59
81,2,Bronx,Democratic,President,,Hillary Clinton,130
81,3,Bronx,Democratic,President,,Emergency,0
81,3,Bronx,Democratic,President,,Absentee/Military,0
81,3,Bronx,Democratic,President,,Federal,0
81,3,Bronx,Democratic,President,,Affidavit,0
81,3,Bronx,Democratic,President,,Bernie Sanders,25
81,3,Bronx,Democratic,President,,Hillary Clinton,50
81,4,Bronx,Democratic,President,,Emergency,0
81,4,Bronx,Democratic,President,,Absentee/Military,1
81,4,Bronx,Democratic,President,,Federal,2
81,4,Bronx,Democratic,President,,Affidavit,16
81,4,Bronx,Democratic,President,,Bernie Sanders,94
81,4,Bronx,Democratic,President,,Hillary Clinton,159
81,5,Bronx,Democratic,President,,Emergency,0
81,5,Bronx,Democratic,President,,Absentee/Military,6
81,5,Bronx,Democratic,President,,Federal,0
81,5,Bronx,Democratic,President,,Affidavit,12
81,5,Bronx,Democratic,President,,Bernie Sanders,80
81,5,Bronx,Democratic,President,,Hillary Clinton,171
81,6,Bronx,Democratic,President,,Emergency,0
81,6,Bronx,Democratic,President,,Absentee/Military,1
81,6,Bronx,Democratic,President,,Federal,1
81,6,Bronx,Democratic,President,,Affidavit,14
81,6,Bronx,Democratic,President,,Bernie Sanders,94
81,6,Bronx,Democratic,President,,Hillary Clinton,133
81,7,Bronx,Democratic,President,,Emergency,0
81,7,Bronx,Democratic,President,,Absentee/Military,2
81,7,Bronx,Democratic,President,,Federal,1
81,7,Bronx,Democratic,President,,Affidavit,13
81,7,Bronx,Democratic,President,,Bernie Sanders,82
81,7,Bronx,Democratic,President,,Hillary Clinton,144
81,8,Bronx,Democratic,President,,Emergency,0
81,8,Bronx,Democratic,President,,Absentee/Military,5
81,8,Bronx,Democratic,President,,Federal,1
81,8,Bronx,Democratic,President,,Affidavit,10
81,8,Bronx,Democratic,President,,Bernie Sanders,35
81,8,Bronx,Democratic,President,,Hillary Clinton,89
81,9,Bronx,Democratic,President,,Emergency,0
81,9,Bronx,Democratic,President,,Absentee/Military,1
81,9,Bronx,Democratic,President,,Federal,0
81,9,Bronx,Democratic,President,,Affidavit,14
81,9,Bronx,Democratic,President,,Bernie Sanders,41
81,9,Bronx,Democratic,President,,Hillary Clinton,135
81,10,Bronx,Democratic,President,,Emergency,0
81,10,Bronx,Democratic,President,,Absentee/Military,0
81,10,Bronx,Democratic,President,,Federal,1
81,10,Bronx,Democratic,President,,Affidavit,9
81,10,Bronx,Democratic,President,,Bernie Sanders,29
81,10,Bronx,Democratic,President,,Hillary Clinton,27
81,11,Bronx,Democratic,President,,Emergency,0
81,11,Bronx,Democratic,President,,Absentee/Military,0
81,11,Bronx,Democratic,President,,Federal,0
81,11,Bronx,Democratic,President,,Affidavit,1
81,11,Bronx,Democratic,President,,Bernie Sanders,7
81,11,Bronx,Democratic,President,,Hillary Clinton,29
81,12,Bronx,Democratic,President,,Emergency,0
81,12,Bronx,Democratic,President,,Absentee/Military,1
81,12,Bronx,Democratic,President,,Federal,1
81,12,Bronx,Democratic,President,,Affidavit,12
81,12,Bronx,Democratic,President,,Bernie Sanders,116
81,12,Bronx,Democratic,President,,Hillary Clinton,153
81,13,Bronx,Democratic,President,,Emergency,0
81,13,Bronx,Democratic,President,,Absentee/Military,4
81,13,Bronx,Democratic,President,,Federal,4
81,13,Bronx,Democratic,President,,Affidavit,7
81,13,Bronx,Democratic,President,,Bernie Sanders,47
81,13,Bronx,Democratic,President,,Hillary Clinton,65
81,14,Bronx,Democratic,President,,Emergency,0
81,14,Bronx,Democratic,President,,Absentee/Military,7
81,14,Bronx,Democratic,President,,Federal,1
81,14,Bronx,Democratic,President,,Affidavit,4
81,14,Bronx,Democratic,President,,Bernie Sanders,81
81,14,Bronx,Democratic,President,,Hillary Clinton,153
81,15,Bronx,Democratic,President,,Emergency,0
81,15,Bronx,Democratic,President,,Absentee/Military,11
81,15,Bronx,Democratic,President,,Federal,0
81,15,Bronx,Democratic,President,,Affidavit,7
81,15,Bronx,Democratic,President,,Bernie Sanders,130
81,15,Bronx,Democratic,President,,Hillary Clinton,134
81,16,Bronx,Democratic,President,,Emergency,0
81,16,Bronx,Democratic,President,,Absentee/Military,0
81,16,Bronx,Democratic,President,,Federal,0
81,16,Bronx,Democratic,President,,Affidavit,0
81,17,Bronx,Democratic,President,,Emergency,0
81,17,Bronx,Democratic,President,,Absentee/Military,6
81,17,Bronx,Democratic,President,,Federal,0
81,17,Bronx,Democratic,President,,Affidavit,15
81,17,Bronx,Democratic,President,,Bernie Sanders,42
81,17,Bronx,Democratic,President,,Hillary Clinton,172
81,18,Bronx,Democratic,President,,Emergency,0
81,18,Bronx,Democratic,President,,Absentee/Military,2
81,18,Bronx,Democratic,President,,Federal,0
81,18,Bronx,Democratic,President,,Affidavit,18
81,18,Bronx,Democratic,President,,Bernie Sanders,37
81,18,Bronx,Democratic,President,,Hillary Clinton,86
81,19,Bronx,Democratic,President,,Emergency,0
81,19,Bronx,Democratic,President,,Absentee/Military,5
81,19,Bronx,Democratic,President,,Federal,1
81,19,Bronx,Democratic,President,,Affidavit,11
81,19,Bronx,Democratic,President,,Bernie Sanders,43
81,19,Bronx,Democratic,President,,Hillary Clinton,119
81,20,Bronx,Democratic,President,,Emergency,0
81,20,Bronx,Democratic,President,,Absentee/Military,3
81,20,Bronx,Democratic,President,,Federal,3
81,20,Bronx,Democratic,President,,Affidavit,17
81,20,Bronx,Democratic,President,,Bernie Sanders,64
81,20,Bronx,Democratic,President,,Hillary Clinton,177
81,21,Bronx,Democratic,President,,Emergency,0
81,21,Bronx,Democratic,President,,Absentee/Military,3
81,21,Bronx,Democratic,President,,Federal,1
81,21,Bronx,Democratic,President,,Affidavit,7
81,21,Bronx,Democratic,President,,Bernie Sanders,45
81,21,Bronx,Democratic,President,,Hillary Clinton,138
81,22,Bronx,Democratic,President,,Emergency,0
81,22,Bronx,Democratic,President,,Absentee/Military,1
81,22,Bronx,Democratic,President,,Federal,0
81,22,Bronx,Democratic,President,,Affidavit,15
81,22,Bronx,Democratic,President,,Bernie Sanders,35
81,22,Bronx,Democratic,President,,Hillary Clinton,99
81,23,Bronx,Democratic,President,,Emergency,0
81,23,Bronx,Democratic,President,,Absentee/Military,5
81,23,Bronx,Democratic,President,,Federal,1
81,23,Bronx,Democratic,President,,Affidavit,13
81,23,Bronx,Democratic,President,,Bernie Sanders,66
81,23,Bronx,Democratic,President,,Hillary Clinton,201
81,24,Bronx,Democratic,President,,Emergency,0
81,24,Bronx,Democratic,President,,Absentee/Military,2
81,24,Bronx,Democratic,President,,Federal,0
81,24,Bronx,Democratic,President,,Affidavit,7
81,24,Bronx,Democratic,President,,Bernie Sanders,40
81,24,Bronx,Democratic,President,,Hillary Clinton,115
81,25,Bronx,Democratic,President,,Emergency,0
81,25,Bronx,Democratic,President,,Absentee/Military,3
81,25,Bronx,Democratic,President,,Federal,0
81,25,Bronx,Democratic,President,,Affidavit,4
81,25,Bronx,Democratic,President,,Bernie Sanders,50
81,25,Bronx,Democratic,President,,Hillary Clinton,37
81,26,Bronx,Democratic,President,,Emergency,0
81,26,Bronx,Democratic,President,,Absentee/Military,2
