county,precinct,office,party,candidate,district,votes
Cayuga,Auburn 15-3 15,Justice of the Supreme Court,,Overvotes,,0
Cayuga,Aurelius 1 05,Justice of the Supreme Court,,Overvotes,,0
Cayuga,Aurelius 2 05,Justice of the Supreme Court,,Overvotes,,0
Cayuga,Brutus 1 04,Justice of the Supreme Court,,Overvotes,,0
Cayuga,Brutus 2 04,Justice of the Supreme Court,,Overvotes,,1
Cayuga,Cato 1 02,Justice of the Supreme Court,,Overvotes,,0
Cayuga,Conquest 1 02,Justice of the Supreme Court,,Overvotes,,0
Cayuga,Fleming 1 05,Justice of the Supreme Court,,Overvotes,,1
Cayuga,Genoa 1 08,Justice of the Supreme Court,,Overvotes,,0
Cayuga,Ira 1 02,Justice of the Supreme Court,,Overvotes,,0
Cayuga,Ledyard 1 07,Justice of the Supreme Court,,Overvotes,,0
Cayuga,Locke 1 08,Justice of the Supreme Court,,Overvotes,,0
Cayuga,Mentz 1 03,Justice of the Supreme Court,,Overvotes,,0
Cayuga,Montezuma 1 03,Justice of the Supreme Court,,Overvotes,,0
Cayuga,Moravia 1 09,Justice of the Supreme Court,,Overvotes,,1
Cayuga,Niles 1 09,Justice of the Supreme Court,,Overvotes,,0
Cayuga,Owasco 1 06,Justice of the Supreme Court,,Overvotes,,0
Cayuga,Owasco 2 06,Justice of the Supreme Court,,Overvotes,,1
Cayuga,Scipio 1 07,Justice of the Supreme Court,,Overvotes,,0
Cayuga,Sempronius 1 09,Justice of the Supreme Court,,Overvotes,,0
Cayuga,Sennett 1 06,Justice of the Supreme Court,,Overvotes,,0
Cayuga,Sennett 2 06,Justice of the Supreme Court,,Overvotes,,0
Cayuga,Springport 1 07,Justice of the Supreme Court,,Overvotes,,0
Cayuga,Sterling 1 01,Justice of the Supreme Court,,Overvotes,,0
Cayuga,Sterling 2 01,Justice of the Supreme Court,,Overvotes,,0
Cayuga,Summerhill 1 09,Justice of the Supreme Court,,Overvotes,,0
Cayuga,Throop 1 03,Justice of the Supreme Court,,Overvotes,,1
Cayuga,Venice 1 08,Justice of the Supreme Court,,Overvotes,,0
Cayuga,Victory 1 01,Justice of the Supreme Court,,Overvotes,,0
Cayuga,Auburn 10-1 10,Justice of the Supreme Court,,Unqualified Write-ins,,1
Cayuga,Auburn 10-2 10,Justice of the Supreme Court,,Unqualified Write-ins,,1
Cayuga,Auburn 10-3 10,Justice of the Supreme Court,,Unqualified Write-ins,,0
Cayuga,Auburn 11-1 11,Justice of the Supreme Court,,Unqualified Write-ins,,0
Cayuga,Auburn 11-2 11,Justice of the Supreme Court,,Unqualified Write-ins,,0
Cayuga,Auburn 11-3 11,Justice of the Supreme Court,,Unqualified Write-ins,,1
Cayuga,Auburn 12-1 12,Justice of the Supreme Court,,Unqualified Write-ins,,1
Cayuga,Auburn 12-2 12,Justice of the Supreme Court,,Unqualified Write-ins,,1
Cayuga,Auburn 12-3 12,Justice of the Supreme Court,,Unqualified Write-ins,,2
Cayuga,Auburn 13-1 13,Justice of the Supreme Court,,Unqualified Write-ins,,0
Cayuga,Auburn 13-2 13,Justice of the Supreme Court,,Unqualified Write-ins,,1
Cayuga,Auburn 13-3 13,Justice of the Supreme Court,,Unqualified Write-ins,,3
Cayuga,Auburn 14-1 14,Justice of the Supreme Court,,Unqualified Write-ins,,0
Cayuga,Auburn 14-2 14,Justice of the Supreme Court,,Unqualified Write-ins,,0
Cayuga,Auburn 14-3 14,Justice of the Supreme Court,,Unqualified Write-ins,,1
Cayuga,Auburn 15-1 15,Justice of the Supreme Court,,Unqualified Write-ins,,0
Cayuga,Auburn 15-2 12,Justice of the Supreme Court,,Unqualified Write-ins,,2
Cayuga,Auburn 15-3 15,Justice of the Supreme Court,,Unqualified Write-ins,,0
Cayuga,Aurelius 1 05,Justice of the Supreme Court,,Unqualified Write-ins,,0
Cayuga,Aurelius 2 05,Justice of the Supreme Court,,Unqualified Write-ins,,0
Cayuga,Brutus 1 04,Justice of the Supreme Court,,Unqualified Write-ins,,1
Cayuga,Brutus 2 04,Justice of the Supreme Court,,Unqualified Write-ins,,1
Cayuga,Cato 1 02,Justice of the Supreme Court,,Unqualified Write-ins,,0
Cayuga,Conquest 1 02,Justice of the Supreme Court,,Unqualified Write-ins,,0
Cayuga,Fleming 1 05,Justice of the Supreme Court,,Unqualified Write-ins,,0
Cayuga,Genoa 1 08,Justice of the Supreme Court,,Unqualified Write-ins,,0
Cayuga,Ira 1 02,Justice of the Supreme Court,,Unqualified Write-ins,,0
Cayuga,Ledyard 1 07,Justice of the Supreme Court,,Unqualified Write-ins,,0
Cayuga,Locke 1 08,Justice of the Supreme Court,,Unqualified Write-ins,,0
Cayuga,Mentz 1 03,Justice of the Supreme Court,,Unqualified Write-ins,,0
Cayuga,Montezuma 1 03,Justice of the Supreme Court,,Unqualified Write-ins,,0
Cayuga,Moravia 1 09,Justice of the Supreme Court,,Unqualified Write-ins,,1
Cayuga,Niles 1 09,Justice of the Supreme Court,,Unqualified Write-ins,,0
Cayuga,Owasco 1 06,Justice of the Supreme Court,,Unqualified Write-ins,,1
Cayuga,Owasco 2 06,Justice of the Supreme Court,,Unqualified Write-ins,,0
Cayuga,Scipio 1 07,Justice of the Supreme Court,,Unqualified Write-ins,,0
Cayuga,Sempronius 1 09,Justice of the Supreme Court,,Unqualified Write-ins,,0
Cayuga,Sennett 1 06,Justice of the Supreme Court,,Unqualified Write-ins,,0
Cayuga,Sennett 2 06,Justice of the Supreme Court,,Unqualified Write-ins,,0
Cayuga,Springport 1 07,Justice of the Supreme Court,,Unqualified Write-ins,,0
Cayuga,Sterling 1 01,Justice of the Supreme Court,,Unqualified Write-ins,,0
Cayuga,Sterling 2 01,Justice of the Supreme Court,,Unqualified Write-ins,,0
Cayuga,Summerhill 1 09,Justice of the Supreme Court,,Unqualified Write-ins,,0
Cayuga,Throop 1 03,Justice of the Supreme Court,,Unqualified Write-ins,,0
Cayuga,Venice 1 08,Justice of the Supreme Court,,Unqualified Write-ins,,0
Cayuga,Victory 1 01,Justice of the Supreme Court,,Unqualified Write-ins,,0
Cayuga,Auburn 10-1 10,Justice of the Supreme Court,,Total Special Votes,,72
Cayuga,Auburn 10-2 10,Justice of the Supreme Court,,Total Special Votes,,84
Cayuga,Auburn 10-3 10,Justice of the Supreme Court,,Total Special Votes,,28
Cayuga,Auburn 11-1 11,Justice of the Supreme Court,,Total Special Votes,,84
Cayuga,Auburn 11-2 11,Justice of the Supreme Court,,Total Special Votes,,107
Cayuga,Auburn 11-3 11,Justice of the Supreme Court,,Total Special Votes,,84
Cayuga,Auburn 12-1 12,Justice of the Supreme Court,,Total Special Votes,,115
Cayuga,Auburn 12-2 12,Justice of the Supreme Court,,Total Special Votes,,105
Cayuga,Auburn 12-3 12,Justice of the Supreme Court,,Total Special Votes,,90
Cayuga,Auburn 13-1 13,Justice of the Supreme Court,,Total Special Votes,,12
Cayuga,Auburn 13-2 13,Justice of the Supreme Court,,Total Special Votes,,83
Cayuga,Auburn 13-3 13,Justice of the Supreme Court,,Total Special Votes,,86
Cayuga,Auburn 14-1 14,Justice of the Supreme Court,,Total Special Votes,,88
Cayuga,Auburn 14-2 14,Justice of the Supreme Court,,Total Special Votes,,105
Cayuga,Auburn 14-3 14,Justice of the Supreme Court,,Total Special Votes,,76
Cayuga,Auburn 15-1 15,Justice of the Supreme Court,,Total Special Votes,,56
Cayuga,Auburn 15-2 12,Justice of the Supreme Court,,Total Special Votes,,61
Cayuga,Auburn 15-3 15,Justice of the Supreme Court,,Total Special Votes,,78
Cayuga,Aurelius 1 05,Justice of the Supreme Court,,Total Special Votes,,98
Cayuga,Aurelius 2 05,Justice of the Supreme Court,,Total Special Votes,,93
Cayuga,Brutus 1 04,Justice of the Supreme Court,,Total Special Votes,,128
Cayuga,Brutus 2 04,Justice of the Supreme Court,,Total Special Votes,,100
Cayuga,Cato 1 02,Justice of the Supreme Court,,Total Special Votes,,133
Cayuga,Conquest 1 02,Justice of the Supreme Court,,Total Special Votes,,94
Cayuga,Fleming 1 05,Justice of the Supreme Court,,Total Special Votes,,218
Cayuga,Genoa 1 08,Justice of the Supreme Court,,Total Special Votes,,104
Cayuga,Ira 1 02,Justice of the Supreme Court,,Total Special Votes,,119
Cayuga,Ledyard 1 07,Justice of the Supreme Court,,Total Special Votes,,80
Cayuga,Locke 1 08,Justice of the Supreme Court,,Total Special Votes,,96
Cayuga,Mentz 1 03,Justice of the Supreme Court,,Total Special Votes,,95
Cayuga,Montezuma 1 03,Justice of the Supreme Court,,Total Special Votes,,80
Cayuga,Moravia 1 09,Justice of the Supreme Court,,Total Special Votes,,141
Cayuga,Niles 1 09,Justice of the Supreme Court,,Total Special Votes,,71
Cayuga,Owasco 1 06,Justice of the Supreme Court,,Total Special Votes,,110
Cayuga,Owasco 2 06,Justice of the Supreme Court,,Total Special Votes,,138
Cayuga,Scipio 1 07,Justice of the Supreme Court,,Total Special Votes,,73
Cayuga,Sempronius 1 09,Justice of the Supreme Court,,Total Special Votes,,45
Cayuga,Sennett 1 06,Justice of the Supreme Court,,Total Special Votes,,103
Cayuga,Sennett 2 06,Justice of the Supreme Court,,Total Special Votes,,123
Cayuga,Springport 1 07,Justice of the Supreme Court,,Total Special Votes,,168
Cayuga,Sterling 1 01,Justice of the Supreme Court,,Total Special Votes,,90
Cayuga,Sterling 2 01,Justice of the Supreme Court,,Total Special Votes,,57
Cayuga,Summerhill 1 09,Justice of the Supreme Court,,Total Special Votes,,50
Cayuga,Throop 1 03,Justice of the Supreme Court,,Total Special Votes,,131
Cayuga,Venice 1 08,Justice of the Supreme Court,,Total Special Votes,,71
Cayuga,Victory 1 01,Justice of the Supreme Court,,Total Special Votes,,89
Cayuga,Auburn 10-1 10,Justice of the Supreme Court,,Total Votes,,515
Cayuga,Auburn 10-2 10,Justice of the Supreme Court,,Total Votes,,430
Cayuga,Auburn 10-3 10,Justice of the Supreme Court,,Total Votes,,197
Cayuga,Auburn 11-1 11,Justice of the Supreme Court,,Total Votes,,611
Cayuga,Auburn 11-2 11,Justice of the Supreme Court,,Total Votes,,615
Cayuga,Auburn 11-3 11,Justice of the Supreme Court,,Total Votes,,668
Cayuga,Auburn 12-1 12,Justice of the Supreme Court,,Total Votes,,636
Cayuga,Auburn 12-2 12,Justice of the Supreme Court,,Total Votes,,587
Cayuga,Auburn 12-3 12,Justice of the Supreme Court,,Total Votes,,487
Cayuga,Auburn 13-1 13,Justice of the Supreme Court,,Total Votes,,91
Cayuga,Auburn 13-2 13,Justice of the Supreme Court,,Total Votes,,576
Cayuga,Auburn 13-3 13,Justice of the Supreme Court,,Total Votes,,495
Cayuga,Auburn 14-1 14,Justice of the Supreme Court,,Total Votes,,509
Cayuga,Auburn 14-2 14,Justice of the Supreme Court,,Total Votes,,676
Cayuga,Auburn 14-3 14,Justice of the Supreme Court,,Total Votes,,337
Cayuga,Auburn 15-1 15,Justice of the Supreme Court,,Total Votes,,278
Cayuga,Auburn 15-2 12,Justice of the Supreme Court,,Total Votes,,273
Cayuga,Auburn 15-3 15,Justice of the Supreme Court,,Total Votes,,560
Cayuga,Aurelius 1 05,Justice of the Supreme Court,,Total Votes,,555
Cayuga,Aurelius 2 05,Justice of the Supreme Court,,Total Votes,,516
Cayuga,Brutus 1 04,Justice of the Supreme Court,,Total Votes,,959
Cayuga,Brutus 2 04,Justice of the Supreme Court,,Total Votes,,688
Cayuga,Cato 1 02,Justice of the Supreme Court,,Total Votes,,1002
Cayuga,Conquest 1 02,Justice of the Supreme Court,,Total Votes,,641
Cayuga,Fleming 1 05,Justice of the Supreme Court,,Total Votes,,1203
Cayuga,Genoa 1 08,Justice of the Supreme Court,,Total Votes,,769
Cayuga,Ira 1 02,Justice of the Supreme Court,,Total Votes,,795
Cayuga,Ledyard 1 07,Justice of the Supreme Court,,Total Votes,,699
Cayuga,Locke 1 08,Justice of the Supreme Court,,Total Votes,,628
Cayuga,Mentz 1 03,Justice of the Supreme Court,,Total Votes,,793
Cayuga,Montezuma 1 03,Justice of the Supreme Court,,Total Votes,,403
Cayuga,Moravia 1 09,Justice of the Supreme Court,,Total Votes,,1082
Cayuga,Niles 1 09,Justice of the Supreme Court,,Total Votes,,582
Cayuga,Owasco 1 06,Justice of the Supreme Court,,Total Votes,,949
Cayuga,Owasco 2 06,Justice of the Supreme Court,,Total Votes,,1140
Cayuga,Scipio 1 07,Justice of the Supreme Court,,Total Votes,,620
Cayuga,Sempronius 1 09,Justice of the Supreme Court,,Total Votes,,330
Cayuga,Sennett 1 06,Justice of the Supreme Court,,Total Votes,,737
Cayuga,Sennett 2 06,Justice of the Supreme Court,,Total Votes,,922
Cayuga,Springport 1 07,Justice of the Supreme Court,,Total Votes,,944
Cayuga,Sterling 1 01,Justice of the Supreme Court,,Total Votes,,839
Cayuga,Sterling 2 01,Justice of the Supreme Court,,Total Votes,,468
Cayuga,Summerhill 1 09,Justice of the Supreme Court,,Total Votes,,421
Cayuga,Throop 1 03,Justice of the Supreme Court,,Total Votes,,839
Cayuga,Venice 1 08,Justice of the Supreme Court,,Total Votes,,471
Cayuga,Victory 1 01,Justice of the Supreme Court,,Total Votes,,617
Cayuga,Auburn 10-1 10,Representative in Congress 24th District for Cayuga,DEM,Colleen Deacon,24,220
Cayuga,Auburn 10-2 10,Representative in Congress 24th District for Cayuga,DEM,Colleen Deacon,24,156
Cayuga,Auburn 10-3 10,Representative in Congress 24th District for Cayuga,DEM,Colleen Deacon,24,90
Cayuga,Auburn 11-1 11,Representative in Congress 24th District for Cayuga,DEM,Colleen Deacon,24,234
Cayuga,Auburn 11-2 11,Representative in Congress 24th District for Cayuga,DEM,Colleen Deacon,24,259
Cayuga,Auburn 11-3 11,Representative in Congress 24th District for Cayuga,DEM,Colleen Deacon,24,266
Cayuga,Auburn 12-1 12,Representative in Congress 24th District for Cayuga,DEM,Colleen Deacon,24,256
Cayuga,Auburn 12-2 12,Representative in Congress 24th District for Cayuga,DEM,Colleen Deacon,24,230
Cayuga,Auburn 12-3 12,Representative in Congress 24th District for Cayuga,DEM,Colleen Deacon,24,201
Cayuga,Auburn 13-1 13,Representative in Congress 24th District for Cayuga,DEM,Colleen Deacon,24,46
Cayuga,Auburn 13-2 13,Representative in Congress 24th District for Cayuga,DEM,Colleen Deacon,24,241
Cayuga,Auburn 13-3 13,Representative in Congress 24th District for Cayuga,DEM,Colleen Deacon,24,217
Cayuga,Auburn 14-1 14,Representative in Congress 24th District for Cayuga,DEM,Colleen Deacon,24,248
Cayuga,Auburn 14-2 14,Representative in Congress 24th District for Cayuga,DEM,Colleen Deacon,24,289
Cayuga,Auburn 14-3 14,Representative in Congress 24th District for Cayuga,DEM,Colleen Deacon,24,129
Cayuga,Auburn 15-1 15,Representative in Congress 24th District for Cayuga,DEM,Colleen Deacon,24,135
Cayuga,Auburn 15-2 12,Representative in Congress 24th District for Cayuga,DEM,Colleen Deacon,24,132
Cayuga,Auburn 15-3 15,Representative in Congress 24th District for Cayuga,DEM,Colleen Deacon,24,218
Cayuga,Aurelius 1 05,Representative in Congress 24th District for Cayuga,DEM,Colleen Deacon,24,194
Cayuga,Aurelius 2 05,Representative in Congress 24th District for Cayuga,DEM,Colleen Deacon,24,166
Cayuga,Brutus 1 04,Representative in Congress 24th District for Cayuga,DEM,Colleen Deacon,24,260
Cayuga,Brutus 2 04,Representative in Congress 24th District for Cayuga,DEM,Colleen Deacon,24,176
Cayuga,Cato 1 02,Representative in Congress 24th District for Cayuga,DEM,Colleen Deacon,24,241
Cayuga,Conquest 1 02,Representative in Congress 24th District for Cayuga,DEM,Colleen Deacon,24,153
Cayuga,Fleming 1 05,Representative in Congress 24th District for Cayuga,DEM,Colleen Deacon,24,375
Cayuga,Genoa 1 08,Representative in Congress 24th District for Cayuga,DEM,Colleen Deacon,24,293
Cayuga,Ira 1 02,Representative in Congress 24th District for Cayuga,DEM,Colleen Deacon,24,179
Cayuga,Ledyard 1 07,Representative in Congress 24th District for Cayuga,DEM,Colleen Deacon,24,305
Cayuga,Locke 1 08,Representative in Congress 24th District for Cayuga,DEM,Colleen Deacon,24,217
Cayuga,Mentz 1 03,Representative in Congress 24th District for Cayuga,DEM,Colleen Deacon,24,239
Cayuga,Montezuma 1 03,Representative in Congress 24th District for Cayuga,DEM,Colleen Deacon,24,129
Cayuga,Moravia 1 09,Representative in Congress 24th District for Cayuga,DEM,Colleen Deacon,24,343
Cayuga,Niles 1 09,Representative in Congress 24th District for Cayuga,DEM,Colleen Deacon,24,213
Cayuga,Owasco 1 06,Representative in Congress 24th District for Cayuga,DEM,Colleen Deacon,24,293
Cayuga,Owasco 2 06,Representative in Congress 24th District for Cayuga,DEM,Colleen Deacon,24,367
Cayuga,Scipio 1 07,Representative in Congress 24th District for Cayuga,DEM,Colleen Deacon,24,211
Cayuga,Sempronius 1 09,Representative in Congress 24th District for Cayuga,DEM,Colleen Deacon,24,68
Cayuga,Sennett 1 06,Representative in Congress 24th District for Cayuga,DEM,Colleen Deacon,24,192
Cayuga,Sennett 2 06,Representative in Congress 24th District for Cayuga,DEM,Colleen Deacon,24,305
Cayuga,Springport 1 07,Representative in Congress 24th District for Cayuga,DEM,Colleen Deacon,24,331
Cayuga,Sterling 1 01,Representative in Congress 24th District for Cayuga,DEM,Colleen Deacon,24,254
Cayuga,Sterling 2 01,Representative in Congress 24th District for Cayuga,DEM,Colleen Deacon,24,128
Cayuga,Summerhill 1 09,Representative in Congress 24th District for Cayuga,DEM,Colleen Deacon,24,118
Cayuga,Throop 1 03,Representative in Congress 24th District for Cayuga,DEM,Colleen Deacon,24,257
Cayuga,Venice 1 08,Representative in Congress 24th District for Cayuga,DEM,Colleen Deacon,24,137
Cayuga,Victory 1 01,Representative in Congress 24th District for Cayuga,DEM,Colleen Deacon,24,151
Cayuga,Auburn 10-1 10,Representative in Congress 24th District for Cayuga,REP,John M. Katko,24,249
Cayuga,Auburn 10-2 10,Representative in Congress 24th District for Cayuga,REP,John M. Katko,24,256
Cayuga,Auburn 10-3 10,Representative in Congress 24th District for Cayuga,REP,John M. Katko,24,98
Cayuga,Auburn 11-1 11,Representative in Congress 24th District for Cayuga,REP,John M. Katko,24,347
Cayuga,Auburn 11-2 11,Representative in Congress 24th District for Cayuga,REP,John M. Katko,24,357
Cayuga,Auburn 11-3 11,Representative in Congress 24th District for Cayuga,REP,John M. Katko,24,378
Cayuga,Auburn 12-1 12,Representative in Congress 24th District for Cayuga,REP,John M. Katko,24,367
Cayuga,Auburn 12-2 12,Representative in Congress 24th District for Cayuga,REP,John M. Katko,24,327
Cayuga,Auburn 12-3 12,Representative in Congress 24th District for Cayuga,REP,John M. Katko,24,278
Cayuga,Auburn 13-1 13,Representative in Congress 24th District for Cayuga,REP,John M. Katko,24,44
Cayuga,Auburn 13-2 13,Representative in Congress 24th District for Cayuga,REP,John M. Katko,24,288
Cayuga,Auburn 13-3 13,Representative in Congress 24th District for Cayuga,REP,John M. Katko,24,241
Cayuga,Auburn 14-1 14,Representative in Congress 24th District for Cayuga,REP,John M. Katko,24,245
Cayuga,Auburn 14-2 14,Representative in Congress 24th District for Cayuga,REP,John M. Katko,24,372
Cayuga,Auburn 14-3 14,Representative in Congress 24th District for Cayuga,REP,John M. Katko,24,208
Cayuga,Auburn 15-1 15,Representative in Congress 24th District for Cayuga,REP,John M. Katko,24,137
Cayuga,Auburn 15-2 12,Representative in Congress 24th District for Cayuga,REP,John M. Katko,24,134
Cayuga,Auburn 15-3 15,Representative in Congress 24th District for Cayuga,REP,John M. Katko,24,290
Cayuga,Aurelius 1 05,Representative in Congress 24th District for Cayuga,REP,John M. Katko,24,357
Cayuga,Aurelius 2 05,Representative in Congress 24th District for Cayuga,REP,John M. Katko,24,326
Cayuga,Brutus 1 04,Representative in Congress 24th District for Cayuga,REP,John M. Katko,24,629
Cayuga,Brutus 2 04,Representative in Congress 24th District for Cayuga,REP,John M. Katko,24,456
Cayuga,Cato 1 02,Representative in Congress 24th District for Cayuga,REP,John M. Katko,24,710
Cayuga,Conquest 1 02,Representative in Congress 24th District for Cayuga,REP,John M. Katko,24,447
Cayuga,Fleming 1 05,Representative in Congress 24th District for Cayuga,REP,John M. Katko,24,805
Cayuga,Genoa 1 08,Representative in Congress 24th District for Cayuga,REP,John M. Katko,24,442
Cayuga,Ira 1 02,Representative in Congress 24th District for Cayuga,REP,John M. Katko,24,554
Cayuga,Ledyard 1 07,Representative in Congress 24th District for Cayuga,REP,John M. Katko,24,322
Cayuga,Locke 1 08,Representative in Congress 24th District for Cayuga,REP,John M. Katko,24,378
Cayuga,Mentz 1 03,Representative in Congress 24th District for Cayuga,REP,John M. Katko,24,500
Cayuga,Montezuma 1 03,Representative in Congress 24th District for Cayuga,REP,John M. Katko,24,268
Cayuga,Moravia 1 09,Representative in Congress 24th District for Cayuga,REP,John M. Katko,24,663
Cayuga,Niles 1 09,Representative in Congress 24th District for Cayuga,REP,John M. Katko,24,347
Cayuga,Owasco 1 06,Representative in Congress 24th District for Cayuga,REP,John M. Katko,24,613
Cayuga,Owasco 2 06,Representative in Congress 24th District for Cayuga,REP,John M. Katko,24,711
Cayuga,Scipio 1 07,Representative in Congress 24th District for Cayuga,REP,John M. Katko,24,378
Cayuga,Sempronius 1 09,Representative in Congress 24th District for Cayuga,REP,John M. Katko,24,234
Cayuga,Sennett 1 06,Representative in Congress 24th District for Cayuga,REP,John M. Katko,24,517
Cayuga,Sennett 2 06,Representative in Congress 24th District for Cayuga,REP,John M. Katko,24,566
Cayuga,Springport 1 07,Representative in Congress 24th District for Cayuga,REP,John M. Katko,24,601
Cayuga,Sterling 1 01,Representative in Congress 24th District for Cayuga,REP,John M. Katko,24,534
Cayuga,Sterling 2 01,Representative in Congress 24th District for Cayuga,REP,John M. Katko,24,278
Cayuga,Summerhill 1 09,Representative in Congress 24th District for Cayuga,REP,John M. Katko,24,262
Cayuga,Throop 1 03,Representative in Congress 24th District for Cayuga,REP,John M. Katko,24,552
Cayuga,Venice 1 08,Representative in Congress 24th District for Cayuga,REP,John M. Katko,24,290
Cayuga,Victory 1 01,Representative in Congress 24th District for Cayuga,REP,John M. Katko,24,424
Cayuga,Auburn 10-1 10,Representative in Congress 24th District for Cayuga,CON,John M. Katko,24,35
Cayuga,Auburn 10-2 10,Representative in Congress 24th District for Cayuga,CON,John M. Katko,24,38
Cayuga,Auburn 10-3 10,Representative in Congress 24th District for Cayuga,CON,John M. Katko,24,11
Cayuga,Auburn 11-1 11,Representative in Congress 24th District for Cayuga,CON,John M. Katko,24,47
Cayuga,Auburn 11-2 11,Representative in Congress 24th District for Cayuga,CON,John M. Katko,24,47
Cayuga,Auburn 11-3 11,Representative in Congress 24th District for Cayuga,CON,John M. Katko,24,42
