county,precinct,office,district,party,candidate,votes,ElectionDayVotes,AbsenteeAffidavit
Columbia,Chatham-3,U.S. House,19,Democratic,ZEPHYR TEACHOUT,383,348,35
Columbia,Chatham-3,U.S. House,19,Working Families,ZEPHYR TEACHOUT,48,44,4
Columbia,Claverack-1,U.S. House,19,Democratic,ZEPHYR TEACHOUT,156,135,21
Columbia,Claverack-1,U.S. House,19,Working Families,ZEPHYR TEACHOUT,19,18,1
Columbia,Claverack-2,U.S. House,19,Democratic,ZEPHYR TEACHOUT,241,195,46
Columbia,Claverack-2,U.S. House,19,Working Families,ZEPHYR TEACHOUT,27,20,7
Columbia,Claverack-3,U.S. House,19,Democratic,ZEPHYR TEACHOUT,214,186,28
Columbia,Claverack-3,U.S. House,19,Working Families,ZEPHYR TEACHOUT,21,19,2
Columbia,Claverack-4,U.S. House,19,Democratic,ZEPHYR TEACHOUT,262,220,42
Columbia,Claverack-4,U.S. House,19,Working Families,ZEPHYR TEACHOUT,38,35,3
Columbia,Claverack-5,U.S. House,19,Democratic,ZEPHYR TEACHOUT,116,99,17
Columbia,Claverack-5,U.S. House,19,Working Families,ZEPHYR TEACHOUT,15,12,3
Columbia,Greenport-1,U.S. House,19,Democratic,ZEPHYR TEACHOUT,215,200,15
Columbia,Greenport-1,U.S. House,19,Working Families,ZEPHYR TEACHOUT,17,15,2
Columbia,Greenport-2,U.S. House,19,Democratic,ZEPHYR TEACHOUT,219,175,44
Columbia,Greenport-2,U.S. House,19,Working Families,ZEPHYR TEACHOUT,20,20,0
Columbia,Greenport-3,U.S. House,19,Democratic,ZEPHYR TEACHOUT,199,181,18
Columbia,Greenport-3,U.S. House,19,Working Families,ZEPHYR TEACHOUT,20,19,1
Columbia,Kinderhook-1,U.S. House,19,Democratic,ZEPHYR TEACHOUT,230,205,25
Columbia,Kinderhook-1,U.S. House,19,Working Families,ZEPHYR TEACHOUT,19,18,1
Columbia,Kinderhook-2,U.S. House,19,Democratic,ZEPHYR TEACHOUT,202,177,25
Columbia,Kinderhook-2,U.S. House,19,Working Families,ZEPHYR TEACHOUT,19,19,0
Columbia,Kinderhook-3,U.S. House,19,Democratic,ZEPHYR TEACHOUT,213,176,37
Columbia,Kinderhook-3,U.S. House,19,Working Families,ZEPHYR TEACHOUT,29,26,3
Columbia,Kinderhook-4,U.S. House,19,Democratic,ZEPHYR TEACHOUT,195,185,10
Columbia,Kinderhook-4,U.S. House,19,Working Families,ZEPHYR TEACHOUT,19,17,2
Columbia,Kinderhook-5,U.S. House,19,Democratic,ZEPHYR TEACHOUT,232,213,19
Columbia,Kinderhook-5,U.S. House,19,Working Families,ZEPHYR TEACHOUT,20,19,1
Columbia,Kinderhook-6,U.S. House,19,Democratic,ZEPHYR TEACHOUT,149,134,15
Columbia,Kinderhook-6,U.S. House,19,Working Families,ZEPHYR TEACHOUT,20,18,2
Columbia,Kinderhook-7,U.S. House,19,Democratic,ZEPHYR TEACHOUT,198,178,20
Columbia,Kinderhook-7,U.S. House,19,Working Families,ZEPHYR TEACHOUT,23,23,0
Columbia,Kinderhook-8,U.S. House,19,Democratic,ZEPHYR TEACHOUT,201,187,14
Columbia,Kinderhook-8,U.S. House,19,Working Families,ZEPHYR TEACHOUT,27,24,3
Columbia,Stockport-1,U.S. House,19,Democratic,ZEPHYR TEACHOUT,179,159,20
Columbia,Stockport-1,U.S. House,19,Working Families,ZEPHYR TEACHOUT,19,18,1
Columbia,Stockport-2,U.S. House,19,Democratic,ZEPHYR TEACHOUT,177,153,24
Columbia,Stockport-2,U.S. House,19,Working Families,ZEPHYR TEACHOUT,23,22,1
Columbia,Stuyvesant-1,U.S. House,19,Democratic,ZEPHYR TEACHOUT,154,148,6
Columbia,Stuyvesant-1,U.S. House,19,Working Families,ZEPHYR TEACHOUT,19,19,0
Columbia,Stuyvesant-2,U.S. House,19,Democratic,ZEPHYR TEACHOUT,213,184,29
Columbia,Stuyvesant-2,U.S. House,19,Working Families,ZEPHYR TEACHOUT,26,24,2
Columbia,Hudson 1-1,U.S. House,19,Democratic,ZEPHYR TEACHOUT,197,176,21
Columbia,Hudson 1-1,U.S. House,19,Working Families,ZEPHYR TEACHOUT,24,22,2
Columbia,Hudson 2-1,U.S. House,19,Democratic,ZEPHYR TEACHOUT,345,303,42
Columbia,Hudson 2-1,U.S. House,19,Working Families,ZEPHYR TEACHOUT,22,21,1
Columbia,Hudson 3-1,U.S. House,19,Democratic,ZEPHYR TEACHOUT,384,319,65
Columbia,Hudson 3-1,U.S. House,19,Working Families,ZEPHYR TEACHOUT,36,32,4
Columbia,Hudson 4-1,U.S. House,19,Democratic,ZEPHYR TEACHOUT,238,188,50
Columbia,Hudson 4-1,U.S. House,19,Working Families,ZEPHYR TEACHOUT,26,23,3
Columbia,Hudson 5-1,U.S. House,19,Democratic,ZEPHYR TEACHOUT,260,229,31
Columbia,Hudson 5-1,U.S. House,19,Working Families,ZEPHYR TEACHOUT,39,31,8
Columbia,Hudson 5-2,U.S. House,19,Democratic,ZEPHYR TEACHOUT,239,219,20
Columbia,Hudson 5-2,U.S. House,19,Working Families,ZEPHYR TEACHOUT,28,21,7
Columbia,Ancram-1,State Senate,43,,Blanks,37,31,6
Columbia,Ancram-2,State Senate,43,,Blanks,26,18,8
Columbia,Clermont-1,State Senate,43,,Blanks,74,61,13
Columbia,Copake-1,State Senate,43,,Blanks,53,34,19
Columbia,Copake-2,State Senate,43,,Blanks,45,41,4
Columbia,Gallatin-1,State Senate,43,,Blanks,50,46,4
Columbia,Germantown-1,State Senate,43,,Blanks,38,33,5
Columbia,Germantown-2,State Senate,43,,Blanks,37,34,3
Columbia,Ghent-1,State Senate,43,,Blanks,89,65,24
Columbia,Ghent-2,State Senate,43,,Blanks,44,36,8
Columbia,Ghent-3,State Senate,43,,Blanks,47,42,5
Columbia,Livingston-1,State Senate,43,,Blanks,60,54,6
Columbia,Livingston-2,State Senate,43,,Blanks,39,32,7
Columbia,Taghkanic-1,State Senate,43,,Blanks,42,40,2
Columbia,Austerlitz-1,State Senate,43,,Blanks,39,26,13
Columbia,Austerlitz-2,State Senate,43,,Blanks,30,28,2
Columbia,Canaan-1,State Senate,43,,Blanks,39,32,7
Columbia,Canaan-2,State Senate,43,,Blanks,23,21,2
Columbia,Hillsdale-1,State Senate,43,,Blanks,21,15,6
Columbia,Hillsdale-2,State Senate,43,,Blanks,24,22,2
Columbia,New Lebanon-1,State Senate,43,,Blanks,39,33,6
Columbia,New Lebanon-2,State Senate,43,,Blanks,38,37,1
Columbia,Chatham-1,State Senate,43,,Blanks,38,33,5
Columbia,Chatham-2,State Senate,43,,Blanks,30,24,6
Columbia,Chatham-3,State Senate,43,,Blanks,52,41,11
Columbia,Claverack-1,State Senate,43,,Blanks,41,39,2
Columbia,Claverack-2,State Senate,43,,Blanks,48,40,8
Columbia,Claverack-3,State Senate,43,,Blanks,43,37,6
Columbia,Claverack-4,State Senate,43,,Blanks,65,57,8
Columbia,Claverack-5,State Senate,43,,Blanks,17,14,3
Columbia,Greenport-1,State Senate,43,,Blanks,63,58,5
Columbia,Greenport-2,State Senate,43,,Blanks,43,35,8
Columbia,Greenport-3,State Senate,43,,Blanks,44,40,4
Columbia,Kinderhook-1,State Senate,43,,Blanks,30,24,6
Columbia,Kinderhook-2,State Senate,43,,Blanks,15,9,6
Columbia,Kinderhook-3,State Senate,43,,Blanks,39,30,9
Columbia,Kinderhook-4,State Senate,43,,Blanks,47,45,2
Columbia,Kinderhook-5,State Senate,43,,Blanks,49,42,7
Columbia,Kinderhook-6,State Senate,43,,Blanks,50,46,4
Columbia,Kinderhook-7,State Senate,43,,Blanks,40,33,7
Columbia,Kinderhook-8,State Senate,43,,Blanks,38,32,6
Columbia,Stockport-1,State Senate,43,,Blanks,31,25,6
Columbia,Stockport-2,State Senate,43,,Blanks,41,38,3
Columbia,Stuyvesant-1,State Senate,43,,Blanks,21,16,5
Columbia,Stuyvesant-2,State Senate,43,,Blanks,30,28,2
Columbia,Hudson 1-1,State Senate,43,,Blanks,25,20,5
Columbia,Hudson 2-1,State Senate,43,,Blanks,41,37,4
Columbia,Hudson 3-1,State Senate,43,,Blanks,36,30,6
Columbia,Hudson 4-1,State Senate,43,,Blanks,39,29,10
Columbia,Hudson 5-1,State Senate,43,,Blanks,29,20,9
Columbia,Hudson 5-2,State Senate,43,,Blanks,30,25,5
Columbia,Ancram-1,State Senate,43,Green,JOSEPH LEVY,10,8,2
Columbia,Ancram-2,State Senate,43,Green,JOSEPH LEVY,5,5,0
Columbia,Clermont-1,State Senate,43,Green,JOSEPH LEVY,28,26,2
Columbia,Copake-1,State Senate,43,Green,JOSEPH LEVY,18,17,1
Columbia,Copake-2,State Senate,43,Green,JOSEPH LEVY,17,16,1
Columbia,Gallatin-1,State Senate,43,Green,JOSEPH LEVY,16,15,1
Columbia,Germantown-1,State Senate,43,Green,JOSEPH LEVY,10,8,2
Columbia,Germantown-2,State Senate,43,Green,JOSEPH LEVY,8,7,1
Columbia,Ghent-1,State Senate,43,Green,JOSEPH LEVY,18,16,2
Columbia,Ghent-2,State Senate,43,Green,JOSEPH LEVY,16,16,0
Columbia,Ghent-3,State Senate,43,Green,JOSEPH LEVY,14,11,3
Columbia,Livingston-1,State Senate,43,Green,JOSEPH LEVY,15,15,0
Columbia,Livingston-2,State Senate,43,Green,JOSEPH LEVY,10,10,0
Columbia,Taghkanic-1,State Senate,43,Green,JOSEPH LEVY,4,3,1
Columbia,Austerlitz-1,State Senate,43,Green,JOSEPH LEVY,8,7,1
Columbia,Austerlitz-2,State Senate,43,Green,JOSEPH LEVY,8,6,2
Columbia,Canaan-1,State Senate,43,Green,JOSEPH LEVY,7,6,1
Columbia,Canaan-2,State Senate,43,Green,JOSEPH LEVY,12,10,2
Columbia,Hillsdale-1,State Senate,43,Green,JOSEPH LEVY,17,17,0
Columbia,Hillsdale-2,State Senate,43,Green,JOSEPH LEVY,17,15,2
Columbia,New Lebanon-1,State Senate,43,Green,JOSEPH LEVY,27,26,1
Columbia,New Lebanon-2,State Senate,43,Green,JOSEPH LEVY,15,12,3
Columbia,Chatham-1,State Senate,43,Green,JOSEPH LEVY,12,10,2
Columbia,Chatham-2,State Senate,43,Green,JOSEPH LEVY,11,11,0
Columbia,Chatham-3,State Senate,43,Green,JOSEPH LEVY,19,17,2
Columbia,Claverack-1,State Senate,43,Green,JOSEPH LEVY,11,6,5
Columbia,Claverack-2,State Senate,43,Green,JOSEPH LEVY,9,8,1
Columbia,Claverack-3,State Senate,43,Green,JOSEPH LEVY,20,18,2
Columbia,Claverack-4,State Senate,43,Green,JOSEPH LEVY,14,14,0
Columbia,Claverack-5,State Senate,43,Green,JOSEPH LEVY,6,6,0
Columbia,Greenport-1,State Senate,43,Green,JOSEPH LEVY,9,7,2
Columbia,Greenport-2,State Senate,43,Green,JOSEPH LEVY,9,9,0
Columbia,Greenport-3,State Senate,43,Green,JOSEPH LEVY,10,10,0
Columbia,Kinderhook-1,State Senate,43,Green,JOSEPH LEVY,5,4,1
Columbia,Kinderhook-2,State Senate,43,Green,JOSEPH LEVY,8,7,1
Columbia,Kinderhook-3,State Senate,43,Green,JOSEPH LEVY,11,7,4
Columbia,Kinderhook-4,State Senate,43,Green,JOSEPH LEVY,9,9,0
Columbia,Kinderhook-5,State Senate,43,Green,JOSEPH LEVY,12,11,1
Columbia,Kinderhook-6,State Senate,43,Green,JOSEPH LEVY,14,12,2
Columbia,Kinderhook-7,State Senate,43,Green,JOSEPH LEVY,10,9,1
Columbia,Kinderhook-8,State Senate,43,Green,JOSEPH LEVY,10,10,0
Columbia,Stockport-1,State Senate,43,Green,JOSEPH LEVY,6,6,0
Columbia,Stockport-2,State Senate,43,Green,JOSEPH LEVY,10,10,0
Columbia,Stuyvesant-1,State Senate,43,Green,JOSEPH LEVY,10,10,0
Columbia,Stuyvesant-2,State Senate,43,Green,JOSEPH LEVY,15,12,3
Columbia,Hudson 1-1,State Senate,43,Green,JOSEPH LEVY,10,7,3
Columbia,Hudson 2-1,State Senate,43,Green,JOSEPH LEVY,11,10,1
Columbia,Hudson 3-1,State Senate,43,Green,JOSEPH LEVY,22,21,1
Columbia,Hudson 4-1,State Senate,43,Green,JOSEPH LEVY,14,11,3
Columbia,Hudson 5-1,State Senate,43,Green,JOSEPH LEVY,12,9,3
Columbia,Hudson 5-2,State Senate,43,Green,JOSEPH LEVY,9,9,0
Columbia,Ancram-1,State Senate,43,Republican,KATHLEEN A MARCHIONE,144,132,12
Columbia,Ancram-1,State Senate,43,Conservative,KATHLEEN A MARCHIONE,35,31,4
Columbia,Ancram-1,State Senate,43,Independence,KATHLEEN A MARCHIONE,16,16,0
Columbia,Ancram-1,State Senate,43,Reform Party,KATHLEEN A MARCHIONE,1,1,0
Columbia,Ancram-2,State Senate,43,Republican,KATHLEEN A MARCHIONE,162,154,8
Columbia,Ancram-2,State Senate,43,Conservative,KATHLEEN A MARCHIONE,18,17,1
Columbia,Ancram-2,State Senate,43,Independence,KATHLEEN A MARCHIONE,4,4,0
Columbia,Ancram-2,State Senate,43,Reform Party,KATHLEEN A MARCHIONE,2,1,1
Columbia,Clermont-1,State Senate,43,Republican,KATHLEEN A MARCHIONE,421,399,22
Columbia,Clermont-1,State Senate,43,Reform Party,KATHLEEN A MARCHIONE,5,5,0
Columbia,Clermont-1,State Senate,43,Conservative,KATHLEEN A MARCHIONE,67,63,4
Columbia,Clermont-1,State Senate,43,Independence,KATHLEEN A MARCHIONE,19,19,0
Columbia,Copake-1,State Senate,43,Republican,KATHLEEN A MARCHIONE,359,334,25
Columbia,Copake-1,State Senate,43,Reform Party,KATHLEEN A MARCHIONE,0,0,0
Columbia,Copake-1,State Senate,43,Conservative,KATHLEEN A MARCHIONE,53,47,6
Columbia,Copake-1,State Senate,43,Independence,KATHLEEN A MARCHIONE,24,23,1
Columbia,Copake-2,State Senate,43,Republican,KATHLEEN A MARCHIONE,359,324,35
Columbia,Copake-2,State Senate,43,Reform Party,KATHLEEN A MARCHIONE,2,2,0
Columbia,Copake-2,State Senate,43,Conservative,KATHLEEN A MARCHIONE,56,55,1
Columbia,Copake-2,State Senate,43,Independence,KATHLEEN A MARCHIONE,28,25,3
Columbia,Gallatin-1,State Senate,43,Reform Party,KATHLEEN A MARCHIONE,1,1,0
Columbia,Gallatin-1,State Senate,43,Republican,KATHLEEN A MARCHIONE,348,323,25
Columbia,Gallatin-1,State Senate,43,Conservative,KATHLEEN A MARCHIONE,42,42,0
Columbia,Gallatin-1,State Senate,43,Independence,KATHLEEN A MARCHIONE,28,26,2
Columbia,Germantown-1,State Senate,43,Reform Party,KATHLEEN A MARCHIONE,0,0,0
Columbia,Germantown-1,State Senate,43,Republican,KATHLEEN A MARCHIONE,262,246,16
Columbia,Germantown-1,State Senate,43,Conservative,KATHLEEN A MARCHIONE,25,22,3
Columbia,Germantown-1,State Senate,43,Independence,KATHLEEN A MARCHIONE,14,14,0
Columbia,Germantown-2,State Senate,43,Reform Party,KATHLEEN A MARCHIONE,2,2,0
Columbia,Germantown-2,State Senate,43,Republican,KATHLEEN A MARCHIONE,190,175,15
Columbia,Germantown-2,State Senate,43,Conservative,KATHLEEN A MARCHIONE,35,35,0
Columbia,Germantown-2,State Senate,43,Independence,KATHLEEN A MARCHIONE,10,10,0
Columbia,Ghent-1,State Senate,43,Reform Party,KATHLEEN A MARCHIONE,1,0,1
Columbia,Ghent-1,State Senate,43,Republican,KATHLEEN A MARCHIONE,319,299,20
Columbia,Ghent-1,State Senate,43,Conservative,KATHLEEN A MARCHIONE,52,50,2
Columbia,Ghent-1,State Senate,43,Independence,KATHLEEN A MARCHIONE,32,30,2
Columbia,Ghent-2,State Senate,43,Reform Party,KATHLEEN A MARCHIONE,3,2,1
Columbia,Ghent-2,State Senate,43,Republican,KATHLEEN A MARCHIONE,429,398,31
Columbia,Ghent-2,State Senate,43,Conservative,KATHLEEN A MARCHIONE,72,69,3
Columbia,Ghent-2,State Senate,43,Independence,KATHLEEN A MARCHIONE,37,30,7
Columbia,Ghent-3,State Senate,43,Reform Party,KATHLEEN A MARCHIONE,2,2,0
Columbia,Ghent-3,State Senate,43,Republican,KATHLEEN A MARCHIONE,469,415,54
Columbia,Ghent-3,State Senate,43,Conservative,KATHLEEN A MARCHIONE,75,70,5
Columbia,Ghent-3,State Senate,43,Independence,KATHLEEN A MARCHIONE,36,35,1
Columbia,Livingston-1,State Senate,43,Reform Party,KATHLEEN A MARCHIONE,4,4,0
Columbia,Livingston-1,State Senate,43,Republican,KATHLEEN A MARCHIONE,510,483,27
Columbia,Livingston-1,State Senate,43,Conservative,KATHLEEN A MARCHIONE,78,71,7
Columbia,Livingston-1,State Senate,43,Independence,KATHLEEN A MARCHIONE,32,30,2
Columbia,Livingston-2,State Senate,43,Reform Party,KATHLEEN A MARCHIONE,3,3,0
Columbia,Livingston-2,State Senate,43,Republican,KATHLEEN A MARCHIONE,353,330,23
Columbia,Livingston-2,State Senate,43,Conservative,KATHLEEN A MARCHIONE,50,45,5
Columbia,Livingston-2,State Senate,43,Independence,KATHLEEN A MARCHIONE,28,25,3
Columbia,Taghkanic-1,State Senate,43,Reform Party,KATHLEEN A MARCHIONE,3,3,0
Columbia,Taghkanic-1,State Senate,43,Republican,KATHLEEN A MARCHIONE,297,275,22
Columbia,Taghkanic-1,State Senate,43,Conservative,KATHLEEN A MARCHIONE,49,47,2
Columbia,Taghkanic-1,State Senate,43,Independence,KATHLEEN A MARCHIONE,19,18,1
Columbia,Austerlitz-1,State Senate,43,Republican,KATHLEEN A MARCHIONE,188,172,16
Columbia,Austerlitz-1,State Senate,43,Conservative,KATHLEEN A MARCHIONE,26,23,3
Columbia,Austerlitz-1,State Senate,43,Independence,KATHLEEN A MARCHIONE,16,14,2
Columbia,Austerlitz-1,State Senate,43,Reform Party,KATHLEEN A MARCHIONE,1,1,0
Columbia,Austerlitz-2,State Senate,43,Republican,KATHLEEN A MARCHIONE,126,115,11
Columbia,Austerlitz-2,State Senate,43,Conservative,KATHLEEN A MARCHIONE,25,14,11
Columbia,Austerlitz-2,State Senate,43,Independence,KATHLEEN A MARCHIONE,14,12,2
Columbia,Austerlitz-2,State Senate,43,Reform Party,KATHLEEN A MARCHIONE,1,1,0
Columbia,Canaan-1,State Senate,43,Republican,KATHLEEN A MARCHIONE,127,117,10
Columbia,Canaan-1,State Senate,43,Conservative,KATHLEEN A MARCHIONE,34,32,2
Columbia,Canaan-1,State Senate,43,Independence,KATHLEEN A MARCHIONE,20,19,1
Columbia,Canaan-1,State Senate,43,Reform Party,KATHLEEN A MARCHIONE,1,1,0
Columbia,Canaan-2,State Senate,43,Republican,KATHLEEN A MARCHIONE,170,154,16
Columbia,Canaan-2,State Senate,43,Conservative,KATHLEEN A MARCHIONE,26,24,2
Columbia,Canaan-2,State Senate,43,Independence,KATHLEEN A MARCHIONE,17,15,2
Columbia,Canaan-2,State Senate,43,Reform Party,KATHLEEN A MARCHIONE,2,2,0
Columbia,Hillsdale-1,State Senate,43,Reform Party,KATHLEEN A MARCHIONE,0,0,0
Columbia,Hillsdale-1,State Senate,43,Republican,KATHLEEN A MARCHIONE,176,162,14
Columbia,Hillsdale-1,State Senate,43,Conservative,KATHLEEN A MARCHIONE,25,24,1
Columbia,Hillsdale-1,State Senate,43,Independence,KATHLEEN A MARCHIONE,23,21,2
Columbia,Hillsdale-2,State Senate,43,Reform Party,KATHLEEN A MARCHIONE,3,3,0
Columbia,Hillsdale-2,State Senate,43,Republican,KATHLEEN A MARCHIONE,166,154,12
Columbia,Hillsdale-2,State Senate,43,Conservative,KATHLEEN A MARCHIONE,22,22,0
Columbia,Hillsdale-2,State Senate,43,Independence,KATHLEEN A MARCHIONE,18,16,2
Columbia,New Lebanon-1,State Senate,43,Reform Party,KATHLEEN A MARCHIONE,1,1,0
Columbia,New Lebanon-1,State Senate,43,Republican,KATHLEEN A MARCHIONE,187,171,16
Columbia,New Lebanon-1,State Senate,43,Conservative,KATHLEEN A MARCHIONE,22,22,0
Columbia,New Lebanon-1,State Senate,43,Independence,KATHLEEN A MARCHIONE,28,23,5
Columbia,New Lebanon-2,State Senate,43,Reform Party,KATHLEEN A MARCHIONE,3,3,0
Columbia,New Lebanon-2,State Senate,43,Republican,KATHLEEN A MARCHIONE,269,247,22
Columbia,New Lebanon-2,State Senate,43,Conservative,KATHLEEN A MARCHIONE,44,40,4
Columbia,New Lebanon-2,State Senate,43,Independence,KATHLEEN A MARCHIONE,38,38,0
Columbia,Chatham-1,State Senate,43,Republican,KATHLEEN A MARCHIONE,284,265,19
Columbia,Chatham-1,State Senate,43,Conservative,KATHLEEN A MARCHIONE,53,48,5
Columbia,Chatham-1,State Senate,43,Independence,KATHLEEN A MARCHIONE,29,26,3
Columbia,Chatham-1,State Senate,43,Reform Party,KATHLEEN A MARCHIONE,3,3,0
Columbia,Chatham-2,State Senate,43,Republican,KATHLEEN A MARCHIONE,221,207,14
Columbia,Chatham-2,State Senate,43,Conservative,KATHLEEN A MARCHIONE,26,24,2
Columbia,Chatham-2,State Senate,43,Independence,KATHLEEN A MARCHIONE,26,25,1
Columbia,Chatham-2,State Senate,43,Reform Party,KATHLEEN A MARCHIONE,0,0,0
Columbia,Chatham-3,State Senate,43,Republican,KATHLEEN A MARCHIONE,381,343,38
Columbia,Chatham-3,State Senate,43,Conservative,KATHLEEN A MARCHIONE,64,61,3
Columbia,Chatham-3,State Senate,43,Independence,KATHLEEN A MARCHIONE,28,26,2
Columbia,Chatham-3,State Senate,43,Reform Party,KATHLEEN A MARCHIONE,4,4,0
Columbia,Claverack-1,State Senate,43,Republican,KATHLEEN A MARCHIONE,313,292,21
Columbia,Claverack-1,State Senate,43,Reform Party,KATHLEEN A MARCHIONE,1,1,0
Columbia,Claverack-1,State Senate,43,Conservative,KATHLEEN A MARCHIONE,40,35,5
Columbia,Claverack-1,State Senate,43,Independence,KATHLEEN A MARCHIONE,15,15,0
Columbia,Claverack-2,State Senate,43,Republican,KATHLEEN A MARCHIONE,333,300,33
Columbia,Claverack-2,State Senate,43,Reform Party,KATHLEEN A MARCHIONE,4,4,0
Columbia,Claverack-2,State Senate,43,Conservative,KATHLEEN A MARCHIONE,43,42,1
Columbia,Claverack-2,State Senate,43,Independence,KATHLEEN A MARCHIONE,20,18,2
Columbia,Claverack-3,State Senate,43,Republican,KATHLEEN A MARCHIONE,273,246,27
Columbia,Claverack-3,State Senate,43,Reform Party,KATHLEEN A MARCHIONE,2,2,0
Columbia,Claverack-3,State Senate,43,Conservative,KATHLEEN A MARCHIONE,40,39,1
Columbia,Claverack-3,State Senate,43,Independence,KATHLEEN A MARCHIONE,23,23,0
Columbia,Claverack-4,State Senate,43,Republican,KATHLEEN A MARCHIONE,301,276,25
Columbia,Claverack-4,State Senate,43,Conservative,KATHLEEN A MARCHIONE,54,51,3
Columbia,Claverack-4,State Senate,43,Independence,KATHLEEN A MARCHIONE,33,31,2
Columbia,Claverack-4,State Senate,43,Reform Party,KATHLEEN A MARCHIONE,4,4,0
Columbia,Claverack-5,State Senate,43,Republican,KATHLEEN A MARCHIONE,205,191,14
Columbia,Claverack-5,State Senate,43,Conservative,KATHLEEN A MARCHIONE,17,17,0
Columbia,Claverack-5,State Senate,43,Independence,KATHLEEN A MARCHIONE,8,7,1
Columbia,Claverack-5,State Senate,43,Reform Party,KATHLEEN A MARCHIONE,1,1,0
Columbia,Greenport-1,State Senate,43,Reform Party,KATHLEEN A MARCHIONE,1,1,0
Columbia,Greenport-1,State Senate,43,Republican,KATHLEEN A MARCHIONE,335,305,30
Columbia,Greenport-1,State Senate,43,Conservative,KATHLEEN A MARCHIONE,42,40,2
Columbia,Greenport-1,State Senate,43,Independence,KATHLEEN A MARCHIONE,27,23,4
Columbia,Greenport-2,State Senate,43,Reform Party,KATHLEEN A MARCHIONE,2,2,0
Columbia,Greenport-2,State Senate,43,Republican,KATHLEEN A MARCHIONE,220,207,13
Columbia,Greenport-2,State Senate,43,Conservative,KATHLEEN A MARCHIONE,36,32,4
Columbia,Greenport-2,State Senate,43,Independence,KATHLEEN A MARCHIONE,19,17,2
Columbia,Greenport-3,State Senate,43,Reform Party,KATHLEEN A MARCHIONE,5,4,1
Columbia,Greenport-3,State Senate,43,Republican,KATHLEEN A MARCHIONE,364,328,36
Columbia,Greenport-3,State Senate,43,Conservative,KATHLEEN A MARCHIONE,49,43,6
Columbia,Greenport-3,State Senate,43,Independence,KATHLEEN A MARCHIONE,37,30,7
Columbia,Kinderhook-1,State Senate,43,Reform Party,KATHLEEN A MARCHIONE,1,1,0
Columbia,Kinderhook-1,State Senate,43,Republican,KATHLEEN A MARCHIONE,220,203,17
Columbia,Kinderhook-1,State Senate,43,Conservative,KATHLEEN A MARCHIONE,37,35,2
Columbia,Kinderhook-1,State Senate,43,Independence,KATHLEEN A MARCHIONE,27,23,4
Columbia,Kinderhook-2,State Senate,43,Reform Party,KATHLEEN A MARCHIONE,1,0,1
Columbia,Kinderhook-2,State Senate,43,Republican,KATHLEEN A MARCHIONE,181,162,19
Columbia,Kinderhook-2,State Senate,43,Conservative,KATHLEEN A MARCHIONE,37,27,10
Columbia,Kinderhook-2,State Senate,43,Independence,KATHLEEN A MARCHIONE,33,31,2
Columbia,Kinderhook-3,State Senate,43,Reform Party,KATHLEEN A MARCHIONE,2,2,0
Columbia,Kinderhook-3,State Senate,43,Republican,KATHLEEN A MARCHIONE,309,275,34
Columbia,Kinderhook-3,State Senate,43,Conservative,KATHLEEN A MARCHIONE,46,42,4
Columbia,Kinderhook-3,State Senate,43,Independence,KATHLEEN A MARCHIONE,29,26,3
Columbia,Kinderhook-4,State Senate,43,Reform Party,KATHLEEN A MARCHIONE,0,0,0
Columbia,Kinderhook-4,State Senate,43,Republican,KATHLEEN A MARCHIONE,271,256,15
Columbia,Kinderhook-4,State Senate,43,Conservative,KATHLEEN A MARCHIONE,48,41,7
Columbia,Kinderhook-4,State Senate,43,Independence,KATHLEEN A MARCHIONE,27,24,3
Columbia,Kinderhook-5,State Senate,43,Reform Party,KATHLEEN A MARCHIONE,1,1,0
Columbia,Kinderhook-5,State Senate,43,Republican,KATHLEEN A MARCHIONE,280,266,14
Columbia,Kinderhook-5,State Senate,43,Conservative,KATHLEEN A MARCHIONE,50,47,3
Columbia,Kinderhook-5,State Senate,43,Independence,KATHLEEN A MARCHIONE,37,35,2
Columbia,Kinderhook-6,State Senate,43,Reform Party,KATHLEEN A MARCHIONE,2,2,0
Columbia,Kinderhook-6,State Senate,43,Republican,KATHLEEN A MARCHIONE,246,233,13
Columbia,Kinderhook-6,State Senate,43,Conservative,KATHLEEN A MARCHIONE,48,43,5
Columbia,Kinderhook-6,State Senate,43,Independence,KATHLEEN A MARCHIONE,37,34,3
Columbia,Kinderhook-7,State Senate,43,Reform Party,KATHLEEN A MARCHIONE,2,2,0
Columbia,Kinderhook-7,State Senate,43,Republican,KATHLEEN A MARCHIONE,311,295,16
Columbia,Kinderhook-7,State Senate,43,Conservative,KATHLEEN A MARCHIONE,62,59,3
Columbia,Kinderhook-7,State Senate,43,Independence,KATHLEEN A MARCHIONE,22,21,1
Columbia,Kinderhook-8,State Senate,43,Reform Party,KATHLEEN A MARCHIONE,3,3,0
Columbia,Kinderhook-8,State Senate,43,Republican,KATHLEEN A MARCHIONE,319,304,15
Columbia,Kinderhook-8,State Senate,43,Conservative,KATHLEEN A MARCHIONE,56,56,0
Columbia,Kinderhook-8,State Senate,43,Independence,KATHLEEN A MARCHIONE,29,25,4
Columbia,Stockport-1,State Senate,43,Reform Party,KATHLEEN A MARCHIONE,3,2,1
Columbia,Stockport-1,State Senate,43,Republican,KATHLEEN A MARCHIONE,331,320,11
