county,precinct,office,district,party,candidate,votes,,,,,,,,,,,,,,
Niagara,City of Lockport/001/2,U.S. Senate,,IND,Charles E Schumer,28,,,,,,,,,,,,,,
Niagara,City of Lockport/001/3,U.S. Senate,,IND,Charles E Schumer,22,,,,,,,,,,,,,,
Niagara,City of Lockport/001/4,U.S. Senate,,IND,Charles E Schumer,1,,,,,,,,,,,,,,
Niagara,City of Lockport/001,U.S. Senate,,IND,Charles E Schumer,71,,,,,,,,,,,,,,
Niagara,City of Lockport/001/1,U.S. Senate,,WEP,Charles E Schumer,3,,,,,,,,,,,,,,
Niagara,City of Lockport/001/2,U.S. Senate,,WEP,Charles E Schumer,2,,,,,,,,,,,,,,
Niagara,City of Lockport/001/3,U.S. Senate,,WEP,Charles E Schumer,3,,,,,,,,,,,,,,
Niagara,City of Lockport/001/4,U.S. Senate,,WEP,Charles E Schumer,2,,,,,,,,,,,,,,
Niagara,City of Lockport/001,U.S. Senate,,WEP,Charles E Schumer,10,,,,,,,,,,,,,,
Niagara,City of Lockport/001/1,U.S. Senate,,REF,Wendy Long,2,,,,,,,,,,,,,,
Niagara,City of Lockport/001/2,U.S. Senate,,REF,Wendy Long,1,,,,,,,,,,,,,,
Niagara,City of Lockport/001/3,U.S. Senate,,REF,Wendy Long,1,,,,,,,,,,,,,,
Niagara,City of Lockport/001/4,U.S. Senate,,REF,Wendy Long,1,,,,,,,,,,,,,,
Niagara,City of Lockport/001,U.S. Senate,,REF,Wendy Long,5,,,,,,,,,,,,,,
Niagara,City of Lockport/001/1,U.S. Senate,,LBT,Alex Merced,5,,,,,,,,,,,,,,
Niagara,City of Lockport/001/2,U.S. Senate,,LBT,Alex Merced,4,,,,,,,,,,,,,,
Niagara,City of Lockport/001/3,U.S. Senate,,LBT,Alex Merced,8,,,,,,,,,,,,,,
Niagara,City of Lockport/001/4,U.S. Senate,,LBT,Alex Merced,3,,,,,,,,,,,,,,
Niagara,City of Lockport/001,U.S. Senate,,LBT,Alex Merced,20,,,,,,,,,,,,,,
Niagara,City of Lockport/001/1,U.S. Senate,,,Scattering,,,,,,,,,,,,,,,
Niagara,City of Lockport/001/2,U.S. Senate,,,Scattering,,,,,,,,,,,,,,,
Niagara,City of Lockport/001/3,U.S. Senate,,,Scattering,,,,,,,,,,,,,,,
Niagara,City of Lockport/001/4,U.S. Senate,,,Scattering,,,,,,,,,,,,,,,
Niagara,City of Lockport/001,U.S. Senate,,,Scattering,0,,,,,,,,,,,,,,
Niagara,City of Lockport/001/1,U.S. Senate,,,Blanks,17,,,,,,,,,,,,,,
Niagara,City of Lockport/001/2,U.S. Senate,,,Blanks,13,,,,,,,,,,,,,,
Niagara,City of Lockport/001/3,U.S. Senate,,,Blanks,30,,,,,,,,,,,,,,
Niagara,City of Lockport/001/4,U.S. Senate,,,Blanks,11,,,,,,,,,,,,,,
Niagara,City of Lockport/001,U.S. Senate,,,Blanks,71,,,,,,,,,,,,,,
Niagara,City of Lockport/002/1,U.S. Senate,,,Ballots Cast,392,,,,,,,,,,,,,,
Niagara,City of Lockport/002/2,U.S. Senate,,,Ballots Cast,367,,,,,,,,,,,,,,
Niagara,City of Lockport/002/3,U.S. Senate,,,Ballots Cast,472,,,,,,,,,,,,,,
Niagara,City of Lockport/002/4,U.S. Senate,,,Ballots Cast,662,,,,,,,,,,,,,,
Niagara,City of Lockport/002,U.S. Senate,,,Ballots Cast,1893,,,,,,,,,,,,,,
Niagara,City of Lockport/002/1,U.S. Senate,,DEM,Charles E Schumer,200,,,,,,,,,,,,,,
Niagara,City of Lockport/002/2,U.S. Senate,,DEM,Charles E Schumer,185,,,,,,,,,,,,,,
Niagara,City of Lockport/002/3,U.S. Senate,,DEM,Charles E Schumer,265,,,,,,,,,,,,,,
Niagara,City of Lockport/002/4,U.S. Senate,,DEM,Charles E Schumer,351,,,,,,,,,,,,,,
Niagara,City of Lockport/002,U.S. Senate,,DEM,Charles E Schumer,1001,,,,,,,,,,,,,,
Niagara,City of Lockport/002/1,U.S. Senate,,REP,Wendy Long,96,,,,,,,,,,,,,,
Niagara,City of Lockport/002/2,U.S. Senate,,REP,Wendy Long,117,,,,,,,,,,,,,,
Niagara,City of Lockport/002/3,U.S. Senate,,REP,Wendy Long,114,,,,,,,,,,,,,,
Niagara,City of Lockport/002/4,U.S. Senate,,REP,Wendy Long,175,,,,,,,,,,,,,,
Niagara,City of Lockport/002,U.S. Senate,,REP,Wendy Long,502,,,,,,,,,,,,,,
Niagara,City of Lockport/002/1,U.S. Senate,,CON,Wendy Long,24,,,,,,,,,,,,,,
Niagara,City of Lockport/002/2,U.S. Senate,,CON,Wendy Long,20,,,,,,,,,,,,,,
Niagara,City of Lockport/002/3,U.S. Senate,,CON,Wendy Long,20,,,,,,,,,,,,,,
Niagara,City of Lockport/002/4,U.S. Senate,,CON,Wendy Long,34,,,,,,,,,,,,,,
Niagara,City of Lockport/002,U.S. Senate,,CON,Wendy Long,98,,,,,,,,,,,,,,
Niagara,City of Lockport/002/1,U.S. Senate,,GRE,Robin Laverne Wilson,3,,,,,,,,,,,,,,
Niagara,City of Lockport/002/2,U.S. Senate,,GRE,Robin Laverne Wilson,6,,,,,,,,,,,,,,
Niagara,City of Lockport/002/3,U.S. Senate,,GRE,Robin Laverne Wilson,3,,,,,,,,,,,,,,
Niagara,City of Lockport/002/4,U.S. Senate,,GRE,Robin Laverne Wilson,6,,,,,,,,,,,,,,
Niagara,City of Lockport/002,U.S. Senate,,GRE,Robin Laverne Wilson,18,,,,,,,,,,,,,,
Niagara,City of Lockport/002/1,U.S. Senate,,WOR,Charles E Schumer,27,,,,,,,,,,,,,,
Niagara,City of Lockport/002/2,U.S. Senate,,WOR,Charles E Schumer,6,,,,,,,,,,,,,,
Niagara,City of Lockport/002/3,U.S. Senate,,WOR,Charles E Schumer,18,,,,,,,,,,,,,,
Niagara,City of Lockport/002/4,U.S. Senate,,WOR,Charles E Schumer,29,,,,,,,,,,,,,,
Niagara,City of Lockport/002,U.S. Senate,,WOR,Charles E Schumer,80,,,,,,,,,,,,,,
Niagara,City of Lockport/002/1,U.S. Senate,,IND,Charles E Schumer,14,,,,,,,,,,,,,,
Niagara,City of Lockport/002/2,U.S. Senate,,IND,Charles E Schumer,17,,,,,,,,,,,,,,
Niagara,City of Lockport/002/3,U.S. Senate,,IND,Charles E Schumer,24,,,,,,,,,,,,,,
Niagara,City of Lockport/002/4,U.S. Senate,,IND,Charles E Schumer,22,,,,,,,,,,,,,,
Niagara,City of Lockport/002,U.S. Senate,,IND,Charles E Schumer,77,,,,,,,,,,,,,,
Niagara,City of Lockport/002/1,U.S. Senate,,WEP,Charles E Schumer,2,,,,,,,,,,,,,,
Niagara,City of Lockport/002/2,U.S. Senate,,WEP,Charles E Schumer,1,,,,,,,,,,,,,,
Niagara,City of Lockport/002/3,U.S. Senate,,WEP,Charles E Schumer,2,,,,,,,,,,,,,,
Niagara,City of Lockport/002/4,U.S. Senate,,WEP,Charles E Schumer,3,,,,,,,,,,,,,,
Niagara,City of Lockport/002,U.S. Senate,,WEP,Charles E Schumer,8,,,,,,,,,,,,,,
Niagara,City of Lockport/002/1,U.S. Senate,,REF,Wendy Long,3,,,,,,,,,,,,,,
Niagara,City of Lockport/002/2,U.S. Senate,,REF,Wendy Long,2,,,,,,,,,,,,,,
Niagara,City of Lockport/002/3,U.S. Senate,,REF,Wendy Long,2,,,,,,,,,,,,,,
Niagara,City of Lockport/002/4,U.S. Senate,,REF,Wendy Long,0,,,,,,,,,,,,,,
Niagara,City of Lockport/002,U.S. Senate,,REF,Wendy Long,7,,,,,,,,,,,,,,
Niagara,City of Lockport/002/1,U.S. Senate,,LBT,Alex Merced,7,,,,,,,,,,,,,,
Niagara,City of Lockport/002/2,U.S. Senate,,LBT,Alex Merced,5,,,,,,,,,,,,,,
Niagara,City of Lockport/002/3,U.S. Senate,,LBT,Alex Merced,2,,,,,,,,,,,,,,
Niagara,City of Lockport/002/4,U.S. Senate,,LBT,Alex Merced,8,,,,,,,,,,,,,,
Niagara,City of Lockport/002,U.S. Senate,,LBT,Alex Merced,22,,,,,,,,,,,,,,
Niagara,City of Lockport/002/1,U.S. Senate,,,Scattering,,,,,,,,,,,,,,,
Niagara,City of Lockport/002/2,U.S. Senate,,,Scattering,,,,,,,,,,,,,,,
Niagara,City of Lockport/002/3,U.S. Senate,,,Scattering,,,,,,,,,,,,,,,
Niagara,City of Lockport/002/4,U.S. Senate,,,Scattering,,,,,,,,,,,,,,,
Niagara,City of Lockport/002,U.S. Senate,,,Scattering,0,,,,,,,,,,,,,,
Niagara,City of Lockport/002/1,U.S. Senate,,,Blanks,16,,,,,,,,,,,,,,
Niagara,City of Lockport/002/2,U.S. Senate,,,Blanks,8,,,,,,,,,,,,,,
Niagara,City of Lockport/002/3,U.S. Senate,,,Blanks,22,,,,,,,,,,,,,,
Niagara,City of Lockport/002/4,U.S. Senate,,,Blanks,34,,,,,,,,,,,,,,
Niagara,City of Lockport/002,U.S. Senate,,,Blanks,80,,,,,,,,,,,,,,
Niagara,City of Lockport/003/1,U.S. Senate,,,Ballots Cast,549,,,,,,,,,,,,,,
Niagara,City of Lockport/003/2,U.S. Senate,,,Ballots Cast,399,,,,,,,,,,,,,,
Niagara,City of Lockport/003/3,U.S. Senate,,,Ballots Cast,426,,,,,,,,,,,,,,
Niagara,City of Lockport/003,U.S. Senate,,,Ballots Cast,1374,,,,,,,,,,,,,,
Niagara,City of Lockport/003/1,U.S. Senate,,DEM,Charles E Schumer,275,,,,,,,,,,,,,,
Niagara,City of Lockport/003/2,U.S. Senate,,DEM,Charles E Schumer,205,,,,,,,,,,,,,,
Niagara,City of Lockport/003/3,U.S. Senate,,DEM,Charles E Schumer,203,,,,,,,,,,,,,,
Niagara,City of Lockport/003,U.S. Senate,,DEM,Charles E Schumer,683,,,,,,,,,,,,,,
Niagara,City of Lockport/003/1,U.S. Senate,,REP,Wendy Long,127,,,,,,,,,,,,,,
Niagara,City of Lockport/003/2,U.S. Senate,,REP,Wendy Long,95,,,,,,,,,,,,,,
Niagara,City of Lockport/003/3,U.S. Senate,,REP,Wendy Long,109,,,,,,,,,,,,,,
Niagara,City of Lockport/003,U.S. Senate,,REP,Wendy Long,331,,,,,,,,,,,,,,
Niagara,City of Lockport/003/1,U.S. Senate,,CON,Wendy Long,30,,,,,,,,,,,,,,
Niagara,City of Lockport/003/2,U.S. Senate,,CON,Wendy Long,22,,,,,,,,,,,,,,
Niagara,City of Lockport/003/3,U.S. Senate,,CON,Wendy Long,26,,,,,,,,,,,,,,
Niagara,City of Lockport/003,U.S. Senate,,CON,Wendy Long,78,,,,,,,,,,,,,,
Niagara,City of Lockport/003/1,U.S. Senate,,GRE,Robin Laverne Wilson,13,,,,,,,,,,,,,,
Niagara,City of Lockport/003/2,U.S. Senate,,GRE,Robin Laverne Wilson,9,,,,,,,,,,,,,,
Niagara,City of Lockport/003/3,U.S. Senate,,GRE,Robin Laverne Wilson,11,,,,,,,,,,,,,,
Niagara,City of Lockport/003,U.S. Senate,,GRE,Robin Laverne Wilson,33,,,,,,,,,,,,,,
Niagara,City of Lockport/003/1,U.S. Senate,,WOR,Charles E Schumer,36,,,,,,,,,,,,,,
Niagara,City of Lockport/003/2,U.S. Senate,,WOR,Charles E Schumer,24,,,,,,,,,,,,,,
Niagara,City of Lockport/003/3,U.S. Senate,,WOR,Charles E Schumer,20,,,,,,,,,,,,,,
Niagara,City of Lockport/003,U.S. Senate,,WOR,Charles E Schumer,80,,,,,,,,,,,,,,
Niagara,City of Lockport/003/1,U.S. Senate,,IND,Charles E Schumer,25,,,,,,,,,,,,,,
Niagara,City of Lockport/003/2,U.S. Senate,,IND,Charles E Schumer,16,,,,,,,,,,,,,,
Niagara,City of Lockport/003/3,U.S. Senate,,IND,Charles E Schumer,14,,,,,,,,,,,,,,
Niagara,City of Lockport/003,U.S. Senate,,IND,Charles E Schumer,55,,,,,,,,,,,,,,
Niagara,City of Lockport/003/1,U.S. Senate,,WEP,Charles E Schumer,4,,,,,,,,,,,,,,
Niagara,City of Lockport/003/2,U.S. Senate,,WEP,Charles E Schumer,1,,,,,,,,,,,,,,
Niagara,City of Lockport/003/3,U.S. Senate,,WEP,Charles E Schumer,7,,,,,,,,,,,,,,
Niagara,City of Lockport/003,U.S. Senate,,WEP,Charles E Schumer,12,,,,,,,,,,,,,,
Niagara,City of Lockport/003/1,U.S. Senate,,REF,Wendy Long,4,,,,,,,,,,,,,,
Niagara,City of Lockport/003/2,U.S. Senate,,REF,Wendy Long,1,,,,,,,,,,,,,,
Niagara,City of Lockport/003/3,U.S. Senate,,REF,Wendy Long,0,,,,,,,,,,,,,,
Niagara,City of Lockport/003,U.S. Senate,,REF,Wendy Long,5,,,,,,,,,,,,,,
Niagara,City of Lockport/003/1,U.S. Senate,,LBT,Alex Merced,8,,,,,,,,,,,,,,
Niagara,City of Lockport/003/2,U.S. Senate,,LBT,Alex Merced,6,,,,,,,,,,,,,,
Niagara,City of Lockport/003/3,U.S. Senate,,LBT,Alex Merced,8,,,,,,,,,,,,,,
Niagara,City of Lockport/003,U.S. Senate,,LBT,Alex Merced,22,,,,,,,,,,,,,,
Niagara,City of Lockport/003/1,U.S. Senate,,,Scattering,,,,,,,,,,,,,,,
Niagara,City of Lockport/003/2,U.S. Senate,,,Scattering,1,,,,,,,,,,,,,,
Niagara,City of Lockport/003/3,U.S. Senate,,,Scattering,,,,,,,,,,,,,,,
Niagara,City of Lockport/003,U.S. Senate,,,Scattering,1,,,,,,,,,,,,,,
Niagara,City of Lockport/003/1,U.S. Senate,,,Blanks,27,,,,,,,,,,,,,,
Niagara,City of Lockport/003/2,U.S. Senate,,,Blanks,19,,,,,,,,,,,,,,
Niagara,City of Lockport/003/3,U.S. Senate,,,Blanks,28,,,,,,,,,,,,,,
Niagara,City of Lockport/003,U.S. Senate,,,Blanks,74,,,,,,,,,,,,,,
Niagara,City of Lockport/004/1,U.S. Senate,,,Ballots Cast,407,,,,,,,,,,,,,,
Niagara,City of Lockport/004/2,U.S. Senate,,,Ballots Cast,362,,,,,,,,,,,,,,
Niagara,City of Lockport/004/3,U.S. Senate,,,Ballots Cast,543,,,,,,,,,,,,,,
Niagara,City of Lockport/004/4,U.S. Senate,,,Ballots Cast,299,,,,,,,,,,,,,,
Niagara,City of Lockport/004,U.S. Senate,,,Ballots Cast,1611,,,,,,,,,,,,,,
Niagara,City of Lockport/004/1,U.S. Senate,,DEM,Charles E Schumer,216,,,,,,,,,,,,,,
Niagara,City of Lockport/004/2,U.S. Senate,,DEM,Charles E Schumer,191,,,,,,,,,,,,,,
Niagara,City of Lockport/004/3,U.S. Senate,,DEM,Charles E Schumer,293,,,,,,,,,,,,,,
Niagara,City of Lockport/004/4,U.S. Senate,,DEM,Charles E Schumer,153,,,,,,,,,,,,,,
Niagara,City of Lockport/004,U.S. Senate,,DEM,Charles E Schumer,853,,,,,,,,,,,,,,
Niagara,City of Lockport/004/1,U.S. Senate,,REP,Wendy Long,107,,,,,,,,,,,,,,
Niagara,City of Lockport/004/2,U.S. Senate,,REP,Wendy Long,94,,,,,,,,,,,,,,
Niagara,City of Lockport/004/3,U.S. Senate,,REP,Wendy Long,131,,,,,,,,,,,,,,
Niagara,City of Lockport/004/4,U.S. Senate,,REP,Wendy Long,75,,,,,,,,,,,,,,
Niagara,City of Lockport/004,U.S. Senate,,REP,Wendy Long,407,,,,,,,,,,,,,,
Niagara,City of Lockport/004/1,U.S. Senate,,CON,Wendy Long,20,,,,,,,,,,,,,,
Niagara,City of Lockport/004/2,U.S. Senate,,CON,Wendy Long,21,,,,,,,,,,,,,,
Niagara,City of Lockport/004/3,U.S. Senate,,CON,Wendy Long,35,,,,,,,,,,,,,,
Niagara,City of Lockport/004/4,U.S. Senate,,CON,Wendy Long,18,,,,,,,,,,,,,,
Niagara,City of Lockport/004,U.S. Senate,,CON,Wendy Long,94,,,,,,,,,,,,,,
Niagara,City of Lockport/004/1,U.S. Senate,,GRE,Robin Laverne Wilson,7,,,,,,,,,,,,,,
Niagara,City of Lockport/004/2,U.S. Senate,,GRE,Robin Laverne Wilson,7,,,,,,,,,,,,,,
Niagara,City of Lockport/004/3,U.S. Senate,,GRE,Robin Laverne Wilson,2,,,,,,,,,,,,,,
Niagara,City of Lockport/004/4,U.S. Senate,,GRE,Robin Laverne Wilson,6,,,,,,,,,,,,,,
Niagara,City of Lockport/004,U.S. Senate,,GRE,Robin Laverne Wilson,22,,,,,,,,,,,,,,
Niagara,City of Lockport/004/1,U.S. Senate,,WOR,Charles E Schumer,17,,,,,,,,,,,,,,
Niagara,City of Lockport/004/2,U.S. Senate,,WOR,Charles E Schumer,13,,,,,,,,,,,,,,
Niagara,City of Lockport/004/3,U.S. Senate,,WOR,Charles E Schumer,21,,,,,,,,,,,,,,
Niagara,City of Lockport/004/4,U.S. Senate,,WOR,Charles E Schumer,16,,,,,,,,,,,,,,
Niagara,City of Lockport/004,U.S. Senate,,WOR,Charles E Schumer,67,,,,,,,,,,,,,,
Niagara,City of Lockport/004/1,U.S. Senate,,IND,Charles E Schumer,18,,,,,,,,,,,,,,
Niagara,City of Lockport/004/2,U.S. Senate,,IND,Charles E Schumer,13,,,,,,,,,,,,,,
Niagara,City of Lockport/004/3,U.S. Senate,,IND,Charles E Schumer,22,,,,,,,,,,,,,,
Niagara,City of Lockport/004/4,U.S. Senate,,IND,Charles E Schumer,6,,,,,,,,,,,,,,
Niagara,City of Lockport/004,U.S. Senate,,IND,Charles E Schumer,59,,,,,,,,,,,,,,
Niagara,City of Lockport/004/1,U.S. Senate,,WEP,Charles E Schumer,1,,,,,,,,,,,,,,
Niagara,City of Lockport/004/2,U.S. Senate,,WEP,Charles E Schumer,1,,,,,,,,,,,,,,
Niagara,City of Lockport/004/3,U.S. Senate,,WEP,Charles E Schumer,4,,,,,,,,,,,,,,
Niagara,City of Lockport/004/4,U.S. Senate,,WEP,Charles E Schumer,2,,,,,,,,,,,,,,
Niagara,City of Lockport/004,U.S. Senate,,WEP,Charles E Schumer,8,,,,,,,,,,,,,,
Niagara,City of Lockport/004/1,U.S. Senate,,REF,Wendy Long,0,,,,,,,,,,,,,,
Niagara,City of Lockport/004/2,U.S. Senate,,REF,Wendy Long,1,,,,,,,,,,,,,,
Niagara,City of Lockport/004/3,U.S. Senate,,REF,Wendy Long,0,,,,,,,,,,,,,,
Niagara,City of Lockport/004/4,U.S. Senate,,REF,Wendy Long,1,,,,,,,,,,,,,,
Niagara,City of Lockport/004,U.S. Senate,,REF,Wendy Long,2,,,,,,,,,,,,,,
Niagara,City of Lockport/004/1,U.S. Senate,,LBT,Alex Merced,2,,,,,,,,,,,,,,
Niagara,City of Lockport/004/2,U.S. Senate,,LBT,Alex Merced,4,,,,,,,,,,,,,,
Niagara,City of Lockport/004/3,U.S. Senate,,LBT,Alex Merced,7,,,,,,,,,,,,,,
Niagara,City of Lockport/004/4,U.S. Senate,,LBT,Alex Merced,3,,,,,,,,,,,,,,
Niagara,City of Lockport/004,U.S. Senate,,LBT,Alex Merced,16,,,,,,,,,,,,,,
Niagara,City of Lockport/004/1,U.S. Senate,,,Scattering,,,,,,,,,,,,,,,
Niagara,City of Lockport/004/2,U.S. Senate,,,Scattering,,,,,,,,,,,,,,,
Niagara,City of Lockport/004/3,U.S. Senate,,,Scattering,1,,,,,,,,,,,,,,
Niagara,City of Lockport/004/4,U.S. Senate,,,Scattering,,,,,,,,,,,,,,,
Niagara,City of Lockport/004,U.S. Senate,,,Scattering,1,,,,,,,,,,,,,,
Niagara,City of Lockport/004/1,U.S. Senate,,,Blanks,19,,,,,,,,,,,,,,
Niagara,City of Lockport/004/2,U.S. Senate,,,Blanks,17,,,,,,,,,,,,,,
Niagara,City of Lockport/004/3,U.S. Senate,,,Blanks,27,,,,,,,,,,,,,,
Niagara,City of Lockport/004/4,U.S. Senate,,,Blanks,19,,,,,,,,,,,,,,
Niagara,City of Lockport/004,U.S. Senate,,,Blanks,82,,,,,,,,,,,,,,
Niagara,City of Lockport/005/1,U.S. Senate,,,Ballots Cast,340,,,,,,,,,,,,,,
Niagara,City of Lockport/005/2,U.S. Senate,,,Ballots Cast,450,,,,,,,,,,,,,,
Niagara,City of Lockport/005/3,U.S. Senate,,,Ballots Cast,690,,,,,,,,,,,,,,
Niagara,City of Lockport/005/4,U.S. Senate,,,Ballots Cast,347,,,,,,,,,,,,,,
Niagara,City of Lockport/005,U.S. Senate,,,Ballots Cast,1827,,,,,,,,,,,,,,
Niagara,City of Lockport/005/1,U.S. Senate,,DEM,Charles E Schumer,180,,,,,,,,,,,,,,
Niagara,City of Lockport/005/2,U.S. Senate,,DEM,Charles E Schumer,211,,,,,,,,,,,,,,
Niagara,City of Lockport/005/3,U.S. Senate,,DEM,Charles E Schumer,374,,,,,,,,,,,,,,
Niagara,City of Lockport/005/4,U.S. Senate,,DEM,Charles E Schumer,179,,,,,,,,,,,,,,
Niagara,City of Lockport/005,U.S. Senate,,DEM,Charles E Schumer,944,,,,,,,,,,,,,,
Niagara,City of Lockport/005/1,U.S. Senate,,REP,Wendy Long,96,,,,,,,,,,,,,,
Niagara,City of Lockport/005/2,U.S. Senate,,REP,Wendy Long,123,,,,,,,,,,,,,,
Niagara,City of Lockport/005/3,U.S. Senate,,REP,Wendy Long,178,,,,,,,,,,,,,,
Niagara,City of Lockport/005/4,U.S. Senate,,REP,Wendy Long,78,,,,,,,,,,,,,,
Niagara,City of Lockport/005,U.S. Senate,,REP,Wendy Long,475,,,,,,,,,,,,,,
Niagara,City of Lockport/005/1,U.S. Senate,,CON,Wendy Long,13,,,,,,,,,,,,,,
Niagara,City of Lockport/005/2,U.S. Senate,,CON,Wendy Long,33,,,,,,,,,,,,,,
Niagara,City of Lockport/005/3,U.S. Senate,,CON,Wendy Long,36,,,,,,,,,,,,,,
Niagara,City of Lockport/005/4,U.S. Senate,,CON,Wendy Long,18,,,,,,,,,,,,,,
Niagara,City of Lockport/005,U.S. Senate,,CON,Wendy Long,100,,,,,,,,,,,,,,
Niagara,City of Lockport/005/1,U.S. Senate,,GRE,Robin Laverne Wilson,4,,,,,,,,,,,,,,
Niagara,City of Lockport/005/2,U.S. Senate,,GRE,Robin Laverne Wilson,4,,,,,,,,,,,,,,
Niagara,City of Lockport/005/3,U.S. Senate,,GRE,Robin Laverne Wilson,6,,,,,,,,,,,,,,
Niagara,City of Lockport/005/4,U.S. Senate,,GRE,Robin Laverne Wilson,9,,,,,,,,,,,,,,
Niagara,City of Lockport/005,U.S. Senate,,GRE,Robin Laverne Wilson,23,,,,,,,,,,,,,,
Niagara,City of Lockport/005/1,U.S. Senate,,WOR,Charles E Schumer,10,,,,,,,,,,,,,,
Niagara,City of Lockport/005/2,U.S. Senate,,WOR,Charles E Schumer,23,,,,,,,,,,,,,,
Niagara,City of Lockport/005/3,U.S. Senate,,WOR,Charles E Schumer,30,,,,,,,,,,,,,,
Niagara,City of Lockport/005/4,U.S. Senate,,WOR,Charles E Schumer,17,,,,,,,,,,,,,,
Niagara,City of Lockport/005,U.S. Senate,,WOR,Charles E Schumer,80,,,,,,,,,,,,,,
Niagara,City of Lockport/005/1,U.S. Senate,,IND,Charles E Schumer,17,,,,,,,,,,,,,,
Niagara,City of Lockport/005/2,U.S. Senate,,IND,Charles E Schumer,20,,,,,,,,,,,,,,
Niagara,City of Lockport/005/3,U.S. Senate,,IND,Charles E Schumer,22,,,,,,,,,,,,,,
Niagara,City of Lockport/005/4,U.S. Senate,,IND,Charles E Schumer,13,,,,,,,,,,,,,,
Niagara,City of Lockport/005,U.S. Senate,,IND,Charles E Schumer,72,,,,,,,,,,,,,,
Niagara,City of Lockport/005/1,U.S. Senate,,WEP,Charles E Schumer,3,,,,,,,,,,,,,,
Niagara,City of Lockport/005/2,U.S. Senate,,WEP,Charles E Schumer,4,,,,,,,,,,,,,,
Niagara,City of Lockport/005/3,U.S. Senate,,WEP,Charles E Schumer,8,,,,,,,,,,,,,,
Niagara,City of Lockport/005/4,U.S. Senate,,WEP,Charles E Schumer,3,,,,,,,,,,,,,,
Niagara,City of Lockport/005,U.S. Senate,,WEP,Charles E Schumer,18,,,,,,,,,,,,,,
Niagara,City of Lockport/005/1,U.S. Senate,,REF,Wendy Long,1,,,,,,,,,,,,,,
Niagara,City of Lockport/005/2,U.S. Senate,,REF,Wendy Long,1,,,,,,,,,,,,,,
Niagara,City of Lockport/005/3,U.S. Senate,,REF,Wendy Long,2,,,,,,,,,,,,,,
Niagara,City of Lockport/005/4,U.S. Senate,,REF,Wendy Long,1,,,,,,,,,,,,,,
Niagara,City of Lockport/005,U.S. Senate,,REF,Wendy Long,5,,,,,,,,,,,,,,
Niagara,City of Lockport/005/1,U.S. Senate,,LBT,Alex Merced,1,,,,,,,,,,,,,,
Niagara,City of Lockport/005/2,U.S. Senate,,LBT,Alex Merced,6,,,,,,,,,,,,,,
Niagara,City of Lockport/005/3,U.S. Senate,,LBT,Alex Merced,5,,,,,,,,,,,,,,
Niagara,City of Lockport/005/4,U.S. Senate,,LBT,Alex Merced,3,,,,,,,,,,,,,,
Niagara,City of Lockport/005,U.S. Senate,,LBT,Alex Merced,15,,,,,,,,,,,,,,
Niagara,City of Lockport/005/1,U.S. Senate,,,Scattering,,,,,,,,,,,,,,,
Niagara,City of Lockport/005/2,U.S. Senate,,,Scattering,,,,,,,,,,,,,,,
Niagara,City of Lockport/005/3,U.S. Senate,,,Scattering,,,,,,,,,,,,,,,
Niagara,City of Lockport/005/4,U.S. Senate,,,Scattering,,,,,,,,,,,,,,,
Niagara,City of Lockport/005,U.S. Senate,,,Scattering,0,,,,,,,,,,,,,,
Niagara,City of Lockport/005/1,U.S. Senate,,,Blanks,15,,,,,,,,,,,,,,
Niagara,City of Lockport/005/2,U.S. Senate,,,Blanks,25,,,,,,,,,,,,,,
Niagara,City of Lockport/005/3,U.S. Senate,,,Blanks,29,,,,,,,,,,,,,,
Niagara,City of Lockport/005/4,U.S. Senate,,,Blanks,26,,,,,,,,,,,,,,
Niagara,City of Lockport/005,U.S. Senate,,,Blanks,95,,,,,,,,,,,,,,
Niagara,Hartland/000/1,U.S. Senate,,,Ballots Cast,585,,,,,,,,,,,,,,
Niagara,Hartland/000/2,U.S. Senate,,,Ballots Cast,662,,,,,,,,,,,,,,
Niagara,Hartland/000/3,U.S. Senate,,,Ballots Cast,571,,,,,,,,,,,,,,
Niagara,Hartland/000,U.S. Senate,,,Ballots Cast,1818,,,,,,,,,,,,,,
Niagara,Hartland/000/1,U.S. Senate,,DEM,Charles E Schumer,177,,,,,,,,,,,,,,
Niagara,Hartland/000/2,U.S. Senate,,DEM,Charles E Schumer,189,,,,,,,,,,,,,,
Niagara,Hartland/000/3,U.S. Senate,,DEM,Charles E Schumer,186,,,,,,,,,,,,,,
Niagara,Hartland/000,U.S. Senate,,DEM,Charles E Schumer,552,,,,,,,,,,,,,,
Niagara,Hartland/000/1,U.S. Senate,,REP,Wendy Long,245,,,,,,,,,,,,,,
Niagara,Hartland/000/2,U.S. Senate,,REP,Wendy Long,277,,,,,,,,,,,,,,
Niagara,Hartland/000/3,U.S. Senate,,REP,Wendy Long,251,,,,,,,,,,,,,,
Niagara,Hartland/000,U.S. Senate,,REP,Wendy Long,773,,,,,,,,,,,,,,
Niagara,Hartland/000/1,U.S. Senate,,CON,Wendy Long,65,,,,,,,,,,,,,,
Niagara,Hartland/000/2,U.S. Senate,,CON,Wendy Long,88,,,,,,,,,,,,,,
Niagara,Hartland/000/3,U.S. Senate,,CON,Wendy Long,55,,,,,,,,,,,,,,
Niagara,Hartland/000,U.S. Senate,,CON,Wendy Long,208,,,,,,,,,,,,,,
