county,precinct,office,district,candidate,party,votes,,
Clinton,Peru 003,U.S. Senate,,Void,,1,,
Clinton,Peru 004,U.S. Senate,,Void,,,,
Clinton,Plattsburgh 001,U.S. Senate,,Void,,1,,
Clinton,Plattsburgh 002,U.S. Senate,,Void,,,,
Clinton,Plattsburgh 003,U.S. Senate,,Void,,,,
Clinton,Plattsburgh 004,U.S. Senate,,Void,,,,
Clinton,Plattsburgh 005,U.S. Senate,,Void,,1,,
Clinton,Plattsburgh 006,U.S. Senate,,Void,,,,
Clinton,Plattsburgh 007,U.S. Senate,,Void,,,,
Clinton,Saranac 001,U.S. Senate,,Void,,,,
Clinton,Saranac 002,U.S. Senate,,Void,,,,
Clinton,Saranac 003,U.S. Senate,,Void,,,,
Clinton,Schuyler Falls 001,U.S. Senate,,Void,,,,
Clinton,Schuyler Falls 002,U.S. Senate,,Void,,,,
Clinton,Schuyler Falls 003,U.S. Senate,,Void,,,,
Clinton,,U.S. Senate,,Void,,8,,
Clinton,Altona 001,U.S. Senate,,Blank,,24,,
Clinton,Altona 002,U.S. Senate,,Blank,,34,,
Clinton,Ausable 001,U.S. Senate,,Blank,,58,,
Clinton,Ausable 002,U.S. Senate,,Blank,,31,,
Clinton,Beekmantown 001,U.S. Senate,,Blank,,38,,
Clinton,Beekmantown 002,U.S. Senate,,Blank,,41,,
Clinton,Beekmantown 003,U.S. Senate,,Blank,,49,,
Clinton,Beekmantown 004,U.S. Senate,,Blank,,49,,
Clinton,Black Brook 001,U.S. Senate,,Blank,,51,,
Clinton,Black Brook 002,U.S. Senate,,Blank,,13,,
Clinton,Champlain 001,U.S. Senate,,Blank,,53,,
Clinton,Champlain 002,U.S. Senate,,Blank,,33,,
Clinton,Champlain 003,U.S. Senate,,Blank,,70,,
Clinton,Chazy 001,U.S. Senate,,Blank,,1018,,
Clinton,Chazy 002,U.S. Senate,,Blank,,978,,
Clinton,City of PlattsburgH W1D1,U.S. Senate,,Blank,,10,,
Clinton,City of Plattsburgh W1P2,U.S. Senate,,Blank,,147,,
Clinton,City of Plattsburgh W1P3,U.S. Senate,,Blank,,4,,
Clinton,City of Plattsburgh W2D1,U.S. Senate,,Blank,,25,,
Clinton,City of Plattsburgh W2D2,U.S. Senate,,Blank,,16,,
Clinton,City of Plattsburgh W3D1,U.S. Senate,,Blank,,36,,
Clinton,City of Plattsburgh W3D2,U.S. Senate,,Blank,,39,,
Clinton,City of Plattsburgh W4D1,U.S. Senate,,Blank,,49,,
Clinton,City of Plattsburgh W4D2,U.S. Senate,,Blank,,43,,
Clinton,City of Plattsburgh W5D1,U.S. Senate,,Blank,,27,,
Clinton,City of Plattsburgh W5D2,U.S. Senate,,Blank,,45,,
Clinton,City of Plattsburgh W6D1,U.S. Senate,,Blank,,21,,
Clinton,City of Plattsburgh W6D2,U.S. Senate,,Blank,,19,,
Clinton,Clinton 001,U.S. Senate,,Blank,,30,,
Clinton,Dannemora 001,U.S. Senate,,Blank,,10,,
Clinton,Dannemora 002,U.S. Senate,,Blank,,25,,
Clinton,Dannemora 003,U.S. Senate,,Blank,,13,,
Clinton,Ellenburg 001,U.S. Senate,,Blank,,28,,
Clinton,Ellenburg 002,U.S. Senate,,Blank,,24,,
Clinton,Ellenburg 003,U.S. Senate,,Blank,,8,,
Clinton,Mooers 001,U.S. Senate,,Blank,,50,,
Clinton,Mooers 002,U.S. Senate,,Blank,,31,,
Clinton,Peru 001,U.S. Senate,,Blank,,38,,
Clinton,Peru 002,U.S. Senate,,Blank,,48,,
Clinton,Peru 003,U.S. Senate,,Blank,,24,,
Clinton,Peru 004,U.S. Senate,,Blank,,47,,
Clinton,Plattsburgh 001,U.S. Senate,,Blank,,27,,
Clinton,Plattsburgh 002,U.S. Senate,,Blank,,60,,
Clinton,Plattsburgh 003,U.S. Senate,,Blank,,30,,
Clinton,Plattsburgh 004,U.S. Senate,,Blank,,36,,
Clinton,Plattsburgh 005,U.S. Senate,,Blank,,41,,
Clinton,Plattsburgh 006,U.S. Senate,,Blank,,63,,
Clinton,Plattsburgh 007,U.S. Senate,,Blank,,47,,
Clinton,Saranac 001,U.S. Senate,,Blank,,72,,
Clinton,Saranac 002,U.S. Senate,,Blank,,30,,
Clinton,Saranac 003,U.S. Senate,,Blank,,34,,
Clinton,Schuyler Falls 001,U.S. Senate,,Blank,,43,,
Clinton,Schuyler Falls 002,U.S. Senate,,Blank,,46,,
Clinton,Schuyler Falls 003,U.S. Senate,,Blank,,46,,
Clinton,,U.S. Senate,,Blank,,3972,,
Clinton,Altona 001,U.S. House,21,Mike Derrick,DEM,147,,
Clinton,Altona 002,U.S. House,21,Mike Derrick,DEM,161,,
Clinton,Ausable 001,U.S. House,21,Mike Derrick,DEM,194,,
Clinton,Ausable 002,U.S. House,21,Mike Derrick,DEM,188,,
Clinton,Beekmantown 001,U.S. House,21,Mike Derrick,DEM,190,,
Clinton,Beekmantown 002,U.S. House,21,Mike Derrick,DEM,207,,
Clinton,Beekmantown 003,U.S. House,21,Mike Derrick,DEM,333,,
Clinton,Beekmantown 004,U.S. House,21,Mike Derrick,DEM,230,,
Clinton,Black Brook 001,U.S. House,21,Mike Derrick,DEM,153,,
Clinton,Black Brook 002,U.S. House,21,Mike Derrick,DEM,71,,
Clinton,Champlain 001,U.S. House,21,Mike Derrick,DEM,285,,
Clinton,Champlain 002,U.S. House,21,Mike Derrick,DEM,287,,
Clinton,Champlain 003,U.S. House,21,Mike Derrick,DEM,273,,
Clinton,Chazy 001,U.S. House,21,Mike Derrick,DEM,380,,
Clinton,Chazy 002,U.S. House,21,Mike Derrick,DEM,326,,
Clinton,City of PlattsburgH W1D1,U.S. House,21,Mike Derrick,DEM,134,,
Clinton,City of Plattsburgh W1P2,U.S. House,21,Mike Derrick,DEM,470,,
Clinton,City of Plattsburgh W1P3,U.S. House,21,Mike Derrick,DEM,26,,
Clinton,City of Plattsburgh W2D1,U.S. House,21,Mike Derrick,DEM,221,,
Clinton,City of Plattsburgh W2D2,U.S. House,21,Mike Derrick,DEM,138,,
Clinton,City of Plattsburgh W3D1,U.S. House,21,Mike Derrick,DEM,300,,
Clinton,City of Plattsburgh W3D2,U.S. House,21,Mike Derrick,DEM,338,,
Clinton,City of Plattsburgh W4D1,U.S. House,21,Mike Derrick,DEM,392,,
Clinton,City of Plattsburgh W4D2,U.S. House,21,Mike Derrick,DEM,323,,
Clinton,City of Plattsburgh W5D1,U.S. House,21,Mike Derrick,DEM,226,,
Clinton,City of Plattsburgh W5D2,U.S. House,21,Mike Derrick,DEM,425,,
Clinton,City of Plattsburgh W6D1,U.S. House,21,Mike Derrick,DEM,282,,
Clinton,City of Plattsburgh W6D2,U.S. House,21,Mike Derrick,DEM,185,,
Clinton,Clinton 001,U.S. House,21,Mike Derrick,DEM,78,,
Clinton,Dannemora 001,U.S. House,21,Mike Derrick,DEM,65,,
Clinton,Dannemora 002,U.S. House,21,Mike Derrick,DEM,127,,
Clinton,Dannemora 003,U.S. House,21,Mike Derrick,DEM,102,,
Clinton,Ellenburg 001,U.S. House,21,Mike Derrick,DEM,88,,
Clinton,Ellenburg 002,U.S. House,21,Mike Derrick,DEM,96,,
Clinton,Ellenburg 003,U.S. House,21,Mike Derrick,DEM,51,,
Clinton,Mooers 001,U.S. House,21,Mike Derrick,DEM,280,,
Clinton,Mooers 002,U.S. House,21,Mike Derrick,DEM,130,,
Clinton,Peru 001,U.S. House,21,Mike Derrick,DEM,234,,
Clinton,Peru 002,U.S. House,21,Mike Derrick,DEM,306,,
Clinton,Peru 003,U.S. House,21,Mike Derrick,DEM,170,,
Clinton,Peru 004,U.S. House,21,Mike Derrick,DEM,411,,
Clinton,Plattsburgh 001,U.S. House,21,Mike Derrick,DEM,201,,
Clinton,Plattsburgh 002,U.S. House,21,Mike Derrick,DEM,314,,
Clinton,Plattsburgh 003,U.S. House,21,Mike Derrick,DEM,355,,
Clinton,Plattsburgh 004,U.S. House,21,Mike Derrick,DEM,262,,
Clinton,Plattsburgh 005,U.S. House,21,Mike Derrick,DEM,181,,
Clinton,Plattsburgh 006,U.S. House,21,Mike Derrick,DEM,456,,
Clinton,Plattsburgh 007,U.S. House,21,Mike Derrick,DEM,239,,
Clinton,Saranac 001,U.S. House,21,Mike Derrick,DEM,286,,
Clinton,Saranac 002,U.S. House,21,Mike Derrick,DEM,186,,
Clinton,Saranac 003,U.S. House,21,Mike Derrick,DEM,134,,
Clinton,Schuyler Falls 001,U.S. House,21,Mike Derrick,DEM,172,,
Clinton,Schuyler Falls 002,U.S. House,21,Mike Derrick,DEM,276,,
Clinton,Schuyler Falls 003,U.S. House,21,Mike Derrick,DEM,238,,
Clinton,,U.S. House,21,Mike Derrick,DEM,12323,,
Clinton,Altona 001,U.S. House,21,Mike Derrick,WOR,11,,
Clinton,Altona 002,U.S. House,21,Mike Derrick,WOR,20,,
Clinton,Ausable 001,U.S. House,21,Mike Derrick,WOR,23,,
Clinton,Ausable 002,U.S. House,21,Mike Derrick,WOR,17,,
Clinton,Beekmantown 001,U.S. House,21,Mike Derrick,WOR,18,,
Clinton,Beekmantown 002,U.S. House,21,Mike Derrick,WOR,16,,
Clinton,Beekmantown 003,U.S. House,21,Mike Derrick,WOR,35,,
Clinton,Beekmantown 004,U.S. House,21,Mike Derrick,WOR,25,,
Clinton,Black Brook 001,U.S. House,21,Mike Derrick,WOR,17,,
Clinton,Black Brook 002,U.S. House,21,Mike Derrick,WOR,11,,
Clinton,Champlain 001,U.S. House,21,Mike Derrick,WOR,19,,
Clinton,Champlain 002,U.S. House,21,Mike Derrick,WOR,14,,
Clinton,Champlain 003,U.S. House,21,Mike Derrick,WOR,29,,
Clinton,Chazy 001,U.S. House,21,Mike Derrick,WOR,27,,
Clinton,Chazy 002,U.S. House,21,Mike Derrick,WOR,27,,
Clinton,City of PlattsburgH W1D1,U.S. House,21,Mike Derrick,WOR,10,,
Clinton,City of Plattsburgh W1P2,U.S. House,21,Mike Derrick,WOR,27,,
Clinton,City of Plattsburgh W1P3,U.S. House,21,Mike Derrick,WOR,0,,
Clinton,City of Plattsburgh W2D1,U.S. House,21,Mike Derrick,WOR,24,,
Clinton,City of Plattsburgh W2D2,U.S. House,21,Mike Derrick,WOR,18,,
Clinton,City of Plattsburgh W3D1,U.S. House,21,Mike Derrick,WOR,17,,
Clinton,City of Plattsburgh W3D2,U.S. House,21,Mike Derrick,WOR,28,,
Clinton,City of Plattsburgh W4D1,U.S. House,21,Mike Derrick,WOR,37,,
Clinton,City of Plattsburgh W4D2,U.S. House,21,Mike Derrick,WOR,18,,
Clinton,City of Plattsburgh W5D1,U.S. House,21,Mike Derrick,WOR,28,,
Clinton,City of Plattsburgh W5D2,U.S. House,21,Mike Derrick,WOR,25,,
Clinton,City of Plattsburgh W6D1,U.S. House,21,Mike Derrick,WOR,23,,
Clinton,City of Plattsburgh W6D2,U.S. House,21,Mike Derrick,WOR,19,,
Clinton,Clinton 001,U.S. House,21,Mike Derrick,WOR,4,,
Clinton,Dannemora 001,U.S. House,21,Mike Derrick,WOR,7,,
Clinton,Dannemora 002,U.S. House,21,Mike Derrick,WOR,9,,
Clinton,Dannemora 003,U.S. House,21,Mike Derrick,WOR,10,,
Clinton,Ellenburg 001,U.S. House,21,Mike Derrick,WOR,4,,
Clinton,Ellenburg 002,U.S. House,21,Mike Derrick,WOR,10,,
Clinton,Ellenburg 003,U.S. House,21,Mike Derrick,WOR,4,,
Clinton,Mooers 001,U.S. House,21,Mike Derrick,WOR,23,,
Clinton,Mooers 002,U.S. House,21,Mike Derrick,WOR,6,,
Clinton,Peru 001,U.S. House,21,Mike Derrick,WOR,23,,
Clinton,Peru 002,U.S. House,21,Mike Derrick,WOR,32,,
Clinton,Peru 003,U.S. House,21,Mike Derrick,WOR,16,,
Clinton,Peru 004,U.S. House,21,Mike Derrick,WOR,32,,
Clinton,Plattsburgh 001,U.S. House,21,Mike Derrick,WOR,20,,
Clinton,Plattsburgh 002,U.S. House,21,Mike Derrick,WOR,38,,
Clinton,Plattsburgh 003,U.S. House,21,Mike Derrick,WOR,21,,
Clinton,Plattsburgh 004,U.S. House,21,Mike Derrick,WOR,35,,
Clinton,Plattsburgh 005,U.S. House,21,Mike Derrick,WOR,26,,
Clinton,Plattsburgh 006,U.S. House,21,Mike Derrick,WOR,35,,
Clinton,Plattsburgh 007,U.S. House,21,Mike Derrick,WOR,30,,
Clinton,Saranac 001,U.S. House,21,Mike Derrick,WOR,28,,
Clinton,Saranac 002,U.S. House,21,Mike Derrick,WOR,20,,
Clinton,Saranac 003,U.S. House,21,Mike Derrick,WOR,13,,
Clinton,Schuyler Falls 001,U.S. House,21,Mike Derrick,WOR,17,,
Clinton,Schuyler Falls 002,U.S. House,21,Mike Derrick,WOR,30,,
Clinton,Schuyler Falls 003,U.S. House,21,Mike Derrick,WOR,27,,
Clinton,,U.S. House,21,Mike Derrick,WOR,1103,,
Clinton,Altona 001,U.S. House,21,Matthew Funiciello,GRN,17,,
Clinton,Altona 002,U.S. House,21,Matthew Funiciello,GRN,9,,
Clinton,Ausable 001,U.S. House,21,Matthew Funiciello,GRN,9,,
Clinton,Ausable 002,U.S. House,21,Matthew Funiciello,GRN,11,,
Clinton,Beekmantown 001,U.S. House,21,Matthew Funiciello,GRN,15,,
Clinton,Beekmantown 002,U.S. House,21,Matthew Funiciello,GRN,17,,
Clinton,Beekmantown 003,U.S. House,21,Matthew Funiciello,GRN,20,,
Clinton,Beekmantown 004,U.S. House,21,Matthew Funiciello,GRN,18,,
Clinton,Black Brook 001,U.S. House,21,Matthew Funiciello,GRN,12,,
Clinton,Black Brook 002,U.S. House,21,Matthew Funiciello,GRN,6,,
Clinton,Champlain 001,U.S. House,21,Matthew Funiciello,GRN,21,,
Clinton,Champlain 002,U.S. House,21,Matthew Funiciello,GRN,12,,
Clinton,Champlain 003,U.S. House,21,Matthew Funiciello,GRN,17,,
Clinton,Chazy 001,U.S. House,21,Matthew Funiciello,GRN,21,,
Clinton,Chazy 002,U.S. House,21,Matthew Funiciello,GRN,23,,
Clinton,City of PlattsburgH W1D1,U.S. House,21,Matthew Funiciello,GRN,13,,
Clinton,City of Plattsburgh W1P2,U.S. House,21,Matthew Funiciello,GRN,31,,
Clinton,City of Plattsburgh W1P3,U.S. House,21,Matthew Funiciello,GRN,3,,
Clinton,City of Plattsburgh W2D1,U.S. House,21,Matthew Funiciello,GRN,14,,
Clinton,City of Plattsburgh W2D2,U.S. House,21,Matthew Funiciello,GRN,18,,
Clinton,City of Plattsburgh W3D1,U.S. House,21,Matthew Funiciello,GRN,16,,
Clinton,City of Plattsburgh W3D2,U.S. House,21,Matthew Funiciello,GRN,18,,
Clinton,City of Plattsburgh W4D1,U.S. House,21,Matthew Funiciello,GRN,37,,
Clinton,City of Plattsburgh W4D2,U.S. House,21,Matthew Funiciello,GRN,19,,
Clinton,City of Plattsburgh W5D1,U.S. House,21,Matthew Funiciello,GRN,18,,
Clinton,City of Plattsburgh W5D2,U.S. House,21,Matthew Funiciello,GRN,30,,
Clinton,City of Plattsburgh W6D1,U.S. House,21,Matthew Funiciello,GRN,25,,
Clinton,City of Plattsburgh W6D2,U.S. House,21,Matthew Funiciello,GRN,18,,
Clinton,Clinton 001,U.S. House,21,Matthew Funiciello,GRN,13,,
Clinton,Dannemora 001,U.S. House,21,Matthew Funiciello,GRN,3,,
Clinton,Dannemora 002,U.S. House,21,Matthew Funiciello,GRN,9,,
Clinton,Dannemora 003,U.S. House,21,Matthew Funiciello,GRN,13,,
Clinton,Ellenburg 001,U.S. House,21,Matthew Funiciello,GRN,10,,
Clinton,Ellenburg 002,U.S. House,21,Matthew Funiciello,GRN,2,,
Clinton,Ellenburg 003,U.S. House,21,Matthew Funiciello,GRN,5,,
Clinton,Mooers 001,U.S. House,21,Matthew Funiciello,GRN,26,,
Clinton,Mooers 002,U.S. House,21,Matthew Funiciello,GRN,10,,
Clinton,Peru 001,U.S. House,21,Matthew Funiciello,GRN,11,,
Clinton,Peru 002,U.S. House,21,Matthew Funiciello,GRN,13,,
Clinton,Peru 003,U.S. House,21,Matthew Funiciello,GRN,9,,
Clinton,Peru 004,U.S. House,21,Matthew Funiciello,GRN,16,,
Clinton,Plattsburgh 001,U.S. House,21,Matthew Funiciello,GRN,9,,
Clinton,Plattsburgh 002,U.S. House,21,Matthew Funiciello,GRN,16,,
Clinton,Plattsburgh 003,U.S. House,21,Matthew Funiciello,GRN,20,,
Clinton,Plattsburgh 004,U.S. House,21,Matthew Funiciello,GRN,18,,
Clinton,Plattsburgh 005,U.S. House,21,Matthew Funiciello,GRN,13,,
Clinton,Plattsburgh 006,U.S. House,21,Matthew Funiciello,GRN,28,,
Clinton,Plattsburgh 007,U.S. House,21,Matthew Funiciello,GRN,18,,
Clinton,Saranac 001,U.S. House,21,Matthew Funiciello,GRN,15,,
Clinton,Saranac 002,U.S. House,21,Matthew Funiciello,GRN,9,,
Clinton,Saranac 003,U.S. House,21,Matthew Funiciello,GRN,20,,
Clinton,Schuyler Falls 001,U.S. House,21,Matthew Funiciello,GRN,19,,
Clinton,Schuyler Falls 002,U.S. House,21,Matthew Funiciello,GRN,22,,
Clinton,Schuyler Falls 003,U.S. House,21,Matthew Funiciello,GRN,18,,
Clinton,,U.S. House,21,Matthew Funiciello,GRN,853,,
Clinton,Altona 001,U.S. House,21,Elise Stefanik,REP,200,,
Clinton,Altona 002,U.S. House,21,Elise Stefanik,REP,254,,
Clinton,Ausable 001,U.S. House,21,Elise Stefanik,REP,253,,
Clinton,Ausable 002,U.S. House,21,Elise Stefanik,REP,279,,
Clinton,Beekmantown 001,U.S. House,21,Elise Stefanik,REP,228,,
Clinton,Beekmantown 002,U.S. House,21,Elise Stefanik,REP,265,,
Clinton,Beekmantown 003,U.S. House,21,Elise Stefanik,REP,314,,
Clinton,Beekmantown 004,U.S. House,21,Elise Stefanik,REP,361,,
Clinton,Black Brook 001,U.S. House,21,Elise Stefanik,REP,260,,
Clinton,Black Brook 002,U.S. House,21,Elise Stefanik,REP,87,,
Clinton,Champlain 001,U.S. House,21,Elise Stefanik,REP,369,,
Clinton,Champlain 002,U.S. House,21,Elise Stefanik,REP,436,,
Clinton,Champlain 003,U.S. House,21,Elise Stefanik,REP,416,,
Clinton,Chazy 001,U.S. House,21,Elise Stefanik,REP,439,,
Clinton,Chazy 002,U.S. House,21,Elise Stefanik,REP,429,,
Clinton,City of PlattsburgH W1D1,U.S. House,21,Elise Stefanik,REP,102,,
Clinton,City of Plattsburgh W1P2,U.S. House,21,Elise Stefanik,REP,379,,
Clinton,City of Plattsburgh W1P3,U.S. House,21,Elise Stefanik,REP,29,,
Clinton,City of Plattsburgh W2D1,U.S. House,21,Elise Stefanik,REP,191,,
Clinton,City of Plattsburgh W2D2,U.S. House,21,Elise Stefanik,REP,88,,
Clinton,City of Plattsburgh W3D1,U.S. House,21,Elise Stefanik,REP,248,,
Clinton,City of Plattsburgh W3D2,U.S. House,21,Elise Stefanik,REP,239,,
Clinton,City of Plattsburgh W4D1,U.S. House,21,Elise Stefanik,REP,291,,
Clinton,City of Plattsburgh W4D2,U.S. House,21,Elise Stefanik,REP,282,,
Clinton,City of Plattsburgh W5D1,U.S. House,21,Elise Stefanik,REP,136,,
Clinton,City of Plattsburgh W5D2,U.S. House,21,Elise Stefanik,REP,246,,
Clinton,City of Plattsburgh W6D1,U.S. House,21,Elise Stefanik,REP,138,,
Clinton,City of Plattsburgh W6D2,U.S. House,21,Elise Stefanik,REP,97,,
Clinton,Clinton 001,U.S. House,21,Elise Stefanik,REP,157,,
Clinton,Dannemora 001,U.S. House,21,Elise Stefanik,REP,93,,
Clinton,Dannemora 002,U.S. House,21,Elise Stefanik,REP,182,,
Clinton,Dannemora 003,U.S. House,21,Elise Stefanik,REP,174,,
Clinton,Ellenburg 001,U.S. House,21,Elise Stefanik,REP,167,,
Clinton,Ellenburg 002,U.S. House,21,Elise Stefanik,REP,203,,
Clinton,Ellenburg 003,U.S. House,21,Elise Stefanik,REP,80,,
Clinton,Mooers 001,U.S. House,21,Elise Stefanik,REP,478,,
Clinton,Mooers 002,U.S. House,21,Elise Stefanik,REP,295,,
Clinton,Peru 001,U.S. House,21,Elise Stefanik,REP,311,,
Clinton,Peru 002,U.S. House,21,Elise Stefanik,REP,397,,
Clinton,Peru 003,U.S. House,21,Elise Stefanik,REP,303,,
Clinton,Peru 004,U.S. House,21,Elise Stefanik,REP,478,,
Clinton,Plattsburgh 001,U.S. House,21,Elise Stefanik,REP,214,,
Clinton,Plattsburgh 002,U.S. House,21,Elise Stefanik,REP,375,,
Clinton,Plattsburgh 003,U.S. House,21,Elise Stefanik,REP,306,,
Clinton,Plattsburgh 004,U.S. House,21,Elise Stefanik,REP,396,,
Clinton,Plattsburgh 005,U.S. House,21,Elise Stefanik,REP,208,,
Clinton,Plattsburgh 006,U.S. House,21,Elise Stefanik,REP,482,,
Clinton,Plattsburgh 007,U.S. House,21,Elise Stefanik,REP,310,,
Clinton,Saranac 001,U.S. House,21,Elise Stefanik,REP,476,,
Clinton,Saranac 002,U.S. House,21,Elise Stefanik,REP,341,,
Clinton,Saranac 003,U.S. House,21,Elise Stefanik,REP,229,,
Clinton,Schuyler Falls 001,U.S. House,21,Elise Stefanik,REP,300,,
Clinton,Schuyler Falls 002,U.S. House,21,Elise Stefanik,REP,434,,
Clinton,Schuyler Falls 003,U.S. House,21,Elise Stefanik,REP,327,,
Clinton,,U.S. House,21,Elise Stefanik,REP,14772,,
Clinton,Altona 001,U.S. House,21,Elise Stefanik,CON,23,,
Clinton,Altona 002,U.S. House,21,Elise Stefanik,CON,28,,
Clinton,Ausable 001,U.S. House,21,Elise Stefanik,CON,25,,
Clinton,Ausable 002,U.S. House,21,Elise Stefanik,CON,16,,
Clinton,Beekmantown 001,U.S. House,21,Elise Stefanik,CON,25,,
Clinton,Beekmantown 002,U.S. House,21,Elise Stefanik,CON,22,,
Clinton,Beekmantown 003,U.S. House,21,Elise Stefanik,CON,29,,
Clinton,Beekmantown 004,U.S. House,21,Elise Stefanik,CON,27,,
Clinton,Black Brook 001,U.S. House,21,Elise Stefanik,CON,15,,
Clinton,Black Brook 002,U.S. House,21,Elise Stefanik,CON,11,,
Clinton,Champlain 001,U.S. House,21,Elise Stefanik,CON,37,,
Clinton,Champlain 002,U.S. House,21,Elise Stefanik,CON,32,,
Clinton,Champlain 003,U.S. House,21,Elise Stefanik,CON,45,,
Clinton,Chazy 001,U.S. House,21,Elise Stefanik,CON,32,,
Clinton,Chazy 002,U.S. House,21,Elise Stefanik,CON,39,,
Clinton,City of PlattsburgH W1D1,U.S. House,21,Elise Stefanik,CON,16,,
Clinton,City of Plattsburgh W1P2,U.S. House,21,Elise Stefanik,CON,29,,
Clinton,City of Plattsburgh W1P3,U.S. House,21,Elise Stefanik,CON,4,,
Clinton,City of Plattsburgh W2D1,U.S. House,21,Elise Stefanik,CON,10,,
Clinton,City of Plattsburgh W2D2,U.S. House,21,Elise Stefanik,CON,5,,
Clinton,City of Plattsburgh W3D1,U.S. House,21,Elise Stefanik,CON,13,,
Clinton,City of Plattsburgh W3D2,U.S. House,21,Elise Stefanik,CON,11,,
Clinton,City of Plattsburgh W4D1,U.S. House,21,Elise Stefanik,CON,23,,
Clinton,City of Plattsburgh W4D2,U.S. House,21,Elise Stefanik,CON,17,,
Clinton,City of Plattsburgh W5D1,U.S. House,21,Elise Stefanik,CON,9,,
Clinton,City of Plattsburgh W5D2,U.S. House,21,Elise Stefanik,CON,21,,
Clinton,City of Plattsburgh W6D1,U.S. House,21,Elise Stefanik,CON,16,,
Clinton,City of Plattsburgh W6D2,U.S. House,21,Elise Stefanik,CON,15,,
Clinton,Clinton 001,U.S. House,21,Elise Stefanik,CON,13,,
Clinton,Dannemora 001,U.S. House,21,Elise Stefanik,CON,12,,
Clinton,Dannemora 002,U.S. House,21,Elise Stefanik,CON,16,,
Clinton,Dannemora 003,U.S. House,21,Elise Stefanik,CON,12,,
Clinton,Ellenburg 001,U.S. House,21,Elise Stefanik,CON,13,,
Clinton,Ellenburg 002,U.S. House,21,Elise Stefanik,CON,16,,
Clinton,Ellenburg 003,U.S. House,21,Elise Stefanik,CON,3,,
Clinton,Mooers 001,U.S. House,21,Elise Stefanik,CON,44,,
Clinton,Mooers 002,U.S. House,21,Elise Stefanik,CON,23,,
Clinton,Peru 001,U.S. House,21,Elise Stefanik,CON,26,,
Clinton,Peru 002,U.S. House,21,Elise Stefanik,CON,32,,
Clinton,Peru 003,U.S. House,21,Elise Stefanik,CON,37,,
Clinton,Peru 004,U.S. House,21,Elise Stefanik,CON,38,,
Clinton,Plattsburgh 001,U.S. House,21,Elise Stefanik,CON,16,,
Clinton,Plattsburgh 002,U.S. House,21,Elise Stefanik,CON,32,,
Clinton,Plattsburgh 003,U.S. House,21,Elise Stefanik,CON,27,,
Clinton,Plattsburgh 004,U.S. House,21,Elise Stefanik,CON,38,,
Clinton,Plattsburgh 005,U.S. House,21,Elise Stefanik,CON,23,,
Clinton,Plattsburgh 006,U.S. House,21,Elise Stefanik,CON,41,,
Clinton,Plattsburgh 007,U.S. House,21,Elise Stefanik,CON,31,,
Clinton,Saranac 001,U.S. House,21,Elise Stefanik,CON,34,,
Clinton,Saranac 002,U.S. House,21,Elise Stefanik,CON,24,,
Clinton,Saranac 003,U.S. House,21,Elise Stefanik,CON,18,,
Clinton,Schuyler Falls 001,U.S. House,21,Elise Stefanik,CON,24,,
Clinton,Schuyler Falls 002,U.S. House,21,Elise Stefanik,CON,26,,
Clinton,Schuyler Falls 003,U.S. House,21,Elise Stefanik,CON,32,,
Clinton,,U.S. House,21,Elise Stefanik,CON,1246,,
Clinton,Altona 001,U.S. House,21,Elise Stefanik,IDC,12,,
Clinton,Altona 002,U.S. House,21,Elise Stefanik,IDC,18,,
Clinton,Ausable 001,U.S. House,21,Elise Stefanik,IDC,10,,
Clinton,Ausable 002,U.S. House,21,Elise Stefanik,IDC,14,,
Clinton,Beekmantown 001,U.S. House,21,Elise Stefanik,IDC,20,,
Clinton,Beekmantown 002,U.S. House,21,Elise Stefanik,IDC,26,,
Clinton,Beekmantown 003,U.S. House,21,Elise Stefanik,IDC,21,,
Clinton,Beekmantown 004,U.S. House,21,Elise Stefanik,IDC,24,,
Clinton,Black Brook 001,U.S. House,21,Elise Stefanik,IDC,14,,
Clinton,Black Brook 002,U.S. House,21,Elise Stefanik,IDC,3,,
Clinton,Champlain 001,U.S. House,21,Elise Stefanik,IDC,13,,
Clinton,Champlain 002,U.S. House,21,Elise Stefanik,IDC,24,,
Clinton,Champlain 003,U.S. House,21,Elise Stefanik,IDC,24,,
Clinton,Chazy 001,U.S. House,21,Elise Stefanik,IDC,31,,
Clinton,Chazy 002,U.S. House,21,Elise Stefanik,IDC,45,,
Clinton,City of PlattsburgH W1D1,U.S. House,21,Elise Stefanik,IDC,11,,
Clinton,City of Plattsburgh W1P2,U.S. House,21,Elise Stefanik,IDC,24,,
Clinton,City of Plattsburgh W1P3,U.S. House,21,Elise Stefanik,IDC,1,,
Clinton,City of Plattsburgh W2D1,U.S. House,21,Elise Stefanik,IDC,20,,
Clinton,City of Plattsburgh W2D2,U.S. House,21,Elise Stefanik,IDC,7,,
Clinton,City of Plattsburgh W3D1,U.S. House,21,Elise Stefanik,IDC,20,,
Clinton,City of Plattsburgh W3D2,U.S. House,21,Elise Stefanik,IDC,23,,
Clinton,City of Plattsburgh W4D1,U.S. House,21,Elise Stefanik,IDC,29,,
Clinton,City of Plattsburgh W4D2,U.S. House,21,Elise Stefanik,IDC,20,,
Clinton,City of Plattsburgh W5D1,U.S. House,21,Elise Stefanik,IDC,9,,
Clinton,City of Plattsburgh W5D2,U.S. House,21,Elise Stefanik,IDC,30,,
