assembly_district,precinct,county,party,office,district,candidate,votes
63,14,Richmond,Democratic,President,,Federal,0
63,14,Richmond,Democratic,President,,Affidavit,2
63,14,Richmond,Democratic,President,,Bernie Sanders,60
63,14,Richmond,Democratic,President,,Hillary Clinton,69
63,15,Richmond,Democratic,President,,Emergency,0
63,15,Richmond,Democratic,President,,Absentee/Military,4
63,15,Richmond,Democratic,President,,Federal,0
63,15,Richmond,Democratic,President,,Affidavit,1
63,15,Richmond,Democratic,President,,Bernie Sanders,52
63,15,Richmond,Democratic,President,,Hillary Clinton,83
63,16,Richmond,Democratic,President,,Emergency,0
63,16,Richmond,Democratic,President,,Absentee/Military,6
63,16,Richmond,Democratic,President,,Federal,0
63,16,Richmond,Democratic,President,,Affidavit,2
63,16,Richmond,Democratic,President,,Bernie Sanders,83
63,16,Richmond,Democratic,President,,Hillary Clinton,55
63,17,Richmond,Democratic,President,,Emergency,0
63,17,Richmond,Democratic,President,,Absentee/Military,5
63,17,Richmond,Democratic,President,,Federal,1
63,17,Richmond,Democratic,President,,Affidavit,1
63,17,Richmond,Democratic,President,,Bernie Sanders,28
63,17,Richmond,Democratic,President,,Hillary Clinton,24
63,18,Richmond,Democratic,President,,Emergency,0
63,18,Richmond,Democratic,President,,Absentee/Military,3
63,18,Richmond,Democratic,President,,Federal,2
63,18,Richmond,Democratic,President,,Affidavit,1
63,18,Richmond,Democratic,President,,Bernie Sanders,52
63,18,Richmond,Democratic,President,,Hillary Clinton,53
63,19,Richmond,Democratic,President,,Emergency,0
63,19,Richmond,Democratic,President,,Absentee/Military,3
63,19,Richmond,Democratic,President,,Federal,1
63,19,Richmond,Democratic,President,,Affidavit,4
63,19,Richmond,Democratic,President,,Bernie Sanders,44
63,19,Richmond,Democratic,President,,Hillary Clinton,33
63,20,Richmond,Democratic,President,,Emergency,0
63,20,Richmond,Democratic,President,,Absentee/Military,28
63,20,Richmond,Democratic,President,,Federal,0
63,20,Richmond,Democratic,President,,Affidavit,0
63,20,Richmond,Democratic,President,,Bernie Sanders,35
63,20,Richmond,Democratic,President,,Hillary Clinton,57
63,21,Richmond,Democratic,President,,Emergency,0
63,21,Richmond,Democratic,President,,Absentee/Military,4
63,21,Richmond,Democratic,President,,Federal,0
63,21,Richmond,Democratic,President,,Affidavit,2
63,21,Richmond,Democratic,President,,Bernie Sanders,55
63,21,Richmond,Democratic,President,,Hillary Clinton,49
63,22,Richmond,Democratic,President,,Emergency,0
63,22,Richmond,Democratic,President,,Absentee/Military,3
63,22,Richmond,Democratic,President,,Federal,0
63,22,Richmond,Democratic,President,,Affidavit,1
63,22,Richmond,Democratic,President,,Bernie Sanders,45
63,22,Richmond,Democratic,President,,Hillary Clinton,57
63,23,Richmond,Democratic,President,,Emergency,0
63,23,Richmond,Democratic,President,,Absentee/Military,0
63,23,Richmond,Democratic,President,,Federal,0
63,23,Richmond,Democratic,President,,Affidavit,4
63,23,Richmond,Democratic,President,,Bernie Sanders,49
63,23,Richmond,Democratic,President,,Hillary Clinton,55
63,24,Richmond,Democratic,President,,Emergency,0
63,24,Richmond,Democratic,President,,Absentee/Military,7
63,24,Richmond,Democratic,President,,Federal,1
63,24,Richmond,Democratic,President,,Affidavit,0
63,24,Richmond,Democratic,President,,Bernie Sanders,70
63,24,Richmond,Democratic,President,,Hillary Clinton,68
63,25,Richmond,Democratic,President,,Emergency,0
63,25,Richmond,Democratic,President,,Absentee/Military,0
63,25,Richmond,Democratic,President,,Federal,1
63,25,Richmond,Democratic,President,,Affidavit,1
63,25,Richmond,Democratic,President,,Bernie Sanders,29
63,25,Richmond,Democratic,President,,Hillary Clinton,49
63,26,Richmond,Democratic,President,,Emergency,0
63,26,Richmond,Democratic,President,,Absentee/Military,2
63,26,Richmond,Democratic,President,,Federal,0
63,26,Richmond,Democratic,President,,Affidavit,1
63,26,Richmond,Democratic,President,,Bernie Sanders,61
63,26,Richmond,Democratic,President,,Hillary Clinton,74
63,27,Richmond,Democratic,President,,Emergency,0
63,27,Richmond,Democratic,President,,Absentee/Military,4
63,27,Richmond,Democratic,President,,Federal,1
63,27,Richmond,Democratic,President,,Affidavit,3
63,27,Richmond,Democratic,President,,Bernie Sanders,61
63,27,Richmond,Democratic,President,,Hillary Clinton,50
63,28,Richmond,Democratic,President,,Emergency,0
63,28,Richmond,Democratic,President,,Absentee/Military,2
63,28,Richmond,Democratic,President,,Federal,0
63,28,Richmond,Democratic,President,,Affidavit,1
63,28,Richmond,Democratic,President,,Bernie Sanders,45
63,28,Richmond,Democratic,President,,Hillary Clinton,55
63,29,Richmond,Democratic,President,,Emergency,0
63,29,Richmond,Democratic,President,,Absentee/Military,5
63,29,Richmond,Democratic,President,,Federal,0
63,29,Richmond,Democratic,President,,Affidavit,1
63,29,Richmond,Democratic,President,,Bernie Sanders,56
63,29,Richmond,Democratic,President,,Hillary Clinton,64
63,30,Richmond,Democratic,President,,Emergency,0
63,30,Richmond,Democratic,President,,Absentee/Military,4
63,30,Richmond,Democratic,President,,Federal,1
63,30,Richmond,Democratic,President,,Affidavit,0
63,30,Richmond,Democratic,President,,Bernie Sanders,61
63,30,Richmond,Democratic,President,,Hillary Clinton,61
63,31,Richmond,Democratic,President,,Emergency,0
63,31,Richmond,Democratic,President,,Absentee/Military,5
63,31,Richmond,Democratic,President,,Federal,0
63,31,Richmond,Democratic,President,,Affidavit,3
63,31,Richmond,Democratic,President,,Bernie Sanders,52
63,31,Richmond,Democratic,President,,Hillary Clinton,73
63,32,Richmond,Democratic,President,,Emergency,0
63,32,Richmond,Democratic,President,,Absentee/Military,8
63,32,Richmond,Democratic,President,,Federal,0
63,32,Richmond,Democratic,President,,Affidavit,2
63,32,Richmond,Democratic,President,,Bernie Sanders,79
63,32,Richmond,Democratic,President,,Hillary Clinton,76
63,33,Richmond,Democratic,President,,Emergency,0
63,33,Richmond,Democratic,President,,Absentee/Military,1
63,33,Richmond,Democratic,President,,Federal,0
63,33,Richmond,Democratic,President,,Affidavit,0
63,33,Richmond,Democratic,President,,Bernie Sanders,63
63,33,Richmond,Democratic,President,,Hillary Clinton,47
63,34,Richmond,Democratic,President,,Emergency,0
63,34,Richmond,Democratic,President,,Absentee/Military,3
63,34,Richmond,Democratic,President,,Federal,0
63,34,Richmond,Democratic,President,,Affidavit,0
63,34,Richmond,Democratic,President,,Bernie Sanders,33
63,34,Richmond,Democratic,President,,Hillary Clinton,45
63,35,Richmond,Democratic,President,,Emergency,0
63,35,Richmond,Democratic,President,,Absentee/Military,7
63,35,Richmond,Democratic,President,,Federal,1
63,35,Richmond,Democratic,President,,Affidavit,1
63,35,Richmond,Democratic,President,,Bernie Sanders,53
63,35,Richmond,Democratic,President,,Hillary Clinton,31
63,36,Richmond,Democratic,President,,Emergency,0
63,36,Richmond,Democratic,President,,Absentee/Military,9
63,36,Richmond,Democratic,President,,Federal,0
63,36,Richmond,Democratic,President,,Affidavit,0
63,36,Richmond,Democratic,President,,Bernie Sanders,85
63,36,Richmond,Democratic,President,,Hillary Clinton,74
63,37,Richmond,Democratic,President,,Emergency,0
63,37,Richmond,Democratic,President,,Absentee/Military,6
63,37,Richmond,Democratic,President,,Federal,0
63,37,Richmond,Democratic,President,,Affidavit,1
63,37,Richmond,Democratic,President,,Bernie Sanders,81
63,37,Richmond,Democratic,President,,Hillary Clinton,81
63,38,Richmond,Democratic,President,,Emergency,0
63,38,Richmond,Democratic,President,,Absentee/Military,5
63,38,Richmond,Democratic,President,,Federal,0
63,38,Richmond,Democratic,President,,Affidavit,4
63,38,Richmond,Democratic,President,,Bernie Sanders,74
63,38,Richmond,Democratic,President,,Hillary Clinton,144
63,39,Richmond,Democratic,President,,Emergency,0
63,39,Richmond,Democratic,President,,Absentee/Military,7
63,39,Richmond,Democratic,President,,Federal,0
63,39,Richmond,Democratic,President,,Affidavit,6
63,39,Richmond,Democratic,President,,Bernie Sanders,91
63,39,Richmond,Democratic,President,,Hillary Clinton,101
63,40,Richmond,Democratic,President,,Emergency,0
63,40,Richmond,Democratic,President,,Absentee/Military,7
63,40,Richmond,Democratic,President,,Federal,0
63,40,Richmond,Democratic,President,,Affidavit,2
63,40,Richmond,Democratic,President,,Bernie Sanders,47
63,40,Richmond,Democratic,President,,Hillary Clinton,105
63,41,Richmond,Democratic,President,,Emergency,0
63,41,Richmond,Democratic,President,,Absentee/Military,7
63,41,Richmond,Democratic,President,,Federal,0
63,41,Richmond,Democratic,President,,Affidavit,0
63,41,Richmond,Democratic,President,,Bernie Sanders,40
63,41,Richmond,Democratic,President,,Hillary Clinton,88
63,42,Richmond,Democratic,President,,Emergency,0
63,42,Richmond,Democratic,President,,Absentee/Military,3
63,42,Richmond,Democratic,President,,Federal,1
63,42,Richmond,Democratic,President,,Affidavit,6
63,42,Richmond,Democratic,President,,Bernie Sanders,91
63,42,Richmond,Democratic,President,,Hillary Clinton,117
63,43,Richmond,Democratic,President,,Emergency,0
63,43,Richmond,Democratic,President,,Absentee/Military,5
63,43,Richmond,Democratic,President,,Federal,0
63,43,Richmond,Democratic,President,,Affidavit,3
63,43,Richmond,Democratic,President,,Bernie Sanders,74
63,43,Richmond,Democratic,President,,Hillary Clinton,144
63,44,Richmond,Democratic,President,,Emergency,0
63,44,Richmond,Democratic,President,,Absentee/Military,3
63,44,Richmond,Democratic,President,,Federal,0
63,44,Richmond,Democratic,President,,Affidavit,3
63,44,Richmond,Democratic,President,,Bernie Sanders,52
63,44,Richmond,Democratic,President,,Hillary Clinton,93
63,45,Richmond,Democratic,President,,Emergency,0
63,45,Richmond,Democratic,President,,Absentee/Military,10
63,45,Richmond,Democratic,President,,Federal,0
63,45,Richmond,Democratic,President,,Affidavit,8
63,45,Richmond,Democratic,President,,Bernie Sanders,68
63,45,Richmond,Democratic,President,,Hillary Clinton,119
63,46,Richmond,Democratic,President,,Emergency,0
63,46,Richmond,Democratic,President,,Absentee/Military,2
63,46,Richmond,Democratic,President,,Federal,0
63,46,Richmond,Democratic,President,,Affidavit,0
63,46,Richmond,Democratic,President,,Bernie Sanders,33
63,46,Richmond,Democratic,President,,Hillary Clinton,25
63,47,Richmond,Democratic,President,,Emergency,0
63,47,Richmond,Democratic,President,,Absentee/Military,6
63,47,Richmond,Democratic,President,,Federal,0
63,47,Richmond,Democratic,President,,Affidavit,1
63,47,Richmond,Democratic,President,,Bernie Sanders,57
63,47,Richmond,Democratic,President,,Hillary Clinton,63
63,48,Richmond,Democratic,President,,Emergency,0
63,48,Richmond,Democratic,President,,Absentee/Military,6
63,48,Richmond,Democratic,President,,Federal,1
63,48,Richmond,Democratic,President,,Affidavit,2
63,48,Richmond,Democratic,President,,Bernie Sanders,30
63,48,Richmond,Democratic,President,,Hillary Clinton,56
63,49,Richmond,Democratic,President,,Emergency,0
63,49,Richmond,Democratic,President,,Absentee/Military,4
63,49,Richmond,Democratic,President,,Federal,1
63,49,Richmond,Democratic,President,,Affidavit,1
63,49,Richmond,Democratic,President,,Bernie Sanders,40
63,49,Richmond,Democratic,President,,Hillary Clinton,52
63,50,Richmond,Democratic,President,,Emergency,0
63,50,Richmond,Democratic,President,,Absentee/Military,7
63,50,Richmond,Democratic,President,,Federal,0
63,50,Richmond,Democratic,President,,Affidavit,2
63,50,Richmond,Democratic,President,,Bernie Sanders,63
63,50,Richmond,Democratic,President,,Hillary Clinton,76
63,51,Richmond,Democratic,President,,Emergency,0
63,51,Richmond,Democratic,President,,Absentee/Military,6
63,51,Richmond,Democratic,President,,Federal,1
63,51,Richmond,Democratic,President,,Affidavit,0
63,51,Richmond,Democratic,President,,Bernie Sanders,47
63,51,Richmond,Democratic,President,,Hillary Clinton,52
63,52,Richmond,Democratic,President,,Emergency,0
63,52,Richmond,Democratic,President,,Absentee/Military,1
63,52,Richmond,Democratic,President,,Federal,1
63,52,Richmond,Democratic,President,,Affidavit,0
63,52,Richmond,Democratic,President,,Bernie Sanders,34
63,52,Richmond,Democratic,President,,Hillary Clinton,41
63,53,Richmond,Democratic,President,,Emergency,0
63,53,Richmond,Democratic,President,,Absentee/Military,2
63,53,Richmond,Democratic,President,,Federal,0
63,53,Richmond,Democratic,President,,Affidavit,1
63,53,Richmond,Democratic,President,,Bernie Sanders,47
63,53,Richmond,Democratic,President,,Hillary Clinton,54
63,54,Richmond,Democratic,President,,Emergency,0
63,54,Richmond,Democratic,President,,Absentee/Military,25
63,54,Richmond,Democratic,President,,Federal,0
63,54,Richmond,Democratic,President,,Affidavit,1
63,54,Richmond,Democratic,President,,Bernie Sanders,65
63,54,Richmond,Democratic,President,,Hillary Clinton,88
63,55,Richmond,Democratic,President,,Emergency,0
63,55,Richmond,Democratic,President,,Absentee/Military,5
63,55,Richmond,Democratic,President,,Federal,2
63,55,Richmond,Democratic,President,,Affidavit,3
63,55,Richmond,Democratic,President,,Bernie Sanders,41
63,55,Richmond,Democratic,President,,Hillary Clinton,45
63,56,Richmond,Democratic,President,,Emergency,0
63,56,Richmond,Democratic,President,,Absentee/Military,4
63,56,Richmond,Democratic,President,,Federal,0
63,56,Richmond,Democratic,President,,Affidavit,0
63,56,Richmond,Democratic,President,,Bernie Sanders,60
63,56,Richmond,Democratic,President,,Hillary Clinton,69
63,57,Richmond,Democratic,President,,Emergency,0
63,57,Richmond,Democratic,President,,Absentee/Military,6
63,57,Richmond,Democratic,President,,Federal,0
63,57,Richmond,Democratic,President,,Affidavit,0
63,57,Richmond,Democratic,President,,Bernie Sanders,61
63,57,Richmond,Democratic,President,,Hillary Clinton,86
63,58,Richmond,Democratic,President,,Emergency,0
63,58,Richmond,Democratic,President,,Absentee/Military,2
63,58,Richmond,Democratic,President,,Federal,3
63,58,Richmond,Democratic,President,,Affidavit,2
63,58,Richmond,Democratic,President,,Bernie Sanders,71
63,58,Richmond,Democratic,President,,Hillary Clinton,72
63,59,Richmond,Democratic,President,,Emergency,0
63,59,Richmond,Democratic,President,,Absentee/Military,4
63,59,Richmond,Democratic,President,,Federal,0
63,59,Richmond,Democratic,President,,Affidavit,1
63,59,Richmond,Democratic,President,,Bernie Sanders,51
63,59,Richmond,Democratic,President,,Hillary Clinton,59
63,60,Richmond,Democratic,President,,Emergency,0
63,60,Richmond,Democratic,President,,Absentee/Military,10
63,60,Richmond,Democratic,President,,Federal,0
63,60,Richmond,Democratic,President,,Affidavit,3
63,60,Richmond,Democratic,President,,Bernie Sanders,80
63,60,Richmond,Democratic,President,,Hillary Clinton,82
63,61,Richmond,Democratic,President,,Emergency,0
63,61,Richmond,Democratic,President,,Absentee/Military,7
63,61,Richmond,Democratic,President,,Federal,0
63,61,Richmond,Democratic,President,,Affidavit,1
63,61,Richmond,Democratic,President,,Bernie Sanders,64
63,61,Richmond,Democratic,President,,Hillary Clinton,67
63,62,Richmond,Democratic,President,,Emergency,0
63,62,Richmond,Democratic,President,,Absentee/Military,2
63,62,Richmond,Democratic,President,,Federal,0
63,62,Richmond,Democratic,President,,Affidavit,0
63,62,Richmond,Democratic,President,,Bernie Sanders,38
63,62,Richmond,Democratic,President,,Hillary Clinton,38
63,63,Richmond,Democratic,President,,Emergency,0
63,63,Richmond,Democratic,President,,Absentee/Military,4
63,63,Richmond,Democratic,President,,Federal,0
63,63,Richmond,Democratic,President,,Affidavit,5
63,63,Richmond,Democratic,President,,Bernie Sanders,78
63,63,Richmond,Democratic,President,,Hillary Clinton,66
63,64,Richmond,Democratic,President,,Emergency,0
63,64,Richmond,Democratic,President,,Absentee/Military,6
63,64,Richmond,Democratic,President,,Federal,1
63,64,Richmond,Democratic,President,,Affidavit,0
63,64,Richmond,Democratic,President,,Bernie Sanders,73
63,64,Richmond,Democratic,President,,Hillary Clinton,72
63,65,Richmond,Democratic,President,,Emergency,0
63,65,Richmond,Democratic,President,,Absentee/Military,7
63,65,Richmond,Democratic,President,,Federal,0
63,65,Richmond,Democratic,President,,Affidavit,2
63,65,Richmond,Democratic,President,,Bernie Sanders,76
63,65,Richmond,Democratic,President,,Hillary Clinton,50
63,66,Richmond,Democratic,President,,Emergency,0
63,66,Richmond,Democratic,President,,Absentee/Military,4
63,66,Richmond,Democratic,President,,Federal,2
63,66,Richmond,Democratic,President,,Affidavit,0
63,66,Richmond,Democratic,President,,Bernie Sanders,73
63,66,Richmond,Democratic,President,,Hillary Clinton,51
63,67,Richmond,Democratic,President,,Emergency,0
63,67,Richmond,Democratic,President,,Absentee/Military,1
63,67,Richmond,Democratic,President,,Federal,1
63,67,Richmond,Democratic,President,,Affidavit,0
63,67,Richmond,Democratic,President,,Bernie Sanders,70
63,67,Richmond,Democratic,President,,Hillary Clinton,41
63,68,Richmond,Democratic,President,,Emergency,0
63,68,Richmond,Democratic,President,,Absentee/Military,13
63,68,Richmond,Democratic,President,,Federal,0
63,68,Richmond,Democratic,President,,Affidavit,2
63,68,Richmond,Democratic,President,,Bernie Sanders,60
63,68,Richmond,Democratic,President,,Hillary Clinton,108
63,69,Richmond,Democratic,President,,Emergency,0
63,69,Richmond,Democratic,President,,Absentee/Military,33
63,69,Richmond,Democratic,President,,Federal,1
63,69,Richmond,Democratic,President,,Affidavit,0
63,69,Richmond,Democratic,President,,Bernie Sanders,39
63,69,Richmond,Democratic,President,,Hillary Clinton,48
63,70,Richmond,Democratic,President,,Emergency,0
63,70,Richmond,Democratic,President,,Absentee/Military,1
63,70,Richmond,Democratic,President,,Federal,2
63,70,Richmond,Democratic,President,,Affidavit,2
63,70,Richmond,Democratic,President,,Bernie Sanders,27
63,70,Richmond,Democratic,President,,Hillary Clinton,31
63,71,Richmond,Democratic,President,,Emergency,0
63,71,Richmond,Democratic,President,,Absentee/Military,1
63,71,Richmond,Democratic,President,,Federal,0
63,71,Richmond,Democratic,President,,Affidavit,0
63,71,Richmond,Democratic,President,,Bernie Sanders,57
63,71,Richmond,Democratic,President,,Hillary Clinton,95
63,72,Richmond,Democratic,President,,Emergency,0
63,72,Richmond,Democratic,President,,Absentee/Military,3
63,72,Richmond,Democratic,President,,Federal,1
63,72,Richmond,Democratic,President,,Affidavit,0
63,72,Richmond,Democratic,President,,Bernie Sanders,42
63,72,Richmond,Democratic,President,,Hillary Clinton,71
63,73,Richmond,Democratic,President,,Emergency,0
63,73,Richmond,Democratic,President,,Absentee/Military,4
63,73,Richmond,Democratic,President,,Federal,0
63,73,Richmond,Democratic,President,,Affidavit,0
63,73,Richmond,Democratic,President,,Bernie Sanders,54
63,73,Richmond,Democratic,President,,Hillary Clinton,45
63,74,Richmond,Democratic,President,,Emergency,0
63,74,Richmond,Democratic,President,,Absentee/Military,2
63,74,Richmond,Democratic,President,,Federal,0
63,74,Richmond,Democratic,President,,Affidavit,0
63,74,Richmond,Democratic,President,,Bernie Sanders,24
63,74,Richmond,Democratic,President,,Hillary Clinton,49
63,75,Richmond,Democratic,President,,Emergency,0
63,75,Richmond,Democratic,President,,Absentee/Military,7
63,75,Richmond,Democratic,President,,Federal,0
63,75,Richmond,Democratic,President,,Affidavit,2
63,75,Richmond,Democratic,President,,Bernie Sanders,51
63,75,Richmond,Democratic,President,,Hillary Clinton,84
63,76,Richmond,Democratic,President,,Emergency,0
63,76,Richmond,Democratic,President,,Absentee/Military,0
63,76,Richmond,Democratic,President,,Federal,0
63,76,Richmond,Democratic,President,,Affidavit,0
63,76,Richmond,Democratic,President,,Bernie Sanders,0
63,76,Richmond,Democratic,President,,Hillary Clinton,0
63,77,Richmond,Democratic,President,,Emergency,0
63,77,Richmond,Democratic,President,,Absentee/Military,0
63,77,Richmond,Democratic,President,,Federal,0
63,77,Richmond,Democratic,President,,Affidavit,0
63,78,Richmond,Democratic,President,,Emergency,0
63,78,Richmond,Democratic,President,,Absentee/Military,0
63,78,Richmond,Democratic,President,,Federal,0
63,78,Richmond,Democratic,President,,Affidavit,0
63,79,Richmond,Democratic,President,,Emergency,0
63,79,Richmond,Democratic,President,,Absentee/Military,0
63,79,Richmond,Democratic,President,,Federal,0
63,79,Richmond,Democratic,President,,Affidavit,0
63,80,Richmond,Democratic,President,,Emergency,0
63,80,Richmond,Democratic,President,,Absentee/Military,0
63,80,Richmond,Democratic,President,,Federal,0
63,80,Richmond,Democratic,President,,Affidavit,0
63,81,Richmond,Democratic,President,,Emergency,0
63,81,Richmond,Democratic,President,,Absentee/Military,1
63,81,Richmond,Democratic,President,,Federal,0
63,81,Richmond,Democratic,President,,Affidavit,0
63,81,Richmond,Democratic,President,,Bernie Sanders,51
63,81,Richmond,Democratic,President,,Hillary Clinton,46
64,1,Richmond,Democratic,President,,Emergency,0
64,1,Richmond,Democratic,President,,Absentee/Military,4
64,1,Richmond,Democratic,President,,Federal,0
64,1,Richmond,Democratic,President,,Affidavit,0
64,1,Richmond,Democratic,President,,Bernie Sanders,42
64,1,Richmond,Democratic,President,,Hillary Clinton,41
64,2,Richmond,Democratic,President,,Emergency,0
64,2,Richmond,Democratic,President,,Absentee/Military,5
64,2,Richmond,Democratic,President,,Federal,0
64,2,Richmond,Democratic,President,,Affidavit,0
64,2,Richmond,Democratic,President,,Bernie Sanders,44
64,2,Richmond,Democratic,President,,Hillary Clinton,35
64,3,Richmond,Democratic,President,,Emergency,0
64,3,Richmond,Democratic,President,,Absentee/Military,4
64,3,Richmond,Democratic,President,,Federal,0
64,3,Richmond,Democratic,President,,Affidavit,1
64,3,Richmond,Democratic,President,,Bernie Sanders,66
64,3,Richmond,Democratic,President,,Hillary Clinton,34
64,4,Richmond,Democratic,President,,Emergency,0
64,4,Richmond,Democratic,President,,Absentee/Military,5
64,4,Richmond,Democratic,President,,Federal,0
64,4,Richmond,Democratic,President,,Affidavit,1
64,4,Richmond,Democratic,President,,Bernie Sanders,45
64,4,Richmond,Democratic,President,,Hillary Clinton,48
64,5,Richmond,Democratic,President,,Emergency,0
64,5,Richmond,Democratic,President,,Absentee/Military,8
64,5,Richmond,Democratic,President,,Federal,0
64,5,Richmond,Democratic,President,,Affidavit,0
64,5,Richmond,Democratic,President,,Bernie Sanders,62
64,5,Richmond,Democratic,President,,Hillary Clinton,64
64,6,Richmond,Democratic,President,,Emergency,0
64,6,Richmond,Democratic,President,,Absentee/Military,5
64,6,Richmond,Democratic,President,,Federal,1
64,6,Richmond,Democratic,President,,Affidavit,1
64,6,Richmond,Democratic,President,,Bernie Sanders,52
64,6,Richmond,Democratic,President,,Hillary Clinton,35
64,7,Richmond,Democratic,President,,Emergency,0
64,7,Richmond,Democratic,President,,Absentee/Military,2
64,7,Richmond,Democratic,President,,Federal,1
64,7,Richmond,Democratic,President,,Affidavit,0
64,7,Richmond,Democratic,President,,Bernie Sanders,33
64,7,Richmond,Democratic,President,,Hillary Clinton,31
64,8,Richmond,Democratic,President,,Emergency,0
64,8,Richmond,Democratic,President,,Absentee/Military,5
64,8,Richmond,Democratic,President,,Federal,0
64,8,Richmond,Democratic,President,,Affidavit,0
64,8,Richmond,Democratic,President,,Bernie Sanders,39
64,8,Richmond,Democratic,President,,Hillary Clinton,47
64,9,Richmond,Democratic,President,,Emergency,0
64,9,Richmond,Democratic,President,,Absentee/Military,3
64,9,Richmond,Democratic,President,,Federal,0
64,9,Richmond,Democratic,President,,Affidavit,0
64,9,Richmond,Democratic,President,,Bernie Sanders,59
64,9,Richmond,Democratic,President,,Hillary Clinton,55
64,10,Richmond,Democratic,President,,Emergency,0
64,10,Richmond,Democratic,President,,Absentee/Military,4
64,10,Richmond,Democratic,President,,Federal,1
64,10,Richmond,Democratic,President,,Affidavit,0
64,10,Richmond,Democratic,President,,Bernie Sanders,55
64,10,Richmond,Democratic,President,,Hillary Clinton,34
64,11,Richmond,Democratic,President,,Emergency,0
64,11,Richmond,Democratic,President,,Absentee/Military,1
64,11,Richmond,Democratic,President,,Federal,4
64,11,Richmond,Democratic,President,,Affidavit,0
64,11,Richmond,Democratic,President,,Bernie Sanders,13
64,11,Richmond,Democratic,President,,Hillary Clinton,8
64,12,Richmond,Democratic,President,,Emergency,0
64,12,Richmond,Democratic,President,,Absentee/Military,2
64,12,Richmond,Democratic,President,,Federal,0
64,12,Richmond,Democratic,President,,Affidavit,0
64,12,Richmond,Democratic,President,,Bernie Sanders,32
64,12,Richmond,Democratic,President,,Hillary Clinton,16
64,13,Richmond,Democratic,President,,Emergency,0
64,13,Richmond,Democratic,President,,Absentee/Military,1
64,13,Richmond,Democratic,President,,Federal,0
64,13,Richmond,Democratic,President,,Affidavit,0
64,13,Richmond,Democratic,President,,Bernie Sanders,15
64,13,Richmond,Democratic,President,,Hillary Clinton,19
64,14,Richmond,Democratic,President,,Emergency,0
64,14,Richmond,Democratic,President,,Absentee/Military,2
64,14,Richmond,Democratic,President,,Federal,0
64,14,Richmond,Democratic,President,,Affidavit,1
64,14,Richmond,Democratic,President,,Bernie Sanders,41
64,14,Richmond,Democratic,President,,Hillary Clinton,44
64,15,Richmond,Democratic,President,,Emergency,0
64,15,Richmond,Democratic,President,,Absentee/Military,6
64,15,Richmond,Democratic,President,,Federal,0
64,15,Richmond,Democratic,President,,Affidavit,1
64,15,Richmond,Democratic,President,,Bernie Sanders,54
64,15,Richmond,Democratic,President,,Hillary Clinton,40
64,16,Richmond,Democratic,President,,Emergency,0
64,16,Richmond,Democratic,President,,Absentee/Military,3
64,16,Richmond,Democratic,President,,Federal,0
64,16,Richmond,Democratic,President,,Affidavit,3
64,16,Richmond,Democratic,President,,Bernie Sanders,73
64,16,Richmond,Democratic,President,,Hillary Clinton,37
64,17,Richmond,Democratic,President,,Emergency,0
64,17,Richmond,Democratic,President,,Absentee/Military,5
64,17,Richmond,Democratic,President,,Federal,0
64,17,Richmond,Democratic,President,,Affidavit,0
64,17,Richmond,Democratic,President,,Bernie Sanders,57
64,17,Richmond,Democratic,President,,Hillary Clinton,52
64,18,Richmond,Democratic,President,,Emergency,0
64,18,Richmond,Democratic,President,,Absentee/Military,4
64,18,Richmond,Democratic,President,,Federal,2
64,18,Richmond,Democratic,President,,Affidavit,0
64,18,Richmond,Democratic,President,,Bernie Sanders,54
64,18,Richmond,Democratic,President,,Hillary Clinton,46
64,19,Richmond,Democratic,President,,Emergency,0
64,19,Richmond,Democratic,President,,Absentee/Military,15
64,19,Richmond,Democratic,President,,Federal,0
64,19,Richmond,Democratic,President,,Affidavit,6
64,19,Richmond,Democratic,President,,Bernie Sanders,58
64,19,Richmond,Democratic,President,,Hillary Clinton,68
64,20,Richmond,Democratic,President,,Emergency,0
64,20,Richmond,Democratic,President,,Absentee/Military,5
64,20,Richmond,Democratic,President,,Federal,0
64,20,Richmond,Democratic,President,,Affidavit,1
64,20,Richmond,Democratic,President,,Bernie Sanders,47
64,20,Richmond,Democratic,President,,Hillary Clinton,33
64,21,Richmond,Democratic,President,,Emergency,0
64,21,Richmond,Democratic,President,,Absentee/Military,2
64,21,Richmond,Democratic,President,,Federal,0
64,21,Richmond,Democratic,President,,Affidavit,0
64,21,Richmond,Democratic,President,,Bernie Sanders,57
64,21,Richmond,Democratic,President,,Hillary Clinton,27
64,22,Richmond,Democratic,President,,Emergency,0
64,22,Richmond,Democratic,President,,Absentee/Military,10
64,22,Richmond,Democratic,President,,Federal,0
64,22,Richmond,Democratic,President,,Affidavit,2
64,22,Richmond,Democratic,President,,Bernie Sanders,67
64,22,Richmond,Democratic,President,,Hillary Clinton,66
64,23,Richmond,Democratic,President,,Emergency,0
64,23,Richmond,Democratic,President,,Absentee/Military,5
64,23,Richmond,Democratic,President,,Federal,0
64,23,Richmond,Democratic,President,,Affidavit,3
64,23,Richmond,Democratic,President,,Bernie Sanders,58
64,23,Richmond,Democratic,President,,Hillary Clinton,59
64,24,Richmond,Democratic,President,,Emergency,0
64,24,Richmond,Democratic,President,,Absentee/Military,1
64,24,Richmond,Democratic,President,,Federal,0
64,24,Richmond,Democratic,President,,Affidavit,0
64,24,Richmond,Democratic,President,,Bernie Sanders,29
