county,precinct,office,district,party,candidate,early_voting,election_day,absentee,votes
Cortland,Taylor,President,,DEM,Blanks,0,0,1,1
Cortland,Willet,President,,DEM,Blanks,0,0,0,0
Cortland,Cortland Ward 1 ED 1,U.S. House,22,REP,Claudia Tenney,0,20,18,38
Cortland,Cortland Ward 1 ED 3,U.S. House,22,REP,Claudia Tenney,0,0,14,14
Cortland,Cortland Ward 2 ED 3,U.S. House,22,REP,Claudia Tenney,1,7,0,8
Cortland,Cortland Ward 3 ED 2,U.S. House,22,REP,Claudia Tenney,0,1,2,3
Cortland,Cortland Ward 2 ED 1,U.S. House,22,REP,Claudia Tenney,2,4,7,13
Cortland,Cortland Ward 3 ED 3,U.S. House,22,REP,Claudia Tenney,0,0,0,0
Cortland,Cortland Ward 5 ED 1,U.S. House,22,REP,Claudia Tenney,0,0,0,0
Cortland,Cortland Ward 6 ED 2,U.S. House,22,REP,Claudia Tenney,0,0,2,2
Cortland,Cortland Ward 3 ED 1,U.S. House,22,REP,Claudia Tenney,0,9,2,11
Cortland,Cortland Ward 3 ED 4,U.S. House,22,REP,Claudia Tenney,0,0,1,1
Cortland,Cortland Ward 4 ED 1,U.S. House,22,REP,Claudia Tenney,0,2,4,6
Cortland,Cortland Ward 5 ED 3,U.S. House,22,REP,Claudia Tenney,0,0,0,0
Cortland,Cortland Ward 3 ED 5,U.S. House,22,REP,Claudia Tenney,0,0,3,3
Cortland,Cortland Ward 4 ED 2,U.S. House,22,REP,Claudia Tenney,0,0,4,4
Cortland,Cortland Ward 4 ED 3,U.S. House,22,REP,Claudia Tenney,0,0,0,0
Cortland,Cortland Ward 5 ED 4,U.S. House,22,REP,Claudia Tenney,0,6,3,9
Cortland,Cortland Ward 5 ED 2,U.S. House,22,REP,Claudia Tenney,0,13,3,16
Cortland,Cortland Ward 7 ED 3,U.S. House,22,REP,Claudia Tenney,0,0,0,0
Cortland,Cortland Ward 8 ED 1,U.S. House,22,REP,Claudia Tenney,2,11,22,35
Cortland,Cortland Ward 7 ED 1,U.S. House,22,REP,Claudia Tenney,2,12,16,30
Cortland,Cortland Ward 8 ED 2,U.S. House,22,REP,Claudia Tenney,0,4,2,6
Cortland,Cortland Ward 1 ED 2,U.S. House,22,REP,Claudia Tenney,0,0,1,1
Cortland,Cortland Ward 2 ED 2,U.S. House,22,REP,Claudia Tenney,0,4,2,6
Cortland,Cortland Ward 6 ED 1,U.S. House,22,REP,Claudia Tenney,0,19,15,34
Cortland,Cortland Ward 7 ED 2,U.S. House,22,REP,Claudia Tenney,1,2,2,5
Cortland,Preble,U.S. House,22,REP,Claudia Tenney,1,28,14,43
Cortland,Scott,U.S. House,22,REP,Claudia Tenney,2,16,9,27
Cortland,Homer-1,U.S. House,22,REP,Claudia Tenney,2,3,8,13
Cortland,Homer-2,U.S. House,22,REP,Claudia Tenney,5,44,24,73
Cortland,Homer-3,U.S. House,22,REP,Claudia Tenney,1,25,21,47
Cortland,Homer-4,U.S. House,22,REP,Claudia Tenney,2,15,11,28
Cortland,Homer-5,U.S. House,22,REP,Claudia Tenney,0,16,14,30
Cortland,Cortlandville-1,U.S. House,22,REP,Claudia Tenney,0,19,23,42
Cortland,Cortlandville-2,U.S. House,22,REP,Claudia Tenney,0,15,19,34
Cortland,Cortlandville-3,U.S. House,22,REP,Claudia Tenney,0,13,10,23
Cortland,Cortlandville-4,U.S. House,22,REP,Claudia Tenney,4,26,12,42
Cortland,Cortlandville-5,U.S. House,22,REP,Claudia Tenney,0,3,5,8
Cortland,Cortlandville-6,U.S. House,22,REP,Claudia Tenney,1,26,16,43
Cortland,Harford,U.S. House,22,REP,Claudia Tenney,1,14,6,21
Cortland,Virgil-1,U.S. House,22,REP,Claudia Tenney,0,11,11,22
Cortland,Virgil-2,U.S. House,22,REP,Claudia Tenney,1,20,14,35
Cortland,Lapeer,U.S. House,22,REP,Claudia Tenney,0,9,5,14
Cortland,Marathon-1,U.S. House,22,REP,Claudia Tenney,0,18,5,23
Cortland,Marathon-2,U.S. House,22,REP,Claudia Tenney,0,10,4,14
Cortland,Cuyler,U.S. House,22,REP,Claudia Tenney,1,19,6,26
Cortland,Solon,U.S. House,22,REP,Claudia Tenney,0,21,10,31
Cortland,Truxton,U.S. House,22,REP,Claudia Tenney,0,41,11,52
Cortland,Cincinnatus,U.S. House,22,REP,Claudia Tenney,0,35,13,48
Cortland,Freetown,U.S. House,22,REP,Claudia Tenney,0,9,6,15
Cortland,Taylor,U.S. House,22,REP,Claudia Tenney,0,18,6,24
Cortland,Willet,U.S. House,22,REP,Claudia Tenney,0,14,10,24
Cortland,Cortland Ward 1 ED 1,U.S. House,22,REP,George K. Phillips,0,11,17,28
Cortland,Cortland Ward 1 ED 3,U.S. House,22,REP,George K. Phillips,0,0,22,22
Cortland,Cortland Ward 2 ED 3,U.S. House,22,REP,George K. Phillips,2,7,4,13
Cortland,Cortland Ward 3 ED 2,U.S. House,22,REP,George K. Phillips,0,3,2,5
Cortland,Cortland Ward 2 ED 1,U.S. House,22,REP,George K. Phillips,0,2,4,6
Cortland,Cortland Ward 3 ED 3,U.S. House,22,REP,George K. Phillips,0,0,1,1
Cortland,Cortland Ward 5 ED 1,U.S. House,22,REP,George K. Phillips,0,0,0,0
Cortland,Cortland Ward 6 ED 2,U.S. House,22,REP,George K. Phillips,0,1,1,2
Cortland,Cortland Ward 3 ED 1,U.S. House,22,REP,George K. Phillips,0,0,4,4
Cortland,Cortland Ward 3 ED 4,U.S. House,22,REP,George K. Phillips,0,0,0,0
Cortland,Cortland Ward 4 ED 1,U.S. House,22,REP,George K. Phillips,0,0,3,3
Cortland,Cortland Ward 5 ED 3,U.S. House,22,REP,George K. Phillips,0,0,0,0
Cortland,Cortland Ward 3 ED 5,U.S. House,22,REP,George K. Phillips,0,3,1,4
Cortland,Cortland Ward 4 ED 2,U.S. House,22,REP,George K. Phillips,0,0,1,1
Cortland,Cortland Ward 4 ED 3,U.S. House,22,REP,George K. Phillips,0,0,3,3
Cortland,Cortland Ward 5 ED 4,U.S. House,22,REP,George K. Phillips,1,3,8,12
Cortland,Cortland Ward 5 ED 2,U.S. House,22,REP,George K. Phillips,0,2,5,7
Cortland,Cortland Ward 7 ED 3,U.S. House,22,REP,George K. Phillips,0,0,0,0
Cortland,Cortland Ward 8 ED 1,U.S. House,22,REP,George K. Phillips,1,3,19,23
Cortland,Cortland Ward 7 ED 1,U.S. House,22,REP,George K. Phillips,1,3,9,13
Cortland,Cortland Ward 8 ED 2,U.S. House,22,REP,George K. Phillips,0,0,3,3
Cortland,Cortland Ward 1 ED 2,U.S. House,22,REP,George K. Phillips,0,0,0,0
Cortland,Cortland Ward 2 ED 2,U.S. House,22,REP,George K. Phillips,0,0,5,5
Cortland,Cortland Ward 6 ED 1,U.S. House,22,REP,George K. Phillips,0,8,18,26
Cortland,Cortland Ward 7 ED 2,U.S. House,22,REP,George K. Phillips,0,1,1,2
Cortland,Preble,U.S. House,22,REP,George K. Phillips,1,16,13,30
Cortland,Scott,U.S. House,22,REP,George K. Phillips,0,13,16,29
Cortland,Homer-1,U.S. House,22,REP,George K. Phillips,0,2,10,12
Cortland,Homer-2,U.S. House,22,REP,George K. Phillips,0,6,16,22
Cortland,Homer-3,U.S. House,22,REP,George K. Phillips,0,9,29,38
Cortland,Homer-4,U.S. House,22,REP,George K. Phillips,0,12,16,28
Cortland,Homer-5,U.S. House,22,REP,George K. Phillips,0,15,22,37
Cortland,Cortlandville-1,U.S. House,22,REP,George K. Phillips,4,8,15,27
Cortland,Cortlandville-2,U.S. House,22,REP,George K. Phillips,2,12,30,44
Cortland,Cortlandville-3,U.S. House,22,REP,George K. Phillips,0,11,18,29
Cortland,Cortlandville-4,U.S. House,22,REP,George K. Phillips,2,9,17,28
Cortland,Cortlandville-5,U.S. House,22,REP,George K. Phillips,0,5,8,13
Cortland,Cortlandville-6,U.S. House,22,REP,George K. Phillips,0,14,25,39
Cortland,Harford,U.S. House,22,REP,George K. Phillips,1,16,5,22
Cortland,Virgil-1,U.S. House,22,REP,George K. Phillips,1,5,15,21
Cortland,Virgil-2,U.S. House,22,REP,George K. Phillips,0,17,25,42
Cortland,Lapeer,U.S. House,22,REP,George K. Phillips,0,26,23,49
Cortland,Marathon-1,U.S. House,22,REP,George K. Phillips,0,33,20,53
Cortland,Marathon-2,U.S. House,22,REP,George K. Phillips,0,35,15,50
Cortland,Cuyler,U.S. House,22,REP,George K. Phillips,0,6,7,13
Cortland,Solon,U.S. House,22,REP,George K. Phillips,1,12,7,20
Cortland,Truxton,U.S. House,22,REP,George K. Phillips,0,14,9,23
Cortland,Cincinnatus,U.S. House,22,REP,George K. Phillips,0,27,11,38
Cortland,Freetown,U.S. House,22,REP,George K. Phillips,0,13,5,18
Cortland,Taylor,U.S. House,22,REP,George K. Phillips,2,4,6,12
Cortland,Willet,U.S. House,22,REP,George K. Phillips,0,14,7,21
Cortland,Cortland Ward 1 ED 1,U.S. House,22,REP,Write-ins,0,0,0,0
Cortland,Cortland Ward 1 ED 3,U.S. House,22,REP,Write-ins,0,0,1,1
Cortland,Cortland Ward 2 ED 3,U.S. House,22,REP,Write-ins,0,0,0,0
Cortland,Cortland Ward 3 ED 2,U.S. House,22,REP,Write-ins,0,0,0,0
Cortland,Cortland Ward 2 ED 1,U.S. House,22,REP,Write-ins,0,0,0,0
Cortland,Cortland Ward 3 ED 3,U.S. House,22,REP,Write-ins,0,0,0,0
Cortland,Cortland Ward 5 ED 1,U.S. House,22,REP,Write-ins,0,0,0,0
Cortland,Cortland Ward 6 ED 2,U.S. House,22,REP,Write-ins,0,0,0,0
Cortland,Cortland Ward 3 ED 1,U.S. House,22,REP,Write-ins,0,0,0,0
Cortland,Cortland Ward 3 ED 4,U.S. House,22,REP,Write-ins,0,0,0,0
Cortland,Cortland Ward 4 ED 1,U.S. House,22,REP,Write-ins,0,0,0,0
Cortland,Cortland Ward 5 ED 3,U.S. House,22,REP,Write-ins,0,0,0,0
Cortland,Cortland Ward 3 ED 5,U.S. House,22,REP,Write-ins,0,0,0,0
Cortland,Cortland Ward 4 ED 2,U.S. House,22,REP,Write-ins,0,0,0,0
Cortland,Cortland Ward 4 ED 3,U.S. House,22,REP,Write-ins,0,0,0,0
Cortland,Cortland Ward 5 ED 4,U.S. House,22,REP,Write-ins,0,0,0,0
Cortland,Cortland Ward 5 ED 2,U.S. House,22,REP,Write-ins,0,0,0,0
Cortland,Cortland Ward 7 ED 3,U.S. House,22,REP,Write-ins,0,0,0,0
Cortland,Cortland Ward 8 ED 1,U.S. House,22,REP,Write-ins,0,0,0,0
Cortland,Cortland Ward 7 ED 1,U.S. House,22,REP,Write-ins,0,0,0,0
Cortland,Cortland Ward 8 ED 2,U.S. House,22,REP,Write-ins,0,0,0,0
Cortland,Cortland Ward 1 ED 2,U.S. House,22,REP,Write-ins,0,0,0,0
Cortland,Cortland Ward 2 ED 2,U.S. House,22,REP,Write-ins,0,0,0,0
Cortland,Cortland Ward 6 ED 1,U.S. House,22,REP,Write-ins,0,0,0,0
Cortland,Cortland Ward 7 ED 2,U.S. House,22,REP,Write-ins,0,0,0,0
Cortland,Preble,U.S. House,22,REP,Write-ins,0,0,1,1
Cortland,Scott,U.S. House,22,REP,Write-ins,0,0,0,0
Cortland,Homer-1,U.S. House,22,REP,Write-ins,0,0,0,0
Cortland,Homer-2,U.S. House,22,REP,Write-ins,0,0,0,0
Cortland,Homer-3,U.S. House,22,REP,Write-ins,0,0,0,0
Cortland,Homer-4,U.S. House,22,REP,Write-ins,0,0,0,0
Cortland,Homer-5,U.S. House,22,REP,Write-ins,0,0,0,0
Cortland,Cortlandville-1,U.S. House,22,REP,Write-ins,0,0,0,0
Cortland,Cortlandville-2,U.S. House,22,REP,Write-ins,0,0,0,0
Cortland,Cortlandville-3,U.S. House,22,REP,Write-ins,0,0,0,0
Cortland,Cortlandville-4,U.S. House,22,REP,Write-ins,0,0,0,0
Cortland,Cortlandville-5,U.S. House,22,REP,Write-ins,0,0,0,0
Cortland,Cortlandville-6,U.S. House,22,REP,Write-ins,0,0,0,0
Cortland,Harford,U.S. House,22,REP,Write-ins,0,0,0,0
Cortland,Virgil-1,U.S. House,22,REP,Write-ins,0,0,2,2
Cortland,Virgil-2,U.S. House,22,REP,Write-ins,0,0,0,0
Cortland,Lapeer,U.S. House,22,REP,Write-ins,0,0,0,0
Cortland,Marathon-1,U.S. House,22,REP,Write-ins,0,0,0,0
Cortland,Marathon-2,U.S. House,22,REP,Write-ins,0,0,0,0
Cortland,Cuyler,U.S. House,22,REP,Write-ins,0,0,0,0
Cortland,Solon,U.S. House,22,REP,Write-ins,0,1,1,2
Cortland,Truxton,U.S. House,22,REP,Write-ins,0,1,0,1
Cortland,Cincinnatus,U.S. House,22,REP,Write-ins,0,0,0,0
Cortland,Freetown,U.S. House,22,REP,Write-ins,0,0,0,0
Cortland,Taylor,U.S. House,22,REP,Write-ins,0,0,0,0
Cortland,Willet,U.S. House,22,REP,Write-ins,0,0,0,0
Cortland,Cortland Ward 1 ED 1,U.S. House,22,REP,Voids,0,0,0,0
Cortland,Cortland Ward 1 ED 3,U.S. House,22,REP,Voids,0,0,0,0
Cortland,Cortland Ward 2 ED 3,U.S. House,22,REP,Voids,0,0,0,0
Cortland,Cortland Ward 3 ED 2,U.S. House,22,REP,Voids,0,0,0,0
Cortland,Cortland Ward 2 ED 1,U.S. House,22,REP,Voids,0,0,0,0
Cortland,Cortland Ward 3 ED 3,U.S. House,22,REP,Voids,0,0,0,0
Cortland,Cortland Ward 5 ED 1,U.S. House,22,REP,Voids,0,0,0,0
Cortland,Cortland Ward 6 ED 2,U.S. House,22,REP,Voids,0,0,0,0
Cortland,Cortland Ward 3 ED 1,U.S. House,22,REP,Voids,0,0,0,0
Cortland,Cortland Ward 3 ED 4,U.S. House,22,REP,Voids,0,0,0,0
Cortland,Cortland Ward 4 ED 1,U.S. House,22,REP,Voids,0,0,0,0
Cortland,Cortland Ward 5 ED 3,U.S. House,22,REP,Voids,0,0,0,0
Cortland,Cortland Ward 3 ED 5,U.S. House,22,REP,Voids,0,0,0,0
Cortland,Cortland Ward 4 ED 2,U.S. House,22,REP,Voids,0,0,0,0
Cortland,Cortland Ward 4 ED 3,U.S. House,22,REP,Voids,0,0,0,0
Cortland,Cortland Ward 5 ED 4,U.S. House,22,REP,Voids,0,0,0,0
Cortland,Cortland Ward 5 ED 2,U.S. House,22,REP,Voids,0,0,0,0
Cortland,Cortland Ward 7 ED 3,U.S. House,22,REP,Voids,0,0,0,0
Cortland,Cortland Ward 8 ED 1,U.S. House,22,REP,Voids,0,0,0,0
Cortland,Cortland Ward 7 ED 1,U.S. House,22,REP,Voids,0,0,0,0
Cortland,Cortland Ward 8 ED 2,U.S. House,22,REP,Voids,0,0,0,0
Cortland,Cortland Ward 1 ED 2,U.S. House,22,REP,Voids,0,0,0,0
Cortland,Cortland Ward 2 ED 2,U.S. House,22,REP,Voids,0,0,0,0
Cortland,Cortland Ward 6 ED 1,U.S. House,22,REP,Voids,0,0,0,0
Cortland,Cortland Ward 7 ED 2,U.S. House,22,REP,Voids,0,0,0,0
Cortland,Preble,U.S. House,22,REP,Voids,0,0,0,0
Cortland,Scott,U.S. House,22,REP,Voids,0,0,0,0
Cortland,Homer-1,U.S. House,22,REP,Voids,0,0,0,0
Cortland,Homer-2,U.S. House,22,REP,Voids,0,0,0,0
Cortland,Homer-3,U.S. House,22,REP,Voids,0,0,0,0
Cortland,Homer-4,U.S. House,22,REP,Voids,0,0,0,0
Cortland,Homer-5,U.S. House,22,REP,Voids,0,0,0,0
Cortland,Cortlandville-1,U.S. House,22,REP,Voids,0,0,0,0
Cortland,Cortlandville-2,U.S. House,22,REP,Voids,0,0,0,0
Cortland,Cortlandville-3,U.S. House,22,REP,Voids,0,0,0,0
Cortland,Cortlandville-4,U.S. House,22,REP,Voids,0,0,0,0
Cortland,Cortlandville-5,U.S. House,22,REP,Voids,0,0,0,0
Cortland,Cortlandville-6,U.S. House,22,REP,Voids,0,0,0,0
Cortland,Harford,U.S. House,22,REP,Voids,0,0,0,0
Cortland,Virgil-1,U.S. House,22,REP,Voids,0,0,0,0
Cortland,Virgil-2,U.S. House,22,REP,Voids,0,0,0,0
Cortland,Lapeer,U.S. House,22,REP,Voids,0,0,0,0
Cortland,Marathon-1,U.S. House,22,REP,Voids,0,0,0,0
Cortland,Marathon-2,U.S. House,22,REP,Voids,0,0,0,0
Cortland,Cuyler,U.S. House,22,REP,Voids,0,0,0,0
Cortland,Solon,U.S. House,22,REP,Voids,0,0,0,0
Cortland,Truxton,U.S. House,22,REP,Voids,0,0,0,0
Cortland,Cincinnatus,U.S. House,22,REP,Voids,0,0,0,0
Cortland,Freetown,U.S. House,22,REP,Voids,0,0,0,0
Cortland,Taylor,U.S. House,22,REP,Voids,0,0,0,0
Cortland,Willet,U.S. House,22,REP,Voids,0,0,0,0
Cortland,Cortland Ward 1 ED 1,U.S. House,22,REP,Blanks,0,0,0,0
Cortland,Cortland Ward 1 ED 3,U.S. House,22,REP,Blanks,0,0,1,1
Cortland,Cortland Ward 2 ED 3,U.S. House,22,REP,Blanks,0,0,0,0
Cortland,Cortland Ward 3 ED 2,U.S. House,22,REP,Blanks,0,0,0,0
Cortland,Cortland Ward 2 ED 1,U.S. House,22,REP,Blanks,0,0,0,0
Cortland,Cortland Ward 3 ED 3,U.S. House,22,REP,Blanks,0,0,0,0
Cortland,Cortland Ward 5 ED 1,U.S. House,22,REP,Blanks,0,0,0,0
Cortland,Cortland Ward 6 ED 2,U.S. House,22,REP,Blanks,0,0,0,0
Cortland,Cortland Ward 3 ED 1,U.S. House,22,REP,Blanks,0,0,0,0
Cortland,Cortland Ward 3 ED 4,U.S. House,22,REP,Blanks,0,0,0,0
Cortland,Cortland Ward 4 ED 1,U.S. House,22,REP,Blanks,0,0,0,0
Cortland,Cortland Ward 5 ED 3,U.S. House,22,REP,Blanks,0,0,0,0
Cortland,Cortland Ward 3 ED 5,U.S. House,22,REP,Blanks,0,0,0,0
Cortland,Cortland Ward 4 ED 2,U.S. House,22,REP,Blanks,0,0,0,0
Cortland,Cortland Ward 4 ED 3,U.S. House,22,REP,Blanks,0,0,0,0
Cortland,Cortland Ward 5 ED 4,U.S. House,22,REP,Blanks,0,0,0,0
Cortland,Cortland Ward 5 ED 2,U.S. House,22,REP,Blanks,0,0,1,1
Cortland,Cortland Ward 7 ED 3,U.S. House,22,REP,Blanks,0,0,0,0
Cortland,Cortland Ward 8 ED 1,U.S. House,22,REP,Blanks,0,0,0,0
Cortland,Cortland Ward 7 ED 1,U.S. House,22,REP,Blanks,0,0,0,0
Cortland,Cortland Ward 8 ED 2,U.S. House,22,REP,Blanks,0,1,0,1
Cortland,Cortland Ward 1 ED 2,U.S. House,22,REP,Blanks,0,0,0,0
Cortland,Cortland Ward 2 ED 2,U.S. House,22,REP,Blanks,0,0,0,0
Cortland,Cortland Ward 6 ED 1,U.S. House,22,REP,Blanks,0,0,0,0
Cortland,Cortland Ward 7 ED 2,U.S. House,22,REP,Blanks,0,0,0,0
Cortland,Preble,U.S. House,22,REP,Blanks,0,0,1,1
Cortland,Scott,U.S. House,22,REP,Blanks,0,0,1,1
Cortland,Homer-1,U.S. House,22,REP,Blanks,0,0,0,0
Cortland,Homer-2,U.S. House,22,REP,Blanks,0,3,7,10
Cortland,Homer-3,U.S. House,22,REP,Blanks,0,1,2,3
Cortland,Homer-4,U.S. House,22,REP,Blanks,0,1,1,2
Cortland,Homer-5,U.S. House,22,REP,Blanks,0,0,1,1
Cortland,Cortlandville-1,U.S. House,22,REP,Blanks,0,0,1,1
Cortland,Cortlandville-2,U.S. House,22,REP,Blanks,0,1,0,1
Cortland,Cortlandville-3,U.S. House,22,REP,Blanks,0,0,0,0
Cortland,Cortlandville-4,U.S. House,22,REP,Blanks,0,0,0,0
Cortland,Cortlandville-5,U.S. House,22,REP,Blanks,0,0,0,0
Cortland,Cortlandville-6,U.S. House,22,REP,Blanks,0,0,3,3
Cortland,Harford,U.S. House,22,REP,Blanks,0,1,0,1
Cortland,Virgil-1,U.S. House,22,REP,Blanks,0,0,0,0
Cortland,Virgil-2,U.S. House,22,REP,Blanks,0,1,0,1
Cortland,Lapeer,U.S. House,22,REP,Blanks,0,0,0,0
Cortland,Marathon-1,U.S. House,22,REP,Blanks,0,1,2,3
Cortland,Marathon-2,U.S. House,22,REP,Blanks,0,1,2,3
Cortland,Cuyler,U.S. House,22,REP,Blanks,0,0,1,1
Cortland,Solon,U.S. House,22,REP,Blanks,0,1,2,3
Cortland,Truxton,U.S. House,22,REP,Blanks,0,3,1,4
Cortland,Cincinnatus,U.S. House,22,REP,Blanks,0,3,2,5
Cortland,Freetown,U.S. House,22,REP,Blanks,0,3,0,3
Cortland,Taylor,U.S. House,22,REP,Blanks,0,0,1,1
Cortland,Willet,U.S. House,22,REP,Blanks,0,1,2,3
Cortland,Cortland Ward 1 ED 1,State Assembly,125,DEM,Jordan A. Lesser,1,3,5,9
Cortland,Cortland Ward 1 ED 3,State Assembly,125,DEM,Jordan A. Lesser,0,1,4,5
Cortland,Cortland Ward 2 ED 3,State Assembly,125,DEM,Jordan A. Lesser,0,3,1,4
Cortland,Cortland Ward 3 ED 2,State Assembly,125,DEM,Jordan A. Lesser,0,0,2,2
Cortland,Cortland Ward 2 ED 1,State Assembly,125,DEM,Jordan A. Lesser,1,0,2,3
Cortland,Cortland Ward 3 ED 3,State Assembly,125,DEM,Jordan A. Lesser,0,0,0,0
Cortland,Cortland Ward 5 ED 1,State Assembly,125,DEM,Jordan A. Lesser,0,0,0,0
Cortland,Cortland Ward 6 ED 2,State Assembly,125,DEM,Jordan A. Lesser,0,0,0,0
Cortland,Cortland Ward 3 ED 1,State Assembly,125,DEM,Jordan A. Lesser,0,6,8,14
Cortland,Cortland Ward 3 ED 4,State Assembly,125,DEM,Jordan A. Lesser,0,0,0,0
Cortland,Cortland Ward 4 ED 1,State Assembly,125,DEM,Jordan A. Lesser,0,1,9,10
Cortland,Cortland Ward 5 ED 3,State Assembly,125,DEM,Jordan A. Lesser,0,0,0,0
Cortland,Cortland Ward 3 ED 5,State Assembly,125,DEM,Jordan A. Lesser,0,0,0,0
Cortland,Cortland Ward 4 ED 2,State Assembly,125,DEM,Jordan A. Lesser,0,0,0,0
Cortland,Cortland Ward 4 ED 3,State Assembly,125,DEM,Jordan A. Lesser,0,0,0,0
Cortland,Cortland Ward 5 ED 4,State Assembly,125,DEM,Jordan A. Lesser,0,1,1,2
Cortland,Cortland Ward 5 ED 2,State Assembly,125,DEM,Jordan A. Lesser,0,1,2,3
Cortland,Cortland Ward 7 ED 3,State Assembly,125,DEM,Jordan A. Lesser,0,0,0,0
Cortland,Cortland Ward 8 ED 1,State Assembly,125,DEM,Jordan A. Lesser,1,2,7,10
Cortland,Cortland Ward 7 ED 1,State Assembly,125,DEM,Jordan A. Lesser,0,3,15,18
Cortland,Cortland Ward 8 ED 2,State Assembly,125,DEM,Jordan A. Lesser,0,1,1,2
Cortland,Cortland Ward 1 ED 2,State Assembly,125,DEM,Jordan A. Lesser,0,0,0,0
Cortland,Cortland Ward 2 ED 2,State Assembly,125,DEM,Jordan A. Lesser,0,0,2,2
Cortland,Cortland Ward 6 ED 1,State Assembly,125,DEM,Jordan A. Lesser,0,7,6,13
Cortland,Cortland Ward 7 ED 2,State Assembly,125,DEM,Jordan A. Lesser,0,2,0,2
Cortland,Cortlandville-1,State Assembly,125,DEM,Jordan A. Lesser,0,6,10,16
Cortland,Cortlandville-2,State Assembly,125,DEM,Jordan A. Lesser,3,1,1,5
Cortland,Cortlandville-3,State Assembly,125,DEM,Jordan A. Lesser,0,2,2,4
Cortland,Cortlandville-4,State Assembly,125,DEM,Jordan A. Lesser,0,2,3,5
Cortland,Cortlandville-5,State Assembly,125,DEM,Jordan A. Lesser,0,0,3,3
Cortland,Cortlandville-6,State Assembly,125,DEM,Jordan A. Lesser,0,7,5,12
Cortland,Harford,State Assembly,125,DEM,Jordan A. Lesser,0,4,0,4
Cortland,Virgil-1,State Assembly,125,DEM,Jordan A. Lesser,1,2,7,10
Cortland,Virgil-2,State Assembly,125,DEM,Jordan A. Lesser,1,5,22,28
Cortland,Lapeer,State Assembly,125,DEM,Jordan A. Lesser,0,2,1,3
Cortland,Cortland Ward 1 ED 1,State Assembly,125,DEM,Anna Kelles,0,1,16,17
Cortland,Cortland Ward 1 ED 3,State Assembly,125,DEM,Anna Kelles,1,0,8,9
Cortland,Cortland Ward 2 ED 3,State Assembly,125,DEM,Anna Kelles,0,9,1,10
Cortland,Cortland Ward 3 ED 2,State Assembly,125,DEM,Anna Kelles,0,3,3,6
Cortland,Cortland Ward 2 ED 1,State Assembly,125,DEM,Anna Kelles,0,2,9,11
Cortland,Cortland Ward 3 ED 3,State Assembly,125,DEM,Anna Kelles,0,0,4,4
Cortland,Cortland Ward 5 ED 1,State Assembly,125,DEM,Anna Kelles,0,0,0,0
Cortland,Cortland Ward 6 ED 2,State Assembly,125,DEM,Anna Kelles,0,2,2,4
Cortland,Cortland Ward 3 ED 1,State Assembly,125,DEM,Anna Kelles,0,2,3,5
Cortland,Cortland Ward 3 ED 4,State Assembly,125,DEM,Anna Kelles,0,0,0,0
Cortland,Cortland Ward 4 ED 1,State Assembly,125,DEM,Anna Kelles,0,1,8,9
Cortland,Cortland Ward 5 ED 3,State Assembly,125,DEM,Anna Kelles,0,0,0,0
Cortland,Cortland Ward 3 ED 5,State Assembly,125,DEM,Anna Kelles,0,3,3,6
Cortland,Cortland Ward 4 ED 2,State Assembly,125,DEM,Anna Kelles,0,0,1,1
Cortland,Cortland Ward 4 ED 3,State Assembly,125,DEM,Anna Kelles,0,0,0,0
Cortland,Cortland Ward 5 ED 4,State Assembly,125,DEM,Anna Kelles,0,4,2,6
Cortland,Cortland Ward 5 ED 2,State Assembly,125,DEM,Anna Kelles,0,5,6,11
Cortland,Cortland Ward 7 ED 3,State Assembly,125,DEM,Anna Kelles,0,0,0,0
Cortland,Cortland Ward 8 ED 1,State Assembly,125,DEM,Anna Kelles,1,4,15,20
Cortland,Cortland Ward 7 ED 1,State Assembly,125,DEM,Anna Kelles,1,8,4,13
Cortland,Cortland Ward 8 ED 2,State Assembly,125,DEM,Anna Kelles,0,2,1,3
Cortland,Cortland Ward 1 ED 2,State Assembly,125,DEM,Anna Kelles,0,0,0,0
Cortland,Cortland Ward 2 ED 2,State Assembly,125,DEM,Anna Kelles,0,1,3,4
Cortland,Cortland Ward 6 ED 1,State Assembly,125,DEM,Anna Kelles,0,6,23,29
Cortland,Cortland Ward 7 ED 2,State Assembly,125,DEM,Anna Kelles,0,0,3,3
Cortland,Cortlandville-1,State Assembly,125,DEM,Anna Kelles,0,3,16,19
Cortland,Cortlandville-2,State Assembly,125,DEM,Anna Kelles,0,6,24,30
Cortland,Cortlandville-3,State Assembly,125,DEM,Anna Kelles,0,1,11,12
Cortland,Cortlandville-4,State Assembly,125,DEM,Anna Kelles,0,1,6,7
Cortland,Cortlandville-5,State Assembly,125,DEM,Anna Kelles,0,0,6,6
Cortland,Cortlandville-6,State Assembly,125,DEM,Anna Kelles,0,4,16,20
Cortland,Harford,State Assembly,125,DEM,Anna Kelles,0,1,8,9
Cortland,Virgil-1,State Assembly,125,DEM,Anna Kelles,2,2,8,12
Cortland,Virgil-2,State Assembly,125,DEM,Anna Kelles,1,8,9,18
Cortland,Lapeer,State Assembly,125,DEM,Anna Kelles,0,1,1,2
Cortland,Cortland Ward 1 ED 1,State Assembly,125,DEM,Beau A.C. Harbin,2,18,38,58
Cortland,Cortland Ward 1 ED 3,State Assembly,125,DEM,Beau A.C. Harbin,0,1,18,19
