county,precinct,office,district,party,candidate,election_day,absentee,hand_count,votes
Tompkins,"Caroline 2, 3",President,,DEM,Michael Bennet,0,0,0,0
Tompkins,"Danby 1, 2, 3",President,,DEM,Michael Bennet,0,0,0,0
Tompkins,"Dryden 1, 5",President,,DEM,Michael Bennet,0,0,0,0
Tompkins,Dryden 2,President,,DEM,Michael Bennet,0,0,0,0
Tompkins,"Dryden 3, 6, 7, 10",President,,DEM,Michael Bennet,0,0,0,0
Tompkins,"Dryden 4, 9",President,,DEM,Michael Bennet,0,0,0,0
Tompkins,Dryden 8,President,,DEM,Michael Bennet,0,0,0,0
Tompkins,"Enfield 1, 2, 3",President,,DEM,Michael Bennet,0,0,0,0
Tompkins,Groton 1,President,,DEM,Michael Bennet,0,0,0,0
Tompkins,"Groton 2, 3",President,,DEM,Michael Bennet,0,0,0,0
Tompkins,Groton 4,President,,DEM,Michael Bennet,0,0,0,0
Tompkins,Ithaca 1,President,,DEM,Michael Bennet,0,0,0,0
Tompkins,Ithaca 2,President,,DEM,Michael Bennet,0,0,0,0
Tompkins,Ithaca 3. 12,President,,DEM,Michael Bennet,0,0,0,0
Tompkins,"Ithaca 4, 11",President,,DEM,Michael Bennet,0,0,0,0
Tompkins,"Ithaca 5, 6",President,,DEM,Michael Bennet,0,0,0,0
Tompkins,"Ithaca 7, 8, 9",President,,DEM,Michael Bennet,1,1,0,2
Tompkins,Ithaca 10,President,,DEM,Michael Bennet,0,1,0,1
Tompkins,"Lansing 1, 3",President,,DEM,Michael Bennet,1,0,0,1
Tompkins,"Lansing 2, 8",President,,DEM,Michael Bennet,0,0,0,0
Tompkins,Lansing 4,President,,DEM,Michael Bennet,0,0,0,0
Tompkins,"Lansing 5, 7",President,,DEM,Michael Bennet,0,0,0,0
Tompkins,Lansing 6,President,,DEM,Michael Bennet,0,0,0,0
Tompkins,"Newfield 1, 2, 3",President,,DEM,Michael Bennet,0,0,0,0
Tompkins,"Ulysses 1, 3",President,,DEM,Michael Bennet,0,0,0,0
Tompkins,Ulysses 2,President,,DEM,Michael Bennet,0,0,0,0
Tompkins,Ulysses 4,President,,DEM,Michael Bennet,0,0,0,0
Tompkins,"City of Ithaca 1-1, 1-2",President,,DEM,Elizabeth Warren,14,29,1,43
Tompkins,"City of Ithaca 1-3, 2-2",President,,DEM,Elizabeth Warren,19,37,2,56
Tompkins,City of Ithaca 1-4,President,,DEM,Elizabeth Warren,19,46,3,65
Tompkins,"City of Ithaca 2-1, 2-3",President,,DEM,Elizabeth Warren,33,66,0,99
Tompkins,"City of Ithaca 2-4, 4-1",President,,DEM,Elizabeth Warren,16,41,2,57
Tompkins,"City of Ithaca 3-1, 3-2, 3-3",President,,DEM,Elizabeth Warren,23,52,0,75
Tompkins,"City of Ithaca 5-1, 5-2",President,,DEM,Elizabeth Warren,45,103,1,148
Tompkins,City of Ithaca 5-3,President,,DEM,Elizabeth Warren,4,7,0,11
Tompkins,Caroline 1,President,,DEM,Elizabeth Warren,2,7,0,9
Tompkins,"Caroline 2, 3",President,,DEM,Elizabeth Warren,11,42,2,53
Tompkins,"Danby 1, 2, 3",President,,DEM,Elizabeth Warren,19,41,2,60
Tompkins,"Dryden 1, 5",President,,DEM,Elizabeth Warren,11,14,0,25
Tompkins,Dryden 2,President,,DEM,Elizabeth Warren,5,7,0,12
Tompkins,"Dryden 3, 6, 7, 10",President,,DEM,Elizabeth Warren,10,21,0,31
Tompkins,"Dryden 4, 9",President,,DEM,Elizabeth Warren,13,34,5,47
Tompkins,Dryden 8,President,,DEM,Elizabeth Warren,7,36,2,43
Tompkins,"Enfield 1, 2, 3",President,,DEM,Elizabeth Warren,15,24,0,39
Tompkins,Groton 1,President,,DEM,Elizabeth Warren,0,6,0,6
Tompkins,"Groton 2, 3",President,,DEM,Elizabeth Warren,2,7,1,9
Tompkins,Groton 4,President,,DEM,Elizabeth Warren,0,1,0,1
Tompkins,Ithaca 1,President,,DEM,Elizabeth Warren,8,22,0,30
Tompkins,Ithaca 2,President,,DEM,Elizabeth Warren,6,10,0,16
Tompkins,Ithaca 3. 12,President,,DEM,Elizabeth Warren,9,23,0,32
Tompkins,"Ithaca 4, 11",President,,DEM,Elizabeth Warren,11,55,3,66
Tompkins,"Ithaca 5, 6",President,,DEM,Elizabeth Warren,18,39,2,57
Tompkins,"Ithaca 7, 8, 9",President,,DEM,Elizabeth Warren,24,66,1,90
Tompkins,Ithaca 10,President,,DEM,Elizabeth Warren,9,24,2,33
Tompkins,"Lansing 1, 3",President,,DEM,Elizabeth Warren,11,19,0,30
Tompkins,"Lansing 2, 8",President,,DEM,Elizabeth Warren,0,3,0,3
Tompkins,Lansing 4,President,,DEM,Elizabeth Warren,5,3,0,8
Tompkins,"Lansing 5, 7",President,,DEM,Elizabeth Warren,18,30,0,48
Tompkins,Lansing 6,President,,DEM,Elizabeth Warren,4,16,1,20
Tompkins,"Newfield 1, 2, 3",President,,DEM,Elizabeth Warren,11,28,0,39
Tompkins,"Ulysses 1, 3",President,,DEM,Elizabeth Warren,23,43,4,66
Tompkins,Ulysses 2,President,,DEM,Elizabeth Warren,5,15,0,20
Tompkins,Ulysses 4,President,,DEM,Elizabeth Warren,9,21,1,30
Tompkins,"City of Ithaca 1-1, 1-2",President,,DEM,Andrew Yang,5,1,0,6
Tompkins,"City of Ithaca 1-3, 2-2",President,,DEM,Andrew Yang,5,1,0,6
Tompkins,City of Ithaca 1-4,President,,DEM,Andrew Yang,3,4,0,7
Tompkins,"City of Ithaca 2-1, 2-3",President,,DEM,Andrew Yang,5,1,0,6
Tompkins,"City of Ithaca 2-4, 4-1",President,,DEM,Andrew Yang,2,2,0,4
Tompkins,"City of Ithaca 3-1, 3-2, 3-3",President,,DEM,Andrew Yang,1,8,0,9
Tompkins,"City of Ithaca 5-1, 5-2",President,,DEM,Andrew Yang,2,8,0,10
Tompkins,City of Ithaca 5-3,President,,DEM,Andrew Yang,0,0,0,0
Tompkins,Caroline 1,President,,DEM,Andrew Yang,0,0,0,0
Tompkins,"Caroline 2, 3",President,,DEM,Andrew Yang,3,3,1,6
Tompkins,"Danby 1, 2, 3",President,,DEM,Andrew Yang,3,8,0,11
Tompkins,"Dryden 1, 5",President,,DEM,Andrew Yang,2,0,0,2
Tompkins,Dryden 2,President,,DEM,Andrew Yang,2,4,0,6
Tompkins,"Dryden 3, 6, 7, 10",President,,DEM,Andrew Yang,5,2,0,7
Tompkins,"Dryden 4, 9",President,,DEM,Andrew Yang,4,3,0,7
Tompkins,Dryden 8,President,,DEM,Andrew Yang,1,1,0,2
Tompkins,"Enfield 1, 2, 3",President,,DEM,Andrew Yang,3,0,0,3
Tompkins,Groton 1,President,,DEM,Andrew Yang,1,0,0,1
Tompkins,"Groton 2, 3",President,,DEM,Andrew Yang,2,0,0,2
Tompkins,Groton 4,President,,DEM,Andrew Yang,1,0,0,1
Tompkins,Ithaca 1,President,,DEM,Andrew Yang,0,1,0,1
Tompkins,Ithaca 2,President,,DEM,Andrew Yang,0,1,0,1
Tompkins,Ithaca 3. 12,President,,DEM,Andrew Yang,2,2,0,4
Tompkins,"Ithaca 4, 11",President,,DEM,Andrew Yang,0,5,0,5
Tompkins,"Ithaca 5, 6",President,,DEM,Andrew Yang,2,3,0,5
Tompkins,"Ithaca 7, 8, 9",President,,DEM,Andrew Yang,4,6,0,10
Tompkins,Ithaca 10,President,,DEM,Andrew Yang,0,0,0,0
Tompkins,"Lansing 1, 3",President,,DEM,Andrew Yang,4,2,0,6
Tompkins,"Lansing 2, 8",President,,DEM,Andrew Yang,0,0,0,0
Tompkins,Lansing 4,President,,DEM,Andrew Yang,0,2,0,2
Tompkins,"Lansing 5, 7",President,,DEM,Andrew Yang,2,6,0,8
Tompkins,Lansing 6,President,,DEM,Andrew Yang,2,2,0,4
Tompkins,"Newfield 1, 2, 3",President,,DEM,Andrew Yang,1,2,0,3
Tompkins,"Ulysses 1, 3",President,,DEM,Andrew Yang,3,2,0,5
Tompkins,Ulysses 2,President,,DEM,Andrew Yang,5,3,0,8
Tompkins,Ulysses 4,President,,DEM,Andrew Yang,0,0,0,0
Tompkins,"City of Ithaca 1-1, 1-2",President,,DEM,Deval Patrick,0,0,0,0
Tompkins,"City of Ithaca 1-3, 2-2",President,,DEM,Deval Patrick,0,0,0,0
Tompkins,City of Ithaca 1-4,President,,DEM,Deval Patrick,0,0,0,0
Tompkins,"City of Ithaca 2-1, 2-3",President,,DEM,Deval Patrick,0,0,0,0
Tompkins,"City of Ithaca 2-4, 4-1",President,,DEM,Deval Patrick,0,0,0,0
Tompkins,"City of Ithaca 3-1, 3-2, 3-3",President,,DEM,Deval Patrick,0,0,0,0
Tompkins,"City of Ithaca 5-1, 5-2",President,,DEM,Deval Patrick,0,0,0,0
Tompkins,City of Ithaca 5-3,President,,DEM,Deval Patrick,0,1,0,1
Tompkins,Caroline 1,President,,DEM,Deval Patrick,1,0,0,1
Tompkins,"Caroline 2, 3",President,,DEM,Deval Patrick,0,0,0,0
Tompkins,"Danby 1, 2, 3",President,,DEM,Deval Patrick,0,0,0,0
Tompkins,"Dryden 1, 5",President,,DEM,Deval Patrick,0,0,0,0
Tompkins,Dryden 2,President,,DEM,Deval Patrick,0,0,0,0
Tompkins,"Dryden 3, 6, 7, 10",President,,DEM,Deval Patrick,0,0,0,0
Tompkins,"Dryden 4, 9",President,,DEM,Deval Patrick,0,0,0,0
Tompkins,Dryden 8,President,,DEM,Deval Patrick,0,0,0,0
Tompkins,"Enfield 1, 2, 3",President,,DEM,Deval Patrick,0,0,0,0
Tompkins,Groton 1,President,,DEM,Deval Patrick,0,0,0,0
Tompkins,"Groton 2, 3",President,,DEM,Deval Patrick,0,0,0,0
Tompkins,Groton 4,President,,DEM,Deval Patrick,0,1,0,1
Tompkins,Ithaca 1,President,,DEM,Deval Patrick,0,0,0,0
Tompkins,Ithaca 2,President,,DEM,Deval Patrick,0,0,0,0
Tompkins,Ithaca 3. 12,President,,DEM,Deval Patrick,2,0,0,2
Tompkins,"Ithaca 4, 11",President,,DEM,Deval Patrick,0,0,0,0
Tompkins,"Ithaca 5, 6",President,,DEM,Deval Patrick,0,0,0,0
Tompkins,"Ithaca 7, 8, 9",President,,DEM,Deval Patrick,0,1,0,1
Tompkins,Ithaca 10,President,,DEM,Deval Patrick,0,0,0,0
Tompkins,"Lansing 1, 3",President,,DEM,Deval Patrick,0,0,0,0
Tompkins,"Lansing 2, 8",President,,DEM,Deval Patrick,0,0,0,0
Tompkins,Lansing 4,President,,DEM,Deval Patrick,0,0,0,0
Tompkins,"Lansing 5, 7",President,,DEM,Deval Patrick,0,0,0,0
Tompkins,Lansing 6,President,,DEM,Deval Patrick,0,0,0,0
Tompkins,"Newfield 1, 2, 3",President,,DEM,Deval Patrick,0,0,0,0
Tompkins,"Ulysses 1, 3",President,,DEM,Deval Patrick,0,0,0,0
Tompkins,Ulysses 2,President,,DEM,Deval Patrick,0,1,0,1
Tompkins,Ulysses 4,President,,DEM,Deval Patrick,0,0,0,0
Tompkins,"City of Ithaca 1-1, 1-2",President,,DEM,Under Votes,1,1,0,2
Tompkins,"City of Ithaca 1-3, 2-2",President,,DEM,Under Votes,3,2,3,5
Tompkins,City of Ithaca 1-4,President,,DEM,Under Votes,1,2,0,3
Tompkins,"City of Ithaca 2-1, 2-3",President,,DEM,Under Votes,4,3,0,7
Tompkins,"City of Ithaca 2-4, 4-1",President,,DEM,Under Votes,2,1,0,3
Tompkins,"City of Ithaca 3-1, 3-2, 3-3",President,,DEM,Under Votes,3,1,0,4
Tompkins,"City of Ithaca 5-1, 5-2",President,,DEM,Under Votes,3,3,0,6
Tompkins,City of Ithaca 5-3,President,,DEM,Under Votes,1,0,0,1
Tompkins,Caroline 1,President,,DEM,Under Votes,1,2,0,3
Tompkins,"Caroline 2, 3",President,,DEM,Under Votes,4,2,0,6
Tompkins,"Danby 1, 2, 3",President,,DEM,Under Votes,5,3,0,8
Tompkins,"Dryden 1, 5",President,,DEM,Under Votes,0,0,0,0
Tompkins,Dryden 2,President,,DEM,Under Votes,1,1,0,2
Tompkins,"Dryden 3, 6, 7, 10",President,,DEM,Under Votes,0,3,0,3
Tompkins,"Dryden 4, 9",President,,DEM,Under Votes,1,0,0,1
Tompkins,Dryden 8,President,,DEM,Under Votes,0,0,0,0
Tompkins,"Enfield 1, 2, 3",President,,DEM,Under Votes,2,3,1,5
Tompkins,Groton 1,President,,DEM,Under Votes,1,0,0,1
Tompkins,"Groton 2, 3",President,,DEM,Under Votes,1,0,0,1
Tompkins,Groton 4,President,,DEM,Under Votes,0,1,0,1
Tompkins,Ithaca 1,President,,DEM,Under Votes,1,0,0,1
Tompkins,Ithaca 2,President,,DEM,Under Votes,3,1,0,4
Tompkins,Ithaca 3. 12,President,,DEM,Under Votes,2,0,0,2
Tompkins,"Ithaca 4, 11",President,,DEM,Under Votes,1,1,1,2
Tompkins,"Ithaca 5, 6",President,,DEM,Under Votes,3,2,0,5
Tompkins,"Ithaca 7, 8, 9",President,,DEM,Under Votes,1,2,1,3
Tompkins,Ithaca 10,President,,DEM,Under Votes,0,2,0,2
Tompkins,"Lansing 1, 3",President,,DEM,Under Votes,1,1,0,2
Tompkins,"Lansing 2, 8",President,,DEM,Under Votes,0,2,0,2
Tompkins,Lansing 4,President,,DEM,Under Votes,0,1,0,1
Tompkins,"Lansing 5, 7",President,,DEM,Under Votes,2,2,0,4
Tompkins,Lansing 6,President,,DEM,Under Votes,0,0,0,0
Tompkins,"Newfield 1, 2, 3",President,,DEM,Under Votes,1,1,0,2
Tompkins,"Ulysses 1, 3",President,,DEM,Under Votes,1,1,0,2
Tompkins,Ulysses 2,President,,DEM,Under Votes,0,0,0,0
Tompkins,Ulysses 4,President,,DEM,Under Votes,1,2,0,3
Tompkins,"City of Ithaca 1-1, 1-2",President,,DEM,Over Votes,1,0,0,1
Tompkins,"City of Ithaca 1-3, 2-2",President,,DEM,Over Votes,0,1,0,1
Tompkins,City of Ithaca 1-4,President,,DEM,Over Votes,0,1,0,1
Tompkins,"City of Ithaca 2-1, 2-3",President,,DEM,Over Votes,1,0,0,1
Tompkins,"City of Ithaca 2-4, 4-1",President,,DEM,Over Votes,0,0,0,0
Tompkins,"City of Ithaca 3-1, 3-2, 3-3",President,,DEM,Over Votes,0,0,0,0
Tompkins,"City of Ithaca 5-1, 5-2",President,,DEM,Over Votes,0,0,0,0
Tompkins,City of Ithaca 5-3,President,,DEM,Over Votes,0,2,0,2
Tompkins,Caroline 1,President,,DEM,Over Votes,0,0,0,0
Tompkins,"Caroline 2, 3",President,,DEM,Over Votes,2,1,1,3
Tompkins,"Danby 1, 2, 3",President,,DEM,Over Votes,0,2,0,2
Tompkins,"Dryden 1, 5",President,,DEM,Over Votes,1,2,0,3
Tompkins,Dryden 2,President,,DEM,Over Votes,0,0,0,0
Tompkins,"Dryden 3, 6, 7, 10",President,,DEM,Over Votes,0,4,0,4
Tompkins,"Dryden 4, 9",President,,DEM,Over Votes,0,2,0,2
Tompkins,Dryden 8,President,,DEM,Over Votes,0,0,0,0
Tompkins,"Enfield 1, 2, 3",President,,DEM,Over Votes,0,2,1,2
Tompkins,Groton 1,President,,DEM,Over Votes,0,0,0,0
Tompkins,"Groton 2, 3",President,,DEM,Over Votes,0,0,0,0
Tompkins,Groton 4,President,,DEM,Over Votes,0,0,0,0
Tompkins,Ithaca 1,President,,DEM,Over Votes,0,1,0,1
Tompkins,Ithaca 2,President,,DEM,Over Votes,0,2,0,2
Tompkins,Ithaca 3. 12,President,,DEM,Over Votes,1,3,2,4
Tompkins,"Ithaca 4, 11",President,,DEM,Over Votes,0,4,1,4
Tompkins,"Ithaca 5, 6",President,,DEM,Over Votes,0,3,0,3
Tompkins,"Ithaca 7, 8, 9",President,,DEM,Over Votes,0,5,2,5
Tompkins,Ithaca 10,President,,DEM,Over Votes,0,0,0,0
Tompkins,"Lansing 1, 3",President,,DEM,Over Votes,0,1,0,1
Tompkins,"Lansing 2, 8",President,,DEM,Over Votes,0,0,0,0
Tompkins,Lansing 4,President,,DEM,Over Votes,0,1,0,1
Tompkins,"Lansing 5, 7",President,,DEM,Over Votes,1,1,1,2
Tompkins,Lansing 6,President,,DEM,Over Votes,0,0,1,0
Tompkins,"Newfield 1, 2, 3",President,,DEM,Over Votes,0,1,3,1
Tompkins,"Ulysses 1, 3",President,,DEM,Over Votes,0,1,0,1
Tompkins,Ulysses 2,President,,DEM,Over Votes,0,0,0,0
Tompkins,Ulysses 4,President,,DEM,Over Votes,0,0,0,0
