county,precinct,office,district,candidate,party,early_voting,election_day,absentee,votes
Cortland,Cortland Ward 8 ED 1,Attorney General,,Blanks,,0,6,4,10
Cortland,Cortland Ward 7 ED 1,Attorney General,,Blanks,,0,3,2,5
Cortland,Cortland Ward 8 ED 2,Attorney General,,Blanks,,0,1,0,1
Cortland,Cortland Ward 1 ED 2,Attorney General,,Blanks,,0,1,0,1
Cortland,Cortland Ward 2 ED 2,Attorney General,,Blanks,,0,0,0,0
Cortland,Cortland Ward 6 ED 1,Attorney General,,Blanks,,1,9,2,12
Cortland,Cortland Ward 7 ED 2,Attorney General,,Blanks,,0,0,0,0
Cortland,Preble,Attorney General,,Blanks,,0,16,3,19
Cortland,Scott,Attorney General,,Blanks,,0,15,1,16
Cortland,Homer-1,Attorney General,,Blanks,,0,3,0,3
Cortland,Homer-2,Attorney General,,Blanks,,1,5,1,7
Cortland,Homer-3,Attorney General,,Blanks,,1,4,2,7
Cortland,Homer-4,Attorney General,,Blanks,,1,14,3,18
Cortland,Homer-5,Attorney General,,Blanks,,1,11,1,13
Cortland,Cortlandville-1,Attorney General,,Blanks,,1,7,1,9
Cortland,Cortlandville-2,Attorney General,,Blanks,,2,5,2,9
Cortland,Cortlandville-3,Attorney General,,Blanks,,2,3,3,8
Cortland,Cortlandville-4,Attorney General,,Blanks,,1,12,2,15
Cortland,Cortlandville-5,Attorney General,,Blanks,,1,6,0,7
Cortland,Cortlandville-6,Attorney General,,Blanks,,0,5,4,9
Cortland,Harford,Attorney General,,Blanks,,0,6,2,8
Cortland,Virgil-1,Attorney General,,Blanks,,1,13,0,14
Cortland,Virgil-2,Attorney General,,Blanks,,1,6,1,8
Cortland,Lapeer,Attorney General,,Blanks,,0,0,0,0
Cortland,Marathon-1,Attorney General,,Blanks,,0,9,1,10
Cortland,Marathon-2,Attorney General,,Blanks,,0,12,1,13
Cortland,Cuyler,Attorney General,,Blanks,,0,3,0,3
Cortland,Solon,Attorney General,,Blanks,,0,6,0,6
Cortland,Truxton,Attorney General,,Blanks,,1,14,0,15
Cortland,Cincinnatus,Attorney General,,Blanks,,0,11,0,11
Cortland,Freetown,Attorney General,,Blanks,,0,8,0,8
Cortland,Taylor,Attorney General,,Blanks,,0,7,0,7
Cortland,Willet,Attorney General,,Blanks,,0,5,0,5
Cortland,Cortland Ward 1 ED 1,U.S. Senate,,Charles E. Schumer,DEM,90,205,37,332
Cortland,Cortland Ward 1 ED 3,U.S. Senate,,Charles E. Schumer,DEM,19,19,32,70
Cortland,Cortland Ward 2 ED 3,U.S. Senate,,Charles E. Schumer,DEM,44,121,4,169
Cortland,Cortland Ward 3 ED 2,U.S. Senate,,Charles E. Schumer,DEM,18,32,2,52
Cortland,Cortland Ward 2 ED 1,U.S. Senate,,Charles E. Schumer,DEM,47,88,23,158
Cortland,Cortland Ward 3 ED 3,U.S. Senate,,Charles E. Schumer,DEM,0,7,2,9
Cortland,Cortland Ward 5 ED 1,U.S. Senate,,Charles E. Schumer,DEM,1,1,0,2
Cortland,Cortland Ward 6 ED 2,U.S. Senate,,Charles E. Schumer,DEM,5,19,6,30
Cortland,Cortland Ward 3 ED 1,U.S. Senate,,Charles E. Schumer,DEM,38,71,13,122
Cortland,Cortland Ward 3 ED 4,U.S. Senate,,Charles E. Schumer,DEM,13,29,3,45
Cortland,Cortland Ward 4 ED 1,U.S. Senate,,Charles E. Schumer,DEM,39,75,19,133
Cortland,Cortland Ward 5 ED 3,U.S. Senate,,Charles E. Schumer,DEM,3,4,2,9
Cortland,Cortland Ward 3 ED 5,U.S. Senate,,Charles E. Schumer,DEM,13,27,7,47
Cortland,Cortland Ward 4 ED 2,U.S. Senate,,Charles E. Schumer,DEM,2,17,5,24
Cortland,Cortland Ward 4 ED 3,U.S. Senate,,Charles E. Schumer,DEM,1,4,1,6
Cortland,Cortland Ward 5 ED 4,U.S. Senate,,Charles E. Schumer,DEM,19,104,24,147
Cortland,Cortland Ward 5 ED 2,U.S. Senate,,Charles E. Schumer,DEM,31,74,8,113
Cortland,Cortland Ward 7 ED 3,U.S. Senate,,Charles E. Schumer,DEM,0,1,0,1
Cortland,Cortland Ward 8 ED 1,U.S. Senate,,Charles E. Schumer,DEM,58,117,35,210
Cortland,Cortland Ward 7 ED 1,U.S. Senate,,Charles E. Schumer,DEM,81,137,38,256
Cortland,Cortland Ward 8 ED 2,U.S. Senate,,Charles E. Schumer,DEM,14,15,8,37
Cortland,Cortland Ward 1 ED 2,U.S. Senate,,Charles E. Schumer,DEM,1,6,0,7
Cortland,Cortland Ward 2 ED 2,U.S. Senate,,Charles E. Schumer,DEM,24,26,7,57
Cortland,Cortland Ward 6 ED 1,U.S. Senate,,Charles E. Schumer,DEM,93,183,34,310
Cortland,Cortland Ward 7 ED 2,U.S. Senate,,Charles E. Schumer,DEM,4,12,2,18
Cortland,Preble,U.S. Senate,,Charles E. Schumer,DEM,27,190,30,247
Cortland,Scott,U.S. Senate,,Charles E. Schumer,DEM,15,109,10,134
Cortland,Homer-1,U.S. Senate,,Charles E. Schumer,DEM,14,54,7,75
Cortland,Homer-2,U.S. Senate,,Charles E. Schumer,DEM,70,165,21,256
Cortland,Homer-3,U.S. Senate,,Charles E. Schumer,DEM,69,174,37,280
Cortland,Homer-4,U.S. Senate,,Charles E. Schumer,DEM,57,140,21,218
Cortland,Homer-5,U.S. Senate,,Charles E. Schumer,DEM,76,255,33,364
Cortland,Cortlandville-1,U.S. Senate,,Charles E. Schumer,DEM,85,231,25,341
Cortland,Cortlandville-2,U.S. Senate,,Charles E. Schumer,DEM,116,168,30,314
Cortland,Cortlandville-3,U.S. Senate,,Charles E. Schumer,DEM,48,90,17,155
Cortland,Cortlandville-4,U.S. Senate,,Charles E. Schumer,DEM,33,126,19,178
Cortland,Cortlandville-5,U.S. Senate,,Charles E. Schumer,DEM,38,59,6,103
Cortland,Cortlandville-6,U.S. Senate,,Charles E. Schumer,DEM,90,182,40,312
Cortland,Harford,U.S. Senate,,Charles E. Schumer,DEM,6,69,10,85
Cortland,Virgil-1,U.S. Senate,,Charles E. Schumer,DEM,34,121,12,167
Cortland,Virgil-2,U.S. Senate,,Charles E. Schumer,DEM,62,186,43,291
Cortland,Lapeer,U.S. Senate,,Charles E. Schumer,DEM,7,59,6,72
Cortland,Marathon-1,U.S. Senate,,Charles E. Schumer,DEM,11,101,7,119
Cortland,Marathon-2,U.S. Senate,,Charles E. Schumer,DEM,12,85,9,106
Cortland,Cuyler,U.S. Senate,,Charles E. Schumer,DEM,2,63,6,71
Cortland,Solon,U.S. Senate,,Charles E. Schumer,DEM,19,73,17,109
Cortland,Truxton,U.S. Senate,,Charles E. Schumer,DEM,10,136,6,152
Cortland,Cincinnatus,U.S. Senate,,Charles E. Schumer,DEM,5,79,4,88
Cortland,Freetown,U.S. Senate,,Charles E. Schumer,DEM,15,65,7,87
Cortland,Taylor,U.S. Senate,,Charles E. Schumer,DEM,0,44,4,48
Cortland,Willet,U.S. Senate,,Charles E. Schumer,DEM,6,60,6,72
Cortland,Cortland Ward 1 ED 1,U.S. Senate,,Joe Pinion,REP,20,144,10,174
Cortland,Cortland Ward 1 ED 3,U.S. Senate,,Joe Pinion,REP,0,19,10,29
Cortland,Cortland Ward 2 ED 3,U.S. Senate,,Joe Pinion,REP,14,145,4,163
Cortland,Cortland Ward 3 ED 2,U.S. Senate,,Joe Pinion,REP,15,28,5,48
Cortland,Cortland Ward 2 ED 1,U.S. Senate,,Joe Pinion,REP,7,58,18,83
Cortland,Cortland Ward 3 ED 3,U.S. Senate,,Joe Pinion,REP,1,5,1,7
Cortland,Cortland Ward 5 ED 1,U.S. Senate,,Joe Pinion,REP,0,2,0,2
Cortland,Cortland Ward 6 ED 2,U.S. Senate,,Joe Pinion,REP,1,7,1,9
Cortland,Cortland Ward 3 ED 1,U.S. Senate,,Joe Pinion,REP,3,42,3,48
Cortland,Cortland Ward 3 ED 4,U.S. Senate,,Joe Pinion,REP,1,10,2,13
Cortland,Cortland Ward 4 ED 1,U.S. Senate,,Joe Pinion,REP,8,40,4,52
Cortland,Cortland Ward 5 ED 3,U.S. Senate,,Joe Pinion,REP,0,7,0,7
Cortland,Cortland Ward 3 ED 5,U.S. Senate,,Joe Pinion,REP,5,10,7,22
Cortland,Cortland Ward 4 ED 2,U.S. Senate,,Joe Pinion,REP,1,38,6,45
Cortland,Cortland Ward 4 ED 3,U.S. Senate,,Joe Pinion,REP,0,3,0,3
Cortland,Cortland Ward 5 ED 4,U.S. Senate,,Joe Pinion,REP,7,60,7,74
Cortland,Cortland Ward 5 ED 2,U.S. Senate,,Joe Pinion,REP,9,101,8,118
Cortland,Cortland Ward 7 ED 3,U.S. Senate,,Joe Pinion,REP,2,1,0,3
Cortland,Cortland Ward 8 ED 1,U.S. Senate,,Joe Pinion,REP,33,86,17,136
Cortland,Cortland Ward 7 ED 1,U.S. Senate,,Joe Pinion,REP,34,119,13,166
Cortland,Cortland Ward 8 ED 2,U.S. Senate,,Joe Pinion,REP,3,25,1,29
Cortland,Cortland Ward 1 ED 2,U.S. Senate,,Joe Pinion,REP,0,3,0,3
Cortland,Cortland Ward 2 ED 2,U.S. Senate,,Joe Pinion,REP,5,26,2,33
Cortland,Cortland Ward 6 ED 1,U.S. Senate,,Joe Pinion,REP,46,150,12,208
Cortland,Cortland Ward 7 ED 2,U.S. Senate,,Joe Pinion,REP,2,16,2,20
Cortland,Preble,U.S. Senate,,Joe Pinion,REP,7,286,22,315
Cortland,Scott,U.S. Senate,,Joe Pinion,REP,17,204,12,233
Cortland,Homer-1,U.S. Senate,,Joe Pinion,REP,10,79,3,92
Cortland,Homer-2,U.S. Senate,,Joe Pinion,REP,49,319,21,389
Cortland,Homer-3,U.S. Senate,,Joe Pinion,REP,26,178,17,221
Cortland,Homer-4,U.S. Senate,,Joe Pinion,REP,14,194,4,212
Cortland,Homer-5,U.S. Senate,,Joe Pinion,REP,26,205,10,241
Cortland,Cortlandville-1,U.S. Senate,,Joe Pinion,REP,38,221,20,279
Cortland,Cortlandville-2,U.S. Senate,,Joe Pinion,REP,38,238,13,289
Cortland,Cortlandville-3,U.S. Senate,,Joe Pinion,REP,26,159,23,208
Cortland,Cortlandville-4,U.S. Senate,,Joe Pinion,REP,48,279,20,347
Cortland,Cortlandville-5,U.S. Senate,,Joe Pinion,REP,6,90,11,107
Cortland,Cortlandville-6,U.S. Senate,,Joe Pinion,REP,37,166,12,215
Cortland,Harford,U.S. Senate,,Joe Pinion,REP,9,184,8,201
Cortland,Virgil-1,U.S. Senate,,Joe Pinion,REP,5,179,3,187
Cortland,Virgil-2,U.S. Senate,,Joe Pinion,REP,24,328,17,369
Cortland,Lapeer,U.S. Senate,,Joe Pinion,REP,5,201,4,210
Cortland,Marathon-1,U.S. Senate,,Joe Pinion,REP,11,258,10,279
Cortland,Marathon-2,U.S. Senate,,Joe Pinion,REP,8,197,2,207
Cortland,Cuyler,U.S. Senate,,Joe Pinion,REP,3,184,13,200
Cortland,Solon,U.S. Senate,,Joe Pinion,REP,8,234,11,253
Cortland,Truxton,U.S. Senate,,Joe Pinion,REP,9,247,10,266
Cortland,Cincinnatus,U.S. Senate,,Joe Pinion,REP,13,226,11,250
Cortland,Freetown,U.S. Senate,,Joe Pinion,REP,2,157,4,163
Cortland,Taylor,U.S. Senate,,Joe Pinion,REP,4,140,5,149
Cortland,Willet,U.S. Senate,,Joe Pinion,REP,9,212,6,227
Cortland,Cortland Ward 1 ED 1,U.S. Senate,,Joe Pinion,CON,1,9,1,11
Cortland,Cortland Ward 1 ED 3,U.S. Senate,,Joe Pinion,CON,0,2,1,3
Cortland,Cortland Ward 2 ED 3,U.S. Senate,,Joe Pinion,CON,4,14,1,19
Cortland,Cortland Ward 3 ED 2,U.S. Senate,,Joe Pinion,CON,0,4,0,4
Cortland,Cortland Ward 2 ED 1,U.S. Senate,,Joe Pinion,CON,0,10,1,11
Cortland,Cortland Ward 3 ED 3,U.S. Senate,,Joe Pinion,CON,0,0,1,1
Cortland,Cortland Ward 5 ED 1,U.S. Senate,,Joe Pinion,CON,0,0,0,0
Cortland,Cortland Ward 6 ED 2,U.S. Senate,,Joe Pinion,CON,0,1,0,1
Cortland,Cortland Ward 3 ED 1,U.S. Senate,,Joe Pinion,CON,0,6,2,8
Cortland,Cortland Ward 3 ED 4,U.S. Senate,,Joe Pinion,CON,1,2,0,3
Cortland,Cortland Ward 4 ED 1,U.S. Senate,,Joe Pinion,CON,1,1,0,2
Cortland,Cortland Ward 5 ED 3,U.S. Senate,,Joe Pinion,CON,0,1,0,1
Cortland,Cortland Ward 3 ED 5,U.S. Senate,,Joe Pinion,CON,0,1,1,2
Cortland,Cortland Ward 4 ED 2,U.S. Senate,,Joe Pinion,CON,0,4,1,5
Cortland,Cortland Ward 4 ED 3,U.S. Senate,,Joe Pinion,CON,0,3,0,3
Cortland,Cortland Ward 5 ED 4,U.S. Senate,,Joe Pinion,CON,1,5,1,7
Cortland,Cortland Ward 5 ED 2,U.S. Senate,,Joe Pinion,CON,2,11,0,13
Cortland,Cortland Ward 7 ED 3,U.S. Senate,,Joe Pinion,CON,0,0,0,0
Cortland,Cortland Ward 8 ED 1,U.S. Senate,,Joe Pinion,CON,3,9,2,14
Cortland,Cortland Ward 7 ED 1,U.S. Senate,,Joe Pinion,CON,2,14,0,16
Cortland,Cortland Ward 8 ED 2,U.S. Senate,,Joe Pinion,CON,2,5,0,7
Cortland,Cortland Ward 1 ED 2,U.S. Senate,,Joe Pinion,CON,0,0,0,0
Cortland,Cortland Ward 2 ED 2,U.S. Senate,,Joe Pinion,CON,1,4,2,7
Cortland,Cortland Ward 6 ED 1,U.S. Senate,,Joe Pinion,CON,5,29,2,36
Cortland,Cortland Ward 7 ED 2,U.S. Senate,,Joe Pinion,CON,0,5,0,5
Cortland,Preble,U.S. Senate,,Joe Pinion,CON,4,38,4,46
Cortland,Scott,U.S. Senate,,Joe Pinion,CON,0,21,1,22
Cortland,Homer-1,U.S. Senate,,Joe Pinion,CON,0,9,1,10
Cortland,Homer-2,U.S. Senate,,Joe Pinion,CON,6,41,1,48
Cortland,Homer-3,U.S. Senate,,Joe Pinion,CON,4,16,2,22
Cortland,Homer-4,U.S. Senate,,Joe Pinion,CON,0,14,1,15
Cortland,Homer-5,U.S. Senate,,Joe Pinion,CON,2,38,4,44
Cortland,Cortlandville-1,U.S. Senate,,Joe Pinion,CON,7,27,1,35
Cortland,Cortlandville-2,U.S. Senate,,Joe Pinion,CON,8,22,2,32
Cortland,Cortlandville-3,U.S. Senate,,Joe Pinion,CON,2,17,1,20
Cortland,Cortlandville-4,U.S. Senate,,Joe Pinion,CON,4,31,3,38
Cortland,Cortlandville-5,U.S. Senate,,Joe Pinion,CON,3,11,3,17
Cortland,Cortlandville-6,U.S. Senate,,Joe Pinion,CON,5,22,2,29
Cortland,Harford,U.S. Senate,,Joe Pinion,CON,1,15,0,16
Cortland,Virgil-1,U.S. Senate,,Joe Pinion,CON,2,26,0,28
Cortland,Virgil-2,U.S. Senate,,Joe Pinion,CON,4,31,1,36
Cortland,Lapeer,U.S. Senate,,Joe Pinion,CON,1,15,0,16
Cortland,Marathon-1,U.S. Senate,,Joe Pinion,CON,1,15,1,17
Cortland,Marathon-2,U.S. Senate,,Joe Pinion,CON,0,21,0,21
Cortland,Cuyler,U.S. Senate,,Joe Pinion,CON,0,30,4,34
Cortland,Solon,U.S. Senate,,Joe Pinion,CON,1,14,7,22
Cortland,Truxton,U.S. Senate,,Joe Pinion,CON,3,49,1,53
Cortland,Cincinnatus,U.S. Senate,,Joe Pinion,CON,1,26,1,28
Cortland,Freetown,U.S. Senate,,Joe Pinion,CON,0,16,0,16
Cortland,Taylor,U.S. Senate,,Joe Pinion,CON,0,10,1,11
Cortland,Willet,U.S. Senate,,Joe Pinion,CON,1,23,2,26
Cortland,Cortland Ward 1 ED 1,U.S. Senate,,Charles E. Schumer,WOR,10,19,2,31
Cortland,Cortland Ward 1 ED 3,U.S. Senate,,Charles E. Schumer,WOR,1,1,1,3
Cortland,Cortland Ward 2 ED 3,U.S. Senate,,Charles E. Schumer,WOR,3,13,0,16
Cortland,Cortland Ward 3 ED 2,U.S. Senate,,Charles E. Schumer,WOR,3,3,0,6
Cortland,Cortland Ward 2 ED 1,U.S. Senate,,Charles E. Schumer,WOR,4,15,1,20
Cortland,Cortland Ward 3 ED 3,U.S. Senate,,Charles E. Schumer,WOR,0,1,0,1
Cortland,Cortland Ward 5 ED 1,U.S. Senate,,Charles E. Schumer,WOR,0,0,0,0
Cortland,Cortland Ward 6 ED 2,U.S. Senate,,Charles E. Schumer,WOR,0,3,0,3
Cortland,Cortland Ward 3 ED 1,U.S. Senate,,Charles E. Schumer,WOR,2,6,1,9
Cortland,Cortland Ward 3 ED 4,U.S. Senate,,Charles E. Schumer,WOR,0,2,0,2
Cortland,Cortland Ward 4 ED 1,U.S. Senate,,Charles E. Schumer,WOR,2,9,2,13
Cortland,Cortland Ward 5 ED 3,U.S. Senate,,Charles E. Schumer,WOR,0,0,0,0
Cortland,Cortland Ward 3 ED 5,U.S. Senate,,Charles E. Schumer,WOR,0,0,0,0
Cortland,Cortland Ward 4 ED 2,U.S. Senate,,Charles E. Schumer,WOR,0,3,0,3
Cortland,Cortland Ward 4 ED 3,U.S. Senate,,Charles E. Schumer,WOR,0,0,0,0
Cortland,Cortland Ward 5 ED 4,U.S. Senate,,Charles E. Schumer,WOR,3,7,1,11
Cortland,Cortland Ward 5 ED 2,U.S. Senate,,Charles E. Schumer,WOR,3,9,0,12
Cortland,Cortland Ward 7 ED 3,U.S. Senate,,Charles E. Schumer,WOR,0,0,0,0
Cortland,Cortland Ward 8 ED 1,U.S. Senate,,Charles E. Schumer,WOR,5,10,1,16
Cortland,Cortland Ward 7 ED 1,U.S. Senate,,Charles E. Schumer,WOR,7,13,4,24
Cortland,Cortland Ward 8 ED 2,U.S. Senate,,Charles E. Schumer,WOR,1,2,6,9
Cortland,Cortland Ward 1 ED 2,U.S. Senate,,Charles E. Schumer,WOR,0,2,0,2
Cortland,Cortland Ward 2 ED 2,U.S. Senate,,Charles E. Schumer,WOR,5,7,0,12
Cortland,Cortland Ward 6 ED 1,U.S. Senate,,Charles E. Schumer,WOR,9,14,2,25
Cortland,Cortland Ward 7 ED 2,U.S. Senate,,Charles E. Schumer,WOR,0,2,0,2
Cortland,Preble,U.S. Senate,,Charles E. Schumer,WOR,5,15,3,23
Cortland,Scott,U.S. Senate,,Charles E. Schumer,WOR,0,19,3,22
Cortland,Homer-1,U.S. Senate,,Charles E. Schumer,WOR,0,9,1,10
Cortland,Homer-2,U.S. Senate,,Charles E. Schumer,WOR,5,17,4,26
Cortland,Homer-3,U.S. Senate,,Charles E. Schumer,WOR,4,15,2,21
Cortland,Homer-4,U.S. Senate,,Charles E. Schumer,WOR,2,15,1,18
Cortland,Homer-5,U.S. Senate,,Charles E. Schumer,WOR,6,24,3,33
Cortland,Cortlandville-1,U.S. Senate,,Charles E. Schumer,WOR,6,20,3,29
Cortland,Cortlandville-2,U.S. Senate,,Charles E. Schumer,WOR,8,10,1,19
Cortland,Cortlandville-3,U.S. Senate,,Charles E. Schumer,WOR,4,9,4,17
Cortland,Cortlandville-4,U.S. Senate,,Charles E. Schumer,WOR,4,15,4,23
Cortland,Cortlandville-5,U.S. Senate,,Charles E. Schumer,WOR,1,6,1,8
Cortland,Cortlandville-6,U.S. Senate,,Charles E. Schumer,WOR,6,12,5,23
Cortland,Harford,U.S. Senate,,Charles E. Schumer,WOR,2,16,0,18
Cortland,Virgil-1,U.S. Senate,,Charles E. Schumer,WOR,2,15,0,17
Cortland,Virgil-2,U.S. Senate,,Charles E. Schumer,WOR,5,23,2,30
Cortland,Lapeer,U.S. Senate,,Charles E. Schumer,WOR,1,6,1,8
Cortland,Marathon-1,U.S. Senate,,Charles E. Schumer,WOR,1,8,2,11
Cortland,Marathon-2,U.S. Senate,,Charles E. Schumer,WOR,0,10,0,10
Cortland,Cuyler,U.S. Senate,,Charles E. Schumer,WOR,0,11,2,13
Cortland,Solon,U.S. Senate,,Charles E. Schumer,WOR,0,16,2,18
Cortland,Truxton,U.S. Senate,,Charles E. Schumer,WOR,3,17,0,20
Cortland,Cincinnatus,U.S. Senate,,Charles E. Schumer,WOR,1,11,1,13
Cortland,Freetown,U.S. Senate,,Charles E. Schumer,WOR,0,6,0,6
Cortland,Taylor,U.S. Senate,,Charles E. Schumer,WOR,0,2,0,2
Cortland,Willet,U.S. Senate,,Charles E. Schumer,WOR,0,3,0,3
Cortland,Cortland Ward 1 ED 1,U.S. Senate,,Diane Sare,LAR,0,0,0,0
Cortland,Cortland Ward 1 ED 3,U.S. Senate,,Diane Sare,LAR,0,0,0,0
Cortland,Cortland Ward 2 ED 3,U.S. Senate,,Diane Sare,LAR,0,2,0,2
Cortland,Cortland Ward 3 ED 2,U.S. Senate,,Diane Sare,LAR,0,2,0,2
Cortland,Cortland Ward 2 ED 1,U.S. Senate,,Diane Sare,LAR,0,5,0,5
Cortland,Cortland Ward 3 ED 3,U.S. Senate,,Diane Sare,LAR,0,0,0,0
Cortland,Cortland Ward 5 ED 1,U.S. Senate,,Diane Sare,LAR,0,0,0,0
Cortland,Cortland Ward 6 ED 2,U.S. Senate,,Diane Sare,LAR,0,1,0,1
Cortland,Cortland Ward 3 ED 1,U.S. Senate,,Diane Sare,LAR,0,2,0,2
Cortland,Cortland Ward 3 ED 4,U.S. Senate,,Diane Sare,LAR,0,0,0,0
Cortland,Cortland Ward 4 ED 1,U.S. Senate,,Diane Sare,LAR,0,0,1,1
Cortland,Cortland Ward 5 ED 3,U.S. Senate,,Diane Sare,LAR,0,0,0,0
Cortland,Cortland Ward 3 ED 5,U.S. Senate,,Diane Sare,LAR,0,0,0,0
Cortland,Cortland Ward 4 ED 2,U.S. Senate,,Diane Sare,LAR,0,0,0,0
Cortland,Cortland Ward 4 ED 3,U.S. Senate,,Diane Sare,LAR,0,0,0,0
Cortland,Cortland Ward 5 ED 4,U.S. Senate,,Diane Sare,LAR,0,2,0,2
Cortland,Cortland Ward 5 ED 2,U.S. Senate,,Diane Sare,LAR,0,1,0,1
Cortland,Cortland Ward 7 ED 3,U.S. Senate,,Diane Sare,LAR,0,0,0,0
Cortland,Cortland Ward 8 ED 1,U.S. Senate,,Diane Sare,LAR,1,2,0,3
Cortland,Cortland Ward 7 ED 1,U.S. Senate,,Diane Sare,LAR,0,1,0,1
Cortland,Cortland Ward 8 ED 2,U.S. Senate,,Diane Sare,LAR,0,1,0,1
Cortland,Cortland Ward 1 ED 2,U.S. Senate,,Diane Sare,LAR,0,1,0,1
Cortland,Cortland Ward 2 ED 2,U.S. Senate,,Diane Sare,LAR,0,0,0,0
Cortland,Cortland Ward 6 ED 1,U.S. Senate,,Diane Sare,LAR,2,5,1,8
Cortland,Cortland Ward 7 ED 2,U.S. Senate,,Diane Sare,LAR,0,0,0,0
Cortland,Preble,U.S. Senate,,Diane Sare,LAR,0,4,0,4
Cortland,Scott,U.S. Senate,,Diane Sare,LAR,0,0,1,1
Cortland,Homer-1,U.S. Senate,,Diane Sare,LAR,0,0,0,0
Cortland,Homer-2,U.S. Senate,,Diane Sare,LAR,0,4,0,4
Cortland,Homer-3,U.S. Senate,,Diane Sare,LAR,0,4,0,4
Cortland,Homer-4,U.S. Senate,,Diane Sare,LAR,0,4,0,4
Cortland,Homer-5,U.S. Senate,,Diane Sare,LAR,0,0,1,1
Cortland,Cortlandville-1,U.S. Senate,,Diane Sare,LAR,0,2,0,2
Cortland,Cortlandville-2,U.S. Senate,,Diane Sare,LAR,1,2,0,3
Cortland,Cortlandville-3,U.S. Senate,,Diane Sare,LAR,1,1,2,4
Cortland,Cortlandville-4,U.S. Senate,,Diane Sare,LAR,1,3,1,5
Cortland,Cortlandville-5,U.S. Senate,,Diane Sare,LAR,0,2,0,2
Cortland,Cortlandville-6,U.S. Senate,,Diane Sare,LAR,0,4,0,4
Cortland,Harford,U.S. Senate,,Diane Sare,LAR,0,5,0,5
Cortland,Virgil-1,U.S. Senate,,Diane Sare,LAR,0,4,1,5
Cortland,Virgil-2,U.S. Senate,,Diane Sare,LAR,1,4,0,5
Cortland,Lapeer,U.S. Senate,,Diane Sare,LAR,0,0,0,0
Cortland,Marathon-1,U.S. Senate,,Diane Sare,LAR,0,1,0,1
Cortland,Marathon-2,U.S. Senate,,Diane Sare,LAR,0,2,0,2
Cortland,Cuyler,U.S. Senate,,Diane Sare,LAR,0,0,0,0
Cortland,Solon,U.S. Senate,,Diane Sare,LAR,0,2,0,2
Cortland,Truxton,U.S. Senate,,Diane Sare,LAR,1,2,0,3
Cortland,Cincinnatus,U.S. Senate,,Diane Sare,LAR,0,2,0,2
Cortland,Freetown,U.S. Senate,,Diane Sare,LAR,0,1,0,1
Cortland,Taylor,U.S. Senate,,Diane Sare,LAR,0,0,0,0
Cortland,Willet,U.S. Senate,,Diane Sare,LAR,0,4,0,4
Cortland,Cortland Ward 1 ED 1,U.S. Senate,,Write-ins,,0,0,0,0
Cortland,Cortland Ward 1 ED 3,U.S. Senate,,Write-ins,,0,0,0,0
Cortland,Cortland Ward 2 ED 3,U.S. Senate,,Write-ins,,0,0,0,0
Cortland,Cortland Ward 3 ED 2,U.S. Senate,,Write-ins,,0,0,0,0
Cortland,Cortland Ward 2 ED 1,U.S. Senate,,Write-ins,,0,0,0,0
Cortland,Cortland Ward 3 ED 3,U.S. Senate,,Write-ins,,0,0,0,0
Cortland,Cortland Ward 5 ED 1,U.S. Senate,,Write-ins,,0,0,0,0
Cortland,Cortland Ward 6 ED 2,U.S. Senate,,Write-ins,,0,0,0,0
Cortland,Cortland Ward 3 ED 1,U.S. Senate,,Write-ins,,0,0,0,0
Cortland,Cortland Ward 3 ED 4,U.S. Senate,,Write-ins,,0,0,0,0
Cortland,Cortland Ward 4 ED 1,U.S. Senate,,Write-ins,,0,0,0,0
Cortland,Cortland Ward 5 ED 3,U.S. Senate,,Write-ins,,0,0,0,0
Cortland,Cortland Ward 3 ED 5,U.S. Senate,,Write-ins,,0,0,0,0
Cortland,Cortland Ward 4 ED 2,U.S. Senate,,Write-ins,,0,0,0,0
Cortland,Cortland Ward 4 ED 3,U.S. Senate,,Write-ins,,0,0,0,0
Cortland,Cortland Ward 5 ED 4,U.S. Senate,,Write-ins,,0,0,0,0
Cortland,Cortland Ward 5 ED 2,U.S. Senate,,Write-ins,,0,0,0,0
Cortland,Cortland Ward 7 ED 3,U.S. Senate,,Write-ins,,0,0,0,0
Cortland,Cortland Ward 8 ED 1,U.S. Senate,,Write-ins,,0,0,0,0
Cortland,Cortland Ward 7 ED 1,U.S. Senate,,Write-ins,,0,0,0,0
Cortland,Cortland Ward 8 ED 2,U.S. Senate,,Write-ins,,0,0,0,0
Cortland,Cortland Ward 1 ED 2,U.S. Senate,,Write-ins,,0,0,0,0
Cortland,Cortland Ward 2 ED 2,U.S. Senate,,Write-ins,,0,0,0,0
Cortland,Cortland Ward 6 ED 1,U.S. Senate,,Write-ins,,0,0,0,0
Cortland,Cortland Ward 7 ED 2,U.S. Senate,,Write-ins,,0,0,0,0
Cortland,Preble,U.S. Senate,,Write-ins,,0,1,0,1
Cortland,Scott,U.S. Senate,,Write-ins,,0,0,0,0
Cortland,Homer-1,U.S. Senate,,Write-ins,,0,2,0,2
Cortland,Homer-2,U.S. Senate,,Write-ins,,0,2,0,2
Cortland,Homer-3,U.S. Senate,,Write-ins,,0,0,0,0
Cortland,Homer-4,U.S. Senate,,Write-ins,,2,0,0,2
Cortland,Homer-5,U.S. Senate,,Write-ins,,0,0,0,0
Cortland,Cortlandville-1,U.S. Senate,,Write-ins,,0,0,0,0
