county,assembly_district,precinct,party,office,district,candidate,votes
Kings,57,36,Democratic,State Senator,25,Public Counter,192
Kings,57,36,Democratic,State Senator,25,Manually Counted Emergency,0
Kings,57,36,Democratic,State Senator,25,Absentee / Military,163
Kings,57,36,Democratic,State Senator,25,Federal,0
Kings,57,36,Democratic,State Senator,25,Affidavit,0
Kings,57,36,Democratic,State Senator,25,Jabari Brisport,249
Kings,57,36,Democratic,State Senator,25,Tremaine S. Wright,71
Kings,57,36,Democratic,State Senator,25,Jason Salmon,25
Kings,57,37,Democratic,State Senator,25,Public Counter,136
Kings,57,37,Democratic,State Senator,25,Manually Counted Emergency,0
Kings,57,37,Democratic,State Senator,25,Absentee / Military,105
Kings,57,37,Democratic,State Senator,25,Federal,0
Kings,57,37,Democratic,State Senator,25,Affidavit,3
Kings,57,37,Democratic,State Senator,25,Jabari Brisport,180
Kings,57,37,Democratic,State Senator,25,Tremaine S. Wright,47
Kings,57,37,Democratic,State Senator,25,Jason Salmon,15
Kings,57,38,Democratic,State Senator,25,Public Counter,198
Kings,57,38,Democratic,State Senator,25,Manually Counted Emergency,0
Kings,57,38,Democratic,State Senator,25,Absentee / Military,220
Kings,57,38,Democratic,State Senator,25,Federal,0
Kings,57,38,Democratic,State Senator,25,Affidavit,2
Kings,57,38,Democratic,State Senator,25,Jabari Brisport,309
Kings,57,38,Democratic,State Senator,25,Tremaine S. Wright,78
Kings,57,38,Democratic,State Senator,25,Jason Salmon,23
Kings,57,39,Democratic,State Senator,25,Public Counter,203
Kings,57,39,Democratic,State Senator,25,Manually Counted Emergency,0
Kings,57,39,Democratic,State Senator,25,Absentee / Military,178
Kings,57,39,Democratic,State Senator,25,Federal,1
Kings,57,39,Democratic,State Senator,25,Affidavit,8
Kings,57,39,Democratic,State Senator,25,Jabari Brisport,249
Kings,57,39,Democratic,State Senator,25,Tremaine S. Wright,101
Kings,57,39,Democratic,State Senator,25,Jason Salmon,26
Kings,57,40,Democratic,State Senator,25,Public Counter,200
Kings,57,40,Democratic,State Senator,25,Manually Counted Emergency,0
Kings,57,40,Democratic,State Senator,25,Absentee / Military,147
Kings,57,40,Democratic,State Senator,25,Federal,1
Kings,57,40,Democratic,State Senator,25,Affidavit,0
Kings,57,40,Democratic,State Senator,25,Jabari Brisport,223
Kings,57,40,Democratic,State Senator,25,Tremaine S. Wright,74
Kings,57,40,Democratic,State Senator,25,Jason Salmon,42
Kings,57,41,Democratic,State Senator,25,Public Counter,227
Kings,57,41,Democratic,State Senator,25,Manually Counted Emergency,0
Kings,57,41,Democratic,State Senator,25,Absentee / Military,164
Kings,57,41,Democratic,State Senator,25,Federal,0
Kings,57,41,Democratic,State Senator,25,Affidavit,4
Kings,57,41,Democratic,State Senator,25,Jabari Brisport,273
Kings,57,41,Democratic,State Senator,25,Tremaine S. Wright,89
Kings,57,41,Democratic,State Senator,25,Jason Salmon,24
Kings,57,41,Democratic,State Senator,25,Scattered,1
Kings,57,42,Democratic,State Senator,25,Public Counter,186
Kings,57,42,Democratic,State Senator,25,Manually Counted Emergency,0
Kings,57,42,Democratic,State Senator,25,Absentee / Military,133
Kings,57,42,Democratic,State Senator,25,Federal,3
Kings,57,42,Democratic,State Senator,25,Affidavit,3
Kings,57,42,Democratic,State Senator,25,Jabari Brisport,184
Kings,57,42,Democratic,State Senator,25,Tremaine S. Wright,78
Kings,57,42,Democratic,State Senator,25,Jason Salmon,47
Kings,57,43,Democratic,State Senator,25,Public Counter,212
Kings,57,43,Democratic,State Senator,25,Manually Counted Emergency,0
Kings,57,43,Democratic,State Senator,25,Absentee / Military,239
Kings,57,43,Democratic,State Senator,25,Federal,0
Kings,57,43,Democratic,State Senator,25,Affidavit,2
Kings,57,43,Democratic,State Senator,25,Jabari Brisport,294
Kings,57,43,Democratic,State Senator,25,Tremaine S. Wright,93
Kings,57,43,Democratic,State Senator,25,Jason Salmon,61
Kings,57,44,Democratic,State Senator,25,Public Counter,191
Kings,57,44,Democratic,State Senator,25,Manually Counted Emergency,0
Kings,57,44,Democratic,State Senator,25,Absentee / Military,118
Kings,57,44,Democratic,State Senator,25,Federal,0
Kings,57,44,Democratic,State Senator,25,Affidavit,3
Kings,57,44,Democratic,State Senator,25,Jabari Brisport,173
Kings,57,44,Democratic,State Senator,25,Tremaine S. Wright,107
Kings,57,44,Democratic,State Senator,25,Jason Salmon,21
Kings,57,45,Democratic,State Senator,25,Public Counter,188
Kings,57,45,Democratic,State Senator,25,Manually Counted Emergency,0
Kings,57,45,Democratic,State Senator,25,Absentee / Military,93
Kings,57,45,Democratic,State Senator,25,Federal,0
Kings,57,45,Democratic,State Senator,25,Affidavit,8
Kings,57,45,Democratic,State Senator,25,Jabari Brisport,133
Kings,57,45,Democratic,State Senator,25,Tremaine S. Wright,117
Kings,57,45,Democratic,State Senator,25,Jason Salmon,29
Kings,57,46,Democratic,State Senator,25,Public Counter,157
Kings,57,46,Democratic,State Senator,25,Manually Counted Emergency,0
Kings,57,46,Democratic,State Senator,25,Absentee / Military,48
Kings,57,46,Democratic,State Senator,25,Federal,0
Kings,57,46,Democratic,State Senator,25,Affidavit,3
Kings,57,46,Democratic,State Senator,25,Jabari Brisport,91
Kings,57,46,Democratic,State Senator,25,Tremaine S. Wright,73
Kings,57,46,Democratic,State Senator,25,Jason Salmon,36
Kings,57,47,Democratic,State Senator,25,Public Counter,95
Kings,57,47,Democratic,State Senator,25,Manually Counted Emergency,0
Kings,57,47,Democratic,State Senator,25,Absentee / Military,135
Kings,57,47,Democratic,State Senator,25,Federal,0
Kings,57,47,Democratic,State Senator,25,Affidavit,4
Kings,57,47,Democratic,State Senator,25,Jabari Brisport,168
Kings,57,47,Democratic,State Senator,25,Tremaine S. Wright,50
Kings,57,47,Democratic,State Senator,25,Jason Salmon,10
Kings,57,48,Democratic,State Senator,25,Public Counter,219
Kings,57,48,Democratic,State Senator,25,Manually Counted Emergency,0
Kings,57,48,Democratic,State Senator,25,Absentee / Military,159
Kings,57,48,Democratic,State Senator,25,Federal,2
Kings,57,48,Democratic,State Senator,25,Affidavit,5
Kings,57,48,Democratic,State Senator,25,Jabari Brisport,234
Kings,57,48,Democratic,State Senator,25,Tremaine S. Wright,109
Kings,57,48,Democratic,State Senator,25,Jason Salmon,24
Kings,57,49,Democratic,State Senator,25,Public Counter,222
Kings,57,49,Democratic,State Senator,25,Manually Counted Emergency,0
Kings,57,49,Democratic,State Senator,25,Absentee / Military,151
Kings,57,49,Democratic,State Senator,25,Federal,0
Kings,57,49,Democratic,State Senator,25,Affidavit,8
Kings,57,49,Democratic,State Senator,25,Jabari Brisport,268
Kings,57,49,Democratic,State Senator,25,Tremaine S. Wright,78
Kings,57,49,Democratic,State Senator,25,Jason Salmon,27
Kings,57,50,Democratic,State Senator,25,Public Counter,161
Kings,57,50,Democratic,State Senator,25,Manually Counted Emergency,0
Kings,57,50,Democratic,State Senator,25,Absentee / Military,136
Kings,57,50,Democratic,State Senator,25,Federal,1
Kings,57,50,Democratic,State Senator,25,Affidavit,6
Kings,57,50,Democratic,State Senator,25,Jabari Brisport,211
Kings,57,50,Democratic,State Senator,25,Tremaine S. Wright,66
Kings,57,50,Democratic,State Senator,25,Jason Salmon,19
Kings,57,50,Democratic,State Senator,25,Scattered,1
Kings,57,51,Democratic,State Senator,25,Public Counter,173
Kings,57,51,Democratic,State Senator,25,Manually Counted Emergency,0
Kings,57,51,Democratic,State Senator,25,Absentee / Military,132
Kings,57,51,Democratic,State Senator,25,Federal,1
Kings,57,51,Democratic,State Senator,25,Affidavit,3
Kings,57,51,Democratic,State Senator,25,Jabari Brisport,213
Kings,57,51,Democratic,State Senator,25,Tremaine S. Wright,76
Kings,57,51,Democratic,State Senator,25,Jason Salmon,14
Kings,57,52,Democratic,State Senator,25,Public Counter,139
Kings,57,52,Democratic,State Senator,25,Manually Counted Emergency,0
Kings,57,52,Democratic,State Senator,25,Absentee / Military,68
Kings,57,52,Democratic,State Senator,25,Federal,0
Kings,57,52,Democratic,State Senator,25,Affidavit,8
Kings,57,52,Democratic,State Senator,25,Jabari Brisport,137
Kings,57,52,Democratic,State Senator,25,Tremaine S. Wright,51
Kings,57,52,Democratic,State Senator,25,Jason Salmon,6
Kings,57,53,Democratic,State Senator,25,Public Counter,175
Kings,57,53,Democratic,State Senator,25,Manually Counted Emergency,0
Kings,57,53,Democratic,State Senator,25,Absentee / Military,69
Kings,57,53,Democratic,State Senator,25,Federal,0
Kings,57,53,Democratic,State Senator,25,Affidavit,2
Kings,57,53,Democratic,State Senator,25,Jabari Brisport,137
Kings,57,53,Democratic,State Senator,25,Tremaine S. Wright,77
Kings,57,53,Democratic,State Senator,25,Jason Salmon,26
Kings,57,54,Democratic,State Senator,25,Public Counter,261
Kings,57,54,Democratic,State Senator,25,Manually Counted Emergency,0
Kings,57,54,Democratic,State Senator,25,Absentee / Military,136
Kings,57,54,Democratic,State Senator,25,Federal,0
Kings,57,54,Democratic,State Senator,25,Affidavit,6
Kings,57,54,Democratic,State Senator,25,Jabari Brisport,285
Kings,57,54,Democratic,State Senator,25,Tremaine S. Wright,102
Kings,57,54,Democratic,State Senator,25,Jason Salmon,11
Kings,57,54,Democratic,State Senator,25,Scattered,1
Kings,57,55,Democratic,State Senator,25,Public Counter,139
Kings,57,55,Democratic,State Senator,25,Manually Counted Emergency,0
Kings,57,55,Democratic,State Senator,25,Absentee / Military,99
Kings,57,55,Democratic,State Senator,25,Federal,0
Kings,57,55,Democratic,State Senator,25,Affidavit,2
Kings,57,55,Democratic,State Senator,25,Jabari Brisport,157
Kings,57,55,Democratic,State Senator,25,Tremaine S. Wright,65
Kings,57,55,Democratic,State Senator,25,Jason Salmon,13
Kings,57,56,Democratic,State Senator,25,Public Counter,184
Kings,57,56,Democratic,State Senator,25,Manually Counted Emergency,0
Kings,57,56,Democratic,State Senator,25,Absentee / Military,137
Kings,57,56,Democratic,State Senator,25,Federal,0
Kings,57,56,Democratic,State Senator,25,Affidavit,3
Kings,57,56,Democratic,State Senator,25,Jabari Brisport,212
Kings,57,56,Democratic,State Senator,25,Tremaine S. Wright,90
Kings,57,56,Democratic,State Senator,25,Jason Salmon,13
Kings,57,57,Democratic,State Senator,25,Public Counter,180
Kings,57,57,Democratic,State Senator,25,Manually Counted Emergency,0
Kings,57,57,Democratic,State Senator,25,Absentee / Military,116
Kings,57,57,Democratic,State Senator,25,Federal,0
Kings,57,57,Democratic,State Senator,25,Affidavit,2
Kings,57,57,Democratic,State Senator,25,Jabari Brisport,213
Kings,57,57,Democratic,State Senator,25,Tremaine S. Wright,55
Kings,57,57,Democratic,State Senator,25,Jason Salmon,18
Kings,57,57,Democratic,State Senator,25,Scattered,1
Kings,57,58,Democratic,State Senator,25,Public Counter,174
Kings,57,58,Democratic,State Senator,25,Manually Counted Emergency,0
Kings,57,58,Democratic,State Senator,25,Absentee / Military,108
Kings,57,58,Democratic,State Senator,25,Federal,0
Kings,57,58,Democratic,State Senator,25,Affidavit,2
Kings,57,58,Democratic,State Senator,25,Jabari Brisport,195
Kings,57,58,Democratic,State Senator,25,Tremaine S. Wright,71
Kings,57,58,Democratic,State Senator,25,Jason Salmon,7
Kings,57,59,Democratic,State Senator,25,Public Counter,117
Kings,57,59,Democratic,State Senator,25,Manually Counted Emergency,0
Kings,57,59,Democratic,State Senator,25,Absentee / Military,103
Kings,57,59,Democratic,State Senator,25,Federal,0
Kings,57,59,Democratic,State Senator,25,Affidavit,1
Kings,57,59,Democratic,State Senator,25,Jabari Brisport,144
Kings,57,59,Democratic,State Senator,25,Tremaine S. Wright,56
Kings,57,59,Democratic,State Senator,25,Jason Salmon,15
Kings,57,60,Democratic,State Senator,25,Public Counter,88
Kings,57,60,Democratic,State Senator,25,Manually Counted Emergency,0
Kings,57,60,Democratic,State Senator,25,Absentee / Military,154
Kings,57,60,Democratic,State Senator,25,Federal,0
Kings,57,60,Democratic,State Senator,25,Affidavit,1
Kings,57,60,Democratic,State Senator,25,Jabari Brisport,173
Kings,57,60,Democratic,State Senator,25,Tremaine S. Wright,46
Kings,57,60,Democratic,State Senator,25,Jason Salmon,18
Kings,57,61,Democratic,State Senator,25,Public Counter,222
Kings,57,61,Democratic,State Senator,25,Manually Counted Emergency,0
Kings,57,61,Democratic,State Senator,25,Absentee / Military,282
Kings,57,61,Democratic,State Senator,25,Federal,1
Kings,57,61,Democratic,State Senator,25,Affidavit,4
Kings,57,61,Democratic,State Senator,25,Jabari Brisport,338
Kings,57,61,Democratic,State Senator,25,Tremaine S. Wright,106
Kings,57,61,Democratic,State Senator,25,Jason Salmon,45
Kings,57,62,Democratic,State Senator,25,Public Counter,88
Kings,57,62,Democratic,State Senator,25,Manually Counted Emergency,0
Kings,57,62,Democratic,State Senator,25,Absentee / Military,126
Kings,57,62,Democratic,State Senator,25,Federal,0
Kings,57,62,Democratic,State Senator,25,Affidavit,1
Kings,57,62,Democratic,State Senator,25,Jabari Brisport,149
Kings,57,62,Democratic,State Senator,25,Tremaine S. Wright,44
Kings,57,62,Democratic,State Senator,25,Jason Salmon,18
Kings,57,63,Democratic,State Senator,25,Public Counter,134
Kings,57,63,Democratic,State Senator,25,Manually Counted Emergency,0
Kings,57,63,Democratic,State Senator,25,Absentee / Military,172
Kings,57,63,Democratic,State Senator,25,Federal,0
Kings,57,63,Democratic,State Senator,25,Affidavit,0
Kings,57,63,Democratic,State Senator,25,Jabari Brisport,215
Kings,57,63,Democratic,State Senator,25,Tremaine S. Wright,60
Kings,57,63,Democratic,State Senator,25,Jason Salmon,22
Kings,57,64,Democratic,State Senator,25,Public Counter,186
Kings,57,64,Democratic,State Senator,25,Manually Counted Emergency,0
Kings,57,64,Democratic,State Senator,25,Absentee / Military,244
Kings,57,64,Democratic,State Senator,25,Federal,0
Kings,57,64,Democratic,State Senator,25,Affidavit,0
Kings,57,64,Democratic,State Senator,25,Jabari Brisport,300
Kings,57,64,Democratic,State Senator,25,Tremaine S. Wright,94
Kings,57,64,Democratic,State Senator,25,Jason Salmon,27
Kings,57,65,Democratic,State Senator,25,Public Counter,151
Kings,57,65,Democratic,State Senator,25,Manually Counted Emergency,0
Kings,57,65,Democratic,State Senator,25,Absentee / Military,178
Kings,57,65,Democratic,State Senator,25,Federal,1
Kings,57,65,Democratic,State Senator,25,Affidavit,2
Kings,57,65,Democratic,State Senator,25,Jabari Brisport,285
Kings,57,65,Democratic,State Senator,25,Tremaine S. Wright,30
Kings,57,65,Democratic,State Senator,25,Jason Salmon,14
Kings,57,66,Democratic,State Senator,25,Public Counter,168
Kings,57,66,Democratic,State Senator,25,Manually Counted Emergency,0
Kings,57,66,Democratic,State Senator,25,Absentee / Military,126
Kings,57,66,Democratic,State Senator,25,Federal,2
Kings,57,66,Democratic,State Senator,25,Affidavit,2
Kings,57,66,Democratic,State Senator,25,Jabari Brisport,207
Kings,57,66,Democratic,State Senator,25,Tremaine S. Wright,68
Kings,57,66,Democratic,State Senator,25,Jason Salmon,19
Kings,57,94,Democratic,State Senator,25,Public Counter,80
Kings,57,94,Democratic,State Senator,25,Manually Counted Emergency,0
Kings,57,94,Democratic,State Senator,25,Absentee / Military,53
Kings,57,94,Democratic,State Senator,25,Federal,1
Kings,57,94,Democratic,State Senator,25,Affidavit,0
Kings,57,94,Democratic,State Senator,25,Jabari Brisport,93
Kings,57,94,Democratic,State Senator,25,Tremaine S. Wright,26
Kings,57,94,Democratic,State Senator,25,Jason Salmon,9
Kings,57,94,Democratic,State Senator,25,Scattered,1
Kings,57,95,Democratic,State Senator,25,Public Counter,120
Kings,57,95,Democratic,State Senator,25,Manually Counted Emergency,0
Kings,57,95,Democratic,State Senator,25,Absentee / Military,67
Kings,57,95,Democratic,State Senator,25,Federal,0
Kings,57,95,Democratic,State Senator,25,Affidavit,4
Kings,57,95,Democratic,State Senator,25,Jabari Brisport,119
Kings,57,95,Democratic,State Senator,25,Tremaine S. Wright,40
Kings,57,95,Democratic,State Senator,25,Jason Salmon,22
Kings,57,97,Democratic,State Senator,25,Public Counter,80
Kings,57,97,Democratic,State Senator,25,Manually Counted Emergency,0
Kings,57,97,Democratic,State Senator,25,Absentee / Military,16
Kings,57,97,Democratic,State Senator,25,Federal,0
Kings,57,97,Democratic,State Senator,25,Affidavit,0
Kings,57,97,Democratic,State Senator,25,Jabari Brisport,40
Kings,57,97,Democratic,State Senator,25,Tremaine S. Wright,46
Kings,57,97,Democratic,State Senator,25,Jason Salmon,8
Kings,57,98,Democratic,State Senator,25,Public Counter,92
Kings,57,98,Democratic,State Senator,25,Manually Counted Emergency,0
Kings,57,98,Democratic,State Senator,25,Absentee / Military,15
Kings,57,98,Democratic,State Senator,25,Federal,0
Kings,57,98,Democratic,State Senator,25,Affidavit,0
Kings,57,98,Democratic,State Senator,25,Jabari Brisport,44
Kings,57,98,Democratic,State Senator,25,Tremaine S. Wright,38
Kings,57,98,Democratic,State Senator,25,Jason Salmon,16
Kings,57,99,Democratic,State Senator,25,Public Counter,128
Kings,57,99,Democratic,State Senator,25,Manually Counted Emergency,0
Kings,57,99,Democratic,State Senator,25,Absentee / Military,112
Kings,57,99,Democratic,State Senator,25,Federal,0
Kings,57,99,Democratic,State Senator,25,Affidavit,3
Kings,57,99,Democratic,State Senator,25,Jabari Brisport,167
Kings,57,99,Democratic,State Senator,25,Tremaine S. Wright,57
Kings,57,99,Democratic,State Senator,25,Jason Salmon,10
Kings,57,100,Democratic,State Senator,25,Public Counter,153
Kings,57,100,Democratic,State Senator,25,Manually Counted Emergency,0
Kings,57,100,Democratic,State Senator,25,Absentee / Military,99
Kings,57,100,Democratic,State Senator,25,Federal,0
Kings,57,100,Democratic,State Senator,25,Affidavit,3
Kings,57,100,Democratic,State Senator,25,Jabari Brisport,169
Kings,57,100,Democratic,State Senator,25,Tremaine S. Wright,62
Kings,57,100,Democratic,State Senator,25,Jason Salmon,13
Kings,57,100,Democratic,State Senator,25,Scattered,1
Kings,57,101,Democratic,State Senator,25,Public Counter,206
Kings,57,101,Democratic,State Senator,25,Manually Counted Emergency,0
Kings,57,101,Democratic,State Senator,25,Absentee / Military,105
Kings,57,101,Democratic,State Senator,25,Federal,0
Kings,57,101,Democratic,State Senator,25,Affidavit,2
Kings,57,101,Democratic,State Senator,25,Jabari Brisport,186
Kings,57,101,Democratic,State Senator,25,Tremaine S. Wright,94
Kings,57,101,Democratic,State Senator,25,Jason Salmon,28
Kings,57,101,Democratic,State Senator,25,Scattered,2
Kings,57,102,Democratic,State Senator,25,Public Counter,140
Kings,57,102,Democratic,State Senator,25,Manually Counted Emergency,0
Kings,57,102,Democratic,State Senator,25,Absentee / Military,103
Kings,57,102,Democratic,State Senator,25,Federal,1
Kings,57,102,Democratic,State Senator,25,Affidavit,1
Kings,57,102,Democratic,State Senator,25,Jabari Brisport,180
Kings,57,102,Democratic,State Senator,25,Tremaine S. Wright,45
Kings,57,102,Democratic,State Senator,25,Jason Salmon,16
Kings,57,103,Democratic,State Senator,25,Public Counter,114
Kings,57,103,Democratic,State Senator,25,Manually Counted Emergency,0
Kings,57,103,Democratic,State Senator,25,Absentee / Military,162
Kings,57,103,Democratic,State Senator,25,Federal,1
Kings,57,103,Democratic,State Senator,25,Affidavit,2
Kings,57,103,Democratic,State Senator,25,Jabari Brisport,194
Kings,57,103,Democratic,State Senator,25,Tremaine S. Wright,70
Kings,57,103,Democratic,State Senator,25,Jason Salmon,10
Kings,57,104,Democratic,State Senator,25,Public Counter,197
Kings,57,104,Democratic,State Senator,25,Manually Counted Emergency,0
Kings,57,104,Democratic,State Senator,25,Absentee / Military,255
Kings,57,104,Democratic,State Senator,25,Federal,0
Kings,57,104,Democratic,State Senator,25,Affidavit,6
Kings,57,104,Democratic,State Senator,25,Jabari Brisport,335
Kings,57,104,Democratic,State Senator,25,Tremaine S. Wright,91
Kings,57,104,Democratic,State Senator,25,Jason Salmon,23
Kings,43,1,Democratic,Member of the Assembly,43,Public Counter,209
Kings,43,1,Democratic,Member of the Assembly,43,Manually Counted Emergency,0
Kings,43,1,Democratic,Member of the Assembly,43,Absentee / Military,144
Kings,43,1,Democratic,Member of the Assembly,43,Federal,1
Kings,43,1,Democratic,Member of the Assembly,43,Affidavit,3
Kings,43,1,Democratic,Member of the Assembly,43,Jesse E. Hamilton,32
Kings,43,1,Democratic,Member of the Assembly,43,Diana Richardson,290
Kings,43,2,Democratic,Member of the Assembly,43,Public Counter,98
Kings,43,2,Democratic,Member of the Assembly,43,Manually Counted Emergency,0
Kings,43,2,Democratic,Member of the Assembly,43,Absentee / Military,104
Kings,43,2,Democratic,Member of the Assembly,43,Federal,0
Kings,43,2,Democratic,Member of the Assembly,43,Affidavit,5
Kings,43,2,Democratic,Member of the Assembly,43,Jesse E. Hamilton,20
Kings,43,2,Democratic,Member of the Assembly,43,Diana Richardson,168
Kings,43,2,Democratic,Member of the Assembly,43,Scattered,1
Kings,43,3,Democratic,Member of the Assembly,43,Public Counter,171
Kings,43,3,Democratic,Member of the Assembly,43,Manually Counted Emergency,0
Kings,43,3,Democratic,Member of the Assembly,43,Absentee / Military,110
Kings,43,3,Democratic,Member of the Assembly,43,Federal,1
Kings,43,3,Democratic,Member of the Assembly,43,Affidavit,2
Kings,43,3,Democratic,Member of the Assembly,43,Jesse E. Hamilton,33
Kings,43,3,Democratic,Member of the Assembly,43,Diana Richardson,230
Kings,43,3,Democratic,Member of the Assembly,43,Scattered,2
Kings,43,4,Democratic,Member of the Assembly,43,Public Counter,152
Kings,43,4,Democratic,Member of the Assembly,43,Manually Counted Emergency,0
Kings,43,4,Democratic,Member of the Assembly,43,Absentee / Military,135
Kings,43,4,Democratic,Member of the Assembly,43,Federal,0
Kings,43,4,Democratic,Member of the Assembly,43,Affidavit,1
Kings,43,4,Democratic,Member of the Assembly,43,Jesse E. Hamilton,36
Kings,43,4,Democratic,Member of the Assembly,43,Diana Richardson,224
Kings,43,5,Democratic,Member of the Assembly,43,Public Counter,101
Kings,43,5,Democratic,Member of the Assembly,43,Manually Counted Emergency,0
Kings,43,5,Democratic,Member of the Assembly,43,Absentee / Military,91
Kings,43,5,Democratic,Member of the Assembly,43,Federal,0
Kings,43,5,Democratic,Member of the Assembly,43,Affidavit,0
Kings,43,5,Democratic,Member of the Assembly,43,Jesse E. Hamilton,17
Kings,43,5,Democratic,Member of the Assembly,43,Diana Richardson,161
Kings,43,6,Democratic,Member of the Assembly,43,Public Counter,159
Kings,43,6,Democratic,Member of the Assembly,43,Manually Counted Emergency,0
Kings,43,6,Democratic,Member of the Assembly,43,Absentee / Military,119
Kings,43,6,Democratic,Member of the Assembly,43,Federal,0
Kings,43,6,Democratic,Member of the Assembly,43,Affidavit,4
Kings,43,6,Democratic,Member of the Assembly,43,Jesse E. Hamilton,38
Kings,43,6,Democratic,Member of the Assembly,43,Diana Richardson,234
Kings,43,7,Democratic,Member of the Assembly,43,Public Counter,138
Kings,43,7,Democratic,Member of the Assembly,43,Manually Counted Emergency,0
Kings,43,7,Democratic,Member of the Assembly,43,Absentee / Military,109
Kings,43,7,Democratic,Member of the Assembly,43,Federal,0
Kings,43,7,Democratic,Member of the Assembly,43,Affidavit,3
Kings,43,7,Democratic,Member of the Assembly,43,Jesse E. Hamilton,28
Kings,43,7,Democratic,Member of the Assembly,43,Diana Richardson,214
Kings,43,7,Democratic,Member of the Assembly,43,Scattered,1
Kings,43,8,Democratic,Member of the Assembly,43,Public Counter,126
Kings,43,8,Democratic,Member of the Assembly,43,Manually Counted Emergency,0
Kings,43,8,Democratic,Member of the Assembly,43,Absentee / Military,62
Kings,43,8,Democratic,Member of the Assembly,43,Federal,0
Kings,43,8,Democratic,Member of the Assembly,43,Affidavit,4
Kings,43,8,Democratic,Member of the Assembly,43,Jesse E. Hamilton,39
Kings,43,8,Democratic,Member of the Assembly,43,Diana Richardson,142
Kings,43,9,Democratic,Member of the Assembly,43,Public Counter,130
Kings,43,9,Democratic,Member of the Assembly,43,Manually Counted Emergency,0
Kings,43,9,Democratic,Member of the Assembly,43,Absentee / Military,54
Kings,43,9,Democratic,Member of the Assembly,43,Federal,0
Kings,43,9,Democratic,Member of the Assembly,43,Affidavit,0
Kings,43,9,Democratic,Member of the Assembly,43,Jesse E. Hamilton,28
Kings,43,9,Democratic,Member of the Assembly,43,Diana Richardson,138
Kings,43,10,Democratic,Member of the Assembly,43,Public Counter,72
Kings,43,10,Democratic,Member of the Assembly,43,Manually Counted Emergency,0
Kings,43,10,Democratic,Member of the Assembly,43,Absentee / Military,35
Kings,43,10,Democratic,Member of the Assembly,43,Federal,0
Kings,43,10,Democratic,Member of the Assembly,43,Affidavit,1
Kings,43,10,Democratic,Member of the Assembly,43,Jesse E. Hamilton,17
Kings,43,10,Democratic,Member of the Assembly,43,Diana Richardson,77
Kings,43,11,Democratic,Member of the Assembly,43,Public Counter,217
Kings,43,11,Democratic,Member of the Assembly,43,Manually Counted Emergency,0
Kings,43,11,Democratic,Member of the Assembly,43,Absentee / Military,57
Kings,43,11,Democratic,Member of the Assembly,43,Federal,0
Kings,43,11,Democratic,Member of the Assembly,43,Affidavit,2
Kings,43,11,Democratic,Member of the Assembly,43,Jesse E. Hamilton,99
Kings,43,11,Democratic,Member of the Assembly,43,Diana Richardson,159
Kings,43,12,Democratic,Member of the Assembly,43,Public Counter,199
Kings,43,12,Democratic,Member of the Assembly,43,Manually Counted Emergency,0
Kings,43,12,Democratic,Member of the Assembly,43,Absentee / Military,86
Kings,43,12,Democratic,Member of the Assembly,43,Federal,0
Kings,43,12,Democratic,Member of the Assembly,43,Affidavit,4
Kings,43,12,Democratic,Member of the Assembly,43,Jesse E. Hamilton,37
Kings,43,12,Democratic,Member of the Assembly,43,Diana Richardson,242
Kings,43,12,Democratic,Member of the Assembly,43,Scattered,1
Kings,43,13,Democratic,Member of the Assembly,43,Public Counter,140
Kings,43,13,Democratic,Member of the Assembly,43,Manually Counted Emergency,0
Kings,43,13,Democratic,Member of the Assembly,43,Absentee / Military,43
Kings,43,13,Democratic,Member of the Assembly,43,Federal,0
Kings,43,13,Democratic,Member of the Assembly,43,Affidavit,0
Kings,43,13,Democratic,Member of the Assembly,43,Jesse E. Hamilton,100
Kings,43,13,Democratic,Member of the Assembly,43,Diana Richardson,68
Kings,43,13,Democratic,Member of the Assembly,43,Scattered,1
Kings,43,14,Democratic,Member of the Assembly,43,Public Counter,199
Kings,43,14,Democratic,Member of the Assembly,43,Manually Counted Emergency,0
Kings,43,14,Democratic,Member of the Assembly,43,Absentee / Military,129
Kings,43,14,Democratic,Member of the Assembly,43,Federal,0
Kings,43,14,Democratic,Member of the Assembly,43,Affidavit,2
Kings,43,14,Democratic,Member of the Assembly,43,Jesse E. Hamilton,52
Kings,43,14,Democratic,Member of the Assembly,43,Diana Richardson,254
Kings,43,15,Democratic,Member of the Assembly,43,Public Counter,140
Kings,43,15,Democratic,Member of the Assembly,43,Manually Counted Emergency,0
Kings,43,15,Democratic,Member of the Assembly,43,Absentee / Military,66
Kings,43,15,Democratic,Member of the Assembly,43,Federal,0
Kings,43,15,Democratic,Member of the Assembly,43,Affidavit,1
Kings,43,15,Democratic,Member of the Assembly,43,Jesse E. Hamilton,31
Kings,43,15,Democratic,Member of the Assembly,43,Diana Richardson,171
Kings,43,16,Democratic,Member of the Assembly,43,Public Counter,144
Kings,43,16,Democratic,Member of the Assembly,43,Manually Counted Emergency,0
Kings,43,16,Democratic,Member of the Assembly,43,Absentee / Military,110
Kings,43,16,Democratic,Member of the Assembly,43,Federal,0
Kings,43,16,Democratic,Member of the Assembly,43,Affidavit,0
Kings,43,16,Democratic,Member of the Assembly,43,Jesse E. Hamilton,35
Kings,43,16,Democratic,Member of the Assembly,43,Diana Richardson,206
Kings,43,17,Democratic,Member of the Assembly,43,Public Counter,207
