county,precinct,office,district,candidate,party,early_voting,election_day,absentee,votes
Cortland,Cortland Ward 2 ED 2,State Assembly,125,Matthew McIntyre,REP,14,30,12,56
Cortland,Cortland Ward 6 ED 1,State Assembly,125,Matthew McIntyre,REP,90,167,51,308
Cortland,Cortland Ward 7 ED 2,State Assembly,125,Matthew McIntyre,REP,9,9,7,25
Cortland,Cortlandville-1,State Assembly,125,Matthew McIntyre,REP,111,211,56,378
Cortland,Cortlandville-2,State Assembly,125,Matthew McIntyre,REP,95,231,66,392
Cortland,Cortlandville-3,State Assembly,125,Matthew McIntyre,REP,53,167,55,275
Cortland,Cortlandville-4,State Assembly,125,Matthew McIntyre,REP,84,313,48,445
Cortland,Cortlandville-5,State Assembly,125,Matthew McIntyre,REP,39,81,32,152
Cortland,Cortlandville-6,State Assembly,125,Matthew McIntyre,REP,97,176,62,335
Cortland,Harford,State Assembly,125,Matthew McIntyre,REP,10,236,25,271
Cortland,Virgil-1,State Assembly,125,Matthew McIntyre,REP,25,206,33,264
Cortland,Virgil-2,State Assembly,125,Matthew McIntyre,REP,60,316,49,425
Cortland,Lapeer,State Assembly,125,Matthew McIntyre,REP,6,206,24,236
Cortland,Cortland Ward 1 ED 1,State Assembly,125,Anna Kelles,WOR,6,11,14,31
Cortland,Cortland Ward 1 ED 3,State Assembly,125,Anna Kelles,WOR,9,11,3,23
Cortland,Cortland Ward 2 ED 3,State Assembly,125,Anna Kelles,WOR,1,0,1,2
Cortland,Cortland Ward 3 ED 2,State Assembly,125,Anna Kelles,WOR,3,3,1,7
Cortland,Cortland Ward 2 ED 1,State Assembly,125,Anna Kelles,WOR,5,4,15,24
Cortland,Cortland Ward 3 ED 3,State Assembly,125,Anna Kelles,WOR,1,2,1,4
Cortland,Cortland Ward 5 ED 1,State Assembly,125,Anna Kelles,WOR,0,1,0,1
Cortland,Cortland Ward 6 ED 2,State Assembly,125,Anna Kelles,WOR,3,6,0,9
Cortland,Cortland Ward 3 ED 1,State Assembly,125,Anna Kelles,WOR,4,8,1,13
Cortland,Cortland Ward 3 ED 4,State Assembly,125,Anna Kelles,WOR,0,0,1,1
Cortland,Cortland Ward 4 ED 1,State Assembly,125,Anna Kelles,WOR,6,5,5,16
Cortland,Cortland Ward 5 ED 3,State Assembly,125,Anna Kelles,WOR,0,1,0,1
Cortland,Cortland Ward 3 ED 5,State Assembly,125,Anna Kelles,WOR,2,2,2,6
Cortland,Cortland Ward 4 ED 2,State Assembly,125,Anna Kelles,WOR,2,1,0,3
Cortland,Cortland Ward 4 ED 3,State Assembly,125,Anna Kelles,WOR,0,0,0,0
Cortland,Cortland Ward 5 ED 4,State Assembly,125,Anna Kelles,WOR,4,7,2,13
Cortland,Cortland Ward 5 ED 2,State Assembly,125,Anna Kelles,WOR,4,6,4,14
Cortland,Cortland Ward 7 ED 3,State Assembly,125,Anna Kelles,WOR,0,0,0,0
Cortland,Cortland Ward 8 ED 1,State Assembly,125,Anna Kelles,WOR,7,11,8,26
Cortland,Cortland Ward 7 ED 1,State Assembly,125,Anna Kelles,WOR,18,14,9,41
Cortland,Cortland Ward 8 ED 2,State Assembly,125,Anna Kelles,WOR,3,1,2,6
Cortland,Cortland Ward 1 ED 2,State Assembly,125,Anna Kelles,WOR,0,0,0,0
Cortland,Cortland Ward 2 ED 2,State Assembly,125,Anna Kelles,WOR,6,1,3,10
Cortland,Cortland Ward 6 ED 1,State Assembly,125,Anna Kelles,WOR,15,20,6,41
Cortland,Cortland Ward 7 ED 2,State Assembly,125,Anna Kelles,WOR,2,1,0,3
Cortland,Cortlandville-1,State Assembly,125,Anna Kelles,WOR,12,9,10,31
Cortland,Cortlandville-2,State Assembly,125,Anna Kelles,WOR,8,6,6,20
Cortland,Cortlandville-3,State Assembly,125,Anna Kelles,WOR,3,6,7,16
Cortland,Cortlandville-4,State Assembly,125,Anna Kelles,WOR,3,11,7,21
Cortland,Cortlandville-5,State Assembly,125,Anna Kelles,WOR,3,7,10,20
Cortland,Cortlandville-6,State Assembly,125,Anna Kelles,WOR,8,15,9,32
Cortland,Harford,State Assembly,125,Anna Kelles,WOR,6,7,4,17
Cortland,Virgil-1,State Assembly,125,Anna Kelles,WOR,7,12,1,20
Cortland,Virgil-2,State Assembly,125,Anna Kelles,WOR,9,19,7,35
Cortland,Lapeer,State Assembly,125,Anna Kelles,WOR,0,9,4,13
Cortland,Cortland Ward 1 ED 1,State Assembly,125,Matthew McIntyre,LBT,4,11,2,17
Cortland,Cortland Ward 1 ED 3,State Assembly,125,Matthew McIntyre,LBT,1,9,1,11
Cortland,Cortland Ward 2 ED 3,State Assembly,125,Matthew McIntyre,LBT,0,0,0,0
Cortland,Cortland Ward 3 ED 2,State Assembly,125,Matthew McIntyre,LBT,0,7,0,7
Cortland,Cortland Ward 2 ED 1,State Assembly,125,Matthew McIntyre,LBT,5,5,6,16
Cortland,Cortland Ward 3 ED 3,State Assembly,125,Matthew McIntyre,LBT,0,0,0,0
Cortland,Cortland Ward 5 ED 1,State Assembly,125,Matthew McIntyre,LBT,0,1,0,1
Cortland,Cortland Ward 6 ED 2,State Assembly,125,Matthew McIntyre,LBT,0,3,0,3
Cortland,Cortland Ward 3 ED 1,State Assembly,125,Matthew McIntyre,LBT,0,4,2,6
Cortland,Cortland Ward 3 ED 4,State Assembly,125,Matthew McIntyre,LBT,0,1,0,1
Cortland,Cortland Ward 4 ED 1,State Assembly,125,Matthew McIntyre,LBT,1,0,5,6
Cortland,Cortland Ward 5 ED 3,State Assembly,125,Matthew McIntyre,LBT,0,0,0,0
Cortland,Cortland Ward 3 ED 5,State Assembly,125,Matthew McIntyre,LBT,0,1,0,1
Cortland,Cortland Ward 4 ED 2,State Assembly,125,Matthew McIntyre,LBT,0,0,0,0
Cortland,Cortland Ward 4 ED 3,State Assembly,125,Matthew McIntyre,LBT,0,0,0,0
Cortland,Cortland Ward 5 ED 4,State Assembly,125,Matthew McIntyre,LBT,2,8,4,14
Cortland,Cortland Ward 5 ED 2,State Assembly,125,Matthew McIntyre,LBT,2,5,3,10
Cortland,Cortland Ward 7 ED 3,State Assembly,125,Matthew McIntyre,LBT,0,0,0,0
Cortland,Cortland Ward 8 ED 1,State Assembly,125,Matthew McIntyre,LBT,3,5,5,13
Cortland,Cortland Ward 7 ED 1,State Assembly,125,Matthew McIntyre,LBT,5,11,4,20
Cortland,Cortland Ward 8 ED 2,State Assembly,125,Matthew McIntyre,LBT,2,2,2,6
Cortland,Cortland Ward 1 ED 2,State Assembly,125,Matthew McIntyre,LBT,0,3,0,3
Cortland,Cortland Ward 2 ED 2,State Assembly,125,Matthew McIntyre,LBT,2,2,2,6
Cortland,Cortland Ward 6 ED 1,State Assembly,125,Matthew McIntyre,LBT,4,9,5,18
Cortland,Cortland Ward 7 ED 2,State Assembly,125,Matthew McIntyre,LBT,0,0,0,0
Cortland,Cortlandville-1,State Assembly,125,Matthew McIntyre,LBT,3,10,2,15
Cortland,Cortlandville-2,State Assembly,125,Matthew McIntyre,LBT,6,6,4,16
Cortland,Cortlandville-3,State Assembly,125,Matthew McIntyre,LBT,0,4,0,4
Cortland,Cortlandville-4,State Assembly,125,Matthew McIntyre,LBT,3,8,4,15
Cortland,Cortlandville-5,State Assembly,125,Matthew McIntyre,LBT,1,3,3,7
Cortland,Cortlandville-6,State Assembly,125,Matthew McIntyre,LBT,2,9,2,13
Cortland,Harford,State Assembly,125,Matthew McIntyre,LBT,0,8,0,8
Cortland,Virgil-1,State Assembly,125,Matthew McIntyre,LBT,0,11,0,11
Cortland,Virgil-2,State Assembly,125,Matthew McIntyre,LBT,2,10,4,16
Cortland,Lapeer,State Assembly,125,Matthew McIntyre,LBT,0,9,0,9
Cortland,Cortland Ward 1 ED 1,State Assembly,125,Write-ins,,0,0,0,0
Cortland,Cortland Ward 1 ED 3,State Assembly,125,Write-ins,,0,0,0,0
Cortland,Cortland Ward 2 ED 3,State Assembly,125,Write-ins,,0,0,0,0
Cortland,Cortland Ward 3 ED 2,State Assembly,125,Write-ins,,0,0,1,1
Cortland,Cortland Ward 2 ED 1,State Assembly,125,Write-ins,,0,0,0,0
Cortland,Cortland Ward 3 ED 3,State Assembly,125,Write-ins,,0,0,0,0
Cortland,Cortland Ward 5 ED 1,State Assembly,125,Write-ins,,0,0,0,0
Cortland,Cortland Ward 6 ED 2,State Assembly,125,Write-ins,,0,0,0,0
Cortland,Cortland Ward 3 ED 1,State Assembly,125,Write-ins,,0,0,0,0
Cortland,Cortland Ward 3 ED 4,State Assembly,125,Write-ins,,0,0,0,0
Cortland,Cortland Ward 4 ED 1,State Assembly,125,Write-ins,,0,0,0,0
Cortland,Cortland Ward 5 ED 3,State Assembly,125,Write-ins,,0,0,0,0
Cortland,Cortland Ward 3 ED 5,State Assembly,125,Write-ins,,0,0,0,0
Cortland,Cortland Ward 4 ED 2,State Assembly,125,Write-ins,,0,0,0,0
Cortland,Cortland Ward 4 ED 3,State Assembly,125,Write-ins,,0,0,0,0
Cortland,Cortland Ward 5 ED 4,State Assembly,125,Write-ins,,0,0,0,0
Cortland,Cortland Ward 5 ED 2,State Assembly,125,Write-ins,,0,0,0,0
Cortland,Cortland Ward 7 ED 3,State Assembly,125,Write-ins,,0,0,0,0
Cortland,Cortland Ward 8 ED 1,State Assembly,125,Write-ins,,0,0,0,0
Cortland,Cortland Ward 7 ED 1,State Assembly,125,Write-ins,,0,0,1,1
Cortland,Cortland Ward 8 ED 2,State Assembly,125,Write-ins,,0,0,0,0
Cortland,Cortland Ward 1 ED 2,State Assembly,125,Write-ins,,0,0,0,0
Cortland,Cortland Ward 2 ED 2,State Assembly,125,Write-ins,,0,0,0,0
Cortland,Cortland Ward 6 ED 1,State Assembly,125,Write-ins,,0,0,0,0
Cortland,Cortland Ward 7 ED 2,State Assembly,125,Write-ins,,0,0,0,0
Cortland,Cortlandville-1,State Assembly,125,Write-ins,,0,0,0,0
Cortland,Cortlandville-2,State Assembly,125,Write-ins,,0,0,0,0
Cortland,Cortlandville-3,State Assembly,125,Write-ins,,0,0,0,0
Cortland,Cortlandville-4,State Assembly,125,Write-ins,,0,0,0,0
Cortland,Cortlandville-5,State Assembly,125,Write-ins,,0,0,0,0
Cortland,Cortlandville-6,State Assembly,125,Write-ins,,0,0,1,1
Cortland,Harford,State Assembly,125,Write-ins,,0,0,0,0
Cortland,Virgil-1,State Assembly,125,Write-ins,,0,0,0,0
Cortland,Virgil-2,State Assembly,125,Write-ins,,0,0,0,0
Cortland,Lapeer,State Assembly,125,Write-ins,,0,0,0,0
Cortland,Cortland Ward 1 ED 1,State Assembly,125,Void,,0,0,0,0
Cortland,Cortland Ward 1 ED 3,State Assembly,125,Void,,0,0,0,0
Cortland,Cortland Ward 2 ED 3,State Assembly,125,Void,,0,0,0,0
Cortland,Cortland Ward 3 ED 2,State Assembly,125,Void,,0,0,0,0
Cortland,Cortland Ward 2 ED 1,State Assembly,125,Void,,0,2,1,3
Cortland,Cortland Ward 3 ED 3,State Assembly,125,Void,,0,0,0,0
Cortland,Cortland Ward 5 ED 1,State Assembly,125,Void,,0,0,0,0
Cortland,Cortland Ward 6 ED 2,State Assembly,125,Void,,0,0,0,0
Cortland,Cortland Ward 3 ED 1,State Assembly,125,Void,,1,0,0,1
Cortland,Cortland Ward 3 ED 4,State Assembly,125,Void,,0,0,0,0
Cortland,Cortland Ward 4 ED 1,State Assembly,125,Void,,0,0,0,0
Cortland,Cortland Ward 5 ED 3,State Assembly,125,Void,,0,0,0,0
Cortland,Cortland Ward 3 ED 5,State Assembly,125,Void,,0,1,0,1
Cortland,Cortland Ward 4 ED 2,State Assembly,125,Void,,0,0,0,0
Cortland,Cortland Ward 4 ED 3,State Assembly,125,Void,,0,0,0,0
Cortland,Cortland Ward 5 ED 4,State Assembly,125,Void,,0,0,0,0
Cortland,Cortland Ward 5 ED 2,State Assembly,125,Void,,0,0,0,0
Cortland,Cortland Ward 7 ED 3,State Assembly,125,Void,,0,0,0,0
Cortland,Cortland Ward 8 ED 1,State Assembly,125,Void,,0,0,0,0
Cortland,Cortland Ward 7 ED 1,State Assembly,125,Void,,0,0,0,0
Cortland,Cortland Ward 8 ED 2,State Assembly,125,Void,,0,0,0,0
Cortland,Cortland Ward 1 ED 2,State Assembly,125,Void,,0,0,0,0
Cortland,Cortland Ward 2 ED 2,State Assembly,125,Void,,0,0,0,0
Cortland,Cortland Ward 6 ED 1,State Assembly,125,Void,,0,0,0,0
Cortland,Cortland Ward 7 ED 2,State Assembly,125,Void,,0,0,0,0
Cortland,Cortlandville-1,State Assembly,125,Void,,0,0,0,0
Cortland,Cortlandville-2,State Assembly,125,Void,,0,0,0,0
Cortland,Cortlandville-3,State Assembly,125,Void,,0,0,0,0
Cortland,Cortlandville-4,State Assembly,125,Void,,0,0,0,0
Cortland,Cortlandville-5,State Assembly,125,Void,,0,0,0,0
Cortland,Cortlandville-6,State Assembly,125,Void,,0,0,0,0
Cortland,Harford,State Assembly,125,Void,,0,0,0,0
Cortland,Virgil-1,State Assembly,125,Void,,0,0,0,0
Cortland,Virgil-2,State Assembly,125,Void,,0,0,1,1
Cortland,Lapeer,State Assembly,125,Void,,0,0,0,0
Cortland,Cortland Ward 1 ED 1,State Assembly,125,Blanks,,16,26,19,61
Cortland,Cortland Ward 1 ED 3,State Assembly,125,Blanks,,13,24,13,50
Cortland,Cortland Ward 2 ED 3,State Assembly,125,Blanks,,3,4,1,8
Cortland,Cortland Ward 3 ED 2,State Assembly,125,Blanks,,3,5,3,11
Cortland,Cortland Ward 2 ED 1,State Assembly,125,Blanks,,10,13,14,37
Cortland,Cortland Ward 3 ED 3,State Assembly,125,Blanks,,3,3,6,12
Cortland,Cortland Ward 5 ED 1,State Assembly,125,Blanks,,0,0,4,4
Cortland,Cortland Ward 6 ED 2,State Assembly,125,Blanks,,1,1,3,5
Cortland,Cortland Ward 3 ED 1,State Assembly,125,Blanks,,1,12,3,16
Cortland,Cortland Ward 3 ED 4,State Assembly,125,Blanks,,1,1,0,2
Cortland,Cortland Ward 4 ED 1,State Assembly,125,Blanks,,10,15,10,35
Cortland,Cortland Ward 5 ED 3,State Assembly,125,Blanks,,0,0,0,0
Cortland,Cortland Ward 3 ED 5,State Assembly,125,Blanks,,2,4,6,12
Cortland,Cortland Ward 4 ED 2,State Assembly,125,Blanks,,0,8,1,9
Cortland,Cortland Ward 4 ED 3,State Assembly,125,Blanks,,0,3,0,3
Cortland,Cortland Ward 5 ED 4,State Assembly,125,Blanks,,12,11,4,27
Cortland,Cortland Ward 5 ED 2,State Assembly,125,Blanks,,6,14,5,25
Cortland,Cortland Ward 7 ED 3,State Assembly,125,Blanks,,1,0,0,1
Cortland,Cortland Ward 8 ED 1,State Assembly,125,Blanks,,15,21,16,52
Cortland,Cortland Ward 7 ED 1,State Assembly,125,Blanks,,30,30,13,73
Cortland,Cortland Ward 8 ED 2,State Assembly,125,Blanks,,3,8,1,12
Cortland,Cortland Ward 1 ED 2,State Assembly,125,Blanks,,1,0,0,1
Cortland,Cortland Ward 2 ED 2,State Assembly,125,Blanks,,3,9,3,15
Cortland,Cortland Ward 6 ED 1,State Assembly,125,Blanks,,23,30,17,70
Cortland,Cortland Ward 7 ED 2,State Assembly,125,Blanks,,3,2,1,6
Cortland,Cortlandville-1,State Assembly,125,Blanks,,19,26,23,68
Cortland,Cortlandville-2,State Assembly,125,Blanks,,15,38,7,60
Cortland,Cortlandville-3,State Assembly,125,Blanks,,11,27,10,48
Cortland,Cortlandville-4,State Assembly,125,Blanks,,11,52,13,76
Cortland,Cortlandville-5,State Assembly,125,Blanks,,9,18,5,32
Cortland,Cortlandville-6,State Assembly,125,Blanks,,23,22,17,62
Cortland,Harford,State Assembly,125,Blanks,,0,26,5,31
Cortland,Virgil-1,State Assembly,125,Blanks,,10,37,6,53
Cortland,Virgil-2,State Assembly,125,Blanks,,13,54,6,73
Cortland,Lapeer,State Assembly,125,Blanks,,0,26,3,29
Cortland,Preble,State Assembly,126,Dia Carabajal,DEM,39,169,65,273
Cortland,Scott,State Assembly,126,Dia Carabajal,DEM,20,77,48,145
Cortland,Homer-1,State Assembly,126,Dia Carabajal,DEM,27,29,32,88
Cortland,Homer-2,State Assembly,126,Dia Carabajal,DEM,103,89,90,282
Cortland,Homer-3,State Assembly,126,Dia Carabajal,DEM,104,102,95,301
Cortland,Homer-4,State Assembly,126,Dia Carabajal,DEM,84,89,86,259
Cortland,Homer-5,State Assembly,126,Dia Carabajal,DEM,150,132,140,422
Cortland,Marathon-1,State Assembly,126,Dia Carabajal,DEM,15,70,55,140
Cortland,Marathon-2,State Assembly,126,Dia Carabajal,DEM,25,66,41,132
Cortland,Cuyler,State Assembly,126,Dia Carabajal,DEM,8,57,23,88
Cortland,Solon,State Assembly,126,Dia Carabajal,DEM,15,65,40,120
Cortland,Truxton,State Assembly,126,Dia Carabajal,DEM,31,96,42,169
Cortland,Cincinnatus,State Assembly,126,Dia Carabajal,DEM,8,57,36,101
Cortland,Freetown,State Assembly,126,Dia Carabajal,DEM,8,53,12,73
Cortland,Taylor,State Assembly,126,Dia Carabajal,DEM,3,38,11,52
Cortland,Willet,State Assembly,126,Dia Carabajal,DEM,8,76,17,101
Cortland,Preble,State Assembly,126,John Lemondes Jr.,REP,13,341,41,395
Cortland,Scott,State Assembly,126,John Lemondes Jr.,REP,20,257,22,299
Cortland,Homer-1,State Assembly,126,John Lemondes Jr.,REP,18,87,26,131
Cortland,Homer-2,State Assembly,126,John Lemondes Jr.,REP,99,321,68,488
Cortland,Homer-3,State Assembly,126,John Lemondes Jr.,REP,73,177,46,296
Cortland,Homer-4,State Assembly,126,John Lemondes Jr.,REP,63,210,53,326
Cortland,Homer-5,State Assembly,126,John Lemondes Jr.,REP,93,247,47,387
Cortland,Marathon-1,State Assembly,126,John Lemondes Jr.,REP,15,268,32,315
Cortland,Marathon-2,State Assembly,126,John Lemondes Jr.,REP,6,231,23,260
Cortland,Cuyler,State Assembly,126,John Lemondes Jr.,REP,14,231,40,285
Cortland,Solon,State Assembly,126,John Lemondes Jr.,REP,22,265,30,317
Cortland,Truxton,State Assembly,126,John Lemondes Jr.,REP,15,288,27,330
Cortland,Cincinnatus,State Assembly,126,John Lemondes Jr.,REP,16,262,39,317
Cortland,Freetown,State Assembly,126,John Lemondes Jr.,REP,3,185,18,206
Cortland,Taylor,State Assembly,126,John Lemondes Jr.,REP,9,157,14,180
Cortland,Willet,State Assembly,126,John Lemondes Jr.,REP,3,248,19,270
Cortland,Preble,State Assembly,126,John Lemondes Jr.,CON,3,24,3,30
Cortland,Scott,State Assembly,126,John Lemondes Jr.,CON,2,19,1,22
Cortland,Homer-1,State Assembly,126,John Lemondes Jr.,CON,0,7,1,8
Cortland,Homer-2,State Assembly,126,John Lemondes Jr.,CON,9,32,8,49
Cortland,Homer-3,State Assembly,126,John Lemondes Jr.,CON,8,13,7,28
Cortland,Homer-4,State Assembly,126,John Lemondes Jr.,CON,6,10,3,19
Cortland,Homer-5,State Assembly,126,John Lemondes Jr.,CON,11,19,7,37
Cortland,Marathon-1,State Assembly,126,John Lemondes Jr.,CON,1,21,2,24
Cortland,Marathon-2,State Assembly,126,John Lemondes Jr.,CON,0,12,4,16
Cortland,Cuyler,State Assembly,126,John Lemondes Jr.,CON,2,22,4,28
Cortland,Solon,State Assembly,126,John Lemondes Jr.,CON,0,15,5,20
Cortland,Truxton,State Assembly,126,John Lemondes Jr.,CON,1,25,1,27
Cortland,Cincinnatus,State Assembly,126,John Lemondes Jr.,CON,3,24,3,30
Cortland,Freetown,State Assembly,126,John Lemondes Jr.,CON,0,16,2,18
Cortland,Taylor,State Assembly,126,John Lemondes Jr.,CON,0,8,2,10
Cortland,Willet,State Assembly,126,John Lemondes Jr.,CON,1,16,0,17
Cortland,Preble,State Assembly,126,Dia Carabajal,WOR,4,5,4,13
Cortland,Scott,State Assembly,126,Dia Carabajal,WOR,3,8,6,17
Cortland,Homer-1,State Assembly,126,Dia Carabajal,WOR,2,3,2,7
Cortland,Homer-2,State Assembly,126,Dia Carabajal,WOR,7,6,5,18
Cortland,Homer-3,State Assembly,126,Dia Carabajal,WOR,5,8,7,20
Cortland,Homer-4,State Assembly,126,Dia Carabajal,WOR,8,12,6,26
Cortland,Homer-5,State Assembly,126,Dia Carabajal,WOR,6,15,10,31
Cortland,Marathon-1,State Assembly,126,Dia Carabajal,WOR,2,5,2,9
Cortland,Marathon-2,State Assembly,126,Dia Carabajal,WOR,2,6,2,10
Cortland,Cuyler,State Assembly,126,Dia Carabajal,WOR,0,9,3,12
Cortland,Solon,State Assembly,126,Dia Carabajal,WOR,1,3,7,11
Cortland,Truxton,State Assembly,126,Dia Carabajal,WOR,3,14,3,20
Cortland,Cincinnatus,State Assembly,126,Dia Carabajal,WOR,0,5,0,5
Cortland,Freetown,State Assembly,126,Dia Carabajal,WOR,0,3,4,7
Cortland,Taylor,State Assembly,126,Dia Carabajal,WOR,0,3,2,5
Cortland,Willet,State Assembly,126,Dia Carabajal,WOR,0,5,1,6
Cortland,Preble,State Assembly,126,John Lemondes Jr.,IND,0,10,4,14
Cortland,Scott,State Assembly,126,John Lemondes Jr.,IND,2,6,3,11
Cortland,Homer-1,State Assembly,126,John Lemondes Jr.,IND,2,6,1,9
Cortland,Homer-2,State Assembly,126,John Lemondes Jr.,IND,6,13,3,22
Cortland,Homer-3,State Assembly,126,John Lemondes Jr.,IND,3,8,2,13
Cortland,Homer-4,State Assembly,126,John Lemondes Jr.,IND,2,3,5,10
Cortland,Homer-5,State Assembly,126,John Lemondes Jr.,IND,4,16,8,28
Cortland,Marathon-1,State Assembly,126,John Lemondes Jr.,IND,0,6,4,10
Cortland,Marathon-2,State Assembly,126,John Lemondes Jr.,IND,0,5,3,8
Cortland,Cuyler,State Assembly,126,John Lemondes Jr.,IND,1,12,4,17
Cortland,Solon,State Assembly,126,John Lemondes Jr.,IND,0,10,3,13
Cortland,Truxton,State Assembly,126,John Lemondes Jr.,IND,0,12,0,12
Cortland,Cincinnatus,State Assembly,126,John Lemondes Jr.,IND,1,6,1,8
Cortland,Freetown,State Assembly,126,John Lemondes Jr.,IND,0,8,1,9
Cortland,Taylor,State Assembly,126,John Lemondes Jr.,IND,0,4,0,4
Cortland,Willet,State Assembly,126,John Lemondes Jr.,IND,0,4,0,4
Cortland,Preble,State Assembly,126,Write-ins,,0,0,0,0
Cortland,Scott,State Assembly,126,Write-ins,,0,0,0,0
Cortland,Homer-1,State Assembly,126,Write-ins,,0,0,0,0
Cortland,Homer-2,State Assembly,126,Write-ins,,0,0,0,0
Cortland,Homer-3,State Assembly,126,Write-ins,,0,0,0,0
Cortland,Homer-4,State Assembly,126,Write-ins,,0,0,0,0
Cortland,Homer-5,State Assembly,126,Write-ins,,0,0,0,0
Cortland,Marathon-1,State Assembly,126,Write-ins,,0,0,0,0
Cortland,Marathon-2,State Assembly,126,Write-ins,,0,0,0,0
Cortland,Cuyler,State Assembly,126,Write-ins,,0,0,0,0
Cortland,Solon,State Assembly,126,Write-ins,,0,0,1,1
Cortland,Truxton,State Assembly,126,Write-ins,,0,0,0,0
Cortland,Cincinnatus,State Assembly,126,Write-ins,,0,0,0,0
Cortland,Freetown,State Assembly,126,Write-ins,,0,0,0,0
Cortland,Taylor,State Assembly,126,Write-ins,,0,0,0,0
Cortland,Willet,State Assembly,126,Write-ins,,0,0,0,0
Cortland,Preble,State Assembly,126,Void,,0,0,0,0
Cortland,Scott,State Assembly,126,Void,,0,0,0,0
Cortland,Homer-1,State Assembly,126,Void,,0,0,0,0
Cortland,Homer-2,State Assembly,126,Void,,0,0,0,0
Cortland,Homer-3,State Assembly,126,Void,,0,0,0,0
Cortland,Homer-4,State Assembly,126,Void,,0,0,0,0
Cortland,Homer-5,State Assembly,126,Void,,0,0,0,0
Cortland,Marathon-1,State Assembly,126,Void,,0,0,0,0
Cortland,Marathon-2,State Assembly,126,Void,,0,0,0,0
Cortland,Cuyler,State Assembly,126,Void,,0,0,0,0
Cortland,Solon,State Assembly,126,Void,,0,0,0,0
Cortland,Truxton,State Assembly,126,Void,,0,0,0,0
Cortland,Cincinnatus,State Assembly,126,Void,,0,0,0,0
Cortland,Freetown,State Assembly,126,Void,,0,0,0,0
Cortland,Taylor,State Assembly,126,Void,,0,0,0,0
Cortland,Willet,State Assembly,126,Void,,0,0,0,0
Cortland,Preble,State Assembly,126,Blanks,,4,39,4,47
Cortland,Scott,State Assembly,126,Blanks,,5,73,12,90
Cortland,Homer-1,State Assembly,126,Blanks,,3,6,3,12
Cortland,Homer-2,State Assembly,126,Blanks,,27,33,13,73
Cortland,Homer-3,State Assembly,126,Blanks,,14,14,15,43
Cortland,Homer-4,State Assembly,126,Blanks,,7,17,19,43
Cortland,Homer-5,State Assembly,126,Blanks,,14,27,12,53
Cortland,Marathon-1,State Assembly,126,Blanks,,8,32,7,47
Cortland,Marathon-2,State Assembly,126,Blanks,,2,23,5,30
Cortland,Cuyler,State Assembly,126,Blanks,,0,20,8,28
Cortland,Solon,State Assembly,126,Blanks,,1,39,3,43
Cortland,Truxton,State Assembly,126,Blanks,,1,32,7,40
Cortland,Cincinnatus,State Assembly,126,Blanks,,4,27,5,36
Cortland,Freetown,State Assembly,126,Blanks,,3,20,5,28
Cortland,Taylor,State Assembly,126,Blanks,,0,12,1,13
Cortland,Willet,State Assembly,126,Blanks,,1,21,2,24
