county,precinct,office,district,candidate,party,votes,election_day,emergency,absentee,affidavit
Montgomery,Palatine 4 ,State Senate,46,Richard M. Amedure Jr.,CON,1,1,0,0,0
Montgomery,Root 1 ,State Senate,46,Richard M. Amedure Jr.,CON,51,44,0,6,1
Montgomery,St Johnsville 1 ,State Senate,46,Richard M. Amedure Jr.,CON,26,24,0,1,1
Montgomery,St Johnsville 2 ,State Senate,46,Richard M. Amedure Jr.,CON,26,22,0,3,1
Montgomery,City of Amsterdam Ward 1 1 ,State Senate,46,Michelle Hinchey,WOR,23,22,0,1,0
Montgomery,City of Amsterdam Ward 1 2 ,State Senate,46,Michelle Hinchey,WOR,7,7,0,0,0
Montgomery,City of Amsterdam Ward 1 3 ,State Senate,46,Michelle Hinchey,WOR,24,20,0,4,0
Montgomery,City of Amsterdam Ward 1 4 ,State Senate,46,Michelle Hinchey,WOR,10,8,0,2,0
Montgomery,City of Amsterdam Ward 2 1 ,State Senate,46,Michelle Hinchey,WOR,4,3,0,1,0
Montgomery,City of Amsterdam Ward 2 2 ,State Senate,46,Michelle Hinchey,WOR,10,7,0,2,1
Montgomery,City of Amsterdam Ward 2 3 ,State Senate,46,Michelle Hinchey,WOR,3,3,0,0,0
Montgomery,City of Amsterdam Ward 2 4 ,State Senate,46,Michelle Hinchey,WOR,24,20,0,4,0
Montgomery,City of Amsterdam Ward 3 1 ,State Senate,46,Michelle Hinchey,WOR,26,22,0,3,1
Montgomery,City of Amsterdam Ward 3 2 ,State Senate,46,Michelle Hinchey,WOR,11,7,0,4,0
Montgomery,City of Amsterdam Ward 3 3 ,State Senate,46,Michelle Hinchey,WOR,12,9,0,3,0
Montgomery,City of Amsterdam Ward 4 1 ,State Senate,46,Michelle Hinchey,WOR,22,18,0,3,1
Montgomery,City of Amsterdam Ward 4 2 ,State Senate,46,Michelle Hinchey,WOR,19,12,0,7,0
Montgomery,City of Amsterdam Ward 5 1 ,State Senate,46,Michelle Hinchey,WOR,10,10,0,0,0
Montgomery,City of Amsterdam Ward 5 2 ,State Senate,46,Michelle Hinchey,WOR,5,4,0,1,0
Montgomery,City of Amsterdam Ward 5 3 ,State Senate,46,Michelle Hinchey,WOR,1,1,0,0,0
Montgomery,City of Amsterdam Ward 5 4 ,State Senate,46,Michelle Hinchey,WOR,25,20,0,5,0
Montgomery,Amsterdam 1 ,State Senate,46,Michelle Hinchey,WOR,32,31,0,1,0
Montgomery,Amsterdam 2 ,State Senate,46,Michelle Hinchey,WOR,24,20,0,4,0
Montgomery,Amsterdam 3 ,State Senate,46,Michelle Hinchey,WOR,13,11,0,2,0
Montgomery,Amsterdam 4 ,State Senate,46,Michelle Hinchey,WOR,23,17,0,5,1
Montgomery,Canajoharie 1 ,State Senate,46,Michelle Hinchey,WOR,27,17,0,9,1
Montgomery,Canajoharie 2 ,State Senate,46,Michelle Hinchey,WOR,5,2,0,3,0
Montgomery,Canajoharie 3 ,State Senate,46,Michelle Hinchey,WOR,7,7,0,0,0
Montgomery,Charleston 1 ,State Senate,46,Michelle Hinchey,WOR,17,15,0,2,0
Montgomery,Florida 1 ,State Senate,46,Michelle Hinchey,WOR,10,8,0,2,0
Montgomery,Florida 2 ,State Senate,46,Michelle Hinchey,WOR,7,7,0,0,0
Montgomery,Florida 3 ,State Senate,46,Michelle Hinchey,WOR,15,13,0,2,0
Montgomery,Glen 1 ,State Senate,46,Michelle Hinchey,WOR,10,7,0,1,2
Montgomery,Glen 2 ,State Senate,46,Michelle Hinchey,WOR,16,15,0,1,0
Montgomery,Minden 1 ,State Senate,46,Michelle Hinchey,WOR,17,15,0,2,0
Montgomery,Minden 2 ,State Senate,46,Michelle Hinchey,WOR,42,35,0,7,0
Montgomery,Mohawk 1 ,State Senate,46,Michelle Hinchey,WOR,21,17,0,3,1
Montgomery,Mohawk 2 ,State Senate,46,Michelle Hinchey,WOR,21,17,0,3,1
Montgomery,Mohawk 3 ,State Senate,46,Michelle Hinchey,WOR,14,12,0,2,0
Montgomery,Palatine 1 ,State Senate,46,Michelle Hinchey,WOR,15,13,0,1,1
Montgomery,Palatine 2 ,State Senate,46,Michelle Hinchey,WOR,6,5,0,1,0
Montgomery,Palatine 3 ,State Senate,46,Michelle Hinchey,WOR,3,3,0,0,0
Montgomery,Palatine 4 ,State Senate,46,Michelle Hinchey,WOR,4,4,0,0,0
Montgomery,Root 1 ,State Senate,46,Michelle Hinchey,WOR,26,22,0,4,0
Montgomery,St Johnsville 1 ,State Senate,46,Michelle Hinchey,WOR,12,10,0,2,0
Montgomery,St Johnsville 2 ,State Senate,46,Michelle Hinchey,WOR,15,15,0,0,0
Montgomery,City of Amsterdam Ward 1 1 ,State Senate,46,Robert D. Alft Jr.,GRE,2,2,0,0,0
Montgomery,City of Amsterdam Ward 1 2 ,State Senate,46,Robert D. Alft Jr.,GRE,3,2,0,1,0
Montgomery,City of Amsterdam Ward 1 3 ,State Senate,46,Robert D. Alft Jr.,GRE,4,4,0,0,0
Montgomery,City of Amsterdam Ward 1 4 ,State Senate,46,Robert D. Alft Jr.,GRE,1,1,0,0,0
Montgomery,City of Amsterdam Ward 2 1 ,State Senate,46,Robert D. Alft Jr.,GRE,0,0,0,0,0
Montgomery,City of Amsterdam Ward 2 2 ,State Senate,46,Robert D. Alft Jr.,GRE,3,3,0,0,0
Montgomery,City of Amsterdam Ward 2 3 ,State Senate,46,Robert D. Alft Jr.,GRE,1,1,0,0,0
Montgomery,City of Amsterdam Ward 2 4 ,State Senate,46,Robert D. Alft Jr.,GRE,9,5,0,4,0
Montgomery,City of Amsterdam Ward 3 1 ,State Senate,46,Robert D. Alft Jr.,GRE,3,1,0,2,0
Montgomery,City of Amsterdam Ward 3 2 ,State Senate,46,Robert D. Alft Jr.,GRE,1,1,0,0,0
Montgomery,City of Amsterdam Ward 3 3 ,State Senate,46,Robert D. Alft Jr.,GRE,2,2,0,0,0
Montgomery,City of Amsterdam Ward 4 1 ,State Senate,46,Robert D. Alft Jr.,GRE,4,3,0,1,0
Montgomery,City of Amsterdam Ward 4 2 ,State Senate,46,Robert D. Alft Jr.,GRE,3,1,0,2,0
Montgomery,City of Amsterdam Ward 5 1 ,State Senate,46,Robert D. Alft Jr.,GRE,2,1,0,1,0
Montgomery,City of Amsterdam Ward 5 2 ,State Senate,46,Robert D. Alft Jr.,GRE,2,2,0,0,0
Montgomery,City of Amsterdam Ward 5 3 ,State Senate,46,Robert D. Alft Jr.,GRE,2,2,0,0,0
Montgomery,City of Amsterdam Ward 5 4 ,State Senate,46,Robert D. Alft Jr.,GRE,2,2,0,0,0
Montgomery,Amsterdam 1 ,State Senate,46,Robert D. Alft Jr.,GRE,5,4,0,1,0
Montgomery,Amsterdam 2 ,State Senate,46,Robert D. Alft Jr.,GRE,7,7,0,0,0
Montgomery,Amsterdam 3 ,State Senate,46,Robert D. Alft Jr.,GRE,4,3,0,1,0
Montgomery,Amsterdam 4 ,State Senate,46,Robert D. Alft Jr.,GRE,4,3,0,1,0
Montgomery,Canajoharie 1 ,State Senate,46,Robert D. Alft Jr.,GRE,9,9,0,0,0
Montgomery,Canajoharie 2 ,State Senate,46,Robert D. Alft Jr.,GRE,2,1,0,1,0
Montgomery,Canajoharie 3 ,State Senate,46,Robert D. Alft Jr.,GRE,1,1,0,0,0
Montgomery,Charleston 1 ,State Senate,46,Robert D. Alft Jr.,GRE,6,5,0,1,0
Montgomery,Florida 1 ,State Senate,46,Robert D. Alft Jr.,GRE,3,2,0,1,0
Montgomery,Florida 2 ,State Senate,46,Robert D. Alft Jr.,GRE,4,2,0,2,0
Montgomery,Florida 3 ,State Senate,46,Robert D. Alft Jr.,GRE,3,3,0,0,0
Montgomery,Glen 1 ,State Senate,46,Robert D. Alft Jr.,GRE,4,3,0,1,0
Montgomery,Glen 2 ,State Senate,46,Robert D. Alft Jr.,GRE,6,6,0,0,0
Montgomery,Minden 1 ,State Senate,46,Robert D. Alft Jr.,GRE,6,6,0,0,0
Montgomery,Minden 2 ,State Senate,46,Robert D. Alft Jr.,GRE,10,8,0,1,1
Montgomery,Mohawk 1 ,State Senate,46,Robert D. Alft Jr.,GRE,10,9,0,1,0
Montgomery,Mohawk 2 ,State Senate,46,Robert D. Alft Jr.,GRE,7,7,0,0,0
Montgomery,Mohawk 3 ,State Senate,46,Robert D. Alft Jr.,GRE,3,1,0,2,0
Montgomery,Palatine 1 ,State Senate,46,Robert D. Alft Jr.,GRE,2,2,0,0,0
Montgomery,Palatine 2 ,State Senate,46,Robert D. Alft Jr.,GRE,3,1,0,2,0
Montgomery,Palatine 3 ,State Senate,46,Robert D. Alft Jr.,GRE,2,2,0,0,0
Montgomery,Palatine 4 ,State Senate,46,Robert D. Alft Jr.,GRE,0,0,0,0,0
Montgomery,Root 1 ,State Senate,46,Robert D. Alft Jr.,GRE,6,4,0,2,0
Montgomery,St Johnsville 1 ,State Senate,46,Robert D. Alft Jr.,GRE,2,2,0,0,0
Montgomery,St Johnsville 2 ,State Senate,46,Robert D. Alft Jr.,GRE,4,3,0,1,0
Montgomery,City of Amsterdam Ward 1 1 ,State Senate,46,Richard M. Amedure Jr.,IND,4,4,0,0,0
Montgomery,City of Amsterdam Ward 1 2 ,State Senate,46,Richard M. Amedure Jr.,IND,0,0,0,0,0
Montgomery,City of Amsterdam Ward 1 3 ,State Senate,46,Richard M. Amedure Jr.,IND,5,4,0,1,0
Montgomery,City of Amsterdam Ward 1 4 ,State Senate,46,Richard M. Amedure Jr.,IND,5,5,0,0,0
Montgomery,City of Amsterdam Ward 2 1 ,State Senate,46,Richard M. Amedure Jr.,IND,0,0,0,0,0
Montgomery,City of Amsterdam Ward 2 2 ,State Senate,46,Richard M. Amedure Jr.,IND,3,3,0,0,0
Montgomery,City of Amsterdam Ward 2 3 ,State Senate,46,Richard M. Amedure Jr.,IND,2,0,0,2,0
Montgomery,City of Amsterdam Ward 2 4 ,State Senate,46,Richard M. Amedure Jr.,IND,9,8,0,1,0
Montgomery,City of Amsterdam Ward 3 1 ,State Senate,46,Richard M. Amedure Jr.,IND,9,7,0,0,2
Montgomery,City of Amsterdam Ward 3 2 ,State Senate,46,Richard M. Amedure Jr.,IND,3,3,0,0,0
Montgomery,City of Amsterdam Ward 3 3 ,State Senate,46,Richard M. Amedure Jr.,IND,10,9,0,0,1
Montgomery,City of Amsterdam Ward 4 1 ,State Senate,46,Richard M. Amedure Jr.,IND,4,4,0,0,0
Montgomery,City of Amsterdam Ward 4 2 ,State Senate,46,Richard M. Amedure Jr.,IND,5,4,0,1,0
Montgomery,City of Amsterdam Ward 5 1 ,State Senate,46,Richard M. Amedure Jr.,IND,1,1,0,0,0
Montgomery,City of Amsterdam Ward 5 2 ,State Senate,46,Richard M. Amedure Jr.,IND,1,1,0,0,0
Montgomery,City of Amsterdam Ward 5 3 ,State Senate,46,Richard M. Amedure Jr.,IND,1,0,0,0,1
Montgomery,City of Amsterdam Ward 5 4 ,State Senate,46,Richard M. Amedure Jr.,IND,6,5,0,1,0
Montgomery,Amsterdam 1 ,State Senate,46,Richard M. Amedure Jr.,IND,9,9,0,0,0
Montgomery,Amsterdam 2 ,State Senate,46,Richard M. Amedure Jr.,IND,12,12,0,0,0
Montgomery,Amsterdam 3 ,State Senate,46,Richard M. Amedure Jr.,IND,4,4,0,0,0
Montgomery,Amsterdam 4 ,State Senate,46,Richard M. Amedure Jr.,IND,11,9,0,2,0
Montgomery,Canajoharie 1 ,State Senate,46,Richard M. Amedure Jr.,IND,10,4,0,5,1
Montgomery,Canajoharie 2 ,State Senate,46,Richard M. Amedure Jr.,IND,4,2,0,2,0
Montgomery,Canajoharie 3 ,State Senate,46,Richard M. Amedure Jr.,IND,5,5,0,0,0
Montgomery,Charleston 1 ,State Senate,46,Richard M. Amedure Jr.,IND,11,9,0,2,0
Montgomery,Florida 1 ,State Senate,46,Richard M. Amedure Jr.,IND,5,3,0,2,0
Montgomery,Florida 2 ,State Senate,46,Richard M. Amedure Jr.,IND,11,9,0,2,0
Montgomery,Florida 3 ,State Senate,46,Richard M. Amedure Jr.,IND,13,10,0,3,0
Montgomery,Glen 1 ,State Senate,46,Richard M. Amedure Jr.,IND,6,4,0,2,0
Montgomery,Glen 2 ,State Senate,46,Richard M. Amedure Jr.,IND,7,7,0,0,0
Montgomery,Minden 1 ,State Senate,46,Richard M. Amedure Jr.,IND,9,9,0,0,0
Montgomery,Minden 2 ,State Senate,46,Richard M. Amedure Jr.,IND,14,11,0,3,0
Montgomery,Mohawk 1 ,State Senate,46,Richard M. Amedure Jr.,IND,14,10,0,4,0
Montgomery,Mohawk 2 ,State Senate,46,Richard M. Amedure Jr.,IND,9,8,0,1,0
Montgomery,Mohawk 3 ,State Senate,46,Richard M. Amedure Jr.,IND,7,5,0,2,0
Montgomery,Palatine 1 ,State Senate,46,Richard M. Amedure Jr.,IND,6,5,0,1,0
Montgomery,Palatine 2 ,State Senate,46,Richard M. Amedure Jr.,IND,6,5,0,1,0
Montgomery,Palatine 3 ,State Senate,46,Richard M. Amedure Jr.,IND,7,6,0,1,0
Montgomery,Palatine 4 ,State Senate,46,Richard M. Amedure Jr.,IND,2,2,0,0,0
Montgomery,Root 1 ,State Senate,46,Richard M. Amedure Jr.,IND,15,13,0,2,0
Montgomery,St Johnsville 1 ,State Senate,46,Richard M. Amedure Jr.,IND,6,5,0,1,0
Montgomery,St Johnsville 2 ,State Senate,46,Richard M. Amedure Jr.,IND,7,7,0,0,0
Montgomery,City of Amsterdam Ward 1 1 ,State Senate,46,Under Votes,,32,,,,
Montgomery,City of Amsterdam Ward 1 2 ,State Senate,46,Under Votes,,2,,,,
Montgomery,City of Amsterdam Ward 1 3 ,State Senate,46,Under Votes,,16,,,,
Montgomery,City of Amsterdam Ward 1 4 ,State Senate,46,Under Votes,,15,,,,
Montgomery,City of Amsterdam Ward 2 1 ,State Senate,46,Under Votes,,6,,,,
Montgomery,City of Amsterdam Ward 2 2 ,State Senate,46,Under Votes,,7,,,,
Montgomery,City of Amsterdam Ward 2 3 ,State Senate,46,Under Votes,,7,,,,
Montgomery,City of Amsterdam Ward 2 4 ,State Senate,46,Under Votes,,45,,,,
Montgomery,City of Amsterdam Ward 3 1 ,State Senate,46,Under Votes,,26,,,,
Montgomery,City of Amsterdam Ward 3 2 ,State Senate,46,Under Votes,,19,,,,
Montgomery,City of Amsterdam Ward 3 3 ,State Senate,46,Under Votes,,23,,,,
Montgomery,City of Amsterdam Ward 4 1 ,State Senate,46,Under Votes,,28,,,,
Montgomery,City of Amsterdam Ward 4 2 ,State Senate,46,Under Votes,,38,,,,
Montgomery,City of Amsterdam Ward 5 1 ,State Senate,46,Under Votes,,25,,,,
Montgomery,City of Amsterdam Ward 5 2 ,State Senate,46,Under Votes,,6,,,,
Montgomery,City of Amsterdam Ward 5 3 ,State Senate,46,Under Votes,,7,,,,
Montgomery,City of Amsterdam Ward 5 4 ,State Senate,46,Under Votes,,26,,,,
Montgomery,Amsterdam 1 ,State Senate,46,Under Votes,,38,,,,
Montgomery,Amsterdam 2 ,State Senate,46,Under Votes,,31,,,,
Montgomery,Amsterdam 3 ,State Senate,46,Under Votes,,30,,,,
Montgomery,Amsterdam 4 ,State Senate,46,Under Votes,,42,,,,
Montgomery,Canajoharie 1 ,State Senate,46,Under Votes,,26,,,,
Montgomery,Canajoharie 2 ,State Senate,46,Under Votes,,19,,,,
Montgomery,Canajoharie 3 ,State Senate,46,Under Votes,,11,,,,
Montgomery,Charleston 1 ,State Senate,46,Under Votes,,30,,,,
Montgomery,Florida 1 ,State Senate,46,Under Votes,,14,,,,
Montgomery,Florida 2 ,State Senate,46,Under Votes,,17,,,,
Montgomery,Florida 3 ,State Senate,46,Under Votes,,30,,,,
Montgomery,Glen 1 ,State Senate,46,Under Votes,,24,,,,
Montgomery,Glen 2 ,State Senate,46,Under Votes,,19,,,,
Montgomery,Minden 1 ,State Senate,46,Under Votes,,47,,,,
Montgomery,Minden 2 ,State Senate,46,Under Votes,,27,,,,
Montgomery,Mohawk 1 ,State Senate,46,Under Votes,,39,,,,
Montgomery,Mohawk 2 ,State Senate,46,Under Votes,,24,,,,
Montgomery,Mohawk 3 ,State Senate,46,Under Votes,,19,,,,
Montgomery,Palatine 1 ,State Senate,46,Under Votes,,28,,,,
Montgomery,Palatine 2 ,State Senate,46,Under Votes,,19,,,,
Montgomery,Palatine 3 ,State Senate,46,Under Votes,,17,,,,
Montgomery,Palatine 4 ,State Senate,46,Under Votes,,5,,,,
Montgomery,Root 1 ,State Senate,46,Under Votes,,28,,,,
Montgomery,St Johnsville 1 ,State Senate,46,Under Votes,,29,,,,
Montgomery,St Johnsville 2 ,State Senate,46,Under Votes,,33,,,,
Montgomery,City of Amsterdam Ward 1 1 ,State Senate,46,Over Votes,,0,,,,
Montgomery,City of Amsterdam Ward 1 2 ,State Senate,46,Over Votes,,0,,,,
Montgomery,City of Amsterdam Ward 1 3 ,State Senate,46,Over Votes,,0,,,,
Montgomery,City of Amsterdam Ward 1 4 ,State Senate,46,Over Votes,,0,,,,
Montgomery,City of Amsterdam Ward 2 1 ,State Senate,46,Over Votes,,0,,,,
Montgomery,City of Amsterdam Ward 2 2 ,State Senate,46,Over Votes,,0,,,,
Montgomery,City of Amsterdam Ward 2 3 ,State Senate,46,Over Votes,,0,,,,
Montgomery,City of Amsterdam Ward 2 4 ,State Senate,46,Over Votes,,1,,,,
Montgomery,City of Amsterdam Ward 3 1 ,State Senate,46,Over Votes,,0,,,,
Montgomery,City of Amsterdam Ward 3 2 ,State Senate,46,Over Votes,,1,,,,
Montgomery,City of Amsterdam Ward 3 3 ,State Senate,46,Over Votes,,0,,,,
Montgomery,City of Amsterdam Ward 4 1 ,State Senate,46,Over Votes,,0,,,,
Montgomery,City of Amsterdam Ward 4 2 ,State Senate,46,Over Votes,,0,,,,
Montgomery,City of Amsterdam Ward 5 1 ,State Senate,46,Over Votes,,0,,,,
Montgomery,City of Amsterdam Ward 5 2 ,State Senate,46,Over Votes,,0,,,,
Montgomery,City of Amsterdam Ward 5 3 ,State Senate,46,Over Votes,,0,,,,
Montgomery,City of Amsterdam Ward 5 4 ,State Senate,46,Over Votes,,0,,,,
Montgomery,Amsterdam 1 ,State Senate,46,Over Votes,,0,,,,
Montgomery,Amsterdam 2 ,State Senate,46,Over Votes,,0,,,,
Montgomery,Amsterdam 3 ,State Senate,46,Over Votes,,0,,,,
Montgomery,Amsterdam 4 ,State Senate,46,Over Votes,,2,,,,
Montgomery,Canajoharie 1 ,State Senate,46,Over Votes,,0,,,,
Montgomery,Canajoharie 2 ,State Senate,46,Over Votes,,0,,,,
Montgomery,Canajoharie 3 ,State Senate,46,Over Votes,,0,,,,
Montgomery,Charleston 1 ,State Senate,46,Over Votes,,0,,,,
Montgomery,Florida 1 ,State Senate,46,Over Votes,,1,,,,
Montgomery,Florida 2 ,State Senate,46,Over Votes,,1,,,,
Montgomery,Florida 3 ,State Senate,46,Over Votes,,0,,,,
Montgomery,Glen 1 ,State Senate,46,Over Votes,,0,,,,
Montgomery,Glen 2 ,State Senate,46,Over Votes,,0,,,,
Montgomery,Minden 1 ,State Senate,46,Over Votes,,0,,,,
Montgomery,Minden 2 ,State Senate,46,Over Votes,,0,,,,
Montgomery,Mohawk 1 ,State Senate,46,Over Votes,,0,,,,
Montgomery,Mohawk 2 ,State Senate,46,Over Votes,,0,,,,
Montgomery,Mohawk 3 ,State Senate,46,Over Votes,,0,,,,
Montgomery,Palatine 1 ,State Senate,46,Over Votes,,0,,,,
Montgomery,Palatine 2 ,State Senate,46,Over Votes,,0,,,,
Montgomery,Palatine 3 ,State Senate,46,Over Votes,,1,,,,
Montgomery,Palatine 4 ,State Senate,46,Over Votes,,0,,,,
Montgomery,Root 1 ,State Senate,46,Over Votes,,0,,,,
Montgomery,St Johnsville 1 ,State Senate,46,Over Votes,,0,,,,
Montgomery,St Johnsville 2 ,State Senate,46,Over Votes,,1,,,,
Montgomery,City of Amsterdam Ward 1 1 ,State Senate,46,Write-ins,,0,,,,
Montgomery,City of Amsterdam Ward 1 2 ,State Senate,46,Write-ins,,0,,,,
Montgomery,City of Amsterdam Ward 1 3 ,State Senate,46,Write-ins,,0,,,,
Montgomery,City of Amsterdam Ward 1 4 ,State Senate,46,Write-ins,,0,,,,
Montgomery,City of Amsterdam Ward 2 1 ,State Senate,46,Write-ins,,0,,,,
Montgomery,City of Amsterdam Ward 2 2 ,State Senate,46,Write-ins,,0,,,,
Montgomery,City of Amsterdam Ward 2 3 ,State Senate,46,Write-ins,,0,,,,
Montgomery,City of Amsterdam Ward 2 4 ,State Senate,46,Write-ins,,0,,,,
Montgomery,City of Amsterdam Ward 3 1 ,State Senate,46,Write-ins,,0,,,,
Montgomery,City of Amsterdam Ward 3 2 ,State Senate,46,Write-ins,,0,,,,
Montgomery,City of Amsterdam Ward 3 3 ,State Senate,46,Write-ins,,1,,,,
Montgomery,City of Amsterdam Ward 4 1 ,State Senate,46,Write-ins,,1,,,,
Montgomery,City of Amsterdam Ward 4 2 ,State Senate,46,Write-ins,,0,,,,
Montgomery,City of Amsterdam Ward 5 1 ,State Senate,46,Write-ins,,0,,,,
Montgomery,City of Amsterdam Ward 5 2 ,State Senate,46,Write-ins,,0,,,,
Montgomery,City of Amsterdam Ward 5 3 ,State Senate,46,Write-ins,,0,,,,
Montgomery,City of Amsterdam Ward 5 4 ,State Senate,46,Write-ins,,0,,,,
Montgomery,Amsterdam 1 ,State Senate,46,Write-ins,,1,,,,
Montgomery,Amsterdam 2 ,State Senate,46,Write-ins,,0,,,,
Montgomery,Amsterdam 3 ,State Senate,46,Write-ins,,0,,,,
Montgomery,Amsterdam 4 ,State Senate,46,Write-ins,,0,,,,
Montgomery,Canajoharie 1 ,State Senate,46,Write-ins,,0,,,,
Montgomery,Canajoharie 2 ,State Senate,46,Write-ins,,0,,,,
Montgomery,Canajoharie 3 ,State Senate,46,Write-ins,,0,,,,
Montgomery,Charleston 1 ,State Senate,46,Write-ins,,0,,,,
Montgomery,Florida 1 ,State Senate,46,Write-ins,,1,,,,
Montgomery,Florida 2 ,State Senate,46,Write-ins,,1,,,,
Montgomery,Florida 3 ,State Senate,46,Write-ins,,0,,,,
Montgomery,Glen 1 ,State Senate,46,Write-ins,,0,,,,
Montgomery,Glen 2 ,State Senate,46,Write-ins,,0,,,,
Montgomery,Minden 1 ,State Senate,46,Write-ins,,0,,,,
Montgomery,Minden 2 ,State Senate,46,Write-ins,,0,,,,
Montgomery,Mohawk 1 ,State Senate,46,Write-ins,,0,,,,
Montgomery,Mohawk 2 ,State Senate,46,Write-ins,,0,,,,
Montgomery,Mohawk 3 ,State Senate,46,Write-ins,,0,,,,
Montgomery,Palatine 1 ,State Senate,46,Write-ins,,0,,,,
Montgomery,Palatine 2 ,State Senate,46,Write-ins,,1,,,,
Montgomery,Palatine 3 ,State Senate,46,Write-ins,,0,,,,
Montgomery,Palatine 4 ,State Senate,46,Write-ins,,0,,,,
Montgomery,Root 1 ,State Senate,46,Write-ins,,1,,,,
Montgomery,St Johnsville 1 ,State Senate,46,Write-ins,,0,,,,
Montgomery,St Johnsville 2 ,State Senate,46,Write-ins,,0,,,,
Montgomery,City of Amsterdam Ward 1 1 ,State Assembly,111,Angelo L. Santabarbara,DEM,359,269,0,86,4
Montgomery,City of Amsterdam Ward 1 2 ,State Assembly,111,Angelo L. Santabarbara,DEM,101,75,0,26,0
Montgomery,City of Amsterdam Ward 1 3 ,State Assembly,111,Angelo L. Santabarbara,DEM,354,251,0,99,4
Montgomery,City of Amsterdam Ward 1 4 ,State Assembly,111,Angelo L. Santabarbara,DEM,203,169,0,30,4
Montgomery,City of Amsterdam Ward 2 1 ,State Assembly,111,Angelo L. Santabarbara,DEM,49,35,0,13,1
Montgomery,City of Amsterdam Ward 2 2 ,State Assembly,111,Angelo L. Santabarbara,DEM,128,99,0,25,4
Montgomery,City of Amsterdam Ward 2 3 ,State Assembly,111,Angelo L. Santabarbara,DEM,56,45,0,11,0
Montgomery,City of Amsterdam Ward 2 4 ,State Assembly,111,Angelo L. Santabarbara,DEM,405,289,0,109,7
Montgomery,City of Amsterdam Ward 3 1 ,State Assembly,111,Angelo L. Santabarbara,DEM,353,278,0,68,7
Montgomery,City of Amsterdam Ward 3 2 ,State Assembly,111,Angelo L. Santabarbara,DEM,217,162,0,54,1
Montgomery,City of Amsterdam Ward 3 3 ,State Assembly,111,Angelo L. Santabarbara,DEM,243,171,0,66,6
Montgomery,City of Amsterdam Ward 4 1 ,State Assembly,111,Angelo L. Santabarbara,DEM,237,169,0,61,7
Montgomery,City of Amsterdam Ward 4 2 ,State Assembly,111,Angelo L. Santabarbara,DEM,344,256,0,83,5
Montgomery,City of Amsterdam Ward 5 1 ,State Assembly,111,Angelo L. Santabarbara,DEM,141,112,0,25,4
Montgomery,City of Amsterdam Ward 5 2 ,State Assembly,111,Angelo L. Santabarbara,DEM,87,71,0,15,1
Montgomery,City of Amsterdam Ward 5 3 ,State Assembly,111,Angelo L. Santabarbara,DEM,128,91,0,33,4
Montgomery,City of Amsterdam Ward 5 4 ,State Assembly,111,Angelo L. Santabarbara,DEM,275,205,0,67,3
Montgomery,Amsterdam 1 ,State Assembly,111,Angelo L. Santabarbara,DEM,368,299,0,64,5
Montgomery,Amsterdam 2 ,State Assembly,111,Angelo L. Santabarbara,DEM,381,302,0,78,1
Montgomery,Amsterdam 3 ,State Assembly,111,Angelo L. Santabarbara,DEM,249,183,0,64,2
Montgomery,Amsterdam 4 ,State Assembly,111,Angelo L. Santabarbara,DEM,461,323,0,134,4
Montgomery,Canajoharie 1 ,State Assembly,111,Angelo L. Santabarbara,DEM,396,274,0,119,3
Montgomery,Canajoharie 2 ,State Assembly,111,Angelo L. Santabarbara,DEM,128,80,0,48,0
Montgomery,Canajoharie 3 ,State Assembly,111,Angelo L. Santabarbara,DEM,118,89,0,28,1
Montgomery,Charleston 1 ,State Assembly,111,Angelo L. Santabarbara,DEM,179,145,0,33,1
Montgomery,Florida 1 ,State Assembly,111,Angelo L. Santabarbara,DEM,201,152,0,49,0
Montgomery,Florida 2 ,State Assembly,111,Angelo L. Santabarbara,DEM,198,145,0,51,2
Montgomery,Florida 3 ,State Assembly,111,Angelo L. Santabarbara,DEM,208,153,0,53,2
Montgomery,Glen 1 ,State Assembly,111,Angelo L. Santabarbara,DEM,203,154,0,45,4
Montgomery,Glen 2 ,State Assembly,111,Angelo L. Santabarbara,DEM,175,137,0,38,0
Montgomery,Minden 1 ,State Assembly,111,Angelo L. Santabarbara,DEM,212,157,0,54,1
Montgomery,Minden 2 ,State Assembly,111,Angelo L. Santabarbara,DEM,359,268,0,89,2
Montgomery,Mohawk 1 ,State Assembly,111,Angelo L. Santabarbara,DEM,302,242,0,58,2
Montgomery,Mohawk 2 ,State Assembly,111,Angelo L. Santabarbara,DEM,266,227,0,39,0
Montgomery,Mohawk 3 ,State Assembly,111,Angelo L. Santabarbara,DEM,169,128,0,39,2
Montgomery,Palatine 1 ,State Assembly,111,Angelo L. Santabarbara,DEM,171,140,0,31,0
Montgomery,Palatine 2 ,State Assembly,111,Angelo L. Santabarbara,DEM,155,92,0,63,0
Montgomery,Palatine 3 ,State Assembly,111,Angelo L. Santabarbara,DEM,83,61,0,20,2
Montgomery,Palatine 4 ,State Assembly,111,Angelo L. Santabarbara,DEM,18,18,0,0,0
Montgomery,Root 1 ,State Assembly,111,Angelo L. Santabarbara,DEM,267,214,0,50,3
Montgomery,St Johnsville 1 ,State Assembly,111,Angelo L. Santabarbara,DEM,166,138,0,28,0
Montgomery,St Johnsville 2 ,State Assembly,111,Angelo L. Santabarbara,DEM,201,152,0,47,2
