county,precinct,office,,candidate,party,absentee,early_voting,election_day,votes
Clinton,Town of Beekmantown D1 LD 3,State Assembly,115,D. Billy Jones,DEM,101,101,130,332
Clinton,Town of Beekmantown D2 LD 3,State Assembly,115,D. Billy Jones,DEM,61,72,206,339
Clinton,Town of Beekmantown D3 LD 4,State Assembly,115,D. Billy Jones,DEM,146,172,180,498
Clinton,Town of Beekmantown D4 LD 3,State Assembly,115,D. Billy Jones,DEM,98,110,197,405
Clinton,Town of Black Brook D1 LD 6,State Assembly,115,D. Billy Jones,DEM,54,20,212,286
Clinton,Town of Black Brook D2 LD 6,State Assembly,115,D. Billy Jones,DEM,22,34,55,111
Clinton,Town of Champlain D1 LD 1,State Assembly,115,D. Billy Jones,DEM,154,85,208,447
Clinton,Town of Champlain D2 LD 1,State Assembly,115,D. Billy Jones,DEM,167,125,193,485
Clinton,Town of Champlain D3 LD 1,State Assembly,115,D. Billy Jones,DEM,120,70,291,481
Clinton,Town of Chazy D1 LD 3,State Assembly,115,D. Billy Jones,DEM,117,88,437,642
Clinton,Town of Chazy D2 LD 3,State Assembly,115,D. Billy Jones,DEM,152,149,286,587
Clinton,Town of Clinton D1 LD 2,State Assembly,115,D. Billy Jones,DEM,35,4,136,175
Clinton,Town of Dannemora D1 LD 6,State Assembly,115,D. Billy Jones,DEM,23,12,79,114
Clinton,Town of Dannemora D2 LD 2,State Assembly,115,D. Billy Jones,DEM,64,46,105,215
Clinton,Town of Dannemora D3 LD 2,State Assembly,115,D. Billy Jones,DEM,38,25,122,185
Clinton,Town of Ellenburg D1 LD 2,State Assembly,115,D. Billy Jones,DEM,114,25,319,458
Clinton,Town of Mooers D1 LD 1,State Assembly,115,D. Billy Jones,DEM,129,39,356,524
Clinton,Town of Mooers D2 LD 2,State Assembly,115,D. Billy Jones,DEM,46,31,194,271
Clinton,Town of Peru D1 LD 7,State Assembly,115,D. Billy Jones,DEM,109,89,177,375
Clinton,Town of Peru D2 LD 7,State Assembly,115,D. Billy Jones,DEM,114,113,258,485
Clinton,Town of Peru D3 LD 7,State Assembly,115,D. Billy Jones,DEM,72,55,129,256
Clinton,Town of Peru D4 LD 5,State Assembly,115,D. Billy Jones,DEM,161,138,334,633
Clinton,Town of Plattsburgh D1 LD 4,State Assembly,115,D. Billy Jones,DEM,85,134,122,341
Clinton,Town of Plattsburgh D2 LD 4,State Assembly,115,D. Billy Jones,DEM,130,170,218,518
Clinton,Town of Plattsburgh D3 LD 8,State Assembly,115,D. Billy Jones,DEM,141,215,136,492
Clinton,Town of Plattsburgh D4 LD 6,State Assembly,115,D. Billy Jones,DEM,135,190,165,490
Clinton,Town of Plattsburgh D5 LD 8,State Assembly,115,D. Billy Jones,DEM,63,132,136,331
Clinton,Town of Plattsburgh D6 LD 4,State Assembly,115,D. Billy Jones,DEM,227,213,352,792
Clinton,Town of Plattsburgh D7 LD 4,State Assembly,115,D. Billy Jones,DEM,94,130,152,376
Clinton,Town of Saranac D1 LD 6,State Assembly,115,D. Billy Jones,DEM,108,76,282,466
Clinton,Town of Saranac D2 LD 6,State Assembly,115,D. Billy Jones,DEM,75,55,181,311
Clinton,Town of Saranac D3 LD 6,State Assembly,115,D. Billy Jones,DEM,44,44,157,245
Clinton,Town of Schuyler Falls D1 LD 5,State Assembly,115,D. Billy Jones,DEM,68,65,152,285
Clinton,Town of Schuyler Falls D2 LD 5,State Assembly,115,D. Billy Jones,DEM,101,147,246,494
Clinton,Town of Schuyler Falls D3 LD 5,State Assembly,115,D. Billy Jones,DEM,113,112,181,406
Clinton,City of Plattsburgh W1 D1 LD 8,State Assembly,115,D. Billy Jones,WOR,10,8,8,26
Clinton,City of Plattsburgh W1 D2 LD 8,State Assembly,115,D. Billy Jones,WOR,23,58,21,102
Clinton,City of Plattsburgh W1 D3 LD 9,State Assembly,115,D. Billy Jones,WOR,0,1,2,3
Clinton,City of Plattsburgh W2 D1 LD 8,State Assembly,115,D. Billy Jones,WOR,10,17,24,51
Clinton,City of Plattsburgh W2 D2 LD 9,State Assembly,115,D. Billy Jones,WOR,8,9,9,26
Clinton,City of Plattsburgh W3 D1 LD 9,State Assembly,115,D. Billy Jones,WOR,7,23,27,57
Clinton,City of Plattsburgh W3 D2 LD 9,State Assembly,115,D. Billy Jones,WOR,12,39,34,85
Clinton,City of Plattsburgh W4 D1 LD 10,State Assembly,115,D. Billy Jones,WOR,22,32,36,90
Clinton,City of Plattsburgh W4 D2 LD 10,State Assembly,115,D. Billy Jones,WOR,6,28,28,62
Clinton,City of Plattsburgh W5 D1 LD 10,State Assembly,115,D. Billy Jones,WOR,14,32,16,62
Clinton,City of Plattsburgh W5 D2 LD 10,State Assembly,115,D. Billy Jones,WOR,18,38,19,75
Clinton,City of Plattsburgh W6 D1 LD 9,State Assembly,115,D. Billy Jones,WOR,24,34,27,85
Clinton,City of Plattsburgh W6 D2 LD 10,State Assembly,115,D. Billy Jones,WOR,13,21,12,46
Clinton,Town of Altona D1 LD 2,State Assembly,115,D. Billy Jones,WOR,14,13,136,163
Clinton,Town of AuSable D1 LD 7,State Assembly,115,D. Billy Jones,WOR,6,9,78,93
Clinton,Town of AuSable D2 LD 7,State Assembly,115,D. Billy Jones,WOR,5,11,72,88
Clinton,Town of Beekmantown D1 LD 3,State Assembly,115,D. Billy Jones,WOR,9,13,39,61
Clinton,Town of Beekmantown D2 LD 3,State Assembly,115,D. Billy Jones,WOR,13,14,61,88
Clinton,Town of Beekmantown D3 LD 4,State Assembly,115,D. Billy Jones,WOR,16,20,54,90
Clinton,Town of Beekmantown D4 LD 3,State Assembly,115,D. Billy Jones,WOR,25,26,67,118
Clinton,Town of Black Brook D1 LD 6,State Assembly,115,D. Billy Jones,WOR,3,5,34,42
Clinton,Town of Black Brook D2 LD 6,State Assembly,115,D. Billy Jones,WOR,2,3,20,25
Clinton,Town of Champlain D1 LD 1,State Assembly,115,D. Billy Jones,WOR,16,13,68,97
Clinton,Town of Champlain D2 LD 1,State Assembly,115,D. Billy Jones,WOR,20,21,51,92
Clinton,Town of Champlain D3 LD 1,State Assembly,115,D. Billy Jones,WOR,13,9,82,104
Clinton,Town of Chazy D1 LD 3,State Assembly,115,D. Billy Jones,WOR,21,16,109,146
Clinton,Town of Chazy D2 LD 3,State Assembly,115,D. Billy Jones,WOR,16,44,101,161
Clinton,Town of Clinton D1 LD 2,State Assembly,115,D. Billy Jones,WOR,2,0,41,43
Clinton,Town of Dannemora D1 LD 6,State Assembly,115,D. Billy Jones,WOR,3,3,20,26
Clinton,Town of Dannemora D2 LD 2,State Assembly,115,D. Billy Jones,WOR,12,8,20,40
Clinton,Town of Dannemora D3 LD 2,State Assembly,115,D. Billy Jones,WOR,5,4,42,51
Clinton,Town of Ellenburg D1 LD 2,State Assembly,115,D. Billy Jones,WOR,17,4,103,124
Clinton,Town of Mooers D1 LD 1,State Assembly,115,D. Billy Jones,WOR,20,4,117,141
Clinton,Town of Mooers D2 LD 2,State Assembly,115,D. Billy Jones,WOR,8,5,70,83
Clinton,Town of Peru D1 LD 7,State Assembly,115,D. Billy Jones,WOR,8,15,67,90
Clinton,Town of Peru D2 LD 7,State Assembly,115,D. Billy Jones,WOR,14,17,78,109
Clinton,Town of Peru D3 LD 7,State Assembly,115,D. Billy Jones,WOR,7,12,55,74
Clinton,Town of Peru D4 LD 5,State Assembly,115,D. Billy Jones,WOR,16,31,86,133
Clinton,Town of Plattsburgh D1 LD 4,State Assembly,115,D. Billy Jones,WOR,6,22,20,48
Clinton,Town of Plattsburgh D2 LD 4,State Assembly,115,D. Billy Jones,WOR,18,29,72,119
Clinton,Town of Plattsburgh D3 LD 8,State Assembly,115,D. Billy Jones,WOR,21,34,40,95
Clinton,Town of Plattsburgh D4 LD 6,State Assembly,115,D. Billy Jones,WOR,10,31,71,112
Clinton,Town of Plattsburgh D5 LD 8,State Assembly,115,D. Billy Jones,WOR,14,15,35,64
Clinton,Town of Plattsburgh D6 LD 4,State Assembly,115,D. Billy Jones,WOR,18,24,83,125
Clinton,Town of Plattsburgh D7 LD 4,State Assembly,115,D. Billy Jones,WOR,14,25,60,99
Clinton,Town of Saranac D1 LD 6,State Assembly,115,D. Billy Jones,WOR,17,14,98,129
Clinton,Town of Saranac D2 LD 6,State Assembly,115,D. Billy Jones,WOR,7,9,60,76
Clinton,Town of Saranac D3 LD 6,State Assembly,115,D. Billy Jones,WOR,7,7,60,74
Clinton,Town of Schuyler Falls D1 LD 5,State Assembly,115,D. Billy Jones,WOR,12,15,49,76
Clinton,Town of Schuyler Falls D2 LD 5,State Assembly,115,D. Billy Jones,WOR,29,25,69,123
Clinton,Town of Schuyler Falls D3 LD 5,State Assembly,115,D. Billy Jones,WOR,22,17,59,98
Clinton,City of Plattsburgh W1 D1 LD 8,State Assembly,115,D. Billy Jones,IND,3,8,5,16
Clinton,City of Plattsburgh W1 D2 LD 8,State Assembly,115,D. Billy Jones,IND,19,25,21,65
Clinton,City of Plattsburgh W1 D3 LD 9,State Assembly,115,D. Billy Jones,IND,0,1,2,3
Clinton,City of Plattsburgh W2 D1 LD 8,State Assembly,115,D. Billy Jones,IND,5,16,14,35
Clinton,City of Plattsburgh W2 D2 LD 9,State Assembly,115,D. Billy Jones,IND,3,4,3,10
Clinton,City of Plattsburgh W3 D1 LD 9,State Assembly,115,D. Billy Jones,IND,10,13,21,44
Clinton,City of Plattsburgh W3 D2 LD 9,State Assembly,115,D. Billy Jones,IND,12,11,11,34
Clinton,City of Plattsburgh W4 D1 LD 10,State Assembly,115,D. Billy Jones,IND,15,15,28,58
Clinton,City of Plattsburgh W4 D2 LD 10,State Assembly,115,D. Billy Jones,IND,10,6,22,38
Clinton,City of Plattsburgh W5 D1 LD 10,State Assembly,115,D. Billy Jones,IND,9,11,9,29
Clinton,City of Plattsburgh W5 D2 LD 10,State Assembly,115,D. Billy Jones,IND,9,22,8,39
Clinton,City of Plattsburgh W6 D1 LD 9,State Assembly,115,D. Billy Jones,IND,4,5,9,18
Clinton,City of Plattsburgh W6 D2 LD 10,State Assembly,115,D. Billy Jones,IND,0,5,3,8
Clinton,Town of Altona D1 LD 2,State Assembly,115,D. Billy Jones,IND,8,2,69,79
Clinton,Town of AuSable D1 LD 7,State Assembly,115,D. Billy Jones,IND,10,3,47,60
Clinton,Town of AuSable D2 LD 7,State Assembly,115,D. Billy Jones,IND,9,6,36,51
Clinton,Town of Beekmantown D1 LD 3,State Assembly,115,D. Billy Jones,IND,6,6,24,36
Clinton,Town of Beekmantown D2 LD 3,State Assembly,115,D. Billy Jones,IND,10,3,29,42
Clinton,Town of Beekmantown D3 LD 4,State Assembly,115,D. Billy Jones,IND,9,11,33,53
Clinton,Town of Beekmantown D4 LD 3,State Assembly,115,D. Billy Jones,IND,9,11,42,62
Clinton,Town of Black Brook D1 LD 6,State Assembly,115,D. Billy Jones,IND,2,1,18,21
Clinton,Town of Black Brook D2 LD 6,State Assembly,115,D. Billy Jones,IND,0,3,5,8
Clinton,Town of Champlain D1 LD 1,State Assembly,115,D. Billy Jones,IND,10,9,41,60
Clinton,Town of Champlain D2 LD 1,State Assembly,115,D. Billy Jones,IND,19,18,41,78
Clinton,Town of Champlain D3 LD 1,State Assembly,115,D. Billy Jones,IND,7,7,38,52
Clinton,Town of Chazy D1 LD 3,State Assembly,115,D. Billy Jones,IND,12,5,45,62
Clinton,Town of Chazy D2 LD 3,State Assembly,115,D. Billy Jones,IND,7,8,39,54
Clinton,Town of Clinton D1 LD 2,State Assembly,115,D. Billy Jones,IND,4,1,17,22
Clinton,Town of Dannemora D1 LD 6,State Assembly,115,D. Billy Jones,IND,2,1,16,19
Clinton,Town of Dannemora D2 LD 2,State Assembly,115,D. Billy Jones,IND,7,2,14,23
Clinton,Town of Dannemora D3 LD 2,State Assembly,115,D. Billy Jones,IND,9,1,16,26
Clinton,Town of Ellenburg D1 LD 2,State Assembly,115,D. Billy Jones,IND,14,2,53,69
Clinton,Town of Mooers D1 LD 1,State Assembly,115,D. Billy Jones,IND,23,5,81,109
Clinton,Town of Mooers D2 LD 2,State Assembly,115,D. Billy Jones,IND,7,2,37,46
Clinton,Town of Peru D1 LD 7,State Assembly,115,D. Billy Jones,IND,10,7,36,53
Clinton,Town of Peru D2 LD 7,State Assembly,115,D. Billy Jones,IND,12,11,55,78
Clinton,Town of Peru D3 LD 7,State Assembly,115,D. Billy Jones,IND,9,11,50,70
Clinton,Town of Peru D4 LD 5,State Assembly,115,D. Billy Jones,IND,12,8,61,81
Clinton,Town of Plattsburgh D1 LD 4,State Assembly,115,D. Billy Jones,IND,5,10,21,36
Clinton,Town of Plattsburgh D2 LD 4,State Assembly,115,D. Billy Jones,IND,17,9,48,74
Clinton,Town of Plattsburgh D3 LD 8,State Assembly,115,D. Billy Jones,IND,7,14,21,42
Clinton,Town of Plattsburgh D4 LD 6,State Assembly,115,D. Billy Jones,IND,8,14,36,58
Clinton,Town of Plattsburgh D5 LD 8,State Assembly,115,D. Billy Jones,IND,4,10,15,29
Clinton,Town of Plattsburgh D6 LD 4,State Assembly,115,D. Billy Jones,IND,21,14,58,93
Clinton,Town of Plattsburgh D7 LD 4,State Assembly,115,D. Billy Jones,IND,12,15,31,58
Clinton,Town of Saranac D1 LD 6,State Assembly,115,D. Billy Jones,IND,14,5,77,96
Clinton,Town of Saranac D2 LD 6,State Assembly,115,D. Billy Jones,IND,3,2,36,41
Clinton,Town of Saranac D3 LD 6,State Assembly,115,D. Billy Jones,IND,6,4,33,43
Clinton,Town of Schuyler Falls D1 LD 5,State Assembly,115,D. Billy Jones,IND,7,6,26,39
Clinton,Town of Schuyler Falls D2 LD 5,State Assembly,115,D. Billy Jones,IND,5,9,43,57
Clinton,Town of Schuyler Falls D3 LD 5,State Assembly,115,D. Billy Jones,IND,9,11,38,58
Clinton,City of Plattsburgh W1 D1 LD 8,State Assembly,115,Write-in,,0,0,0,0
Clinton,City of Plattsburgh W1 D2 LD 8,State Assembly,115,Write-in,,2,4,2,8
Clinton,City of Plattsburgh W1 D3 LD 9,State Assembly,115,Write-in,,0,0,0,0
Clinton,City of Plattsburgh W2 D1 LD 8,State Assembly,115,Write-in,,0,0,1,1
Clinton,City of Plattsburgh W2 D2 LD 9,State Assembly,115,Write-in,,1,0,0,1
Clinton,City of Plattsburgh W3 D1 LD 9,State Assembly,115,Write-in,,0,0,1,1
Clinton,City of Plattsburgh W3 D2 LD 9,State Assembly,115,Write-in,,0,0,3,3
Clinton,City of Plattsburgh W4 D1 LD 10,State Assembly,115,Write-in,,0,3,1,4
Clinton,City of Plattsburgh W4 D2 LD 10,State Assembly,115,Write-in,,1,0,1,2
Clinton,City of Plattsburgh W5 D1 LD 10,State Assembly,115,Write-in,,0,1,3,4
Clinton,City of Plattsburgh W5 D2 LD 10,State Assembly,115,Write-in,,0,3,1,4
Clinton,City of Plattsburgh W6 D1 LD 9,State Assembly,115,Write-in,,2,0,2,4
Clinton,City of Plattsburgh W6 D2 LD 10,State Assembly,115,Write-in,,1,0,1,2
Clinton,Town of Altona D1 LD 2,State Assembly,115,Write-in,,0,0,4,4
Clinton,Town of AuSable D1 LD 7,State Assembly,115,Write-in,,0,0,2,2
Clinton,Town of AuSable D2 LD 7,State Assembly,115,Write-in,,1,0,0,1
Clinton,Town of Beekmantown D1 LD 3,State Assembly,115,Write-in,,1,0,2,3
Clinton,Town of Beekmantown D2 LD 3,State Assembly,115,Write-in,,0,0,3,3
Clinton,Town of Beekmantown D3 LD 4,State Assembly,115,Write-in,,0,0,3,3
Clinton,Town of Beekmantown D4 LD 3,State Assembly,115,Write-in,,1,0,2,3
Clinton,Town of Black Brook D1 LD 6,State Assembly,115,Write-in,,0,0,2,2
Clinton,Town of Black Brook D2 LD 6,State Assembly,115,Write-in,,0,0,0,0
Clinton,Town of Champlain D1 LD 1,State Assembly,115,Write-in,,0,1,3,4
Clinton,Town of Champlain D2 LD 1,State Assembly,115,Write-in,,1,2,4,7
Clinton,Town of Champlain D3 LD 1,State Assembly,115,Write-in,,4,1,2,7
Clinton,Town of Chazy D1 LD 3,State Assembly,115,Write-in,,0,0,1,1
Clinton,Town of Chazy D2 LD 3,State Assembly,115,Write-in,,0,0,0,0
Clinton,Town of Clinton D1 LD 2,State Assembly,115,Write-in,,0,0,1,1
Clinton,Town of Dannemora D1 LD 6,State Assembly,115,Write-in,,1,0,0,1
Clinton,Town of Dannemora D2 LD 2,State Assembly,115,Write-in,,0,0,0,0
Clinton,Town of Dannemora D3 LD 2,State Assembly,115,Write-in,,0,0,1,1
Clinton,Town of Ellenburg D1 LD 2,State Assembly,115,Write-in,,0,0,3,3
Clinton,Town of Mooers D1 LD 1,State Assembly,115,Write-in,,1,0,4,5
Clinton,Town of Mooers D2 LD 2,State Assembly,115,Write-in,,0,0,2,2
Clinton,Town of Peru D1 LD 7,State Assembly,115,Write-in,,4,0,0,4
Clinton,Town of Peru D2 LD 7,State Assembly,115,Write-in,,3,0,2,5
Clinton,Town of Peru D3 LD 7,State Assembly,115,Write-in,,0,1,1,2
Clinton,Town of Peru D4 LD 5,State Assembly,115,Write-in,,0,0,4,4
Clinton,Town of Plattsburgh D1 LD 4,State Assembly,115,Write-in,,2,1,3,6
Clinton,Town of Plattsburgh D2 LD 4,State Assembly,115,Write-in,,2,0,5,7
Clinton,Town of Plattsburgh D3 LD 8,State Assembly,115,Write-in,,1,0,2,3
Clinton,Town of Plattsburgh D4 LD 6,State Assembly,115,Write-in,,1,1,5,7
Clinton,Town of Plattsburgh D5 LD 8,State Assembly,115,Write-in,,0,0,0,0
Clinton,Town of Plattsburgh D6 LD 4,State Assembly,115,Write-in,,0,0,2,2
Clinton,Town of Plattsburgh D7 LD 4,State Assembly,115,Write-in,,0,0,4,4
Clinton,Town of Saranac D1 LD 6,State Assembly,115,Write-in,,1,0,5,6
Clinton,Town of Saranac D2 LD 6,State Assembly,115,Write-in,,1,0,1,2
Clinton,Town of Saranac D3 LD 6,State Assembly,115,Write-in,,0,0,1,1
Clinton,Town of Schuyler Falls D1 LD 5,State Assembly,115,Write-in,,0,1,1,2
Clinton,Town of Schuyler Falls D2 LD 5,State Assembly,115,Write-in,,1,3,3,7
Clinton,Town of Schuyler Falls D3 LD 5,State Assembly,115,Write-in,,0,0,2,2
Clinton,City of Plattsburgh W1 D1 LD 8,COUNTY LEGISLATOR (8TH DISTRICT) (1 Year Unexpired Term),,"Wendell K. Hughes, Jr.",DEM,92,68,37,197
Clinton,City of Plattsburgh W1 D2 LD 8,COUNTY LEGISLATOR (8TH DISTRICT) (1 Year Unexpired Term),,"Wendell K. Hughes, Jr.",DEM,323,279,106,708
Clinton,City of Plattsburgh W2 D1 LD 8,COUNTY LEGISLATOR (8TH DISTRICT) (1 Year Unexpired Term),,"Wendell K. Hughes, Jr.",DEM,123,148,101,372
Clinton,Town of Plattsburgh D3 LD 8,COUNTY LEGISLATOR (8TH DISTRICT) (1 Year Unexpired Term),,"Wendell K. Hughes, Jr.",DEM,134,195,97,426
Clinton,Town of Plattsburgh D5 LD 8,COUNTY LEGISLATOR (8TH DISTRICT) (1 Year Unexpired Term),,"Wendell K. Hughes, Jr.",DEM,65,114,104,283
Clinton,City of Plattsburgh W1 D1 LD 8,COUNTY LEGISLATOR (8TH DISTRICT) (1 Year Unexpired Term),,William I. Fisher,REP,26,50,34,110
Clinton,City of Plattsburgh W1 D2 LD 8,COUNTY LEGISLATOR (8TH DISTRICT) (1 Year Unexpired Term),,William I. Fisher,REP,91,188,107,386
Clinton,City of Plattsburgh W2 D1 LD 8,COUNTY LEGISLATOR (8TH DISTRICT) (1 Year Unexpired Term),,William I. Fisher,REP,29,59,68,156
Clinton,Town of Plattsburgh D3 LD 8,COUNTY LEGISLATOR (8TH DISTRICT) (1 Year Unexpired Term),,William I. Fisher,REP,64,93,152,309
Clinton,Town of Plattsburgh D5 LD 8,COUNTY LEGISLATOR (8TH DISTRICT) (1 Year Unexpired Term),,William I. Fisher,REP,21,69,135,225
Clinton,City of Plattsburgh W1 D1 LD 8,COUNTY LEGISLATOR (8TH DISTRICT) (1 Year Unexpired Term),,Write-in,,0,0,0,0
Clinton,City of Plattsburgh W1 D2 LD 8,COUNTY LEGISLATOR (8TH DISTRICT) (1 Year Unexpired Term),,Write-in,,0,0,0,0
Clinton,City of Plattsburgh W2 D1 LD 8,COUNTY LEGISLATOR (8TH DISTRICT) (1 Year Unexpired Term),,Write-in,,0,0,0,0
Clinton,Town of Plattsburgh D3 LD 8,COUNTY LEGISLATOR (8TH DISTRICT) (1 Year Unexpired Term),,Write-in,,2,0,1,3
Clinton,Town of Plattsburgh D5 LD 8,COUNTY LEGISLATOR (8TH DISTRICT) (1 Year Unexpired Term),,Write-in,,0,0,0,0
Clinton,City of Plattsburgh W1 D1 LD 8,CITY OF PLATTSBURGH MAYOR,,Christopher C. Rosenquest,DEM,73,49,21,143
Clinton,City of Plattsburgh W1 D2 LD 8,CITY OF PLATTSBURGH MAYOR,,Christopher C. Rosenquest,DEM,256,227,76,559
Clinton,City of Plattsburgh W1 D3 LD 9,CITY OF PLATTSBURGH MAYOR,,Christopher C. Rosenquest,DEM,13,8,2,23
Clinton,City of Plattsburgh W2 D1 LD 8,CITY OF PLATTSBURGH MAYOR,,Christopher C. Rosenquest,DEM,94,118,72,284
Clinton,City of Plattsburgh W2 D2 LD 9,CITY OF PLATTSBURGH MAYOR,,Christopher C. Rosenquest,DEM,58,57,36,151
Clinton,City of Plattsburgh W3 D1 LD 9,CITY OF PLATTSBURGH MAYOR,,Christopher C. Rosenquest,DEM,101,94,84,279
Clinton,City of Plattsburgh W3 D2 LD 9,CITY OF PLATTSBURGH MAYOR,,Christopher C. Rosenquest,DEM,101,114,96,311
Clinton,City of Plattsburgh W4 D1 LD 10,CITY OF PLATTSBURGH MAYOR,,Christopher C. Rosenquest,DEM,132,150,123,405
Clinton,City of Plattsburgh W4 D2 LD 10,CITY OF PLATTSBURGH MAYOR,,Christopher C. Rosenquest,DEM,102,138,66,306
Clinton,City of Plattsburgh W5 D1 LD 10,CITY OF PLATTSBURGH MAYOR,,Christopher C. Rosenquest,DEM,82,121,43,246
Clinton,City of Plattsburgh W5 D2 LD 10,CITY OF PLATTSBURGH MAYOR,,Christopher C. Rosenquest,DEM,150,202,77,429
Clinton,City of Plattsburgh W6 D1 LD 9,CITY OF PLATTSBURGH MAYOR,,Christopher C. Rosenquest,DEM,121,140,67,328
Clinton,City of Plattsburgh W6 D2 LD 10,CITY OF PLATTSBURGH MAYOR,,Christopher C. Rosenquest,DEM,61,75,44,180
Clinton,City of Plattsburgh W1 D1 LD 8,CITY OF PLATTSBURGH MAYOR,,Scott W. Beebie,REP,46,64,41,151
Clinton,City of Plattsburgh W1 D2 LD 8,CITY OF PLATTSBURGH MAYOR,,Scott W. Beebie,REP,135,213,135,483
Clinton,City of Plattsburgh W1 D3 LD 9,CITY OF PLATTSBURGH MAYOR,,Scott W. Beebie,REP,7,13,11,31
Clinton,City of Plattsburgh W2 D1 LD 8,CITY OF PLATTSBURGH MAYOR,,Scott W. Beebie,REP,50,81,85,216
Clinton,City of Plattsburgh W2 D2 LD 9,CITY OF PLATTSBURGH MAYOR,,Scott W. Beebie,REP,17,30,35,82
Clinton,City of Plattsburgh W3 D1 LD 9,CITY OF PLATTSBURGH MAYOR,,Scott W. Beebie,REP,62,110,130,302
Clinton,City of Plattsburgh W3 D2 LD 9,CITY OF PLATTSBURGH MAYOR,,Scott W. Beebie,REP,69,90,164,323
Clinton,City of Plattsburgh W4 D1 LD 10,CITY OF PLATTSBURGH MAYOR,,Scott W. Beebie,REP,74,115,169,358
Clinton,City of Plattsburgh W4 D2 LD 10,CITY OF PLATTSBURGH MAYOR,,Scott W. Beebie,REP,63,129,168,360
Clinton,City of Plattsburgh W5 D1 LD 10,CITY OF PLATTSBURGH MAYOR,,Scott W. Beebie,REP,39,72,65,176
Clinton,City of Plattsburgh W5 D2 LD 10,CITY OF PLATTSBURGH MAYOR,,Scott W. Beebie,REP,73,168,90,331
Clinton,City of Plattsburgh W6 D1 LD 9,CITY OF PLATTSBURGH MAYOR,,Scott W. Beebie,REP,43,91,69,203
Clinton,City of Plattsburgh W6 D2 LD 10,CITY OF PLATTSBURGH MAYOR,,Scott W. Beebie,REP,22,65,32,119
Clinton,City of Plattsburgh W1 D1 LD 8,CITY OF PLATTSBURGH MAYOR,,Scott W. Beebie,CON,5,4,4,13
Clinton,City of Plattsburgh W1 D2 LD 8,CITY OF PLATTSBURGH MAYOR,,Scott W. Beebie,CON,6,27,6,39
Clinton,City of Plattsburgh W1 D3 LD 9,CITY OF PLATTSBURGH MAYOR,,Scott W. Beebie,CON,0,3,2,5
Clinton,City of Plattsburgh W2 D1 LD 8,CITY OF PLATTSBURGH MAYOR,,Scott W. Beebie,CON,4,4,10,18
Clinton,City of Plattsburgh W2 D2 LD 9,CITY OF PLATTSBURGH MAYOR,,Scott W. Beebie,CON,1,4,5,10
Clinton,City of Plattsburgh W3 D1 LD 9,CITY OF PLATTSBURGH MAYOR,,Scott W. Beebie,CON,8,9,10,27
Clinton,City of Plattsburgh W3 D2 LD 9,CITY OF PLATTSBURGH MAYOR,,Scott W. Beebie,CON,6,8,14,28
Clinton,City of Plattsburgh W4 D1 LD 10,CITY OF PLATTSBURGH MAYOR,,Scott W. Beebie,CON,9,17,19,45
Clinton,City of Plattsburgh W4 D2 LD 10,CITY OF PLATTSBURGH MAYOR,,Scott W. Beebie,CON,4,6,18,28
Clinton,City of Plattsburgh W5 D1 LD 10,CITY OF PLATTSBURGH MAYOR,,Scott W. Beebie,CON,5,5,5,15
Clinton,City of Plattsburgh W5 D2 LD 10,CITY OF PLATTSBURGH MAYOR,,Scott W. Beebie,CON,6,11,12,29
Clinton,City of Plattsburgh W6 D1 LD 9,CITY OF PLATTSBURGH MAYOR,,Scott W. Beebie,CON,2,6,7,15
Clinton,City of Plattsburgh W6 D2 LD 10,CITY OF PLATTSBURGH MAYOR,,Scott W. Beebie,CON,3,6,3,12
Clinton,City of Plattsburgh W1 D1 LD 8,CITY OF PLATTSBURGH MAYOR,,Christopher C. Rosenquest,WOR,6,3,2,11
Clinton,City of Plattsburgh W1 D2 LD 8,CITY OF PLATTSBURGH MAYOR,,Christopher C. Rosenquest,WOR,14,28,7,49
Clinton,City of Plattsburgh W1 D3 LD 9,CITY OF PLATTSBURGH MAYOR,,Christopher C. Rosenquest,WOR,0,0,0,0
Clinton,City of Plattsburgh W2 D1 LD 8,CITY OF PLATTSBURGH MAYOR,,Christopher C. Rosenquest,WOR,7,12,10,29
Clinton,City of Plattsburgh W2 D2 LD 9,CITY OF PLATTSBURGH MAYOR,,Christopher C. Rosenquest,WOR,5,5,9,19
Clinton,City of Plattsburgh W3 D1 LD 9,CITY OF PLATTSBURGH MAYOR,,Christopher C. Rosenquest,WOR,3,8,9,20
Clinton,City of Plattsburgh W3 D2 LD 9,CITY OF PLATTSBURGH MAYOR,,Christopher C. Rosenquest,WOR,11,26,7,44
Clinton,City of Plattsburgh W4 D1 LD 10,CITY OF PLATTSBURGH MAYOR,,Christopher C. Rosenquest,WOR,15,19,12,46
Clinton,City of Plattsburgh W4 D2 LD 10,CITY OF PLATTSBURGH MAYOR,,Christopher C. Rosenquest,WOR,3,13,5,21
Clinton,City of Plattsburgh W5 D1 LD 10,CITY OF PLATTSBURGH MAYOR,,Christopher C. Rosenquest,WOR,10,22,5,37
Clinton,City of Plattsburgh W5 D2 LD 10,CITY OF PLATTSBURGH MAYOR,,Christopher C. Rosenquest,WOR,10,20,6,36
Clinton,City of Plattsburgh W6 D1 LD 9,CITY OF PLATTSBURGH MAYOR,,Christopher C. Rosenquest,WOR,19,21,15,55
