county,office,district,candidate,party,precinct,absentee,early_voting,election_day,votes
Orange,Family Court Judge,,Maria Patrizio,GRE,City of Newburgh - W4 - D4,1,0,3,4
Orange,Family Court Judge,,Maria Patrizio,GRE,City of Newburgh - W4 - D5,0,0,2,2
Orange,Family Court Judge,,Maria Patrizio,GRE,Port Jervis - W1 - D1,0,0,1,1
Orange,Family Court Judge,,Maria Patrizio,GRE,Port Jervis - W1 - D2,0,0,0,0
Orange,Family Court Judge,,Maria Patrizio,GRE,Port Jervis - W2 - D1,0,0,4,4
Orange,Family Court Judge,,Maria Patrizio,GRE,Port Jervis - W2 - D2,0,0,1,1
Orange,Family Court Judge,,Maria Patrizio,GRE,Port Jervis - W3 - D1,1,0,2,3
Orange,Family Court Judge,,Maria Patrizio,GRE,Port Jervis - W3 - D2,0,0,1,1
Orange,Family Court Judge,,Maria Patrizio,GRE,Port Jervis - W4 - D1,2,0,2,4
Orange,Family Court Judge,,Maria Patrizio,GRE,Port Jervis - W4 - D2,0,0,1,1
Orange,Family Court Judge,,Maria Patrizio,GRE,Blooming Grove - W1 - D1,0,0,1,1
Orange,Family Court Judge,,Maria Patrizio,GRE,Blooming Grove - W1 - D2,0,0,3,3
Orange,Family Court Judge,,Maria Patrizio,GRE,Blooming Grove - W1 - D3,0,0,0,0
Orange,Family Court Judge,,Maria Patrizio,GRE,Blooming Grove - W1 - D4,0,0,0,0
Orange,Family Court Judge,,Maria Patrizio,GRE,Blooming Grove - W2 - D1,0,0,2,2
Orange,Family Court Judge,,Maria Patrizio,GRE,Blooming Grove - W2 - D2,4,0,2,6
Orange,Family Court Judge,,Maria Patrizio,GRE,Blooming Grove - W2 - D3,0,0,3,3
Orange,Family Court Judge,,Maria Patrizio,GRE,Blooming Grove - W3 - D1,2,0,1,3
Orange,Family Court Judge,,Maria Patrizio,GRE,Blooming Grove - W3 - D2,0,0,3,3
Orange,Family Court Judge,,Maria Patrizio,GRE,Blooming Grove - W3 - D3,0,0,1,1
Orange,Family Court Judge,,Maria Patrizio,GRE,Blooming Grove - W3 - D4,0,0,0,0
Orange,Family Court Judge,,Maria Patrizio,GRE,Blooming Grove - W4 - D1,1,0,1,2
Orange,Family Court Judge,,Maria Patrizio,GRE,Blooming Grove - W4 - D2,1,0,0,1
Orange,Family Court Judge,,Maria Patrizio,GRE,Blooming Grove - W4 - D3,0,0,0,0
Orange,Family Court Judge,,Maria Patrizio,GRE,Blooming Grove - W5 - D1,0,0,1,1
Orange,Family Court Judge,,Maria Patrizio,GRE,Blooming Grove - W5 - D2,0,0,1,1
Orange,Family Court Judge,,Maria Patrizio,GRE,Blooming Grove - W5 - D3,1,0,2,3
Orange,Family Court Judge,,Maria Patrizio,GRE,Blooming Grove - W5 - D4,0,0,0,0
Orange,Family Court Judge,,Maria Patrizio,GRE,Blooming Grove - W5 - D5,0,0,0,0
Orange,Family Court Judge,,Maria Patrizio,GRE,Blooming Grove - W6 - D1,1,0,1,2
Orange,Family Court Judge,,Maria Patrizio,GRE,Blooming Grove - W6 - D2,0,0,3,3
Orange,Family Court Judge,,Maria Patrizio,GRE,Blooming Grove - W6 - D3,0,0,0,0
Orange,Family Court Judge,,Maria Patrizio,GRE,Blooming Grove - W6 - D4,0,0,0,0
Orange,Family Court Judge,,Maria Patrizio,GRE,Chester - D1,1,0,5,6
Orange,Family Court Judge,,Maria Patrizio,GRE,Chester - D2,0,0,3,3
Orange,Family Court Judge,,Maria Patrizio,GRE,Chester - D3,1,0,1,2
Orange,Family Court Judge,,Maria Patrizio,GRE,Chester - D4,2,0,1,3
Orange,Family Court Judge,,Maria Patrizio,GRE,Chester - D5,1,0,2,3
Orange,Family Court Judge,,Maria Patrizio,GRE,Chester - D6,1,0,0,1
Orange,Family Court Judge,,Maria Patrizio,GRE,Chester - D7,1,0,1,2
Orange,Family Court Judge,,Maria Patrizio,GRE,Chester - D8,0,0,3,3
Orange,Family Court Judge,,Maria Patrizio,GRE,Chester - D9,1,0,2,3
Orange,Family Court Judge,,Maria Patrizio,GRE,Chester - D10,0,0,1,1
Orange,Family Court Judge,,Maria Patrizio,GRE,Chester - D11,0,0,3,3
Orange,Family Court Judge,,Maria Patrizio,GRE,Chester - D12,0,0,2,2
Orange,Family Court Judge,,Maria Patrizio,GRE,Goshen - D13,0,0,0,0
Orange,Family Court Judge,,Maria Patrizio,GRE,Cornwall - D1,0,0,5,5
Orange,Family Court Judge,,Maria Patrizio,GRE,Cornwall - D2,0,0,1,1
Orange,Family Court Judge,,Maria Patrizio,GRE,Cornwall - D3,0,0,2,2
Orange,Family Court Judge,,Maria Patrizio,GRE,Cornwall - D4,0,0,6,6
Orange,Family Court Judge,,Maria Patrizio,GRE,Cornwall - D5,1,0,1,2
Orange,Family Court Judge,,Maria Patrizio,GRE,Cornwall - D6,0,0,2,2
Orange,Family Court Judge,,Maria Patrizio,GRE,Cornwall - D7,0,0,2,2
Orange,Family Court Judge,,Maria Patrizio,GRE,Cornwall - D8,1,0,1,2
Orange,Family Court Judge,,Maria Patrizio,GRE,Cornwall - D9,2,0,6,8
Orange,Family Court Judge,,Maria Patrizio,GRE,Cornwall - D10,0,0,2,2
Orange,Family Court Judge,,Maria Patrizio,GRE,Cornwall - D11,1,0,4,5
Orange,Family Court Judge,,Maria Patrizio,GRE,Cornwall - D12,0,0,1,1
Orange,Family Court Judge,,Maria Patrizio,GRE,Cornwall - D13,0,0,3,3
Orange,Family Court Judge,,Maria Patrizio,GRE,Cornwall - D14,0,0,4,4
Orange,Family Court Judge,,Maria Patrizio,GRE,Crawford - D1,0,0,3,3
Orange,Family Court Judge,,Maria Patrizio,GRE,Crawford - D2,0,0,1,1
Orange,Family Court Judge,,Maria Patrizio,GRE,Crawford - D3,0,0,2,2
Orange,Family Court Judge,,Maria Patrizio,GRE,Crawford - D4,2,0,3,5
Orange,Family Court Judge,,Maria Patrizio,GRE,Crawford - D5,1,0,1,2
Orange,Family Court Judge,,Maria Patrizio,GRE,Crawford - D6,1,0,3,4
Orange,Family Court Judge,,Maria Patrizio,GRE,Crawford - D7,1,0,1,2
Orange,Family Court Judge,,Maria Patrizio,GRE,Crawford - D8,0,0,3,3
Orange,Family Court Judge,,Maria Patrizio,GRE,Deerpark - D1,0,0,1,1
Orange,Family Court Judge,,Maria Patrizio,GRE,Deerpark - D2,0,0,1,1
Orange,Family Court Judge,,Maria Patrizio,GRE,Deerpark - D3,1,0,1,2
Orange,Family Court Judge,,Maria Patrizio,GRE,Deerpark - D4,0,0,1,1
Orange,Family Court Judge,,Maria Patrizio,GRE,Deerpark - D5,0,0,5,5
Orange,Family Court Judge,,Maria Patrizio,GRE,Deerpark - D6,0,0,0,0
Orange,Family Court Judge,,Maria Patrizio,GRE,Deerpark - D7,0,0,1,1
Orange,Family Court Judge,,Maria Patrizio,GRE,Goshen - D1,2,0,1,3
Orange,Family Court Judge,,Maria Patrizio,GRE,Goshen - D2,0,0,0,0
Orange,Family Court Judge,,Maria Patrizio,GRE,Goshen - D3,2,0,1,3
Orange,Family Court Judge,,Maria Patrizio,GRE,Goshen - D4,1,0,2,3
Orange,Family Court Judge,,Maria Patrizio,GRE,Goshen - D5,1,0,4,5
Orange,Family Court Judge,,Maria Patrizio,GRE,Goshen - D6,1,0,2,3
Orange,Family Court Judge,,Maria Patrizio,GRE,Goshen - D7,2,0,1,3
Orange,Family Court Judge,,Maria Patrizio,GRE,Goshen - D8,0,0,3,3
Orange,Family Court Judge,,Maria Patrizio,GRE,Goshen - D9,4,0,2,6
Orange,Family Court Judge,,Maria Patrizio,GRE,Goshen - D10,3,0,0,3
Orange,Family Court Judge,,Maria Patrizio,GRE,Goshen - D11,0,0,3,3
Orange,Family Court Judge,,Maria Patrizio,GRE,Goshen - D12,2,0,0,2
Orange,Family Court Judge,,Maria Patrizio,GRE,Greenville - D1,1,0,2,3
Orange,Family Court Judge,,Maria Patrizio,GRE,Greenville - D2,1,0,0,1
Orange,Family Court Judge,,Maria Patrizio,GRE,Greenville - D3,1,0,2,3
Orange,Family Court Judge,,Maria Patrizio,GRE,Greenville - D4,0,0,4,4
Orange,Family Court Judge,,Maria Patrizio,GRE,Hamptonburgh - D1,0,0,1,1
Orange,Family Court Judge,,Maria Patrizio,GRE,Hamptonburgh - D2,0,0,4,4
Orange,Family Court Judge,,Maria Patrizio,GRE,Hamptonburgh - D3,0,0,2,2
Orange,Family Court Judge,,Maria Patrizio,GRE,Hamptonburgh - D4,4,0,1,5
Orange,Family Court Judge,,Maria Patrizio,GRE,Hamptonburgh - D5,1,0,3,4
Orange,Family Court Judge,,Maria Patrizio,GRE,Highlands - D1,0,0,1,1
Orange,Family Court Judge,,Maria Patrizio,GRE,Highlands - D2,2,0,0,2
Orange,Family Court Judge,,Maria Patrizio,GRE,Highlands - D3,3,0,5,8
Orange,Family Court Judge,,Maria Patrizio,GRE,Highlands - D4,0,0,1,1
Orange,Family Court Judge,,Maria Patrizio,GRE,Highlands - D5,1,0,2,3
Orange,Family Court Judge,,Maria Patrizio,GRE,Highlands - D6,1,0,2,3
Orange,Family Court Judge,,Maria Patrizio,GRE,Minisink - D1,0,0,0,0
Orange,Family Court Judge,,Maria Patrizio,GRE,Minisink - D2,1,0,1,2
Orange,Family Court Judge,,Maria Patrizio,GRE,Minisink - D3,0,0,0,0
Orange,Family Court Judge,,Maria Patrizio,GRE,Minisink - D4,1,0,1,2
Orange,Family Court Judge,,Maria Patrizio,GRE,Monroe - D1,0,0,3,3
Orange,Family Court Judge,,Maria Patrizio,GRE,Monroe - D2,1,0,2,3
Orange,Family Court Judge,,Maria Patrizio,GRE,Monroe - D3,0,0,2,2
Orange,Family Court Judge,,Maria Patrizio,GRE,Monroe - D4,3,0,3,6
Orange,Family Court Judge,,Maria Patrizio,GRE,Monroe - D5,0,0,4,4
Orange,Family Court Judge,,Maria Patrizio,GRE,Monroe - D6,0,0,0,0
Orange,Family Court Judge,,Maria Patrizio,GRE,Monroe - D7,0,0,3,3
Orange,Family Court Judge,,Maria Patrizio,GRE,Monroe - D8,0,0,0,0
Orange,Family Court Judge,,Maria Patrizio,GRE,Monroe - D9,0,0,0,0
Orange,Family Court Judge,,Maria Patrizio,GRE,Monroe - D10,1,0,4,5
Orange,Family Court Judge,,Maria Patrizio,GRE,Monroe - D11,1,0,7,8
Orange,Family Court Judge,,Maria Patrizio,GRE,Monroe - D12,2,0,0,2
Orange,Family Court Judge,,Maria Patrizio,GRE,Monroe - D13,0,0,3,3
Orange,Family Court Judge,,Maria Patrizio,GRE,Monroe - D14,2,0,3,5
Orange,Family Court Judge,,Maria Patrizio,GRE,Monroe - D15,4,0,1,5
Orange,Family Court Judge,,Maria Patrizio,GRE,Monroe - D16,0,0,1,1
Orange,Family Court Judge,,Maria Patrizio,GRE,Monroe - D17,1,0,1,2
Orange,Family Court Judge,,Maria Patrizio,GRE,Monroe - D18,0,0,1,1
Orange,Family Court Judge,,Maria Patrizio,GRE,Monroe - D19,0,0,2,2
Orange,Family Court Judge,,Maria Patrizio,GRE,Monroe - D20,0,0,0,0
Orange,Family Court Judge,,Maria Patrizio,GRE,Monroe - D21,0,0,0,0
Orange,Family Court Judge,,Maria Patrizio,GRE,Palm Tree - D1,0,0,0,0
Orange,Family Court Judge,,Maria Patrizio,GRE,Palm Tree - D2,0,0,0,0
Orange,Family Court Judge,,Maria Patrizio,GRE,Palm Tree - D3,0,0,0,0
Orange,Family Court Judge,,Maria Patrizio,GRE,Palm Tree - D4,0,0,0,0
Orange,Family Court Judge,,Maria Patrizio,GRE,Palm Tree - D5,0,0,0,0
Orange,Family Court Judge,,Maria Patrizio,GRE,Palm Tree - D6,0,0,0,0
Orange,Family Court Judge,,Maria Patrizio,GRE,Palm Tree - D7,0,0,0,0
Orange,Family Court Judge,,Maria Patrizio,GRE,Palm Tree - D8,0,0,0,0
Orange,Family Court Judge,,Maria Patrizio,GRE,Palm Tree - D9,0,0,0,0
Orange,Family Court Judge,,Maria Patrizio,GRE,Palm Tree - D10,0,0,0,0
Orange,Family Court Judge,,Maria Patrizio,GRE,Palm Tree - D11,0,0,0,0
Orange,Family Court Judge,,Maria Patrizio,GRE,Palm Tree - D12,0,0,1,1
Orange,Family Court Judge,,Maria Patrizio,GRE,Palm Tree - D13,0,0,0,0
Orange,Family Court Judge,,Maria Patrizio,GRE,Palm Tree - D14,0,0,0,0
Orange,Family Court Judge,,Maria Patrizio,GRE,Palm Tree - D15,0,0,0,0
Orange,Family Court Judge,,Maria Patrizio,GRE,Palm Tree - D16,0,0,0,0
Orange,Family Court Judge,,Maria Patrizio,GRE,Palm Tree - D17,0,0,0,0
Orange,Family Court Judge,,Maria Patrizio,GRE,Palm Tree - D18,0,0,0,0
Orange,Family Court Judge,,Maria Patrizio,GRE,Palm Tree - D19,0,0,0,0
Orange,Family Court Judge,,Maria Patrizio,GRE,Montgomery - D1,0,0,4,4
Orange,Family Court Judge,,Maria Patrizio,GRE,Montgomery - D2,1,0,1,2
Orange,Family Court Judge,,Maria Patrizio,GRE,Montgomery - D3,1,0,3,4
Orange,Family Court Judge,,Maria Patrizio,GRE,Montgomery - D4,2,0,1,3
Orange,Family Court Judge,,Maria Patrizio,GRE,Montgomery - D5,0,0,3,3
Orange,Family Court Judge,,Maria Patrizio,GRE,Montgomery - D6,2,0,5,7
Orange,Family Court Judge,,Maria Patrizio,GRE,Montgomery - D7,0,0,4,4
Orange,Family Court Judge,,Maria Patrizio,GRE,Montgomery - D8,1,0,3,4
Orange,Family Court Judge,,Maria Patrizio,GRE,Montgomery - D9,0,0,4,4
Orange,Family Court Judge,,Maria Patrizio,GRE,Montgomery - D10,0,0,1,1
Orange,Family Court Judge,,Maria Patrizio,GRE,Montgomery - D11,0,0,2,2
Orange,Family Court Judge,,Maria Patrizio,GRE,Montgomery - D12,0,0,1,1
Orange,Family Court Judge,,Maria Patrizio,GRE,Montgomery - D13,0,0,4,4
Orange,Family Court Judge,,Maria Patrizio,GRE,Montgomery - D14,0,0,2,2
Orange,Family Court Judge,,Maria Patrizio,GRE,Montgomery - D15,1,0,4,5
Orange,Family Court Judge,,Maria Patrizio,GRE,Montgomery - D16,2,0,2,4
Orange,Family Court Judge,,Maria Patrizio,GRE,Montgomery - D17,2,0,3,5
Orange,Family Court Judge,,Maria Patrizio,GRE,Montgomery - D18,0,0,2,2
Orange,Family Court Judge,,Maria Patrizio,GRE,Mount Hope - D1,0,0,3,3
Orange,Family Court Judge,,Maria Patrizio,GRE,Mount Hope - D2,0,0,3,3
Orange,Family Court Judge,,Maria Patrizio,GRE,Mount Hope - D3,1,0,1,2
Orange,Family Court Judge,,Maria Patrizio,GRE,Mount Hope - D4,1,0,4,5
Orange,Family Court Judge,,Maria Patrizio,GRE,New Windsor - D1,3,0,1,4
Orange,Family Court Judge,,Maria Patrizio,GRE,New Windsor - D2,0,0,0,0
Orange,Family Court Judge,,Maria Patrizio,GRE,New Windsor - D3,1,0,1,2
Orange,Family Court Judge,,Maria Patrizio,GRE,New Windsor - D4,1,0,2,3
Orange,Family Court Judge,,Maria Patrizio,GRE,New Windsor - D5,3,0,3,6
Orange,Family Court Judge,,Maria Patrizio,GRE,New Windsor - D6,0,0,1,1
Orange,Family Court Judge,,Maria Patrizio,GRE,New Windsor - D7,0,0,4,4
Orange,Family Court Judge,,Maria Patrizio,GRE,New Windsor - D8,0,0,2,2
Orange,Family Court Judge,,Maria Patrizio,GRE,New Windsor - D9,0,0,3,3
Orange,Family Court Judge,,Maria Patrizio,GRE,New Windsor - D10,0,0,2,2
Orange,Family Court Judge,,Maria Patrizio,GRE,New Windsor - D11,0,0,1,1
Orange,Family Court Judge,,Maria Patrizio,GRE,New Windsor - D12,0,0,0,0
Orange,Family Court Judge,,Maria Patrizio,GRE,New Windsor - D13,1,0,1,2
Orange,Family Court Judge,,Maria Patrizio,GRE,New Windsor - D14,2,0,0,2
Orange,Family Court Judge,,Maria Patrizio,GRE,New Windsor - D15,1,0,1,2
Orange,Family Court Judge,,Maria Patrizio,GRE,New Windsor - D16,1,0,2,3
Orange,Family Court Judge,,Maria Patrizio,GRE,New Windsor - D17,0,0,1,1
Orange,Family Court Judge,,Maria Patrizio,GRE,New Windsor - D18,1,0,1,2
Orange,Family Court Judge,,Maria Patrizio,GRE,New Windsor - D19,4,0,4,8
Orange,Family Court Judge,,Maria Patrizio,GRE,New Windsor - D20,3,0,0,3
Orange,Family Court Judge,,Maria Patrizio,GRE,New Windsor - D21,0,0,1,1
Orange,Family Court Judge,,Maria Patrizio,GRE,New Windsor - D22,0,0,0,0
Orange,Family Court Judge,,Maria Patrizio,GRE,Newburgh Town - D1,1,0,0,1
Orange,Family Court Judge,,Maria Patrizio,GRE,Newburgh Town - D2,1,0,1,2
Orange,Family Court Judge,,Maria Patrizio,GRE,Newburgh Town - D3,1,0,1,2
Orange,Family Court Judge,,Maria Patrizio,GRE,Newburgh Town - D4,0,0,4,4
Orange,Family Court Judge,,Maria Patrizio,GRE,Newburgh Town - D5,0,0,2,2
Orange,Family Court Judge,,Maria Patrizio,GRE,Newburgh Town - D6,0,0,0,0
Orange,Family Court Judge,,Maria Patrizio,GRE,Newburgh Town - D7,0,0,1,1
Orange,Family Court Judge,,Maria Patrizio,GRE,Newburgh Town - D8,0,0,3,3
Orange,Family Court Judge,,Maria Patrizio,GRE,Newburgh Town - D9,1,0,3,4
Orange,Family Court Judge,,Maria Patrizio,GRE,Newburgh Town - D10,0,0,3,3
Orange,Family Court Judge,,Maria Patrizio,GRE,Newburgh Town - D11,1,0,7,8
Orange,Family Court Judge,,Maria Patrizio,GRE,Newburgh Town - D12,2,0,2,4
Orange,Family Court Judge,,Maria Patrizio,GRE,Newburgh Town - D13,0,0,2,2
Orange,Family Court Judge,,Maria Patrizio,GRE,Newburgh Town - D14,2,0,3,5
Orange,Family Court Judge,,Maria Patrizio,GRE,Newburgh Town - D15,1,0,5,6
Orange,Family Court Judge,,Maria Patrizio,GRE,Newburgh Town - D16,3,0,4,7
Orange,Family Court Judge,,Maria Patrizio,GRE,Newburgh Town - D17,1,0,1,2
Orange,Family Court Judge,,Maria Patrizio,GRE,Newburgh Town - D18,0,0,5,5
Orange,Family Court Judge,,Maria Patrizio,GRE,Newburgh Town - D19,4,0,4,8
Orange,Family Court Judge,,Maria Patrizio,GRE,Newburgh Town - D20,0,0,3,3
Orange,Family Court Judge,,Maria Patrizio,GRE,Newburgh Town - D21,0,0,1,1
Orange,Family Court Judge,,Maria Patrizio,GRE,Newburgh Town - D22,0,0,1,1
Orange,Family Court Judge,,Maria Patrizio,GRE,Newburgh Town - D23,1,0,1,2
Orange,Family Court Judge,,Maria Patrizio,GRE,Newburgh Town - D24,0,0,1,1
Orange,Family Court Judge,,Maria Patrizio,GRE,Newburgh Town - D25,0,0,3,3
Orange,Family Court Judge,,Maria Patrizio,GRE,Newburgh Town - D26,1,0,1,2
Orange,Family Court Judge,,Maria Patrizio,GRE,Newburgh Town - D27,0,0,2,2
Orange,Family Court Judge,,Maria Patrizio,GRE,Tuxedo - D1,1,0,2,3
Orange,Family Court Judge,,Maria Patrizio,GRE,Tuxedo - D2,0,0,4,4
Orange,Family Court Judge,,Maria Patrizio,GRE,Tuxedo - D3,0,0,4,4
Orange,Family Court Judge,,Maria Patrizio,GRE,Tuxedo - D4,0,0,1,1
Orange,Family Court Judge,,Maria Patrizio,GRE,Wallkill - W1 - D1,2,0,2,4
Orange,Family Court Judge,,Maria Patrizio,GRE,Wallkill - W1 - D2,0,0,5,5
Orange,Family Court Judge,,Maria Patrizio,GRE,Wallkill - W1 - D3,0,0,0,0
Orange,Family Court Judge,,Maria Patrizio,GRE,Wallkill - W1 - D4,0,0,0,0
Orange,Family Court Judge,,Maria Patrizio,GRE,Wallkill - W1 - D5,0,0,1,1
Orange,Family Court Judge,,Maria Patrizio,GRE,Wallkill - W1 - D6,3,0,4,7
Orange,Family Court Judge,,Maria Patrizio,GRE,Wallkill - W1 - D7,0,0,4,4
Orange,Family Court Judge,,Maria Patrizio,GRE,Wallkill - W2 - D1,1,0,2,3
Orange,Family Court Judge,,Maria Patrizio,GRE,Wallkill - W2 - D2,0,0,3,3
Orange,Family Court Judge,,Maria Patrizio,GRE,Wallkill - W2 - D3,0,0,1,1
Orange,Family Court Judge,,Maria Patrizio,GRE,Wallkill - W2 - D4,0,0,2,2
Orange,Family Court Judge,,Maria Patrizio,GRE,Wallkill - W2 - D5,1,0,1,2
Orange,Family Court Judge,,Maria Patrizio,GRE,Wallkill - W2 - D6,1,0,3,4
Orange,Family Court Judge,,Maria Patrizio,GRE,Wallkill - W2 - D7,1,0,1,2
Orange,Family Court Judge,,Maria Patrizio,GRE,Wallkill - W3 - D1,0,0,0,0
Orange,Family Court Judge,,Maria Patrizio,GRE,Wallkill - W3 - D2,1,0,2,3
Orange,Family Court Judge,,Maria Patrizio,GRE,Wallkill - W3 - D3,1,0,2,3
Orange,Family Court Judge,,Maria Patrizio,GRE,Wallkill - W3 - D4,0,0,1,1
Orange,Family Court Judge,,Maria Patrizio,GRE,Wallkill - W3 - D5,0,0,0,0
Orange,Family Court Judge,,Maria Patrizio,GRE,Wallkill - W3 - D6,0,0,3,3
Orange,Family Court Judge,,Maria Patrizio,GRE,Wallkill - W3 - D7,0,0,2,2
Orange,Family Court Judge,,Maria Patrizio,GRE,Wallkill - W4 - D1,2,0,4,6
Orange,Family Court Judge,,Maria Patrizio,GRE,Wallkill - W4 - D2,0,0,0,0
Orange,Family Court Judge,,Maria Patrizio,GRE,Wallkill - W4 - D3,1,0,2,3
Orange,Family Court Judge,,Maria Patrizio,GRE,Wallkill - W4 - D4,1,0,2,3
Orange,Family Court Judge,,Maria Patrizio,GRE,Wallkill - W4 - D5,2,0,0,2
Orange,Family Court Judge,,Maria Patrizio,GRE,Warwick - D1,1,0,3,4
Orange,Family Court Judge,,Maria Patrizio,GRE,Warwick - D2,0,0,2,2
Orange,Family Court Judge,,Maria Patrizio,GRE,Warwick - D3,0,0,2,2
Orange,Family Court Judge,,Maria Patrizio,GRE,Warwick - D4,2,0,1,3
Orange,Family Court Judge,,Maria Patrizio,GRE,Warwick - D5,1,0,2,3
Orange,Family Court Judge,,Maria Patrizio,GRE,Warwick - D6,2,0,0,2
Orange,Family Court Judge,,Maria Patrizio,GRE,Warwick - D7,2,0,1,3
Orange,Family Court Judge,,Maria Patrizio,GRE,Warwick - D8,1,0,4,5
Orange,Family Court Judge,,Maria Patrizio,GRE,Warwick - D9,1,0,5,6
Orange,Family Court Judge,,Maria Patrizio,GRE,Warwick - D10,2,0,6,8
Orange,Family Court Judge,,Maria Patrizio,GRE,Warwick - D11,0,0,4,4
Orange,Family Court Judge,,Maria Patrizio,GRE,Warwick - D12,0,0,2,2
Orange,Family Court Judge,,Maria Patrizio,GRE,Warwick - D13,0,0,0,0
Orange,Family Court Judge,,Maria Patrizio,GRE,Warwick - D14,0,0,4,4
Orange,Family Court Judge,,Maria Patrizio,GRE,Warwick - D15,1,0,0,1
Orange,Family Court Judge,,Maria Patrizio,GRE,Warwick - D16,1,0,5,6
Orange,Family Court Judge,,Maria Patrizio,GRE,Warwick - D17,0,0,3,3
Orange,Family Court Judge,,Maria Patrizio,GRE,Warwick - D18,0,0,1,1
Orange,Family Court Judge,,Maria Patrizio,GRE,Warwick - D19,0,0,3,3
Orange,Family Court Judge,,Maria Patrizio,GRE,Warwick - D20,0,0,1,1
Orange,Family Court Judge,,Maria Patrizio,GRE,Warwick - D21,1,0,2,3
Orange,Family Court Judge,,Maria Patrizio,GRE,Warwick - D22,0,0,4,4
Orange,Family Court Judge,,Maria Patrizio,GRE,Warwick - D23,2,0,4,6
Orange,Family Court Judge,,Maria Patrizio,GRE,Warwick - D24,3,0,1,4
Orange,Family Court Judge,,Maria Patrizio,GRE,Warwick - D25,1,0,2,3
Orange,Family Court Judge,,Maria Patrizio,GRE,Warwick - D26,1,0,3,4
Orange,Family Court Judge,,Maria Patrizio,GRE,Warwick - D27,2,0,4,6
Orange,Family Court Judge,,Maria Patrizio,GRE,Warwick - D28,1,0,4,5
Orange,Family Court Judge,,Maria Patrizio,GRE,Warwick - D29,0,0,3,3
Orange,Family Court Judge,,Maria Patrizio,GRE,Warwick - D30,2,0,1,3
Orange,Family Court Judge,,Maria Patrizio,GRE,Warwick - D31,1,0,0,1
Orange,Family Court Judge,,Maria Patrizio,GRE,Wawayanda - D1,1,0,2,3
Orange,Family Court Judge,,Maria Patrizio,GRE,Wawayanda - D2,1,0,5,6
Orange,Family Court Judge,,Maria Patrizio,GRE,Wawayanda - D3,1,0,3,4
Orange,Family Court Judge,,Maria Patrizio,GRE,Wawayanda - D4,0,0,1,1
Orange,Family Court Judge,,Maria Patrizio,GRE,Wawayanda - D5,1,0,1,2
Orange,Family Court Judge,,Maria Patrizio,GRE,Wawayanda - D6,0,0,5,5
Orange,Family Court Judge,,Maria Patrizio,GRE,Woodbury - D1,0,0,2,2
Orange,Family Court Judge,,Maria Patrizio,GRE,Woodbury - D2,3,0,2,5
Orange,Family Court Judge,,Maria Patrizio,GRE,Woodbury - D3,3,0,4,7
Orange,Family Court Judge,,Maria Patrizio,GRE,Woodbury - D4,0,0,2,2
Orange,Family Court Judge,,Maria Patrizio,GRE,Woodbury - D5,0,0,1,1
Orange,Family Court Judge,,Maria Patrizio,GRE,Woodbury - D6,0,0,3,3
Orange,Family Court Judge,,Maria Patrizio,GRE,Woodbury - D7,4,0,2,6
Orange,Family Court Judge,,Maria Patrizio,GRE,Woodbury - D8,1,0,1,2
Orange,Family Court Judge,,Maria Patrizio,GRE,Woodbury - D9,0,0,0,0
Orange,Family Court Judge,,Maria Patrizio,GRE,Woodbury - D10,2,0,3,5
Orange,Family Court Judge,,Carol S. Klein,LBN,Middletown - W1 - D1,1,0,1,2
Orange,Family Court Judge,,Carol S. Klein,LBN,Middletown - W1 - D2,0,0,0,0
Orange,Family Court Judge,,Carol S. Klein,LBN,Middletown - W1 - D3,0,0,2,2
Orange,Family Court Judge,,Carol S. Klein,LBN,Middletown - W1 - D4,0,0,0,0
Orange,Family Court Judge,,Carol S. Klein,LBN,Middletown - W1 - D5,0,0,0,0
Orange,Family Court Judge,,Carol S. Klein,LBN,Middletown - W1 - D6,1,0,0,1
Orange,Family Court Judge,,Carol S. Klein,LBN,Middletown - W2 - D1,1,0,1,2
Orange,Family Court Judge,,Carol S. Klein,LBN,Middletown - W2 - D2,0,0,0,0
Orange,Family Court Judge,,Carol S. Klein,LBN,Middletown - W2 - D3,0,0,1,1
Orange,Family Court Judge,,Carol S. Klein,LBN,Middletown - W2 - D4,0,0,0,0
Orange,Family Court Judge,,Carol S. Klein,LBN,Middletown - W2 - D5,0,0,2,2
