county,precinct,office,district,candidate,party,votes,election_day,early_voting,absentee
Delaware,KR 2,State Senate,51,Write-ins,,0,0,0,0
Delaware,MA 1,State Senate,51,Write-ins,,0,0,0,0
Delaware,ME 1,State Senate,51,Write-ins,,0,0,0,0
Delaware,ME 2,State Senate,51,Write-ins,,1,1,0,0
Delaware,MI 1,State Senate,51,Write-ins,,0,0,0,0
Delaware,MI 2,State Senate,51,Write-ins,,0,0,0,0
Delaware,MI 3,State Senate,51,Write-ins,,0,0,0,0
Delaware,MI 4,State Senate,51,Write-ins,,0,0,0,0
Delaware,MI 5,State Senate,51,Write-ins,,0,0,0,0
Delaware,RX 1,State Senate,51,Write-ins,,0,0,0,0
Delaware,RX 2,State Senate,51,Write-ins,,0,0,0,0
Delaware,RX 3,State Senate,51,Write-ins,,1,0,0,1
Delaware,RX 4,State Senate,51,Write-ins,,0,0,0,0
Delaware,SD 1,State Senate,51,Write-ins,,0,0,0,0
Delaware,SD 2,State Senate,51,Write-ins,,0,0,0,0
Delaware,SD 3,State Senate,51,Write-ins,,1,1,0,0
Delaware,SD 4,State Senate,51,Write-ins,,0,0,0,0
Delaware,SD 5,State Senate,51,Write-ins,,0,0,0,0
Delaware,SD 6,State Senate,51,Write-ins,,0,0,0,0
Delaware,SD 7,State Senate,51,Write-ins,,0,0,0,0
Delaware,ST 1,State Senate,51,Write-ins,,0,0,0,0
Delaware,ST 2,State Senate,51,Write-ins,,0,0,0,0
Delaware,TM 1,State Senate,51,Write-ins,,0,0,0,0
Delaware,WL 1,State Senate,51,Write-ins,,0,0,0,0
Delaware,WL 2,State Senate,51,Write-ins,,2,2,0,0
Delaware,WL 3,State Senate,51,Write-ins,,0,0,0,0
Delaware,WL 4,State Senate,51,Write-ins,,0,0,0,0
Delaware,WL 5,State Senate,51,Write-ins,,0,0,0,0
Delaware,AN 1,State Assembly,101,Matthew Mackey,DEM,210,122,49,39
Delaware,AN 2,State Assembly,101,Matthew Mackey,DEM,87,54,19,14
Delaware,FR 1,State Assembly,101,Matthew Mackey,DEM,94,72,14,8
Delaware,FR 2,State Assembly,101,Matthew Mackey,DEM,113,66,24,23
Delaware,FR 3,State Assembly,101,Matthew Mackey,DEM,153,120,14,19
Delaware,HM 1,State Assembly,101,Matthew Mackey,DEM,184,119,49,16
Delaware,AN 1,State Assembly,101,Brian M. Maher,REP,205,170,18,17
Delaware,AN 2,State Assembly,101,Brian M. Maher,REP,111,98,2,11
Delaware,FR 1,State Assembly,101,Brian M. Maher,REP,217,194,10,13
Delaware,FR 2,State Assembly,101,Brian M. Maher,REP,148,127,9,12
Delaware,FR 3,State Assembly,101,Brian M. Maher,REP,268,235,17,16
Delaware,HM 1,State Assembly,101,Brian M. Maher,REP,350,297,24,29
Delaware,AN 1,State Assembly,101,Brian M. Maher,CON,24,22,2,0
Delaware,AN 2,State Assembly,101,Brian M. Maher,CON,9,5,3,1
Delaware,FR 1,State Assembly,101,Brian M. Maher,CON,20,17,2,1
Delaware,FR 2,State Assembly,101,Brian M. Maher,CON,17,15,0,2
Delaware,FR 3,State Assembly,101,Brian M. Maher,CON,28,26,1,1
Delaware,HM 1,State Assembly,101,Brian M. Maher,CON,36,34,2,0
Delaware,AN 1,State Assembly,101,Matthew Mackey,WOR,24,11,6,7
Delaware,AN 2,State Assembly,101,Matthew Mackey,WOR,11,4,3,4
Delaware,FR 1,State Assembly,101,Matthew Mackey,WOR,4,1,2,1
Delaware,FR 2,State Assembly,101,Matthew Mackey,WOR,18,13,1,4
Delaware,FR 3,State Assembly,101,Matthew Mackey,WOR,21,12,4,5
Delaware,HM 1,State Assembly,101,Matthew Mackey,WOR,25,18,5,2
Delaware,AN 1,State Assembly,101,Under Votes,,7,6,0,1
Delaware,AN 2,State Assembly,101,Under Votes,,9,6,1,2
Delaware,FR 1,State Assembly,101,Under Votes,,15,10,2,3
Delaware,FR 2,State Assembly,101,Under Votes,,10,9,0,1
Delaware,FR 3,State Assembly,101,Under Votes,,10,10,0,0
Delaware,HM 1,State Assembly,101,Under Votes,,8,7,1,0
Delaware,AN 1,State Assembly,101,Over Votes,,0,0,0,0
Delaware,AN 2,State Assembly,101,Over Votes,,0,0,0,0
Delaware,FR 1,State Assembly,101,Over Votes,,0,0,0,0
Delaware,FR 2,State Assembly,101,Over Votes,,0,0,0,0
Delaware,FR 3,State Assembly,101,Over Votes,,0,0,0,0
Delaware,HM 1,State Assembly,101,Over Votes,,0,0,0,0
Delaware,AN 1,State Assembly,101,Write-ins,,0,0,0,0
Delaware,AN 2,State Assembly,101,Write-ins,,0,0,0,0
Delaware,FR 1,State Assembly,101,Write-ins,,0,0,0,0
Delaware,FR 2,State Assembly,101,Write-ins,,0,0,0,0
Delaware,FR 3,State Assembly,101,Write-ins,,0,0,0,0
Delaware,HM 1,State Assembly,101,Write-ins,,0,0,0,0
Delaware,BV 1,State Assembly,102,Nicholas S. Chase,DEM,217,125,52,40
Delaware,DA 1,State Assembly,102,Nicholas S. Chase,DEM,80,71,5,4
Delaware,DA 2,State Assembly,102,Nicholas S. Chase,DEM,207,154,23,30
Delaware,DL 1,State Assembly,102,Nicholas S. Chase,DEM,189,92,74,23
Delaware,DL 2,State Assembly,102,Nicholas S. Chase,DEM,151,63,66,22
Delaware,DL 3,State Assembly,102,Nicholas S. Chase,DEM,150,72,54,24
Delaware,DL 4,State Assembly,102,Nicholas S. Chase,DEM,172,68,79,25
Delaware,HR 1,State Assembly,102,Nicholas S. Chase,DEM,190,128,27,35
Delaware,KR 1,State Assembly,102,Nicholas S. Chase,DEM,117,75,30,12
Delaware,KR 2,State Assembly,102,Nicholas S. Chase,DEM,117,65,35,17
Delaware,ME 1,State Assembly,102,Nicholas S. Chase,DEM,116,54,40,22
Delaware,ME 2,State Assembly,102,Nicholas S. Chase,DEM,159,117,31,11
Delaware,MI 1,State Assembly,102,Nicholas S. Chase,DEM,175,118,19,38
Delaware,MI 2,State Assembly,102,Nicholas S. Chase,DEM,237,155,53,29
Delaware,MI 3,State Assembly,102,Nicholas S. Chase,DEM,112,71,20,21
Delaware,MI 4,State Assembly,102,Nicholas S. Chase,DEM,87,55,18,14
Delaware,MI 5,State Assembly,102,Nicholas S. Chase,DEM,83,65,5,13
Delaware,RX 1,State Assembly,102,Nicholas S. Chase,DEM,54,38,5,11
Delaware,RX 2,State Assembly,102,Nicholas S. Chase,DEM,103,63,16,24
Delaware,RX 3,State Assembly,102,Nicholas S. Chase,DEM,173,123,24,26
Delaware,RX 4,State Assembly,102,Nicholas S. Chase,DEM,108,75,8,25
Delaware,ST 1,State Assembly,102,Nicholas S. Chase,DEM,155,111,27,17
Delaware,ST 2,State Assembly,102,Nicholas S. Chase,DEM,102,68,14,20
Delaware,BV 1,State Assembly,102,Christopher Tague,REP,174,150,14,10
Delaware,DA 1,State Assembly,102,Christopher Tague,REP,248,231,4,13
Delaware,DA 2,State Assembly,102,Christopher Tague,REP,369,334,11,24
Delaware,DL 1,State Assembly,102,Christopher Tague,REP,218,180,25,13
Delaware,DL 2,State Assembly,102,Christopher Tague,REP,165,128,31,6
Delaware,DL 3,State Assembly,102,Christopher Tague,REP,176,136,28,12
Delaware,DL 4,State Assembly,102,Christopher Tague,REP,113,83,22,8
Delaware,HR 1,State Assembly,102,Christopher Tague,REP,390,346,21,23
Delaware,KR 1,State Assembly,102,Christopher Tague,REP,224,194,16,14
Delaware,KR 2,State Assembly,102,Christopher Tague,REP,209,191,9,9
Delaware,ME 1,State Assembly,102,Christopher Tague,REP,142,103,25,14
Delaware,ME 2,State Assembly,102,Christopher Tague,REP,290,266,14,10
Delaware,MI 1,State Assembly,102,Christopher Tague,REP,246,164,9,73
Delaware,MI 2,State Assembly,102,Christopher Tague,REP,189,167,14,8
Delaware,MI 3,State Assembly,102,Christopher Tague,REP,141,117,13,11
Delaware,MI 4,State Assembly,102,Christopher Tague,REP,72,66,4,2
Delaware,MI 5,State Assembly,102,Christopher Tague,REP,141,127,5,9
Delaware,RX 1,State Assembly,102,Christopher Tague,REP,263,246,4,13
Delaware,RX 2,State Assembly,102,Christopher Tague,REP,95,82,6,7
Delaware,RX 3,State Assembly,102,Christopher Tague,REP,147,134,4,9
Delaware,RX 4,State Assembly,102,Christopher Tague,REP,148,129,3,16
Delaware,ST 1,State Assembly,102,Christopher Tague,REP,280,244,16,20
Delaware,ST 2,State Assembly,102,Christopher Tague,REP,193,166,7,20
Delaware,BV 1,State Assembly,102,Christopher Tague,CON,16,12,2,2
Delaware,DA 1,State Assembly,102,Christopher Tague,CON,43,40,1,2
Delaware,DA 2,State Assembly,102,Christopher Tague,CON,33,31,1,1
Delaware,DL 1,State Assembly,102,Christopher Tague,CON,22,19,2,1
Delaware,DL 2,State Assembly,102,Christopher Tague,CON,16,15,1,0
Delaware,DL 3,State Assembly,102,Christopher Tague,CON,28,18,5,5
Delaware,DL 4,State Assembly,102,Christopher Tague,CON,13,9,1,3
Delaware,HR 1,State Assembly,102,Christopher Tague,CON,53,50,1,2
Delaware,KR 1,State Assembly,102,Christopher Tague,CON,28,23,3,2
Delaware,KR 2,State Assembly,102,Christopher Tague,CON,22,16,2,4
Delaware,ME 1,State Assembly,102,Christopher Tague,CON,35,26,9,0
Delaware,ME 2,State Assembly,102,Christopher Tague,CON,20,19,1,0
Delaware,MI 1,State Assembly,102,Christopher Tague,CON,34,30,1,3
Delaware,MI 2,State Assembly,102,Christopher Tague,CON,17,15,1,1
Delaware,MI 3,State Assembly,102,Christopher Tague,CON,18,15,2,1
Delaware,MI 4,State Assembly,102,Christopher Tague,CON,6,5,1,0
Delaware,MI 5,State Assembly,102,Christopher Tague,CON,9,8,0,1
Delaware,RX 1,State Assembly,102,Christopher Tague,CON,41,37,1,3
Delaware,RX 2,State Assembly,102,Christopher Tague,CON,10,9,0,1
Delaware,RX 3,State Assembly,102,Christopher Tague,CON,16,15,1,0
Delaware,RX 4,State Assembly,102,Christopher Tague,CON,14,12,0,2
Delaware,ST 1,State Assembly,102,Christopher Tague,CON,40,36,0,4
Delaware,ST 2,State Assembly,102,Christopher Tague,CON,24,22,2,0
Delaware,BV 1,State Assembly,102,Under Votes,,21,18,3,0
Delaware,DA 1,State Assembly,102,Under Votes,,11,11,0,0
Delaware,DA 2,State Assembly,102,Under Votes,,13,10,1,2
Delaware,DL 1,State Assembly,102,Under Votes,,16,13,3,0
Delaware,DL 2,State Assembly,102,Under Votes,,14,9,4,1
Delaware,DL 3,State Assembly,102,Under Votes,,11,4,4,3
Delaware,DL 4,State Assembly,102,Under Votes,,5,2,2,1
Delaware,HR 1,State Assembly,102,Under Votes,,11,8,1,2
Delaware,KR 1,State Assembly,102,Under Votes,,10,5,3,2
Delaware,KR 2,State Assembly,102,Under Votes,,11,8,1,2
Delaware,ME 1,State Assembly,102,Under Votes,,4,3,1,0
Delaware,ME 2,State Assembly,102,Under Votes,,11,9,1,1
Delaware,MI 1,State Assembly,102,Under Votes,,11,11,0,0
Delaware,MI 2,State Assembly,102,Under Votes,,12,12,0,0
Delaware,MI 3,State Assembly,102,Under Votes,,2,1,0,1
Delaware,MI 4,State Assembly,102,Under Votes,,2,2,0,0
Delaware,MI 5,State Assembly,102,Under Votes,,3,3,0,0
Delaware,RX 1,State Assembly,102,Under Votes,,2,2,0,0
Delaware,RX 2,State Assembly,102,Under Votes,,3,3,0,0
Delaware,RX 3,State Assembly,102,Under Votes,,3,3,0,0
Delaware,RX 4,State Assembly,102,Under Votes,,5,5,0,0
Delaware,ST 1,State Assembly,102,Under Votes,,5,5,0,0
Delaware,ST 2,State Assembly,102,Under Votes,,6,5,0,1
Delaware,BV 1,State Assembly,102,Over Votes,,0,0,0,0
Delaware,DA 1,State Assembly,102,Over Votes,,0,0,0,0
Delaware,DA 2,State Assembly,102,Over Votes,,0,0,0,0
Delaware,DL 1,State Assembly,102,Over Votes,,0,0,0,0
Delaware,DL 2,State Assembly,102,Over Votes,,0,0,0,0
Delaware,DL 3,State Assembly,102,Over Votes,,0,0,0,0
Delaware,DL 4,State Assembly,102,Over Votes,,0,0,0,0
Delaware,HR 1,State Assembly,102,Over Votes,,0,0,0,0
Delaware,KR 1,State Assembly,102,Over Votes,,0,0,0,0
Delaware,KR 2,State Assembly,102,Over Votes,,0,0,0,0
Delaware,ME 1,State Assembly,102,Over Votes,,0,0,0,0
Delaware,ME 2,State Assembly,102,Over Votes,,0,0,0,0
Delaware,MI 1,State Assembly,102,Over Votes,,0,0,0,0
Delaware,MI 2,State Assembly,102,Over Votes,,0,0,0,0
Delaware,MI 3,State Assembly,102,Over Votes,,0,0,0,0
Delaware,MI 4,State Assembly,102,Over Votes,,0,0,0,0
Delaware,MI 5,State Assembly,102,Over Votes,,0,0,0,0
Delaware,RX 1,State Assembly,102,Over Votes,,0,0,0,0
Delaware,RX 2,State Assembly,102,Over Votes,,0,0,0,0
Delaware,RX 3,State Assembly,102,Over Votes,,0,0,0,0
Delaware,RX 4,State Assembly,102,Over Votes,,0,0,0,0
Delaware,ST 1,State Assembly,102,Over Votes,,0,0,0,0
Delaware,ST 2,State Assembly,102,Over Votes,,0,0,0,0
Delaware,BV 1,State Assembly,102,Write-ins,,0,0,0,0
Delaware,DA 1,State Assembly,102,Write-ins,,0,0,0,0
Delaware,DA 2,State Assembly,102,Write-ins,,0,0,0,0
Delaware,DL 1,State Assembly,102,Write-ins,,0,0,0,0
Delaware,DL 2,State Assembly,102,Write-ins,,0,0,0,0
Delaware,DL 3,State Assembly,102,Write-ins,,0,0,0,0
Delaware,DL 4,State Assembly,102,Write-ins,,0,0,0,0
Delaware,HR 1,State Assembly,102,Write-ins,,0,0,0,0
Delaware,KR 1,State Assembly,102,Write-ins,,0,0,0,0
Delaware,KR 2,State Assembly,102,Write-ins,,0,0,0,0
Delaware,ME 1,State Assembly,102,Write-ins,,0,0,0,0
Delaware,ME 2,State Assembly,102,Write-ins,,0,0,0,0
Delaware,MI 1,State Assembly,102,Write-ins,,0,0,0,0
Delaware,MI 2,State Assembly,102,Write-ins,,0,0,0,0
Delaware,MI 3,State Assembly,102,Write-ins,,0,0,0,0
Delaware,MI 4,State Assembly,102,Write-ins,,0,0,0,0
Delaware,MI 5,State Assembly,102,Write-ins,,0,0,0,0
Delaware,RX 1,State Assembly,102,Write-ins,,0,0,0,0
Delaware,RX 2,State Assembly,102,Write-ins,,0,0,0,0
Delaware,RX 3,State Assembly,102,Write-ins,,1,0,0,1
Delaware,RX 4,State Assembly,102,Write-ins,,0,0,0,0
Delaware,ST 1,State Assembly,102,Write-ins,,0,0,0,0
Delaware,ST 2,State Assembly,102,Write-ins,,0,0,0,0
Delaware,CO 1,State Assembly,121,Joe Angelino,REP,256,234,7,15
Delaware,CO 2,State Assembly,121,Joe Angelino,REP,123,117,1,5
Delaware,CO 3,State Assembly,121,Joe Angelino,REP,93,90,1,2
Delaware,CO 4,State Assembly,121,Joe Angelino,REP,151,141,3,7
Delaware,DP 1,State Assembly,121,Joe Angelino,REP,251,235,0,16
Delaware,DP 2,State Assembly,121,Joe Angelino,REP,127,117,2,8
Delaware,HN 1,State Assembly,121,Joe Angelino,REP,137,128,2,7
Delaware,HN 2,State Assembly,121,Joe Angelino,REP,124,106,11,7
Delaware,HN 3,State Assembly,121,Joe Angelino,REP,252,232,2,18
Delaware,HN 4,State Assembly,121,Joe Angelino,REP,120,106,2,12
Delaware,HN 5,State Assembly,121,Joe Angelino,REP,112,103,3,6
Delaware,HN 6,State Assembly,121,Joe Angelino,REP,129,120,0,9
Delaware,MA 1,State Assembly,121,Joe Angelino,REP,405,379,4,22
Delaware,SD 1,State Assembly,121,Joe Angelino,REP,222,209,6,7
Delaware,SD 2,State Assembly,121,Joe Angelino,REP,158,139,7,12
Delaware,SD 3,State Assembly,121,Joe Angelino,REP,228,189,19,20
Delaware,SD 4,State Assembly,121,Joe Angelino,REP,158,141,7,10
Delaware,SD 5,State Assembly,121,Joe Angelino,REP,143,131,0,12
Delaware,SD 6,State Assembly,121,Joe Angelino,REP,232,219,3,10
Delaware,SD 7,State Assembly,121,Joe Angelino,REP,188,164,11,13
Delaware,TM 1,State Assembly,121,Joe Angelino,REP,340,311,10,19
Delaware,WL 1,State Assembly,121,Joe Angelino,REP,367,334,13,20
Delaware,WL 2,State Assembly,121,Joe Angelino,REP,229,197,14,18
Delaware,WL 3,State Assembly,121,Joe Angelino,REP,250,220,19,11
Delaware,WL 4,State Assembly,121,Joe Angelino,REP,306,279,10,17
Delaware,WL 5,State Assembly,121,Joe Angelino,REP,338,301,8,29
Delaware,CO 1,State Assembly,121,Joe Angelino,CON,22,21,0,1
Delaware,CO 2,State Assembly,121,Joe Angelino,CON,12,11,0,1
Delaware,CO 3,State Assembly,121,Joe Angelino,CON,8,7,0,1
Delaware,CO 4,State Assembly,121,Joe Angelino,CON,15,14,1,0
Delaware,DP 1,State Assembly,121,Joe Angelino,CON,20,16,0,4
Delaware,DP 2,State Assembly,121,Joe Angelino,CON,16,14,0,2
Delaware,HN 1,State Assembly,121,Joe Angelino,CON,15,14,1,0
Delaware,HN 2,State Assembly,121,Joe Angelino,CON,9,9,0,0
Delaware,HN 3,State Assembly,121,Joe Angelino,CON,18,14,1,3
Delaware,HN 4,State Assembly,121,Joe Angelino,CON,9,7,0,2
Delaware,HN 5,State Assembly,121,Joe Angelino,CON,5,4,0,1
Delaware,HN 6,State Assembly,121,Joe Angelino,CON,12,12,0,0
Delaware,MA 1,State Assembly,121,Joe Angelino,CON,29,23,4,2
Delaware,SD 1,State Assembly,121,Joe Angelino,CON,23,21,0,2
Delaware,SD 2,State Assembly,121,Joe Angelino,CON,18,17,1,0
Delaware,SD 3,State Assembly,121,Joe Angelino,CON,19,16,0,3
Delaware,SD 4,State Assembly,121,Joe Angelino,CON,20,17,2,1
Delaware,SD 5,State Assembly,121,Joe Angelino,CON,12,9,2,1
Delaware,SD 6,State Assembly,121,Joe Angelino,CON,28,24,0,4
Delaware,SD 7,State Assembly,121,Joe Angelino,CON,18,18,0,0
Delaware,TM 1,State Assembly,121,Joe Angelino,CON,34,31,2,1
Delaware,WL 1,State Assembly,121,Joe Angelino,CON,40,37,2,1
Delaware,WL 2,State Assembly,121,Joe Angelino,CON,21,17,4,0
Delaware,WL 3,State Assembly,121,Joe Angelino,CON,23,19,2,2
Delaware,WL 4,State Assembly,121,Joe Angelino,CON,33,31,0,2
Delaware,WL 5,State Assembly,121,Joe Angelino,CON,31,26,0,5
Delaware,CO 1,State Assembly,121,Omar Capra,,0,0,0,0
Delaware,CO 2,State Assembly,121,Omar Capra,,0,0,0,0
Delaware,CO 3,State Assembly,121,Omar Capra,,0,0,0,0
Delaware,CO 4,State Assembly,121,Omar Capra,,0,0,0,0
Delaware,DP 1,State Assembly,121,Omar Capra,,0,0,0,0
Delaware,DP 2,State Assembly,121,Omar Capra,,0,0,0,0
Delaware,HN 1,State Assembly,121,Omar Capra,,0,0,0,0
Delaware,HN 2,State Assembly,121,Omar Capra,,0,0,0,0
Delaware,HN 3,State Assembly,121,Omar Capra,,0,0,0,0
Delaware,HN 4,State Assembly,121,Omar Capra,,0,0,0,0
Delaware,HN 5,State Assembly,121,Omar Capra,,0,0,0,0
Delaware,HN 6,State Assembly,121,Omar Capra,,0,0,0,0
Delaware,MA 1,State Assembly,121,Omar Capra,,0,0,0,0
Delaware,SD 1,State Assembly,121,Omar Capra,,0,0,0,0
Delaware,SD 2,State Assembly,121,Omar Capra,,0,0,0,0
Delaware,SD 3,State Assembly,121,Omar Capra,,0,0,0,0
Delaware,SD 4,State Assembly,121,Omar Capra,,0,0,0,0
Delaware,SD 5,State Assembly,121,Omar Capra,,0,0,0,0
Delaware,SD 6,State Assembly,121,Omar Capra,,0,0,0,0
Delaware,SD 7,State Assembly,121,Omar Capra,,0,0,0,0
Delaware,TM 1,State Assembly,121,Omar Capra,,0,0,0,0
Delaware,WL 1,State Assembly,121,Omar Capra,,0,0,0,0
Delaware,WL 2,State Assembly,121,Omar Capra,,0,0,0,0
Delaware,WL 3,State Assembly,121,Omar Capra,,0,0,0,0
Delaware,WL 4,State Assembly,121,Omar Capra,,0,0,0,0
Delaware,WL 5,State Assembly,121,Omar Capra,,0,0,0,0
Delaware,CO 1,State Assembly,121,Under Votes,,77,52,9,16
Delaware,CO 2,State Assembly,121,Under Votes,,60,41,5,14
Delaware,CO 3,State Assembly,121,Under Votes,,36,19,10,7
Delaware,CO 4,State Assembly,121,Under Votes,,23,15,2,6
Delaware,DP 1,State Assembly,121,Under Votes,,59,48,0,11
Delaware,DP 2,State Assembly,121,Under Votes,,30,23,1,6
Delaware,HN 1,State Assembly,121,Under Votes,,52,36,4,12
Delaware,HN 2,State Assembly,121,Under Votes,,44,23,8,13
Delaware,HN 3,State Assembly,121,Under Votes,,75,51,7,17
Delaware,HN 4,State Assembly,121,Under Votes,,16,14,0,2
Delaware,HN 5,State Assembly,121,Under Votes,,14,13,0,1
Delaware,HN 6,State Assembly,121,Under Votes,,25,20,1,4
Delaware,MA 1,State Assembly,121,Under Votes,,77,56,7,14
Delaware,SD 1,State Assembly,121,Under Votes,,78,55,13,10
Delaware,SD 2,State Assembly,121,Under Votes,,61,49,4,8
Delaware,SD 3,State Assembly,121,Under Votes,,72,53,12,7
Delaware,SD 4,State Assembly,121,Under Votes,,67,55,3,9
Delaware,SD 5,State Assembly,121,Under Votes,,52,45,1,6
Delaware,SD 6,State Assembly,121,Under Votes,,101,90,1,10
Delaware,SD 7,State Assembly,121,Under Votes,,69,55,2,12
Delaware,TM 1,State Assembly,121,Under Votes,,91,65,12,14
Delaware,WL 1,State Assembly,121,Under Votes,,99,76,17,6
Delaware,WL 2,State Assembly,121,Under Votes,,103,69,22,12
Delaware,WL 3,State Assembly,121,Under Votes,,85,64,9,12
Delaware,WL 4,State Assembly,121,Under Votes,,96,72,9,15
Delaware,WL 5,State Assembly,121,Under Votes,,77,62,6,9
Delaware,CO 1,State Assembly,121,Over Votes,,0,0,0,0
Delaware,CO 2,State Assembly,121,Over Votes,,0,0,0,0
Delaware,CO 3,State Assembly,121,Over Votes,,0,0,0,0
Delaware,CO 4,State Assembly,121,Over Votes,,0,0,0,0
Delaware,DP 1,State Assembly,121,Over Votes,,0,0,0,0
Delaware,DP 2,State Assembly,121,Over Votes,,0,0,0,0
Delaware,HN 1,State Assembly,121,Over Votes,,0,0,0,0
Delaware,HN 2,State Assembly,121,Over Votes,,0,0,0,0
Delaware,HN 3,State Assembly,121,Over Votes,,0,0,0,0
Delaware,HN 4,State Assembly,121,Over Votes,,0,0,0,0
Delaware,HN 5,State Assembly,121,Over Votes,,0,0,0,0
Delaware,HN 6,State Assembly,121,Over Votes,,0,0,0,0
Delaware,MA 1,State Assembly,121,Over Votes,,0,0,0,0
Delaware,SD 1,State Assembly,121,Over Votes,,0,0,0,0
Delaware,SD 2,State Assembly,121,Over Votes,,0,0,0,0
Delaware,SD 3,State Assembly,121,Over Votes,,0,0,0,0
Delaware,SD 4,State Assembly,121,Over Votes,,0,0,0,0
Delaware,SD 5,State Assembly,121,Over Votes,,0,0,0,0
Delaware,SD 6,State Assembly,121,Over Votes,,0,0,0,0
Delaware,SD 7,State Assembly,121,Over Votes,,0,0,0,0
Delaware,TM 1,State Assembly,121,Over Votes,,0,0,0,0
Delaware,WL 1,State Assembly,121,Over Votes,,0,0,0,0
Delaware,WL 2,State Assembly,121,Over Votes,,0,0,0,0
Delaware,WL 3,State Assembly,121,Over Votes,,0,0,0,0
Delaware,WL 4,State Assembly,121,Over Votes,,0,0,0,0
Delaware,WL 5,State Assembly,121,Over Votes,,0,0,0,0
Delaware,CO 1,State Assembly,121,Write-ins,,1,0,1,0
Delaware,CO 2,State Assembly,121,Write-ins,,0,0,0,0
Delaware,CO 3,State Assembly,121,Write-ins,,0,0,0,0
Delaware,CO 4,State Assembly,121,Write-ins,,3,0,0,3
Delaware,DP 1,State Assembly,121,Write-ins,,0,0,0,0
Delaware,DP 2,State Assembly,121,Write-ins,,0,0,0,0
Delaware,HN 1,State Assembly,121,Write-ins,,2,1,1,0
Delaware,HN 2,State Assembly,121,Write-ins,,1,0,0,1
Delaware,HN 3,State Assembly,121,Write-ins,,1,1,0,0
Delaware,HN 4,State Assembly,121,Write-ins,,0,0,0,0
Delaware,HN 5,State Assembly,121,Write-ins,,0,0,0,0
Delaware,HN 6,State Assembly,121,Write-ins,,0,0,0,0
Delaware,MA 1,State Assembly,121,Write-ins,,4,3,0,1
Delaware,SD 1,State Assembly,121,Write-ins,,1,0,0,1
Delaware,SD 2,State Assembly,121,Write-ins,,1,1,0,0
Delaware,SD 3,State Assembly,121,Write-ins,,0,0,0,0
Delaware,SD 4,State Assembly,121,Write-ins,,0,0,0,0
Delaware,SD 5,State Assembly,121,Write-ins,,0,0,0,0
Delaware,SD 6,State Assembly,121,Write-ins,,8,6,0,2
Delaware,SD 7,State Assembly,121,Write-ins,,1,1,0,0
Delaware,TM 1,State Assembly,121,Write-ins,,2,2,0,0
Delaware,WL 1,State Assembly,121,Write-ins,,0,0,0,0
Delaware,WL 2,State Assembly,121,Write-ins,,3,2,0,1
Delaware,WL 3,State Assembly,121,Write-ins,,2,2,0,0
Delaware,WL 4,State Assembly,121,Write-ins,,1,0,1,0
Delaware,WL 5,State Assembly,121,Write-ins,,0,0,0,0
