county,precinct,office,district,candidate,party,votes,,
Warren,Queensbury Ward: 004 002,Comptroller,,Theresa M. Portelli,GRE,6,,55
Warren,Queensbury Ward: 004 003,Comptroller,,Theresa M. Portelli,GRE,10,,56
Warren,Queensbury Ward: 004 004,Comptroller,,Theresa M. Portelli,GRE,13,,57
Warren,Queensbury Ward: 004 005,Comptroller,,Theresa M. Portelli,GRE,17,,58
Warren,Queensbury Ward: 004 006,Comptroller,,Theresa M. Portelli,GRE,19,,59
Warren,Queensbury Ward: 004 007,Comptroller,,Theresa M. Portelli,GRE,7,,60
Warren,Queensbury Ward: 004 008,Comptroller,,Theresa M. Portelli,GRE,14,,61
Warren,Queensbury Ward: 004 009,Comptroller,,Theresa M. Portelli,GRE,17,,62
Warren,Queensbury Ward: 004 010,Comptroller,,Theresa M. Portelli,GRE,12,,63
Warren,Stony Creek Ward: 000 001,Comptroller,,Theresa M. Portelli,GRE,17,,64
Warren,Thurman Ward: 000 001,Comptroller,,Theresa M. Portelli,GRE,21,,65
Warren,Warrensburg Ward: 000 001,Comptroller,,Theresa M. Portelli,GRE,8,,66
Warren,Warrensburg Ward: 000 002,Comptroller,,Theresa M. Portelli,GRE,7,,67
Warren,Warrensburg Ward: 000 003,Comptroller,,Theresa M. Portelli,GRE,6,,68
Warren,Warrensburg Ward: 000 004,Comptroller,,Theresa M. Portelli,GRE,5,,69
Warren,Total,Comptroller,,Theresa M. Portelli,GRE,852,,70
Warren,Bolton Ward: 000 001,Comptroller,,John Clifton,LBT,3,,1
Warren,Bolton Ward: 000 002,Comptroller,,John Clifton,LBT,2,,2
Warren,Chester Ward: 000 001,Comptroller,,John Clifton,LBT,0,,3
Warren,Chester Ward: 000 002,Comptroller,,John Clifton,LBT,4,,4
Warren,Chester Ward: 000 003,Comptroller,,John Clifton,LBT,4,,5
Warren,Glens Falls Ward: 001 001,Comptroller,,John Clifton,LBT,0,,6
Warren,Glens Falls Ward: 001 002,Comptroller,,John Clifton,LBT,3,,7
Warren,Glens Falls Ward: 001 003,Comptroller,,John Clifton,LBT,2,,8
Warren,Glens Falls Ward: 001 004,Comptroller,,John Clifton,LBT,1,,9
Warren,Glens Falls Ward: 002 001,Comptroller,,John Clifton,LBT,0,,10
Warren,Glens Falls Ward: 002 002,Comptroller,,John Clifton,LBT,1,,11
Warren,Glens Falls Ward: 002 003,Comptroller,,John Clifton,LBT,2,,12
Warren,Glens Falls Ward: 002 004,Comptroller,,John Clifton,LBT,2,,13
Warren,Glens Falls Ward: 003 001,Comptroller,,John Clifton,LBT,1,,14
Warren,Glens Falls Ward: 003 002,Comptroller,,John Clifton,LBT,1,,15
Warren,Glens Falls Ward: 003 003,Comptroller,,John Clifton,LBT,0,,16
Warren,Glens Falls Ward: 003 004,Comptroller,,John Clifton,LBT,5,,17
Warren,Glens Falls Ward: 003 005,Comptroller,,John Clifton,LBT,2,,18
Warren,Glens Falls Ward: 004 001,Comptroller,,John Clifton,LBT,0,,19
Warren,Glens Falls Ward: 004 002,Comptroller,,John Clifton,LBT,1,,20
Warren,Glens Falls Ward: 004 003,Comptroller,,John Clifton,LBT,1,,21
Warren,Glens Falls Ward: 005 001,Comptroller,,John Clifton,LBT,1,,22
Warren,Glens Falls Ward: 005 002,Comptroller,,John Clifton,LBT,1,,23
Warren,Glens Falls Ward: 005 003,Comptroller,,John Clifton,LBT,1,,24
Warren,Hague Ward: 000 001,Comptroller,,John Clifton,LBT,0,,25
Warren,Horicon Ward: 000 001,Comptroller,,John Clifton,LBT,3,,26
Warren,Horicon Ward: 000 002,Comptroller,,John Clifton,LBT,5,,
Warren,Johnsburg Ward: 000 001,Comptroller,,John Clifton,LBT,3,,27
Warren,Johnsburg Ward: 000 002,Comptroller,,John Clifton,LBT,3,,28
Warren,Johnsburg Ward: 000 003,Comptroller,,John Clifton,LBT,3,,29
Warren,Lake George Ward: 000 001,Comptroller,,John Clifton,LBT,6,,30
Warren,Lake George Ward: 000 002,Comptroller,,John Clifton,LBT,0,,31
Warren,Lake George Ward: 000 003,Comptroller,,John Clifton,LBT,4,,32
Warren,LakeLuzerne Ward: 000 001,Comptroller,,John Clifton,LBT,1,,33
Warren,LakeLuzerne Ward: 000 002,Comptroller,,John Clifton,LBT,6,,34
Warren,LakeLuzerne Ward: 000 003,Comptroller,,John Clifton,LBT,6,,35
Warren,Queensbury Ward: 001 001,Comptroller,,John Clifton,LBT,4,,36
Warren,Queensbury Ward: 001 002,Comptroller,,John Clifton,LBT,0,,37
Warren,Queensbury Ward: 001 003,Comptroller,,John Clifton,LBT,0,,38
Warren,Queensbury Ward: 001 004,Comptroller,,John Clifton,LBT,1,,39
Warren,Queensbury Ward: 001 005,Comptroller,,John Clifton,LBT,2,,40
Warren,Queensbury Ward: 001 006,Comptroller,,John Clifton,LBT,1,,41
Warren,Queensbury Ward: 002 001,Comptroller,,John Clifton,LBT,0,,42
Warren,Queensbury Ward: 002 002,Comptroller,,John Clifton,LBT,2,,43
Warren,Queensbury Ward: 002 003,Comptroller,,John Clifton,LBT,2,,44
Warren,Queensbury Ward: 002 004,Comptroller,,John Clifton,LBT,3,,45
Warren,Queensbury Ward: 002 005,Comptroller,,John Clifton,LBT,2,,46
Warren,Queensbury Ward: 002 006,Comptroller,,John Clifton,LBT,5,,47
Warren,Queensbury Ward: 003 001,Comptroller,,John Clifton,LBT,1,,48
Warren,Queensbury Ward: 003 002,Comptroller,,John Clifton,LBT,3,,49
Warren,Queensbury Ward: 003 003,Comptroller,,John Clifton,LBT,1,,50
Warren,Queensbury Ward: 003 004,Comptroller,,John Clifton,LBT,1,,51
Warren,Queensbury Ward: 003 005,Comptroller,,John Clifton,LBT,1,,52
Warren,Queensbury Ward: 003 006,Comptroller,,John Clifton,LBT,2,,53
Warren,Queensbury Ward: 004 001,Comptroller,,John Clifton,LBT,4,,54
Warren,Queensbury Ward: 004 002,Comptroller,,John Clifton,LBT,0,,55
Warren,Queensbury Ward: 004 003,Comptroller,,John Clifton,LBT,2,,56
Warren,Queensbury Ward: 004 004,Comptroller,,John Clifton,LBT,1,,57
Warren,Queensbury Ward: 004 005,Comptroller,,John Clifton,LBT,1,,58
Warren,Queensbury Ward: 004 006,Comptroller,,John Clifton,LBT,2,,59
Warren,Queensbury Ward: 004 007,Comptroller,,John Clifton,LBT,2,,60
Warren,Queensbury Ward: 004 008,Comptroller,,John Clifton,LBT,3,,61
Warren,Queensbury Ward: 004 009,Comptroller,,John Clifton,LBT,3,,62
Warren,Queensbury Ward: 004 010,Comptroller,,John Clifton,LBT,1,,63
Warren,Stony Creek Ward: 000 001,Comptroller,,John Clifton,LBT,2,,64
Warren,Thurman Ward: 000 001,Comptroller,,John Clifton,LBT,7,,65
Warren,Warrensburg Ward: 000 001,Comptroller,,John Clifton,LBT,1,,66
Warren,Warrensburg Ward: 000 002,Comptroller,,John Clifton,LBT,5,,67
Warren,Warrensburg Ward: 000 003,Comptroller,,John Clifton,LBT,5,,68
Warren,Warrensburg Ward: 000 004,Comptroller,,John Clifton,LBT,1,,69
Warren,Total,Comptroller,,John Clifton,LBT,149,,70
Warren,Bolton Ward: 000 001,Attorney General,,Eric T. Scneiderman,DEM,109,,1
Warren,Bolton Ward: 000 002,Attorney General,,Eric T. Scneiderman,DEM,124,,2
Warren,Chester Ward: 000 001,Attorney General,,Eric T. Scneiderman,DEM,97,,3
Warren,Chester Ward: 000 002,Attorney General,,Eric T. Scneiderman,DEM,94,,4
Warren,Chester Ward: 000 003,Attorney General,,Eric T. Scneiderman,DEM,69,,5
Warren,Glens Falls Ward: 001 001,Attorney General,,Eric T. Scneiderman,DEM,57,,6
Warren,Glens Falls Ward: 001 002,Attorney General,,Eric T. Scneiderman,DEM,22,,7
Warren,Glens Falls Ward: 001 003,Attorney General,,Eric T. Scneiderman,DEM,43,,8
Warren,Glens Falls Ward: 001 004,Attorney General,,Eric T. Scneiderman,DEM,32,,9
Warren,Glens Falls Ward: 002 001,Attorney General,,Eric T. Scneiderman,DEM,93,,10
Warren,Glens Falls Ward: 002 002,Attorney General,,Eric T. Scneiderman,DEM,95,,11
Warren,Glens Falls Ward: 002 003,Attorney General,,Eric T. Scneiderman,DEM,84,,12
Warren,Glens Falls Ward: 002 004,Attorney General,,Eric T. Scneiderman,DEM,102,,13
Warren,Glens Falls Ward: 003 001,Attorney General,,Eric T. Scneiderman,DEM,47,,14
Warren,Glens Falls Ward: 003 002,Attorney General,,Eric T. Scneiderman,DEM,58,,15
Warren,Glens Falls Ward: 003 003,Attorney General,,Eric T. Scneiderman,DEM,58,,16
Warren,Glens Falls Ward: 003 004,Attorney General,,Eric T. Scneiderman,DEM,153,,17
Warren,Glens Falls Ward: 003 005,Attorney General,,Eric T. Scneiderman,DEM,92,,18
Warren,Glens Falls Ward: 004 001,Attorney General,,Eric T. Scneiderman,DEM,18,,19
Warren,Glens Falls Ward: 004 002,Attorney General,,Eric T. Scneiderman,DEM,30,,20
Warren,Glens Falls Ward: 004 003,Attorney General,,Eric T. Scneiderman,DEM,88,,21
Warren,Glens Falls Ward: 005 001,Attorney General,,Eric T. Scneiderman,DEM,49,,22
Warren,Glens Falls Ward: 005 002,Attorney General,,Eric T. Scneiderman,DEM,43,,23
Warren,Glens Falls Ward: 005 003,Attorney General,,Eric T. Scneiderman,DEM,142,,24
Warren,Hague Ward: 000 001,Attorney General,,Eric T. Scneiderman,DEM,122,,25
Warren,Horicon Ward: 000 001,Attorney General,,Eric T. Scneiderman,DEM,68,,26
Warren,Horicon Ward: 000 002,Attorney General,,Eric T. Scneiderman,DEM,96,,
Warren,Johnsburg Ward: 000 001,Attorney General,,Eric T. Scneiderman,DEM,64,,27
Warren,Johnsburg Ward: 000 002,Attorney General,,Eric T. Scneiderman,DEM,104,,28
Warren,Johnsburg Ward: 000 003,Attorney General,,Eric T. Scneiderman,DEM,39,,29
Warren,Lake George Ward: 000 001,Attorney General,,Eric T. Scneiderman,DEM,148,,30
Warren,Lake George Ward: 000 002,Attorney General,,Eric T. Scneiderman,DEM,90,,31
Warren,Lake George Ward: 000 003,Attorney General,,Eric T. Scneiderman,DEM,114,,32
Warren,LakeLuzerne Ward: 000 001,Attorney General,,Eric T. Scneiderman,DEM,68,,33
Warren,LakeLuzerne Ward: 000 002,Attorney General,,Eric T. Scneiderman,DEM,90,,34
Warren,LakeLuzerne Ward: 000 003,Attorney General,,Eric T. Scneiderman,DEM,72,,35
Warren,Queensbury Ward: 001 001,Attorney General,,Eric T. Scneiderman,DEM,91,,36
Warren,Queensbury Ward: 001 002,Attorney General,,Eric T. Scneiderman,DEM,108,,37
Warren,Queensbury Ward: 001 003,Attorney General,,Eric T. Scneiderman,DEM,90,,38
Warren,Queensbury Ward: 001 004,Attorney General,,Eric T. Scneiderman,DEM,76,,39
Warren,Queensbury Ward: 001 005,Attorney General,,Eric T. Scneiderman,DEM,85,,40
Warren,Queensbury Ward: 001 006,Attorney General,,Eric T. Scneiderman,DEM,53,,41
Warren,Queensbury Ward: 002 001,Attorney General,,Eric T. Scneiderman,DEM,35,,42
Warren,Queensbury Ward: 002 002,Attorney General,,Eric T. Scneiderman,DEM,181,,43
Warren,Queensbury Ward: 002 003,Attorney General,,Eric T. Scneiderman,DEM,119,,44
Warren,Queensbury Ward: 002 004,Attorney General,,Eric T. Scneiderman,DEM,75,,45
Warren,Queensbury Ward: 002 005,Attorney General,,Eric T. Scneiderman,DEM,75,,46
Warren,Queensbury Ward: 002 006,Attorney General,,Eric T. Scneiderman,DEM,87,,47
Warren,Queensbury Ward: 003 001,Attorney General,,Eric T. Scneiderman,DEM,98,,48
Warren,Queensbury Ward: 003 002,Attorney General,,Eric T. Scneiderman,DEM,111,,49
Warren,Queensbury Ward: 003 003,Attorney General,,Eric T. Scneiderman,DEM,81,,50
Warren,Queensbury Ward: 003 004,Attorney General,,Eric T. Scneiderman,DEM,60,,51
Warren,Queensbury Ward: 003 005,Attorney General,,Eric T. Scneiderman,DEM,70,,52
Warren,Queensbury Ward: 003 006,Attorney General,,Eric T. Scneiderman,DEM,145,,53
Warren,Queensbury Ward: 004 001,Attorney General,,Eric T. Scneiderman,DEM,86,,54
Warren,Queensbury Ward: 004 002,Attorney General,,Eric T. Scneiderman,DEM,73,,55
Warren,Queensbury Ward: 004 003,Attorney General,,Eric T. Scneiderman,DEM,52,,56
Warren,Queensbury Ward: 004 004,Attorney General,,Eric T. Scneiderman,DEM,83,,57
Warren,Queensbury Ward: 004 005,Attorney General,,Eric T. Scneiderman,DEM,107,,58
Warren,Queensbury Ward: 004 006,Attorney General,,Eric T. Scneiderman,DEM,110,,59
Warren,Queensbury Ward: 004 007,Attorney General,,Eric T. Scneiderman,DEM,75,,60
Warren,Queensbury Ward: 004 008,Attorney General,,Eric T. Scneiderman,DEM,130,,61
Warren,Queensbury Ward: 004 009,Attorney General,,Eric T. Scneiderman,DEM,100,,62
Warren,Queensbury Ward: 004 010,Attorney General,,Eric T. Scneiderman,DEM,76,,63
Warren,Stony Creek Ward: 000 001,Attorney General,,Eric T. Scneiderman,DEM,56,,64
Warren,Thurman Ward: 000 001,Attorney General,,Eric T. Scneiderman,DEM,85,,65
Warren,Warrensburg Ward: 000 001,Attorney General,,Eric T. Scneiderman,DEM,44,,66
Warren,Warrensburg Ward: 000 002,Attorney General,,Eric T. Scneiderman,DEM,69,,67
Warren,Warrensburg Ward: 000 003,Attorney General,,Eric T. Scneiderman,DEM,76,,68
Warren,Warrensburg Ward: 000 004,Attorney General,,Eric T. Scneiderman,DEM,62,,69
Warren,Total,Attorney General,,Eric T. Scneiderman,DEM,5798,,70
Warren,Bolton Ward: 000 001,Attorney General,,John Cahill,REP,207,,1
Warren,Bolton Ward: 000 002,Attorney General,,John Cahill,REP,248,,2
Warren,Chester Ward: 000 001,Attorney General,,John Cahill,REP,185,,3
Warren,Chester Ward: 000 002,Attorney General,,John Cahill,REP,212,,4
Warren,Chester Ward: 000 003,Attorney General,,John Cahill,REP,160,,5
Warren,Glens Falls Ward: 001 001,Attorney General,,John Cahill,REP,45,,6
Warren,Glens Falls Ward: 001 002,Attorney General,,John Cahill,REP,26,,7
Warren,Glens Falls Ward: 001 003,Attorney General,,John Cahill,REP,41,,8
Warren,Glens Falls Ward: 001 004,Attorney General,,John Cahill,REP,44,,9
Warren,Glens Falls Ward: 002 001,Attorney General,,John Cahill,REP,74,,10
Warren,Glens Falls Ward: 002 002,Attorney General,,John Cahill,REP,70,,11
Warren,Glens Falls Ward: 002 003,Attorney General,,John Cahill,REP,105,,12
Warren,Glens Falls Ward: 002 004,Attorney General,,John Cahill,REP,127,,13
Warren,Glens Falls Ward: 003 001,Attorney General,,John Cahill,REP,45,,14
Warren,Glens Falls Ward: 003 002,Attorney General,,John Cahill,REP,42,,15
Warren,Glens Falls Ward: 003 003,Attorney General,,John Cahill,REP,69,,16
Warren,Glens Falls Ward: 003 004,Attorney General,,John Cahill,REP,160,,17
Warren,Glens Falls Ward: 003 005,Attorney General,,John Cahill,REP,93,,18
Warren,Glens Falls Ward: 004 001,Attorney General,,John Cahill,REP,19,,19
Warren,Glens Falls Ward: 004 002,Attorney General,,John Cahill,REP,16,,20
Warren,Glens Falls Ward: 004 003,Attorney General,,John Cahill,REP,66,,21
Warren,Glens Falls Ward: 005 001,Attorney General,,John Cahill,REP,54,,22
Warren,Glens Falls Ward: 005 002,Attorney General,,John Cahill,REP,39,,23
Warren,Glens Falls Ward: 005 003,Attorney General,,John Cahill,REP,155,,24
Warren,Hague Ward: 000 001,Attorney General,,John Cahill,REP,138,,25
Warren,Horicon Ward: 000 001,Attorney General,,John Cahill,REP,133,,26
Warren,Horicon Ward: 000 002,Attorney General,,John Cahill,REP,173,,
Warren,Johnsburg Ward: 000 001,Attorney General,,John Cahill,REP,140,,27
Warren,Johnsburg Ward: 000 002,Attorney General,,John Cahill,REP,109,,28
Warren,Johnsburg Ward: 000 003,Attorney General,,John Cahill,REP,95,,29
Warren,Lake George Ward: 000 001,Attorney General,,John Cahill,REP,228,,30
Warren,Lake George Ward: 000 002,Attorney General,,John Cahill,REP,104,,31
Warren,Lake George Ward: 000 003,Attorney General,,John Cahill,REP,203,,32
Warren,LakeLuzerne Ward: 000 001,Attorney General,,John Cahill,REP,196,,33
Warren,LakeLuzerne Ward: 000 002,Attorney General,,John Cahill,REP,166,,34
Warren,LakeLuzerne Ward: 000 003,Attorney General,,John Cahill,REP,170,,35
Warren,Queensbury Ward: 001 001,Attorney General,,John Cahill,REP,210,,36
Warren,Queensbury Ward: 001 002,Attorney General,,John Cahill,REP,239,,37
Warren,Queensbury Ward: 001 003,Attorney General,,John Cahill,REP,161,,38
Warren,Queensbury Ward: 001 004,Attorney General,,John Cahill,REP,157,,39
Warren,Queensbury Ward: 001 005,Attorney General,,John Cahill,REP,108,,40
Warren,Queensbury Ward: 001 006,Attorney General,,John Cahill,REP,117,,41
Warren,Queensbury Ward: 002 001,Attorney General,,John Cahill,REP,51,,42
Warren,Queensbury Ward: 002 002,Attorney General,,John Cahill,REP,210,,43
Warren,Queensbury Ward: 002 003,Attorney General,,John Cahill,REP,173,,44
Warren,Queensbury Ward: 002 004,Attorney General,,John Cahill,REP,182,,45
Warren,Queensbury Ward: 002 005,Attorney General,,John Cahill,REP,94,,46
Warren,Queensbury Ward: 002 006,Attorney General,,John Cahill,REP,160,,47
Warren,Queensbury Ward: 003 001,Attorney General,,John Cahill,REP,140,,48
Warren,Queensbury Ward: 003 002,Attorney General,,John Cahill,REP,228,,49
Warren,Queensbury Ward: 003 003,Attorney General,,John Cahill,REP,88,,50
Warren,Queensbury Ward: 003 004,Attorney General,,John Cahill,REP,94,,51
Warren,Queensbury Ward: 003 005,Attorney General,,John Cahill,REP,139,,52
Warren,Queensbury Ward: 003 006,Attorney General,,John Cahill,REP,217,,53
Warren,Queensbury Ward: 004 001,Attorney General,,John Cahill,REP,142,,54
Warren,Queensbury Ward: 004 002,Attorney General,,John Cahill,REP,117,,55
Warren,Queensbury Ward: 004 003,Attorney General,,John Cahill,REP,82,,56
Warren,Queensbury Ward: 004 004,Attorney General,,John Cahill,REP,113,,57
Warren,Queensbury Ward: 004 005,Attorney General,,John Cahill,REP,111,,58
Warren,Queensbury Ward: 004 006,Attorney General,,John Cahill,REP,158,,59
Warren,Queensbury Ward: 004 007,Attorney General,,John Cahill,REP,132,,60
Warren,Queensbury Ward: 004 008,Attorney General,,John Cahill,REP,149,,61
Warren,Queensbury Ward: 004 009,Attorney General,,John Cahill,REP,140,,62
Warren,Queensbury Ward: 004 010,Attorney General,,John Cahill,REP,159,,63
Warren,Stony Creek Ward: 000 001,Attorney General,,John Cahill,REP,176,,64
Warren,Thurman Ward: 000 001,Attorney General,,John Cahill,REP,183,,65
Warren,Warrensburg Ward: 000 001,Attorney General,,John Cahill,REP,114,,66
Warren,Warrensburg Ward: 000 002,Attorney General,,John Cahill,REP,119,,67
Warren,Warrensburg Ward: 000 003,Attorney General,,John Cahill,REP,165,,68
Warren,Warrensburg Ward: 000 004,Attorney General,,John Cahill,REP,100,,69
Warren,Total,Attorney General,,John Cahill,REP,9085,,70
Warren,Bolton Ward: 000 001,Attorney General,,John Cahill,CON,32,,1
Warren,Bolton Ward: 000 002,Attorney General,,John Cahill,CON,46,,2
Warren,Chester Ward: 000 001,Attorney General,,John Cahill,CON,35,,3
Warren,Chester Ward: 000 002,Attorney General,,John Cahill,CON,46,,4
Warren,Chester Ward: 000 003,Attorney General,,John Cahill,CON,21,,5
Warren,Glens Falls Ward: 001 001,Attorney General,,John Cahill,CON,8,,6
Warren,Glens Falls Ward: 001 002,Attorney General,,John Cahill,CON,3,,7
Warren,Glens Falls Ward: 001 003,Attorney General,,John Cahill,CON,13,,8
Warren,Glens Falls Ward: 001 004,Attorney General,,John Cahill,CON,7,,9
Warren,Glens Falls Ward: 002 001,Attorney General,,John Cahill,CON,16,,10
Warren,Glens Falls Ward: 002 002,Attorney General,,John Cahill,CON,10,,11
Warren,Glens Falls Ward: 002 003,Attorney General,,John Cahill,CON,19,,12
Warren,Glens Falls Ward: 002 004,Attorney General,,John Cahill,CON,17,,13
Warren,Glens Falls Ward: 003 001,Attorney General,,John Cahill,CON,10,,14
Warren,Glens Falls Ward: 003 002,Attorney General,,John Cahill,CON,4,,15
Warren,Glens Falls Ward: 003 003,Attorney General,,John Cahill,CON,14,,16
Warren,Glens Falls Ward: 003 004,Attorney General,,John Cahill,CON,30,,17
Warren,Glens Falls Ward: 003 005,Attorney General,,John Cahill,CON,20,,18
Warren,Glens Falls Ward: 004 001,Attorney General,,John Cahill,CON,1,,19
Warren,Glens Falls Ward: 004 002,Attorney General,,John Cahill,CON,3,,20
Warren,Glens Falls Ward: 004 003,Attorney General,,John Cahill,CON,12,,21
Warren,Glens Falls Ward: 005 001,Attorney General,,John Cahill,CON,8,,22
Warren,Glens Falls Ward: 005 002,Attorney General,,John Cahill,CON,8,,23
Warren,Glens Falls Ward: 005 003,Attorney General,,John Cahill,CON,31,,24
Warren,Hague Ward: 000 001,Attorney General,,John Cahill,CON,18,,25
Warren,Horicon Ward: 000 001,Attorney General,,John Cahill,CON,23,,26
Warren,Horicon Ward: 000 002,Attorney General,,John Cahill,CON,34,,
Warren,Johnsburg Ward: 000 001,Attorney General,,John Cahill,CON,27,,27
Warren,Johnsburg Ward: 000 002,Attorney General,,John Cahill,CON,9,,28
Warren,Johnsburg Ward: 000 003,Attorney General,,John Cahill,CON,8,,29
Warren,Lake George Ward: 000 001,Attorney General,,John Cahill,CON,48,,30
Warren,Lake George Ward: 000 002,Attorney General,,John Cahill,CON,16,,31
Warren,Lake George Ward: 000 003,Attorney General,,John Cahill,CON,39,,32
Warren,LakeLuzerne Ward: 000 001,Attorney General,,John Cahill,CON,36,,33
Warren,LakeLuzerne Ward: 000 002,Attorney General,,John Cahill,CON,35,,34
Warren,LakeLuzerne Ward: 000 003,Attorney General,,John Cahill,CON,29,,35
Warren,Queensbury Ward: 001 001,Attorney General,,John Cahill,CON,45,,36
Warren,Queensbury Ward: 001 002,Attorney General,,John Cahill,CON,39,,37
Warren,Queensbury Ward: 001 003,Attorney General,,John Cahill,CON,24,,38
Warren,Queensbury Ward: 001 004,Attorney General,,John Cahill,CON,25,,39
Warren,Queensbury Ward: 001 005,Attorney General,,John Cahill,CON,31,,40
Warren,Queensbury Ward: 001 006,Attorney General,,John Cahill,CON,17,,41
Warren,Queensbury Ward: 002 001,Attorney General,,John Cahill,CON,6,,42
Warren,Queensbury Ward: 002 002,Attorney General,,John Cahill,CON,20,,43
Warren,Queensbury Ward: 002 003,Attorney General,,John Cahill,CON,34,,44
Warren,Queensbury Ward: 002 004,Attorney General,,John Cahill,CON,23,,45
Warren,Queensbury Ward: 002 005,Attorney General,,John Cahill,CON,21,,46
Warren,Queensbury Ward: 002 006,Attorney General,,John Cahill,CON,13,,47
Warren,Queensbury Ward: 003 001,Attorney General,,John Cahill,CON,24,,48
Warren,Queensbury Ward: 003 002,Attorney General,,John Cahill,CON,37,,49
Warren,Queensbury Ward: 003 003,Attorney General,,John Cahill,CON,11,,50
Warren,Queensbury Ward: 003 004,Attorney General,,John Cahill,CON,11,,51
Warren,Queensbury Ward: 003 005,Attorney General,,John Cahill,CON,22,,52
Warren,Queensbury Ward: 003 006,Attorney General,,John Cahill,CON,43,,53
Warren,Queensbury Ward: 004 001,Attorney General,,John Cahill,CON,28,,54
Warren,Queensbury Ward: 004 002,Attorney General,,John Cahill,CON,34,,55
Warren,Queensbury Ward: 004 003,Attorney General,,John Cahill,CON,25,,56
Warren,Queensbury Ward: 004 004,Attorney General,,John Cahill,CON,14,,57
Warren,Queensbury Ward: 004 005,Attorney General,,John Cahill,CON,20,,58
Warren,Queensbury Ward: 004 006,Attorney General,,John Cahill,CON,27,,59
Warren,Queensbury Ward: 004 007,Attorney General,,John Cahill,CON,34,,60
Warren,Queensbury Ward: 004 008,Attorney General,,John Cahill,CON,39,,61
Warren,Queensbury Ward: 004 009,Attorney General,,John Cahill,CON,34,,62
Warren,Queensbury Ward: 004 010,Attorney General,,John Cahill,CON,18,,63
Warren,Stony Creek Ward: 000 001,Attorney General,,John Cahill,CON,29,,64
Warren,Thurman Ward: 000 001,Attorney General,,John Cahill,CON,42,,65
Warren,Warrensburg Ward: 000 001,Attorney General,,John Cahill,CON,15,,66
Warren,Warrensburg Ward: 000 002,Attorney General,,John Cahill,CON,25,,67
Warren,Warrensburg Ward: 000 003,Attorney General,,John Cahill,CON,24,,68
Warren,Warrensburg Ward: 000 004,Attorney General,,John Cahill,CON,7,,69
Warren,Total,Attorney General,,John Cahill,CON,1597,,70
Warren,Bolton Ward: 000 001,Attorney General,,Eric T. Scneiderman,WOR,3,,1
Warren,Bolton Ward: 000 002,Attorney General,,Eric T. Scneiderman,WOR,9,,2
Warren,Chester Ward: 000 001,Attorney General,,Eric T. Scneiderman,WOR,9,,3
Warren,Chester Ward: 000 002,Attorney General,,Eric T. Scneiderman,WOR,8,,4
Warren,Chester Ward: 000 003,Attorney General,,Eric T. Scneiderman,WOR,10,,5
Warren,Glens Falls Ward: 001 001,Attorney General,,Eric T. Scneiderman,WOR,1,,6
Warren,Glens Falls Ward: 001 002,Attorney General,,Eric T. Scneiderman,WOR,2,,7
Warren,Glens Falls Ward: 001 003,Attorney General,,Eric T. Scneiderman,WOR,6,,8
Warren,Glens Falls Ward: 001 004,Attorney General,,Eric T. Scneiderman,WOR,6,,9
Warren,Glens Falls Ward: 002 001,Attorney General,,Eric T. Scneiderman,WOR,5,,10
Warren,Glens Falls Ward: 002 002,Attorney General,,Eric T. Scneiderman,WOR,7,,11
Warren,Glens Falls Ward: 002 003,Attorney General,,Eric T. Scneiderman,WOR,10,,12
Warren,Glens Falls Ward: 002 004,Attorney General,,Eric T. Scneiderman,WOR,10,,13
Warren,Glens Falls Ward: 003 001,Attorney General,,Eric T. Scneiderman,WOR,4,,14
Warren,Glens Falls Ward: 003 002,Attorney General,,Eric T. Scneiderman,WOR,0,,15
Warren,Glens Falls Ward: 003 003,Attorney General,,Eric T. Scneiderman,WOR,9,,16
Warren,Glens Falls Ward: 003 004,Attorney General,,Eric T. Scneiderman,WOR,14,,17
Warren,Glens Falls Ward: 003 005,Attorney General,,Eric T. Scneiderman,WOR,12,,18
Warren,Glens Falls Ward: 004 001,Attorney General,,Eric T. Scneiderman,WOR,6,,19
Warren,Glens Falls Ward: 004 002,Attorney General,,Eric T. Scneiderman,WOR,3,,20
Warren,Glens Falls Ward: 004 003,Attorney General,,Eric T. Scneiderman,WOR,13,,21
Warren,Glens Falls Ward: 005 001,Attorney General,,Eric T. Scneiderman,WOR,5,,22
Warren,Glens Falls Ward: 005 002,Attorney General,,Eric T. Scneiderman,WOR,1,,23
Warren,Glens Falls Ward: 005 003,Attorney General,,Eric T. Scneiderman,WOR,6,,24
Warren,Hague Ward: 000 001,Attorney General,,Eric T. Scneiderman,WOR,4,,25
Warren,Horicon Ward: 000 001,Attorney General,,Eric T. Scneiderman,WOR,3,,26
Warren,Horicon Ward: 000 002,Attorney General,,Eric T. Scneiderman,WOR,10,,
Warren,Johnsburg Ward: 000 001,Attorney General,,Eric T. Scneiderman,WOR,9,,27
Warren,Johnsburg Ward: 000 002,Attorney General,,Eric T. Scneiderman,WOR,5,,28
Warren,Johnsburg Ward: 000 003,Attorney General,,Eric T. Scneiderman,WOR,6,,29
Warren,Lake George Ward: 000 001,Attorney General,,Eric T. Scneiderman,WOR,18,,30
Warren,Lake George Ward: 000 002,Attorney General,,Eric T. Scneiderman,WOR,2,,31
Warren,Lake George Ward: 000 003,Attorney General,,Eric T. Scneiderman,WOR,17,,32
Warren,LakeLuzerne Ward: 000 001,Attorney General,,Eric T. Scneiderman,WOR,8,,33
