county,precinct,office,district,Candidate,party,Votes,,,,,,,,,,
westchester,City of Yonkers Ward 1  250106,Governor,,ANDREW M CUOMO,DEM,57,,,,,,,,,,
westchester,City of Yonkers Ward 1  250107,Governor,,ANDREW M CUOMO,DEM,125,,,,,,,,,,
westchester,City of Yonkers Ward 1  250108,Governor,,ANDREW M CUOMO,DEM,116,,,,,,,,,,
westchester,City of Yonkers Ward 1  250109,Governor,,ANDREW M CUOMO,DEM,58,,,,,,,,,,
westchester,City of Yonkers Ward 1  250110,Governor,,ANDREW M CUOMO,DEM,65,,,,,,,,,,
westchester,City of Yonkers Ward 1  250111,Governor,,ANDREW M CUOMO,DEM,143,,,,,,,,,,
westchester,City of Yonkers Ward 1  250112,Governor,,ANDREW M CUOMO,DEM,99,,,,,,,,,,
westchester,City of Yonkers Ward 1  250118,Governor,,ANDREW M CUOMO,DEM,88,,,,,,,,,,
westchester,City of Yonkers Ward 1  250122,Governor,,ANDREW M CUOMO,DEM,32,,,,,,,,,,
westchester,City of Yonkers Ward 1  250126,Governor,,ANDREW M CUOMO,DEM,52,,,,,,,,,,
westchester,City of Yonkers Ward 2  250201,Governor,,ANDREW M CUOMO,DEM,38,,,,,,,,,,
westchester,City of Yonkers Ward 2  250202,Governor,,ANDREW M CUOMO,DEM,59,,,,,,,,,,
westchester,City of Yonkers Ward 2  250203,Governor,,ANDREW M CUOMO,DEM,56,,,,,,,,,,
westchester,City of Yonkers Ward 2  250204,Governor,,ANDREW M CUOMO,DEM,32,,,,,,,,,,
westchester,City of Yonkers Ward 2  250205,Governor,,ANDREW M CUOMO,DEM,26,,,,,,,,,,
westchester,City of Yonkers Ward 2  250206,Governor,,ANDREW M CUOMO,DEM,39,,,,,,,,,,
westchester,City of Yonkers Ward 2  250207,Governor,,ANDREW M CUOMO,DEM,43,,,,,,,,,,
westchester,City of Yonkers Ward 2  250208,Governor,,ANDREW M CUOMO,DEM,13,,,,,,,,,,
westchester,City of Yonkers Ward 2  250209,Governor,,ANDREW M CUOMO,DEM,80,,,,,,,,,,
westchester,City of Yonkers Ward 2  250210,Governor,,ANDREW M CUOMO,DEM,28,,,,,,,,,,
westchester,City of Yonkers Ward 2  250211,Governor,,ANDREW M CUOMO,DEM,54,,,,,,,,,,
westchester,City of Yonkers Ward 2  250212,Governor,,ANDREW M CUOMO,DEM,51,,,,,,,,,,
westchester,City of Yonkers Ward 2  250213,Governor,,ANDREW M CUOMO,DEM,29,,,,,,,,,,
westchester,City of Yonkers Ward 2  250214,Governor,,ANDREW M CUOMO,DEM,24,,,,,,,,,,
westchester,City of Yonkers Ward 2  250216,Governor,,ANDREW M CUOMO,DEM,16,,,,,,,,,,
westchester,City of Yonkers Ward 2  250218,Governor,,ANDREW M CUOMO,DEM,46,,,,,,,,,,
westchester,City of Yonkers Ward 2  250220,Governor,,ANDREW M CUOMO,DEM,26,,,,,,,,,,
westchester,City of Yonkers Ward 2  250222,Governor,,ANDREW M CUOMO,DEM,0,,,,,,,,,,
westchester,City of Yonkers Ward 2  250223,Governor,,ANDREW M CUOMO,DEM,0,,,,,,,,,,
westchester,City of Yonkers Ward 2  250224,Governor,,ANDREW M CUOMO,DEM,20,,,,,,,,,,
westchester,City of Yonkers Ward 2  250226,Governor,,ANDREW M CUOMO,DEM,41,,,,,,,,,,
westchester,City of Yonkers Ward 2  250229,Governor,,ANDREW M CUOMO,DEM,0,,,,,,,,,,
westchester,City of Yonkers Ward 3  250301,Governor,,ANDREW M CUOMO,DEM,17,,,,,,,,,,
westchester,City of Yonkers Ward 3  250302,Governor,,ANDREW M CUOMO,DEM,25,,,,,,,,,,
westchester,City of Yonkers Ward 3  250303,Governor,,ANDREW M CUOMO,DEM,85,,,,,,,,,,
westchester,City of Yonkers Ward 3  250304,Governor,,ANDREW M CUOMO,DEM,24,,,,,,,,,,
westchester,City of Yonkers Ward 3  250305,Governor,,ANDREW M CUOMO,DEM,2,,,,,,,,,,
westchester,City of Yonkers Ward 3  250306,Governor,,ANDREW M CUOMO,DEM,27,,,,,,,,,,
westchester,City of Yonkers Ward 3  250307,Governor,,ANDREW M CUOMO,DEM,193,,,,,,,,,,
westchester,City of Yonkers Ward 3  250308,Governor,,ANDREW M CUOMO,DEM,72,,,,,,,,,,
westchester,City of Yonkers Ward 3  250310,Governor,,ANDREW M CUOMO,DEM,78,,,,,,,,,,
westchester,City of Yonkers Ward 3  250311,Governor,,ANDREW M CUOMO,DEM,68,,,,,,,,,,
westchester,City of Yonkers Ward 3  250312,Governor,,ANDREW M CUOMO,DEM,180,,,,,,,,,,
westchester,City of Yonkers Ward 3  250313,Governor,,ANDREW M CUOMO,DEM,56,,,,,,,,,,
westchester,City of Yonkers Ward 3  250315,Governor,,ANDREW M CUOMO,DEM,108,,,,,,,,,,
westchester,City of Yonkers Ward 3  250316,Governor,,ANDREW M CUOMO,DEM,110,,,,,,,,,,
westchester,City of Yonkers Ward 3  250317,Governor,,ANDREW M CUOMO,DEM,48,,,,,,,,,,
westchester,City of Yonkers Ward 3  250319,Governor,,ANDREW M CUOMO,DEM,37,,,,,,,,,,
westchester,City of Yonkers Ward 3  250320,Governor,,ANDREW M CUOMO,DEM,23,,,,,,,,,,
westchester,City of Yonkers Ward 3  250321,Governor,,ANDREW M CUOMO,DEM,15,,,,,,,,,,
westchester,City of Yonkers Ward 3  250323,Governor,,ANDREW M CUOMO,DEM,18,,,,,,,,,,
westchester,City of Yonkers Ward 3  250324,Governor,,ANDREW M CUOMO,DEM,36,,,,,,,,,,
westchester,City of Yonkers Ward 3  250325,Governor,,ANDREW M CUOMO,DEM,79,,,,,,,,,,
westchester,City of Yonkers Ward 3  250326,Governor,,ANDREW M CUOMO,DEM,27,,,,,,,,,,
westchester,City of Yonkers Ward 3  250327,Governor,,ANDREW M CUOMO,DEM,8,,,,,,,,,,
westchester,City of Yonkers Ward 3  250328,Governor,,ANDREW M CUOMO,DEM,116,,,,,,,,,,
westchester,City of Yonkers Ward 3  250329,Governor,,ANDREW M CUOMO,DEM,6,,,,,,,,,,
westchester,City of Yonkers Ward 4  250401,Governor,,ANDREW M CUOMO,DEM,164,,,,,,,,,,
westchester,City of Yonkers Ward 4  250402,Governor,,ANDREW M CUOMO,DEM,92,,,,,,,,,,
westchester,City of Yonkers Ward 4  250403,Governor,,ANDREW M CUOMO,DEM,169,,,,,,,,,,
westchester,City of Yonkers Ward 4  250404,Governor,,ANDREW M CUOMO,DEM,40,,,,,,,,,,
westchester,City of Yonkers Ward 4  250405,Governor,,ANDREW M CUOMO,DEM,77,,,,,,,,,,
westchester,City of Yonkers Ward 4  250406,Governor,,ANDREW M CUOMO,DEM,148,,,,,,,,,,
westchester,City of Yonkers Ward 4  250407,Governor,,ANDREW M CUOMO,DEM,92,,,,,,,,,,
westchester,City of Yonkers Ward 4  250408,Governor,,ANDREW M CUOMO,DEM,155,,,,,,,,,,
westchester,City of Yonkers Ward 4  250409,Governor,,ANDREW M CUOMO,DEM,66,,,,,,,,,,
westchester,City of Yonkers Ward 4  250410,Governor,,ANDREW M CUOMO,DEM,46,,,,,,,,,,
westchester,City of Yonkers Ward 4  250411,Governor,,ANDREW M CUOMO,DEM,49,,,,,,,,,,
westchester,City of Yonkers Ward 4  250412,Governor,,ANDREW M CUOMO,DEM,20,,,,,,,,,,
westchester,City of Yonkers Ward 4  250415,Governor,,ANDREW M CUOMO,DEM,118,,,,,,,,,,
westchester,City of Yonkers Ward 4  250416,Governor,,ANDREW M CUOMO,DEM,26,,,,,,,,,,
westchester,City of Yonkers Ward 4  250417,Governor,,ANDREW M CUOMO,DEM,49,,,,,,,,,,
westchester,City of Yonkers Ward 4  250418,Governor,,ANDREW M CUOMO,DEM,65,,,,,,,,,,
westchester,City of Yonkers Ward 4  250419,Governor,,ANDREW M CUOMO,DEM,44,,,,,,,,,,
westchester,City of Yonkers Ward 4  250421,Governor,,ANDREW M CUOMO,DEM,6,,,,,,,,,,
westchester,City of Yonkers Ward 5  250501,Governor,,ANDREW M CUOMO,DEM,28,,,,,,,,,,
westchester,City of Yonkers Ward 5  250502,Governor,,ANDREW M CUOMO,DEM,11,,,,,,,,,,
westchester,City of Yonkers Ward 5  250503,Governor,,ANDREW M CUOMO,DEM,22,,,,,,,,,,
westchester,City of Yonkers Ward 5  250504,Governor,,ANDREW M CUOMO,DEM,48,,,,,,,,,,
westchester,City of Yonkers Ward 5  250505,Governor,,ANDREW M CUOMO,DEM,13,,,,,,,,,,
westchester,City of Yonkers Ward 5  250506,Governor,,ANDREW M CUOMO,DEM,26,,,,,,,,,,
westchester,City of Yonkers Ward 5  250507,Governor,,ANDREW M CUOMO,DEM,36,,,,,,,,,,
westchester,City of Yonkers Ward 5  250508,Governor,,ANDREW M CUOMO,DEM,49,,,,,,,,,,
westchester,City of Yonkers Ward 5  250509,Governor,,ANDREW M CUOMO,DEM,59,,,,,,,,,,
westchester,City of Yonkers Ward 5  250510,Governor,,ANDREW M CUOMO,DEM,17,,,,,,,,,,
westchester,City of Yonkers Ward 5  250511,Governor,,ANDREW M CUOMO,DEM,16,,,,,,,,,,
westchester,City of Yonkers Ward 5  250512,Governor,,ANDREW M CUOMO,DEM,28,,,,,,,,,,
westchester,City of Yonkers Ward 5  250513,Governor,,ANDREW M CUOMO,DEM,36,,,,,,,,,,
westchester,City of Yonkers Ward 5  250514,Governor,,ANDREW M CUOMO,DEM,28,,,,,,,,,,
westchester,City of Yonkers Ward 5  250515,Governor,,ANDREW M CUOMO,DEM,60,,,,,,,,,,
westchester,City of Yonkers Ward 5  250516,Governor,,ANDREW M CUOMO,DEM,32,,,,,,,,,,
westchester,City of Yonkers Ward 5  250517,Governor,,ANDREW M CUOMO,DEM,39,,,,,,,,,,
westchester,City of Yonkers Ward 5  250518,Governor,,ANDREW M CUOMO,DEM,99,,,,,,,,,,
westchester,City of Yonkers Ward 5  250519,Governor,,ANDREW M CUOMO,DEM,7,,,,,,,,,,
westchester,City of Yonkers Ward 5  250520,Governor,,ANDREW M CUOMO,DEM,33,,,,,,,,,,
westchester,City of Yonkers Ward 5  250522,Governor,,ANDREW M CUOMO,DEM,33,,,,,,,,,,
westchester,City of Yonkers Ward 5  250523,Governor,,ANDREW M CUOMO,DEM,7,,,,,,,,,,
westchester,City of Yonkers Ward 5  250524,Governor,,ANDREW M CUOMO,DEM,19,,,,,,,,,,
westchester,City of Yonkers Ward 6  250601,Governor,,ANDREW M CUOMO,DEM,47,,,,,,,,,,
westchester,City of Yonkers Ward 6  250602,Governor,,ANDREW M CUOMO,DEM,17,,,,,,,,,,
westchester,City of Yonkers Ward 6  250603,Governor,,ANDREW M CUOMO,DEM,29,,,,,,,,,,
westchester,City of Yonkers Ward 6  250604,Governor,,ANDREW M CUOMO,DEM,15,,,,,,,,,,
westchester,City of Yonkers Ward 6  250606,Governor,,ANDREW M CUOMO,DEM,62,,,,,,,,,,
westchester,City of Yonkers Ward 6  250607,Governor,,ANDREW M CUOMO,DEM,52,,,,,,,,,,
westchester,City of Yonkers Ward 6  250608,Governor,,ANDREW M CUOMO,DEM,17,,,,,,,,,,
westchester,City of Yonkers Ward 6  250610,Governor,,ANDREW M CUOMO,DEM,44,,,,,,,,,,
westchester,City of Yonkers Ward 6  250611,Governor,,ANDREW M CUOMO,DEM,20,,,,,,,,,,
westchester,City of Yonkers Ward 6  250612,Governor,,ANDREW M CUOMO,DEM,23,,,,,,,,,,
westchester,City of Yonkers Ward 6  250613,Governor,,ANDREW M CUOMO,DEM,26,,,,,,,,,,
westchester,City of Yonkers Ward 6  250614,Governor,,ANDREW M CUOMO,DEM,34,,,,,,,,,,
westchester,City of Yonkers Ward 6  250616,Governor,,ANDREW M CUOMO,DEM,26,,,,,,,,,,
westchester,City of Yonkers Ward 6  250617,Governor,,ANDREW M CUOMO,DEM,40,,,,,,,,,,
westchester,City of Yonkers Ward 6  250618,Governor,,ANDREW M CUOMO,DEM,52,,,,,,,,,,
westchester,City of Yonkers Ward 6  250620,Governor,,ANDREW M CUOMO,DEM,24,,,,,,,,,,
westchester,City of Yonkers Ward 6  250621,Governor,,ANDREW M CUOMO,DEM,49,,,,,,,,,,
westchester,City of Yonkers Ward 6  250622,Governor,,ANDREW M CUOMO,DEM,25,,,,,,,,,,
westchester,City of Yonkers Ward 6  250624,Governor,,ANDREW M CUOMO,DEM,39,,,,,,,,,,
westchester,City of Yonkers Ward 6  250628,Governor,,ANDREW M CUOMO,DEM,22,,,,,,,,,,
westchester,City of Yonkers Ward 6  250632,Governor,,ANDREW M CUOMO,DEM,7,,,,,,,,,,
westchester,City of Yonkers Ward 6  250633,Governor,,ANDREW M CUOMO,DEM,15,,,,,,,,,,
westchester,City of Yonkers Ward 7  250701,Governor,,ANDREW M CUOMO,DEM,3,,,,,,,,,,
westchester,City of Yonkers Ward 7  250702,Governor,,ANDREW M CUOMO,DEM,27,,,,,,,,,,
westchester,City of Yonkers Ward 7  250703,Governor,,ANDREW M CUOMO,DEM,72,,,,,,,,,,
westchester,City of Yonkers Ward 7  250704,Governor,,ANDREW M CUOMO,DEM,52,,,,,,,,,,
westchester,City of Yonkers Ward 7  250705,Governor,,ANDREW M CUOMO,DEM,31,,,,,,,,,,
westchester,City of Yonkers Ward 7  250706,Governor,,ANDREW M CUOMO,DEM,19,,,,,,,,,,
westchester,City of Yonkers Ward 7  250707,Governor,,ANDREW M CUOMO,DEM,20,,,,,,,,,,
westchester,City of Yonkers Ward 7  250708,Governor,,ANDREW M CUOMO,DEM,43,,,,,,,,,,
westchester,City of Yonkers Ward 7  250709,Governor,,ANDREW M CUOMO,DEM,120,,,,,,,,,,
westchester,City of Yonkers Ward 7  250711,Governor,,ANDREW M CUOMO,DEM,1,,,,,,,,,,
westchester,City of Yonkers Ward 7  250713,Governor,,ANDREW M CUOMO,DEM,55,,,,,,,,,,
westchester,City of Yonkers Ward 7  250714,Governor,,ANDREW M CUOMO,DEM,33,,,,,,,,,,
westchester,City of Yonkers Ward 7  250715,Governor,,ANDREW M CUOMO,DEM,36,,,,,,,,,,
westchester,City of Yonkers Ward 7  250716,Governor,,ANDREW M CUOMO,DEM,9,,,,,,,,,,
westchester,City of Yonkers Ward 7  250717,Governor,,ANDREW M CUOMO,DEM,56,,,,,,,,,,
westchester,City of Yonkers Ward 7  250719,Governor,,ANDREW M CUOMO,DEM,21,,,,,,,,,,
westchester,City of Yonkers Ward 7  250720,Governor,,ANDREW M CUOMO,DEM,29,,,,,,,,,,
westchester,City of Yonkers Ward 7  250721,Governor,,ANDREW M CUOMO,DEM,15,,,,,,,,,,
westchester,City of Yonkers Ward 7  250723,Governor,,ANDREW M CUOMO,DEM,63,,,,,,,,,,
westchester,City of Yonkers Ward 7  250724,Governor,,ANDREW M CUOMO,DEM,0,,,,,,,,,,
westchester,City of Yonkers Ward 7  250725,Governor,,ANDREW M CUOMO,DEM,39,,,,,,,,,,
westchester,City of Yonkers Ward 7  250726,Governor,,ANDREW M CUOMO,DEM,25,,,,,,,,,,
westchester,City of Yonkers Ward 7  250729,Governor,,ANDREW M CUOMO,DEM,27,,,,,,,,,,
westchester,City of Yonkers Ward 7  250730,Governor,,ANDREW M CUOMO,DEM,15,,,,,,,,,,
westchester,City of Yonkers Ward 7  250731,Governor,,ANDREW M CUOMO,DEM,11,,,,,,,,,,
westchester,City of Yonkers Ward 8  250801,Governor,,ANDREW M CUOMO,DEM,22,,,,,,,,,,
westchester,City of Yonkers Ward 8  250802,Governor,,ANDREW M CUOMO,DEM,52,,,,,,,,,,
westchester,City of Yonkers Ward 8  250803,Governor,,ANDREW M CUOMO,DEM,40,,,,,,,,,,
westchester,City of Yonkers Ward 8  250805,Governor,,ANDREW M CUOMO,DEM,49,,,,,,,,,,
westchester,City of Yonkers Ward 8  250806,Governor,,ANDREW M CUOMO,DEM,72,,,,,,,,,,
westchester,City of Yonkers Ward 8  250807,Governor,,ANDREW M CUOMO,DEM,75,,,,,,,,,,
westchester,City of Yonkers Ward 8  250809,Governor,,ANDREW M CUOMO,DEM,45,,,,,,,,,,
westchester,City of Yonkers Ward 8  250810,Governor,,ANDREW M CUOMO,DEM,32,,,,,,,,,,
westchester,City of Yonkers Ward 8  250811,Governor,,ANDREW M CUOMO,DEM,8,,,,,,,,,,
westchester,City of Yonkers Ward 8  250812,Governor,,ANDREW M CUOMO,DEM,50,,,,,,,,,,
westchester,City of Yonkers Ward 8  250813,Governor,,ANDREW M CUOMO,DEM,21,,,,,,,,,,
westchester,City of Yonkers Ward 8  250814,Governor,,ANDREW M CUOMO,DEM,12,,,,,,,,,,
westchester,City of Yonkers Ward 8  250815,Governor,,ANDREW M CUOMO,DEM,50,,,,,,,,,,
westchester,City of Yonkers Ward 8  250817,Governor,,ANDREW M CUOMO,DEM,28,,,,,,,,,,
westchester,City of Yonkers Ward 8  250822,Governor,,ANDREW M CUOMO,DEM,4,,,,,,,,,,
westchester,City of Yonkers Ward 8  250823,Governor,,ANDREW M CUOMO,DEM,20,,,,,,,,,,
westchester,City of Yonkers Ward 8  250824,Governor,,ANDREW M CUOMO,DEM,46,,,,,,,,,,
westchester,City of Yonkers Ward 8  250826,Governor,,ANDREW M CUOMO,DEM,18,,,,,,,,,,
westchester,City of Yonkers Ward 8  250828,Governor,,ANDREW M CUOMO,DEM,59,,,,,,,,,,
westchester,City of Yonkers Ward 9  250901,Governor,,ANDREW M CUOMO,DEM,72,,,,,,,,,,
westchester,City of Yonkers Ward 9  250902,Governor,,ANDREW M CUOMO,DEM,40,,,,,,,,,,
westchester,City of Yonkers Ward 9  250903,Governor,,ANDREW M CUOMO,DEM,31,,,,,,,,,,
westchester,City of Yonkers Ward 9  250904,Governor,,ANDREW M CUOMO,DEM,20,,,,,,,,,,
westchester,City of Yonkers Ward 9  250905,Governor,,ANDREW M CUOMO,DEM,24,,,,,,,,,,
westchester,City of Yonkers Ward 9  250906,Governor,,ANDREW M CUOMO,DEM,8,,,,,,,,,,
westchester,City of Yonkers Ward 9  250907,Governor,,ANDREW M CUOMO,DEM,94,,,,,,,,,,
westchester,City of Yonkers Ward 9  250908,Governor,,ANDREW M CUOMO,DEM,47,,,,,,,,,,
westchester,City of Yonkers Ward 9  250909,Governor,,ANDREW M CUOMO,DEM,49,,,,,,,,,,
westchester,City of Yonkers Ward 9  250910,Governor,,ANDREW M CUOMO,DEM,24,,,,,,,,,,
westchester,City of Yonkers Ward 9  250911,Governor,,ANDREW M CUOMO,DEM,30,,,,,,,,,,
westchester,City of Yonkers Ward 9  250912,Governor,,ANDREW M CUOMO,DEM,30,,,,,,,,,,
westchester,City of Yonkers Ward 9  250913,Governor,,ANDREW M CUOMO,DEM,31,,,,,,,,,,
westchester,City of Yonkers Ward 9  250915,Governor,,ANDREW M CUOMO,DEM,39,,,,,,,,,,
westchester,City of Yonkers Ward 9  250916,Governor,,ANDREW M CUOMO,DEM,24,,,,,,,,,,
westchester,City of Yonkers Ward 9  250917,Governor,,ANDREW M CUOMO,DEM,19,,,,,,,,,,
westchester,City of Yonkers Ward 10  251001,Governor,,ANDREW M CUOMO,DEM,63,,,,,,,,,,
westchester,City of Yonkers Ward 10  251002,Governor,,ANDREW M CUOMO,DEM,61,,,,,,,,,,
westchester,City of Yonkers Ward 10  251003,Governor,,ANDREW M CUOMO,DEM,42,,,,,,,,,,
westchester,City of Yonkers Ward 10  251004,Governor,,ANDREW M CUOMO,DEM,29,,,,,,,,,,
westchester,City of Yonkers Ward 10  251005,Governor,,ANDREW M CUOMO,DEM,23,,,,,,,,,,
westchester,City of Yonkers Ward 10  251006,Governor,,ANDREW M CUOMO,DEM,178,,,,,,,,,,
westchester,City of Yonkers Ward 10  251007,Governor,,ANDREW M CUOMO,DEM,71,,,,,,,,,,
westchester,City of Yonkers Ward 10  251008,Governor,,ANDREW M CUOMO,DEM,31,,,,,,,,,,
westchester,City of Yonkers Ward 10  251009,Governor,,ANDREW M CUOMO,DEM,57,,,,,,,,,,
westchester,City of Yonkers Ward 10  251011,Governor,,ANDREW M CUOMO,DEM,71,,,,,,,,,,
westchester,City of Yonkers Ward 10  251012,Governor,,ANDREW M CUOMO,DEM,99,,,,,,,,,,
westchester,City of Yonkers Ward 10  251013,Governor,,ANDREW M CUOMO,DEM,17,,,,,,,,,,
westchester,City of Yonkers Ward 10  251014,Governor,,ANDREW M CUOMO,DEM,57,,,,,,,,,,
westchester,City of Yonkers Ward 10  251015,Governor,,ANDREW M CUOMO,DEM,99,,,,,,,,,,
westchester,City of Yonkers Ward 10  251016,Governor,,ANDREW M CUOMO,DEM,58,,,,,,,,,,
westchester,City of Yonkers Ward 10  251017,Governor,,ANDREW M CUOMO,DEM,5,,,,,,,,,,
westchester,City of Yonkers Ward 10  251018,Governor,,ANDREW M CUOMO,DEM,7,,,,,,,,,,
westchester,City of Yonkers Ward 10  251020,Governor,,ANDREW M CUOMO,DEM,59,,,,,,,,,,
westchester,City of Yonkers Ward 10  251021,Governor,,ANDREW M CUOMO,DEM,15,,,,,,,,,,
westchester,City of Yonkers Ward 10  251025,Governor,,ANDREW M CUOMO,DEM,58,,,,,,,,,,
westchester,City of Yonkers Ward 11  251101,Governor,,ANDREW M CUOMO,DEM,62,,,,,,,,,,
westchester,City of Yonkers Ward 11  251102,Governor,,ANDREW M CUOMO,DEM,65,,,,,,,,,,
westchester,City of Yonkers Ward 11  251103,Governor,,ANDREW M CUOMO,DEM,33,,,,,,,,,,
westchester,City of Yonkers Ward 11  251104,Governor,,ANDREW M CUOMO,DEM,58,,,,,,,,,,
westchester,City of Yonkers Ward 11  251105,Governor,,ANDREW M CUOMO,DEM,60,,,,,,,,,,
westchester,City of Yonkers Ward 11  251106,Governor,,ANDREW M CUOMO,DEM,30,,,,,,,,,,
westchester,City of Yonkers Ward 11  251107,Governor,,ANDREW M CUOMO,DEM,43,,,,,,,,,,
westchester,City of Yonkers Ward 11  251108,Governor,,ANDREW M CUOMO,DEM,48,,,,,,,,,,
westchester,City of Yonkers Ward 11  251109,Governor,,ANDREW M CUOMO,DEM,30,,,,,,,,,,
westchester,City of Yonkers Ward 11  251110,Governor,,ANDREW M CUOMO,DEM,54,,,,,,,,,,
westchester,City of Yonkers Ward 11  251111,Governor,,ANDREW M CUOMO,DEM,43,,,,,,,,,,
westchester,City of Yonkers Ward 11  251112,Governor,,ANDREW M CUOMO,DEM,86,,,,,,,,,,
westchester,City of Yonkers Ward 11  251113,Governor,,ANDREW M CUOMO,DEM,18,,,,,,,,,,
westchester,City of Yonkers Ward 11  251114,Governor,,ANDREW M CUOMO,DEM,108,,,,,,,,,,
westchester,City of Yonkers Ward 11  251116,Governor,,ANDREW M CUOMO,DEM,49,,,,,,,,,,
westchester,City of Yonkers Ward 11  251117,Governor,,ANDREW M CUOMO,DEM,58,,,,,,,,,,
westchester,City of Yonkers Ward 11  251118,Governor,,ANDREW M CUOMO,DEM,40,,,,,,,,,,
westchester,City of Yonkers Ward 11  251119,Governor,,ANDREW M CUOMO,DEM,31,,,,,,,,,,
westchester,City of Yonkers Ward 11  251120,Governor,,ANDREW M CUOMO,DEM,30,,,,,,,,,,
westchester,City of Yonkers Ward 11  251121,Governor,,ANDREW M CUOMO,DEM,32,,,,,,,,,,
westchester,City of Yonkers Ward 12  251201,Governor,,ANDREW M CUOMO,DEM,48,,,,,,,,,,
westchester,City of Yonkers Ward 12  251202,Governor,,ANDREW M CUOMO,DEM,28,,,,,,,,,,
westchester,City of Yonkers Ward 12  251203,Governor,,ANDREW M CUOMO,DEM,13,,,,,,,,,,
westchester,City of Yonkers Ward 12  251204,Governor,,ANDREW M CUOMO,DEM,77,,,,,,,,,,
westchester,City of Yonkers Ward 12  251205,Governor,,ANDREW M CUOMO,DEM,22,,,,,,,,,,
westchester,City of Yonkers Ward 12  251206,Governor,,ANDREW M CUOMO,DEM,126,,,,,,,,,,
westchester,City of Yonkers Ward 12  251207,Governor,,ANDREW M CUOMO,DEM,73,,,,,,,,,,
westchester,City of Yonkers Ward 12  251208,Governor,,ANDREW M CUOMO,DEM,42,,,,,,,,,,
westchester,City of Yonkers Ward 12  251209,Governor,,ANDREW M CUOMO,DEM,37,,,,,,,,,,
westchester,City of Yonkers Ward 12  251210,Governor,,ANDREW M CUOMO,DEM,34,,,,,,,,,,
westchester,City of Yonkers Ward 12  251211,Governor,,ANDREW M CUOMO,DEM,25,,,,,,,,,,
westchester,City of Yonkers Ward 12  251212,Governor,,ANDREW M CUOMO,DEM,8,,,,,,,,,,
westchester,City of Yonkers Ward 12  251213,Governor,,ANDREW M CUOMO,DEM,77,,,,,,,,,,
westchester,City of Yonkers Ward 12  251215,Governor,,ANDREW M CUOMO,DEM,4,,,,,,,,,,
westchester,City of Yonkers Ward 12  251216,Governor,,ANDREW M CUOMO,DEM,46,,,,,,,,,,
westchester,City of Yonkers Ward 12  251217,Governor,,ANDREW M CUOMO,DEM,9,,,,,,,,,,
westchester,City of Yonkers Ward 12  251218,Governor,,ANDREW M CUOMO,DEM,78,,,,,,,,,,
westchester,City of Yonkers Ward 12  251219,Governor,,ANDREW M CUOMO,DEM,23,,,,,,,,,,
westchester,Total,Governor,,ANDREW M CUOMO,DEM,65149,,,,,,,,,,
westchester,Town of Cortlandt  20003,Governor,,IRREGULAR,WRITE-IN,1,,,,,,,,,,
westchester,Town of Cortlandt  20005,Governor,,IRREGULAR,WRITE-IN,1,,,,,,,,,,
westchester,Town of Cortlandt  20010,Governor,,IRREGULAR,WRITE-IN,3,,,,,,,,,,
westchester,Town of Cortlandt  20034,Governor,,IRREGULAR,WRITE-IN,1,,,,,,,,,,
westchester,Town of Eastchester  30008,Governor,,IRREGULAR,WRITE-IN,1,,,,,,,,,,
westchester,Town of Eastchester  30012,Governor,,IRREGULAR,WRITE-IN,1,,,,,,,,,,
westchester,Town of Eastchester  30013,Governor,,IRREGULAR,WRITE-IN,1,,,,,,,,,,
westchester,Town of Eastchester  30017,Governor,,IRREGULAR,WRITE-IN,1,,,,,,,,,,
westchester,Town of Eastchester  30020,Governor,,IRREGULAR,WRITE-IN,1,,,,,,,,,,
