county,precinct,office,district,candidate,party,votes,,,,,,,
Monroe,Pittsford 8,Comptroller,,Cruger E. Gallaudet,LBT,2,,,,,,,
Monroe,Pittsford 9,Comptroller,,Cruger E. Gallaudet,LBT,2,,,,,,,
Monroe,Pittsford 10,Comptroller,,Cruger E. Gallaudet,LBT,3,,,,,,,
Monroe,Pittsford 11,Comptroller,,Cruger E. Gallaudet,LBT,4,,,,,,,
Monroe,Pittsford 12,Comptroller,,Cruger E. Gallaudet,LBT,2,,,,,,,
Monroe,Pittsford 13,Comptroller,,Cruger E. Gallaudet,LBT,4,,,,,,,
Monroe,Pittsford 14,Comptroller,,Cruger E. Gallaudet,LBT,5,,,,,,,
Monroe,Pittsford 15,Comptroller,,Cruger E. Gallaudet,LBT,1,,,,,,,
Monroe,Pittsford 16,Comptroller,,Cruger E. Gallaudet,LBT,4,,,,,,,
Monroe,Pittsford 17,Comptroller,,Cruger E. Gallaudet,LBT,4,,,,,,,
Monroe,Pittsford 18,Comptroller,,Cruger E. Gallaudet,LBT,2,,,,,,,
Monroe,Pittsford 19,Comptroller,,Cruger E. Gallaudet,LBT,2,,,,,,,
Monroe,Pittsford 20,Comptroller,,Cruger E. Gallaudet,LBT,3,,,,,,,
Monroe,Pittsford 21,Comptroller,,Cruger E. Gallaudet,LBT,2,,,,,,,
Monroe,Pittsford 22,Comptroller,,Cruger E. Gallaudet,LBT,0,,,,,,,
Monroe,Pittsford 23,Comptroller,,Cruger E. Gallaudet,LBT,6,,,,,,,
Monroe,Pittsford 24,Comptroller,,Cruger E. Gallaudet,LBT,1,,,,,,,
Monroe,Pittsford 25,Comptroller,,Cruger E. Gallaudet,LBT,2,,,,,,,
Monroe,Pittsford 26,Comptroller,,Cruger E. Gallaudet,LBT,2,,,,,,,
Monroe,Pittsford 27,Comptroller,,Cruger E. Gallaudet,LBT,6,,,,,,,
Monroe,Pittsford 28,Comptroller,,Cruger E. Gallaudet,LBT,1,,,,,,,
Monroe,Pittsford 29,Comptroller,,Cruger E. Gallaudet,LBT,0,,,,,,,
Monroe,Pittsford 30,Comptroller,,Cruger E. Gallaudet,LBT,4,,,,,,,
Monroe,Pittsford 31,Comptroller,,Cruger E. Gallaudet,LBT,3,,,,,,,
Monroe,Pittsford 32,Comptroller,,Cruger E. Gallaudet,LBT,0,,,,,,,
Monroe,Pittsford 33,Comptroller,,Cruger E. Gallaudet,LBT,5,,,,,,,
Monroe,Pittsford 34,Comptroller,,Cruger E. Gallaudet,LBT,3,,,,,,,
Monroe,Riga 1,Comptroller,,Cruger E. Gallaudet,LBT,4,,,,,,,
Monroe,Riga 2,Comptroller,,Cruger E. Gallaudet,LBT,6,,,,,,,
Monroe,Riga 3,Comptroller,,Cruger E. Gallaudet,LBT,4,,,,,,,
Monroe,Riga 4,Comptroller,,Cruger E. Gallaudet,LBT,4,,,,,,,
Monroe,Riga 5,Comptroller,,Cruger E. Gallaudet,LBT,8,,,,,,,
Monroe,Riga 6,Comptroller,,Cruger E. Gallaudet,LBT,1,,,,,,,
Monroe,Rush 1,Comptroller,,Cruger E. Gallaudet,LBT,5,,,,,,,
Monroe,Rush 2,Comptroller,,Cruger E. Gallaudet,LBT,7,,,,,,,
Monroe,Rush 3,Comptroller,,Cruger E. Gallaudet,LBT,2,,,,,,,
Monroe,Rush 4,Comptroller,,Cruger E. Gallaudet,LBT,5,,,,,,,
Monroe,Sweden 1,Comptroller,,Cruger E. Gallaudet,LBT,11,,,,,,,
Monroe,Sweden 2,Comptroller,,Cruger E. Gallaudet,LBT,6,,,,,,,
Monroe,Sweden 3,Comptroller,,Cruger E. Gallaudet,LBT,2,,,,,,,
Monroe,Sweden 4,Comptroller,,Cruger E. Gallaudet,LBT,7,,,,,,,
Monroe,Sweden 5,Comptroller,,Cruger E. Gallaudet,LBT,1,,,,,,,
Monroe,Sweden 6,Comptroller,,Cruger E. Gallaudet,LBT,1,,,,,,,
Monroe,Sweden 7,Comptroller,,Cruger E. Gallaudet,LBT,10,,,,,,,
Monroe,Sweden 8,Comptroller,,Cruger E. Gallaudet,LBT,5,,,,,,,
Monroe,Sweden 9,Comptroller,,Cruger E. Gallaudet,LBT,7,,,,,,,
Monroe,Sweden 10,Comptroller,,Cruger E. Gallaudet,LBT,7,,,,,,,
Monroe,Sweden 11,Comptroller,,Cruger E. Gallaudet,LBT,12,,,,,,,
Monroe,Sweden 12,Comptroller,,Cruger E. Gallaudet,LBT,4,,,,,,,
Monroe,Webster 1,Comptroller,,Cruger E. Gallaudet,LBT,3,,,,,,,
Monroe,Webster 2,Comptroller,,Cruger E. Gallaudet,LBT,2,,,,,,,
Monroe,Webster 3,Comptroller,,Cruger E. Gallaudet,LBT,9,,,,,,,
Monroe,Webster 4,Comptroller,,Cruger E. Gallaudet,LBT,2,,,,,,,
Monroe,Webster 5,Comptroller,,Cruger E. Gallaudet,LBT,2,,,,,,,
Monroe,Webster 6,Comptroller,,Cruger E. Gallaudet,LBT,3,,,,,,,
Monroe,Webster 7,Comptroller,,Cruger E. Gallaudet,LBT,4,,,,,,,
Monroe,Webster 8,Comptroller,,Cruger E. Gallaudet,LBT,6,,,,,,,
Monroe,Webster 9,Comptroller,,Cruger E. Gallaudet,LBT,1,,,,,,,
Monroe,Webster 10,Comptroller,,Cruger E. Gallaudet,LBT,4,,,,,,,
Monroe,Webster 11,Comptroller,,Cruger E. Gallaudet,LBT,7,,,,,,,
Monroe,Webster 12,Comptroller,,Cruger E. Gallaudet,LBT,9,,,,,,,
Monroe,Webster 13,Comptroller,,Cruger E. Gallaudet,LBT,4,,,,,,,
Monroe,Webster 14,Comptroller,,Cruger E. Gallaudet,LBT,5,,,,,,,
Monroe,Webster 15,Comptroller,,Cruger E. Gallaudet,LBT,2,,,,,,,
Monroe,Webster 16,Comptroller,,Cruger E. Gallaudet,LBT,2,,,,,,,
Monroe,Webster 17,Comptroller,,Cruger E. Gallaudet,LBT,2,,,,,,,
Monroe,Webster 18,Comptroller,,Cruger E. Gallaudet,LBT,2,,,,,,,
Monroe,Webster 19,Comptroller,,Cruger E. Gallaudet,LBT,6,,,,,,,
Monroe,Webster 20,Comptroller,,Cruger E. Gallaudet,LBT,6,,,,,,,
Monroe,Webster 21,Comptroller,,Cruger E. Gallaudet,LBT,13,,,,,,,
Monroe,Webster 22,Comptroller,,Cruger E. Gallaudet,LBT,4,,,,,,,
Monroe,Webster 23,Comptroller,,Cruger E. Gallaudet,LBT,3,,,,,,,
Monroe,Webster 24,Comptroller,,Cruger E. Gallaudet,LBT,2,,,,,,,
Monroe,Webster 25,Comptroller,,Cruger E. Gallaudet,LBT,10,,,,,,,
Monroe,Webster 26,Comptroller,,Cruger E. Gallaudet,LBT,2,,,,,,,
Monroe,Webster 27,Comptroller,,Cruger E. Gallaudet,LBT,0,,,,,,,
Monroe,Webster 28,Comptroller,,Cruger E. Gallaudet,LBT,2,,,,,,,
Monroe,Webster 29,Comptroller,,Cruger E. Gallaudet,LBT,6,,,,,,,
Monroe,Webster 30,Comptroller,,Cruger E. Gallaudet,LBT,2,,,,,,,
Monroe,Webster 31,Comptroller,,Cruger E. Gallaudet,LBT,3,,,,,,,
Monroe,Webster 32,Comptroller,,Cruger E. Gallaudet,LBT,1,,,,,,,
Monroe,Webster 33,Comptroller,,Cruger E. Gallaudet,LBT,2,,,,,,,
Monroe,Webster 34,Comptroller,,Cruger E. Gallaudet,LBT,4,,,,,,,
Monroe,Webster 35,Comptroller,,Cruger E. Gallaudet,LBT,4,,,,,,,
Monroe,Webster 36,Comptroller,,Cruger E. Gallaudet,LBT,0,,,,,,,
Monroe,Webster 37,Comptroller,,Cruger E. Gallaudet,LBT,1,,,,,,,
Monroe,Webster 38,Comptroller,,Cruger E. Gallaudet,LBT,2,,,,,,,
Monroe,Webster 39,Comptroller,,Cruger E. Gallaudet,LBT,3,,,,,,,
Monroe,Webster 40,Comptroller,,Cruger E. Gallaudet,LBT,2,,,,,,,
Monroe,Webster 41,Comptroller,,Cruger E. Gallaudet,LBT,8,,,,,,,
Monroe,Webster 42,Comptroller,,Cruger E. Gallaudet,LBT,4,,,,,,,
Monroe,Webster 43,Comptroller,,Cruger E. Gallaudet,LBT,3,,,,,,,
Monroe,Wheatland 01,Comptroller,,Cruger E. Gallaudet,LBT,6,,,,,,,
Monroe,Wheatland 02,Comptroller,,Cruger E. Gallaudet,LBT,10,,,,,,,
Monroe,Wheatland 03,Comptroller,,Cruger E. Gallaudet,LBT,3,,,,,,,
Monroe,Wheatland 04,Comptroller,,Cruger E. Gallaudet,LBT,2,,,,,,,
Monroe,Wheatland 05,Comptroller,,Cruger E. Gallaudet,LBT,11,,,,,,,
Monroe,Brighton 1,Comptroller,,Scattering,,0,,,,,,,
Monroe,Brighton 2,Comptroller,,Scattering,,0,,,,,,,
Monroe,Brighton 3,Comptroller,,Scattering,,0,,,,,,,
Monroe,Brighton 4,Comptroller,,Scattering,,0,,,,,,,
Monroe,Brighton 5,Comptroller,,Scattering,,0,,,,,,,
Monroe,Brighton 6,Comptroller,,Scattering,,0,,,,,,,
Monroe,Brighton 7,Comptroller,,Scattering,,0,,,,,,,
Monroe,Brighton 8,Comptroller,,Scattering,,0,,,,,,,
Monroe,Brighton 9,Comptroller,,Scattering,,0,,,,,,,
Monroe,Brighton 10,Comptroller,,Scattering,,0,,,,,,,
Monroe,Brighton 11,Comptroller,,Scattering,,0,,,,,,,
Monroe,Brighton 12,Comptroller,,Scattering,,0,,,,,,,
Monroe,Brighton 13,Comptroller,,Scattering,,0,,,,,,,
Monroe,Brighton 14,Comptroller,,Scattering,,1,,,,,,,
Monroe,Brighton 15,Comptroller,,Scattering,,0,,,,,,,
Monroe,Brighton 16,Comptroller,,Scattering,,0,,,,,,,
Monroe,Brighton 17,Comptroller,,Scattering,,0,,,,,,,
Monroe,Brighton 18,Comptroller,,Scattering,,0,,,,,,,
Monroe,Brighton 19,Comptroller,,Scattering,,0,,,,,,,
Monroe,Brighton 20,Comptroller,,Scattering,,0,,,,,,,
Monroe,Brighton 21,Comptroller,,Scattering,,0,,,,,,,
Monroe,Brighton 22,Comptroller,,Scattering,,0,,,,,,,
Monroe,Brighton 23,Comptroller,,Scattering,,0,,,,,,,
Monroe,Brighton 24,Comptroller,,Scattering,,0,,,,,,,
Monroe,Brighton 25,Comptroller,,Scattering,,0,,,,,,,
Monroe,Brighton 26,Comptroller,,Scattering,,0,,,,,,,
Monroe,Brighton 27,Comptroller,,Scattering,,0,,,,,,,
Monroe,Brighton 28,Comptroller,,Scattering,,0,,,,,,,
Monroe,Brighton 29,Comptroller,,Scattering,,0,,,,,,,
Monroe,Brighton 30,Comptroller,,Scattering,,1,,,,,,,
Monroe,Brighton 31,Comptroller,,Scattering,,0,,,,,,,
Monroe,Brighton 32,Comptroller,,Scattering,,0,,,,,,,
Monroe,Brighton 33,Comptroller,,Scattering,,0,,,,,,,
Monroe,Brighton 34,Comptroller,,Scattering,,0,,,,,,,
Monroe,Brighton 35,Comptroller,,Scattering,,0,,,,,,,
Monroe,Brighton 36,Comptroller,,Scattering,,0,,,,,,,
Monroe,Brighton 37,Comptroller,,Scattering,,0,,,,,,,
Monroe,Brighton 38,Comptroller,,Scattering,,0,,,,,,,
Monroe,Brighton 39,Comptroller,,Scattering,,0,,,,,,,
Monroe,Brighton 40,Comptroller,,Scattering,,0,,,,,,,
Monroe,Brighton 41,Comptroller,,Scattering,,0,,,,,,,
Monroe,Brighton 42,Comptroller,,Scattering,,0,,,,,,,
Monroe,Brighton 43,Comptroller,,Scattering,,0,,,,,,,
Monroe,Brighton 44,Comptroller,,Scattering,,0,,,,,,,
Monroe,Brighton 45,Comptroller,,Scattering,,0,,,,,,,
Monroe,Brighton 46,Comptroller,,Scattering,,0,,,,,,,
Monroe,Chili 1,Comptroller,,Scattering,,0,,,,,,,
Monroe,Chili 2,Comptroller,,Scattering,,0,,,,,,,
Monroe,Chili 3,Comptroller,,Scattering,,0,,,,,,,
Monroe,Chili 4,Comptroller,,Scattering,,0,,,,,,,
Monroe,Chili 5,Comptroller,,Scattering,,0,,,,,,,
Monroe,Chili 6,Comptroller,,Scattering,,0,,,,,,,
Monroe,Chili 7,Comptroller,,Scattering,,0,,,,,,,
Monroe,Chili 8,Comptroller,,Scattering,,0,,,,,,,
Monroe,Chili 9,Comptroller,,Scattering,,0,,,,,,,
Monroe,Chili 10,Comptroller,,Scattering,,1,,,,,,,
Monroe,Chili 11,Comptroller,,Scattering,,0,,,,,,,
Monroe,Chili 12,Comptroller,,Scattering,,0,,,,,,,
Monroe,Chili 13,Comptroller,,Scattering,,0,,,,,,,
Monroe,Chili 14,Comptroller,,Scattering,,0,,,,,,,
Monroe,Chili 15,Comptroller,,Scattering,,0,,,,,,,
Monroe,Chili 16,Comptroller,,Scattering,,0,,,,,,,
Monroe,Chili 17,Comptroller,,Scattering,,0,,,,,,,
Monroe,Chili 18,Comptroller,,Scattering,,0,,,,,,,
Monroe,Chili 19,Comptroller,,Scattering,,0,,,,,,,
Monroe,Chili 20,Comptroller,,Scattering,,0,,,,,,,
Monroe,Chili 21,Comptroller,,Scattering,,0,,,,,,,
Monroe,Chili 22,Comptroller,,Scattering,,0,,,,,,,
Monroe,Chili 23,Comptroller,,Scattering,,0,,,,,,,
Monroe,Chili 24,Comptroller,,Scattering,,1,,,,,,,
Monroe,Chili 25,Comptroller,,Scattering,,0,,,,,,,
Monroe,Chili 26,Comptroller,,Scattering,,0,,,,,,,
Monroe,Chili 27,Comptroller,,Scattering,,0,,,,,,,
Monroe,Chili 28,Comptroller,,Scattering,,1,,,,,,,
Monroe,Chili 29,Comptroller,,Scattering,,0,,,,,,,
Monroe,Chili 30,Comptroller,,Scattering,,0,,,,,,,
Monroe,Chili 31,Comptroller,,Scattering,,0,,,,,,,
Monroe,Chili 32,Comptroller,,Scattering,,0,,,,,,,
Monroe,Clarkson 1,Comptroller,,Scattering,,0,,,,,,,
Monroe,Clarkson 2,Comptroller,,Scattering,,0,,,,,,,
Monroe,Clarkson 3,Comptroller,,Scattering,,0,,,,,,,
Monroe,Clarkson 4,Comptroller,,Scattering,,0,,,,,,,
Monroe,Clarkson 5,Comptroller,,Scattering,,0,,,,,,,
Monroe,Clarkson 6,Comptroller,,Scattering,,0,,,,,,,
Monroe,East Rochester 1,Comptroller,,Scattering,,0,,,,,,,
Monroe,East Rochester 2,Comptroller,,Scattering,,0,,,,,,,
Monroe,East Rochester 3,Comptroller,,Scattering,,0,,,,,,,
Monroe,East Rochester 4,Comptroller,,Scattering,,0,,,,,,,
Monroe,East Rochester 5,Comptroller,,Scattering,,0,,,,,,,
Monroe,East Rochester 6,Comptroller,,Scattering,,0,,,,,,,
Monroe,East Rochester 7,Comptroller,,Scattering,,0,,,,,,,
Monroe,Gates 1,Comptroller,,Scattering,,0,,,,,,,
Monroe,Gates 2,Comptroller,,Scattering,,0,,,,,,,
Monroe,Gates 3,Comptroller,,Scattering,,0,,,,,,,
Monroe,Gates 4,Comptroller,,Scattering,,0,,,,,,,
Monroe,Gates 5,Comptroller,,Scattering,,0,,,,,,,
Monroe,Gates 6,Comptroller,,Scattering,,0,,,,,,,
Monroe,Gates 7,Comptroller,,Scattering,,0,,,,,,,
Monroe,Gates 8,Comptroller,,Scattering,,0,,,,,,,
Monroe,Gates 9,Comptroller,,Scattering,,0,,,,,,,
Monroe,Gates 10,Comptroller,,Scattering,,0,,,,,,,
Monroe,Gates 11,Comptroller,,Scattering,,0,,,,,,,
Monroe,Gates 12,Comptroller,,Scattering,,0,,,,,,,
Monroe,Gates 13,Comptroller,,Scattering,,0,,,,,,,
Monroe,Gates 14,Comptroller,,Scattering,,0,,,,,,,
Monroe,Gates 15,Comptroller,,Scattering,,0,,,,,,,
Monroe,Gates 16,Comptroller,,Scattering,,0,,,,,,,
Monroe,Gates 17,Comptroller,,Scattering,,0,,,,,,,
Monroe,Gates 18,Comptroller,,Scattering,,0,,,,,,,
Monroe,Gates 19,Comptroller,,Scattering,,0,,,,,,,
Monroe,Gates 20,Comptroller,,Scattering,,0,,,,,,,
Monroe,Gates 21,Comptroller,,Scattering,,0,,,,,,,
Monroe,Gates 22,Comptroller,,Scattering,,0,,,,,,,
Monroe,Gates 23,Comptroller,,Scattering,,1,,,,,,,
Monroe,Gates 24,Comptroller,,Scattering,,0,,,,,,,
Monroe,Gates 25,Comptroller,,Scattering,,0,,,,,,,
Monroe,Gates 26,Comptroller,,Scattering,,0,,,,,,,
Monroe,Gates 27,Comptroller,,Scattering,,0,,,,,,,
Monroe,Gates 28,Comptroller,,Scattering,,0,,,,,,,
Monroe,Gates 29,Comptroller,,Scattering,,0,,,,,,,
Monroe,Gates 30,Comptroller,,Scattering,,0,,,,,,,
Monroe,Gates 31,Comptroller,,Scattering,,0,,,,,,,
Monroe,Gates 32,Comptroller,,Scattering,,0,,,,,,,
Monroe,Gates 33,Comptroller,,Scattering,,0,,,,,,,
Monroe,Gates 34,Comptroller,,Scattering,,0,,,,,,,
Monroe,Gates 35,Comptroller,,Scattering,,1,,,,,,,
Monroe,Greece 1,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 2,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 3,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 4,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 5,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 6,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 7,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 8,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 9,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 10,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 11,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 12,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 13,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 14,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 15,Comptroller,,Scattering,,1,,,,,,,
Monroe,Greece 16,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 17,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 18,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 19,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 20,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 21,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 22,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 23,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 24,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 25,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 26,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 27,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 28,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 29,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 30,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 31,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 32,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 33,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 34,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 35,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 36,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 37,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 38,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 39,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 40,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 41,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 42,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 43,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 44,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 45,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 46,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 47,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 48,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 49,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 50,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 51,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 52,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 53,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 54,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 55,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 56,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 57,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 58,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 59,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 60,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 61,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 62,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 63,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 64,Comptroller,,Scattering,,1,,,,,,,
Monroe,Greece 65,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 66,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 67,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 68,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 69,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 70,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 71,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 72,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 73,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 74,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 75,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 76,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 77,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 78,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 79,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 80,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 81,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 82,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 83,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 84,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 85,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 86,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 87,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 88,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 89,Comptroller,,Scattering,,1,,,,,,,
Monroe,Greece 90,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 91,Comptroller,,Scattering,,1,,,,,,,
Monroe,Greece 92,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 93,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 94,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 95,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 96,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 97,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 98,Comptroller,,Scattering,,1,,,,,,,
Monroe,Greece 99,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 100,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 101,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 102,Comptroller,,Scattering,,1,,,,,,,
Monroe,Greece 103,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 104,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 105,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 106,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 107,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 108,Comptroller,,Scattering,,0,,,,,,,
Monroe,Greece 109,Comptroller,,Scattering,,0,,,,,,,
Monroe,Hamlin 1,Comptroller,,Scattering,,0,,,,,,,
Monroe,Hamlin 2,Comptroller,,Scattering,,0,,,,,,,
Monroe,Hamlin 3,Comptroller,,Scattering,,0,,,,,,,
Monroe,Hamlin 4,Comptroller,,Scattering,,1,,,,,,,
Monroe,Hamlin 5,Comptroller,,Scattering,,0,,,,,,,
Monroe,Hamlin 6,Comptroller,,Scattering,,1,,,,,,,
Monroe,Hamlin 7,Comptroller,,Scattering,,0,,,,,,,
Monroe,Hamlin 8,Comptroller,,Scattering,,0,,,,,,,
Monroe,Hamlin 9,Comptroller,,Scattering,,0,,,,,,,
Monroe,Hamlin 10,Comptroller,,Scattering,,0,,,,,,,
Monroe,Henrietta 1,Comptroller,,Scattering,,0,,,,,,,
Monroe,Henrietta 2,Comptroller,,Scattering,,0,,,,,,,
Monroe,Henrietta 3,Comptroller,,Scattering,,0,,,,,,,
Monroe,Henrietta 4,Comptroller,,Scattering,,0,,,,,,,
Monroe,Henrietta 5,Comptroller,,Scattering,,0,,,,,,,
Monroe,Henrietta 6,Comptroller,,Scattering,,0,,,,,,,
Monroe,Henrietta 7,Comptroller,,Scattering,,0,,,,,,,
Monroe,Henrietta 8,Comptroller,,Scattering,,0,,,,,,,
Monroe,Henrietta 9,Comptroller,,Scattering,,0,,,,,,,
Monroe,Henrietta 10,Comptroller,,Scattering,,0,,,,,,,
Monroe,Henrietta 11,Comptroller,,Scattering,,0,,,,,,,
Monroe,Henrietta 12,Comptroller,,Scattering,,0,,,,,,,
Monroe,Henrietta 13,Comptroller,,Scattering,,0,,,,,,,
Monroe,Henrietta 14,Comptroller,,Scattering,,0,,,,,,,
Monroe,Henrietta 15,Comptroller,,Scattering,,0,,,,,,,
Monroe,Henrietta 16,Comptroller,,Scattering,,1,,,,,,,
Monroe,Henrietta 17,Comptroller,,Scattering,,0,,,,,,,
Monroe,Henrietta 18,Comptroller,,Scattering,,0,,,,,,,
Monroe,Henrietta 19,Comptroller,,Scattering,,0,,,,,,,
Monroe,Henrietta 20,Comptroller,,Scattering,,0,,,,,,,
Monroe,Henrietta 21,Comptroller,,Scattering,,0,,,,,,,
Monroe,Henrietta 22,Comptroller,,Scattering,,0,,,,,,,
Monroe,Henrietta 23,Comptroller,,Scattering,,1,,,,,,,
Monroe,Henrietta 24,Comptroller,,Scattering,,0,,,,,,,
Monroe,Henrietta 25,Comptroller,,Scattering,,0,,,,,,,
Monroe,Henrietta 26,Comptroller,,Scattering,,0,,,,,,,
Monroe,Henrietta 27,Comptroller,,Scattering,,0,,,,,,,
Monroe,Henrietta 28,Comptroller,,Scattering,,0,,,,,,,
Monroe,Henrietta 29,Comptroller,,Scattering,,0,,,,,,,
Monroe,Henrietta 30,Comptroller,,Scattering,,0,,,,,,,
Monroe,Henrietta 31,Comptroller,,Scattering,,0,,,,,,,
Monroe,Henrietta 32,Comptroller,,Scattering,,0,,,,,,,
Monroe,Henrietta 33,Comptroller,,Scattering,,0,,,,,,,
Monroe,Henrietta 34,Comptroller,,Scattering,,0,,,,,,,
Monroe,Henrietta 35,Comptroller,,Scattering,,0,,,,,,,
Monroe,Irondequoit 1,Comptroller,,Scattering,,0,,,,,,,
Monroe,Irondequoit 2,Comptroller,,Scattering,,0,,,,,,,
Monroe,Irondequoit 3,Comptroller,,Scattering,,0,,,,,,,
Monroe,Irondequoit 4,Comptroller,,Scattering,,0,,,,,,,
Monroe,Irondequoit 5,Comptroller,,Scattering,,0,,,,,,,
Monroe,Irondequoit 6,Comptroller,,Scattering,,1,,,,,,,
