assembly_district,precinct,county,party,office,district,candidate,votes
67,29,New York,Republican,President,,Donald J. Trump,18
67,29,New York,Republican,President,,John R. Kasich,22
67,29,New York,Republican,President,,Ben Carson,0
67,29,New York,Republican,President,,Ted Cruz,11
67,30,New York,Republican,President,,Public Counter,29
67,30,New York,Republican,President,,Emergency,0
67,30,New York,Republican,President,,Absentee/Military,0
67,30,New York,Republican,President,,Federal,0
67,30,New York,Republican,President,,Affidavit,0
67,30,New York,Republican,President,,Donald J. Trump,13
67,30,New York,Republican,President,,John R. Kasich,13
67,30,New York,Republican,President,,Ben Carson,0
67,30,New York,Republican,President,,Ted Cruz,3
67,31,New York,Republican,President,,Public Counter,36
67,31,New York,Republican,President,,Emergency,0
67,31,New York,Republican,President,,Absentee/Military,0
67,31,New York,Republican,President,,Federal,1
67,31,New York,Republican,President,,Affidavit,0
67,31,New York,Republican,President,,Donald J. Trump,16
67,31,New York,Republican,President,,John R. Kasich,15
67,31,New York,Republican,President,,Ben Carson,0
67,31,New York,Republican,President,,Ted Cruz,5
67,32,New York,Republican,President,,Public Counter,44
67,32,New York,Republican,President,,Emergency,0
67,32,New York,Republican,President,,Absentee/Military,1
67,32,New York,Republican,President,,Federal,0
67,32,New York,Republican,President,,Affidavit,1
67,32,New York,Republican,President,,Donald J. Trump,22
67,32,New York,Republican,President,,John R. Kasich,20
67,32,New York,Republican,President,,Ben Carson,0
67,32,New York,Republican,President,,Ted Cruz,4
67,33,New York,Republican,President,,Public Counter,31
67,33,New York,Republican,President,,Emergency,0
67,33,New York,Republican,President,,Absentee/Military,0
67,33,New York,Republican,President,,Federal,1
67,33,New York,Republican,President,,Affidavit,3
67,33,New York,Republican,President,,Donald J. Trump,16
67,33,New York,Republican,President,,John R. Kasich,17
67,33,New York,Republican,President,,Ben Carson,0
67,33,New York,Republican,President,,Ted Cruz,2
67,34,New York,Republican,President,,Public Counter,26
67,34,New York,Republican,President,,Emergency,0
67,34,New York,Republican,President,,Absentee/Military,2
67,34,New York,Republican,President,,Federal,1
67,34,New York,Republican,President,,Affidavit,2
67,34,New York,Republican,President,,Donald J. Trump,15
67,34,New York,Republican,President,,John R. Kasich,13
67,34,New York,Republican,President,,Ben Carson,1
67,34,New York,Republican,President,,Ted Cruz,2
67,35,New York,Republican,President,,Public Counter,36
67,35,New York,Republican,President,,Emergency,0
67,35,New York,Republican,President,,Absentee/Military,2
67,35,New York,Republican,President,,Federal,0
67,35,New York,Republican,President,,Affidavit,0
67,35,New York,Republican,President,,Donald J. Trump,16
67,35,New York,Republican,President,,John R. Kasich,19
67,35,New York,Republican,President,,Ben Carson,0
67,35,New York,Republican,President,,Ted Cruz,3
67,36,New York,Republican,President,,Public Counter,20
67,36,New York,Republican,President,,Emergency,0
67,36,New York,Republican,President,,Absentee/Military,1
67,36,New York,Republican,President,,Federal,2
67,36,New York,Republican,President,,Affidavit,0
67,36,New York,Republican,President,,Donald J. Trump,9
67,36,New York,Republican,President,,John R. Kasich,9
67,36,New York,Republican,President,,Ben Carson,0
67,36,New York,Republican,President,,Ted Cruz,5
67,37,New York,Republican,President,,Public Counter,42
67,37,New York,Republican,President,,Emergency,0
67,37,New York,Republican,President,,Absentee/Military,2
67,37,New York,Republican,President,,Federal,1
67,37,New York,Republican,President,,Affidavit,0
67,37,New York,Republican,President,,Donald J. Trump,26
67,37,New York,Republican,President,,John R. Kasich,15
67,37,New York,Republican,President,,Ben Carson,0
67,37,New York,Republican,President,,Ted Cruz,2
67,38,New York,Republican,President,,Public Counter,36
67,38,New York,Republican,President,,Emergency,0
67,38,New York,Republican,President,,Absentee/Military,1
67,38,New York,Republican,President,,Federal,0
67,38,New York,Republican,President,,Affidavit,2
67,38,New York,Republican,President,,Donald J. Trump,13
67,38,New York,Republican,President,,John R. Kasich,22
67,38,New York,Republican,President,,Ben Carson,1
67,38,New York,Republican,President,,Ted Cruz,3
67,39,New York,Republican,President,,Public Counter,27
67,39,New York,Republican,President,,Emergency,0
67,39,New York,Republican,President,,Absentee/Military,1
67,39,New York,Republican,President,,Federal,0
67,39,New York,Republican,President,,Affidavit,1
67,39,New York,Republican,President,,Donald J. Trump,10
67,39,New York,Republican,President,,John R. Kasich,17
67,39,New York,Republican,President,,Ben Carson,1
67,39,New York,Republican,President,,Ted Cruz,1
67,40,New York,Republican,President,,Public Counter,30
67,40,New York,Republican,President,,Emergency,0
67,40,New York,Republican,President,,Absentee/Military,0
67,40,New York,Republican,President,,Federal,0
67,40,New York,Republican,President,,Affidavit,1
67,40,New York,Republican,President,,Donald J. Trump,17
67,40,New York,Republican,President,,John R. Kasich,11
67,40,New York,Republican,President,,Ben Carson,0
67,40,New York,Republican,President,,Ted Cruz,3
67,41,New York,Republican,President,,Public Counter,39
67,41,New York,Republican,President,,Emergency,0
67,41,New York,Republican,President,,Absentee/Military,1
67,41,New York,Republican,President,,Federal,0
67,41,New York,Republican,President,,Affidavit,0
67,41,New York,Republican,President,,Donald J. Trump,15
67,41,New York,Republican,President,,John R. Kasich,21
67,41,New York,Republican,President,,Ben Carson,1
67,41,New York,Republican,President,,Ted Cruz,3
67,42,New York,Republican,President,,Public Counter,43
67,42,New York,Republican,President,,Emergency,0
67,42,New York,Republican,President,,Absentee/Military,2
67,42,New York,Republican,President,,Federal,0
67,42,New York,Republican,President,,Affidavit,2
67,42,New York,Republican,President,,Donald J. Trump,15
67,42,New York,Republican,President,,John R. Kasich,26
67,42,New York,Republican,President,,Ben Carson,1
67,42,New York,Republican,President,,Ted Cruz,5
67,43,New York,Republican,President,,Public Counter,23
67,43,New York,Republican,President,,Emergency,0
67,43,New York,Republican,President,,Absentee/Military,4
67,43,New York,Republican,President,,Federal,0
67,43,New York,Republican,President,,Affidavit,2
67,43,New York,Republican,President,,Donald J. Trump,11
67,43,New York,Republican,President,,John R. Kasich,15
67,43,New York,Republican,President,,Ben Carson,0
67,43,New York,Republican,President,,Ted Cruz,3
67,44,New York,Republican,President,,Public Counter,28
67,44,New York,Republican,President,,Emergency,0
67,44,New York,Republican,President,,Absentee/Military,1
67,44,New York,Republican,President,,Federal,1
67,44,New York,Republican,President,,Affidavit,0
67,44,New York,Republican,President,,Donald J. Trump,10
67,44,New York,Republican,President,,John R. Kasich,13
67,44,New York,Republican,President,,Ben Carson,0
67,44,New York,Republican,President,,Ted Cruz,6
67,45,New York,Republican,President,,Public Counter,93
67,45,New York,Republican,President,,Emergency,0
67,45,New York,Republican,President,,Absentee/Military,5
67,45,New York,Republican,President,,Federal,0
67,45,New York,Republican,President,,Affidavit,4
67,45,New York,Republican,President,,Donald J. Trump,47
67,45,New York,Republican,President,,John R. Kasich,43
67,45,New York,Republican,President,,Ben Carson,0
67,45,New York,Republican,President,,Ted Cruz,11
67,46,New York,Republican,President,,Public Counter,32
67,46,New York,Republican,President,,Emergency,0
67,46,New York,Republican,President,,Absentee/Military,2
67,46,New York,Republican,President,,Federal,1
67,46,New York,Republican,President,,Affidavit,1
67,46,New York,Republican,President,,Donald J. Trump,21
67,46,New York,Republican,President,,John R. Kasich,12
67,46,New York,Republican,President,,Ben Carson,0
67,46,New York,Republican,President,,Ted Cruz,3
67,47,New York,Republican,President,,Public Counter,80
67,47,New York,Republican,President,,Emergency,0
67,47,New York,Republican,President,,Absentee/Military,0
67,47,New York,Republican,President,,Federal,2
67,47,New York,Republican,President,,Affidavit,2
67,47,New York,Republican,President,,Donald J. Trump,39
67,47,New York,Republican,President,,John R. Kasich,32
67,47,New York,Republican,President,,Ben Carson,0
67,47,New York,Republican,President,,Ted Cruz,12
67,48,New York,Republican,President,,Public Counter,45
67,48,New York,Republican,President,,Emergency,0
67,48,New York,Republican,President,,Absentee/Military,0
67,48,New York,Republican,President,,Federal,0
67,48,New York,Republican,President,,Affidavit,0
67,48,New York,Republican,President,,Donald J. Trump,17
67,48,New York,Republican,President,,John R. Kasich,20
67,48,New York,Republican,President,,Ben Carson,1
67,48,New York,Republican,President,,Ted Cruz,7
67,49,New York,Republican,President,,Public Counter,22
67,49,New York,Republican,President,,Emergency,0
67,49,New York,Republican,President,,Absentee/Military,1
67,49,New York,Republican,President,,Federal,2
67,49,New York,Republican,President,,Affidavit,0
67,49,New York,Republican,President,,Donald J. Trump,11
67,49,New York,Republican,President,,John R. Kasich,7
67,49,New York,Republican,President,,Ben Carson,0
67,49,New York,Republican,President,,Ted Cruz,6
67,50,New York,Republican,President,,Public Counter,42
67,50,New York,Republican,President,,Emergency,0
67,50,New York,Republican,President,,Absentee/Military,1
67,50,New York,Republican,President,,Federal,1
67,50,New York,Republican,President,,Affidavit,2
67,50,New York,Republican,President,,Donald J. Trump,23
67,50,New York,Republican,President,,John R. Kasich,22
67,50,New York,Republican,President,,Ben Carson,0
67,50,New York,Republican,President,,Ted Cruz,1
67,51,New York,Republican,President,,Public Counter,10
67,51,New York,Republican,President,,Emergency,0
67,51,New York,Republican,President,,Absentee/Military,0
67,51,New York,Republican,President,,Federal,0
67,51,New York,Republican,President,,Affidavit,0
67,51,New York,Republican,President,,Donald J. Trump,8
67,51,New York,Republican,President,,John R. Kasich,1
67,51,New York,Republican,President,,Ben Carson,0
67,51,New York,Republican,President,,Ted Cruz,1
67,52,New York,Republican,President,,Public Counter,24
67,52,New York,Republican,President,,Emergency,0
67,52,New York,Republican,President,,Absentee/Military,0
67,52,New York,Republican,President,,Federal,1
67,52,New York,Republican,President,,Affidavit,0
67,52,New York,Republican,President,,Donald J. Trump,8
67,52,New York,Republican,President,,John R. Kasich,9
67,52,New York,Republican,President,,Ben Carson,0
67,52,New York,Republican,President,,Ted Cruz,8
67,53,New York,Republican,President,,Public Counter,31
67,53,New York,Republican,President,,Emergency,0
67,53,New York,Republican,President,,Absentee/Military,3
67,53,New York,Republican,President,,Federal,0
67,53,New York,Republican,President,,Affidavit,1
67,53,New York,Republican,President,,Donald J. Trump,8
67,53,New York,Republican,President,,John R. Kasich,20
67,53,New York,Republican,President,,Ben Carson,0
67,53,New York,Republican,President,,Ted Cruz,7
67,54,New York,Republican,President,,Public Counter,2
67,54,New York,Republican,President,,Emergency,0
67,54,New York,Republican,President,,Absentee/Military,0
67,54,New York,Republican,President,,Federal,0
67,54,New York,Republican,President,,Affidavit,0
67,54,New York,Republican,President,,Donald J. Trump,1
67,54,New York,Republican,President,,John R. Kasich,1
67,54,New York,Republican,President,,Ben Carson,0
67,54,New York,Republican,President,,Ted Cruz,0
67,55,New York,Republican,President,,Public Counter,44
67,55,New York,Republican,President,,Emergency,0
67,55,New York,Republican,President,,Absentee/Military,1
67,55,New York,Republican,President,,Federal,1
67,55,New York,Republican,President,,Affidavit,1
67,55,New York,Republican,President,,Donald J. Trump,17
67,55,New York,Republican,President,,John R. Kasich,26
67,55,New York,Republican,President,,Ben Carson,0
67,55,New York,Republican,President,,Ted Cruz,3
67,56,New York,Republican,President,,Public Counter,27
67,56,New York,Republican,President,,Emergency,0
67,56,New York,Republican,President,,Absentee/Military,0
67,56,New York,Republican,President,,Federal,0
67,56,New York,Republican,President,,Affidavit,1
67,56,New York,Republican,President,,Donald J. Trump,12
67,56,New York,Republican,President,,John R. Kasich,12
67,56,New York,Republican,President,,Ben Carson,0
67,56,New York,Republican,President,,Ted Cruz,4
67,57,New York,Republican,President,,Public Counter,43
67,57,New York,Republican,President,,Emergency,0
67,57,New York,Republican,President,,Absentee/Military,3
67,57,New York,Republican,President,,Federal,0
67,57,New York,Republican,President,,Affidavit,2
67,57,New York,Republican,President,,Donald J. Trump,18
67,57,New York,Republican,President,,John R. Kasich,19
67,57,New York,Republican,President,,Ben Carson,0
67,57,New York,Republican,President,,Ted Cruz,11
67,58,New York,Republican,President,,Public Counter,21
67,58,New York,Republican,President,,Emergency,0
67,58,New York,Republican,President,,Absentee/Military,3
67,58,New York,Republican,President,,Federal,0
67,58,New York,Republican,President,,Affidavit,0
67,58,New York,Republican,President,,Donald J. Trump,5
67,58,New York,Republican,President,,John R. Kasich,17
67,58,New York,Republican,President,,Ben Carson,0
67,58,New York,Republican,President,,Ted Cruz,2
67,59,New York,Republican,President,,Public Counter,22
67,59,New York,Republican,President,,Emergency,0
67,59,New York,Republican,President,,Absentee/Military,0
67,59,New York,Republican,President,,Federal,4
67,59,New York,Republican,President,,Affidavit,0
67,59,New York,Republican,President,,Donald J. Trump,5
67,59,New York,Republican,President,,John R. Kasich,15
67,59,New York,Republican,President,,Ben Carson,0
67,59,New York,Republican,President,,Ted Cruz,5
67,60,New York,Republican,President,,Public Counter,44
67,60,New York,Republican,President,,Emergency,0
67,60,New York,Republican,President,,Absentee/Military,1
67,60,New York,Republican,President,,Federal,0
67,60,New York,Republican,President,,Affidavit,0
67,60,New York,Republican,President,,Donald J. Trump,20
67,60,New York,Republican,President,,John R. Kasich,19
67,60,New York,Republican,President,,Ben Carson,1
67,60,New York,Republican,President,,Ted Cruz,5
67,61,New York,Republican,President,,Public Counter,37
67,61,New York,Republican,President,,Emergency,0
67,61,New York,Republican,President,,Absentee/Military,2
67,61,New York,Republican,President,,Federal,1
67,61,New York,Republican,President,,Affidavit,0
67,61,New York,Republican,President,,Donald J. Trump,22
67,61,New York,Republican,President,,John R. Kasich,14
67,61,New York,Republican,President,,Ben Carson,0
67,61,New York,Republican,President,,Ted Cruz,4
67,62,New York,Republican,President,,Public Counter,20
67,62,New York,Republican,President,,Emergency,0
67,62,New York,Republican,President,,Absentee/Military,3
67,62,New York,Republican,President,,Federal,0
67,62,New York,Republican,President,,Affidavit,0
67,62,New York,Republican,President,,Donald J. Trump,13
67,62,New York,Republican,President,,John R. Kasich,7
67,62,New York,Republican,President,,Ben Carson,0
67,62,New York,Republican,President,,Ted Cruz,3
67,63,New York,Republican,President,,Public Counter,12
67,63,New York,Republican,President,,Emergency,0
67,63,New York,Republican,President,,Absentee/Military,3
67,63,New York,Republican,President,,Federal,1
67,63,New York,Republican,President,,Affidavit,0
67,63,New York,Republican,President,,Donald J. Trump,5
67,63,New York,Republican,President,,John R. Kasich,10
67,63,New York,Republican,President,,Ben Carson,0
67,63,New York,Republican,President,,Ted Cruz,1
67,64,New York,Republican,President,,Public Counter,25
67,64,New York,Republican,President,,Emergency,0
67,64,New York,Republican,President,,Absentee/Military,0
67,64,New York,Republican,President,,Federal,1
67,64,New York,Republican,President,,Affidavit,2
67,64,New York,Republican,President,,Donald J. Trump,6
67,64,New York,Republican,President,,John R. Kasich,14
67,64,New York,Republican,President,,Ben Carson,0
67,64,New York,Republican,President,,Ted Cruz,8
67,65,New York,Republican,President,,Public Counter,31
67,65,New York,Republican,President,,Emergency,0
67,65,New York,Republican,President,,Absentee/Military,0
67,65,New York,Republican,President,,Federal,1
67,65,New York,Republican,President,,Affidavit,0
67,65,New York,Republican,President,,Donald J. Trump,18
67,65,New York,Republican,President,,John R. Kasich,14
67,65,New York,Republican,President,,Ben Carson,0
67,65,New York,Republican,President,,Ted Cruz,0
67,66,New York,Republican,President,,Public Counter,23
67,66,New York,Republican,President,,Emergency,0
67,66,New York,Republican,President,,Absentee/Military,1
67,66,New York,Republican,President,,Federal,0
67,66,New York,Republican,President,,Affidavit,0
67,66,New York,Republican,President,,Donald J. Trump,11
67,66,New York,Republican,President,,John R. Kasich,8
67,66,New York,Republican,President,,Ben Carson,0
67,66,New York,Republican,President,,Ted Cruz,5
67,67,New York,Republican,President,,Public Counter,37
67,67,New York,Republican,President,,Emergency,0
67,67,New York,Republican,President,,Absentee/Military,2
67,67,New York,Republican,President,,Federal,0
67,67,New York,Republican,President,,Affidavit,0
67,67,New York,Republican,President,,Donald J. Trump,15
67,67,New York,Republican,President,,John R. Kasich,17
67,67,New York,Republican,President,,Ben Carson,0
67,67,New York,Republican,President,,Ted Cruz,7
67,68,New York,Republican,President,,Public Counter,34
67,68,New York,Republican,President,,Emergency,0
67,68,New York,Republican,President,,Absentee/Military,0
67,68,New York,Republican,President,,Federal,0
67,68,New York,Republican,President,,Affidavit,1
67,68,New York,Republican,President,,Donald J. Trump,12
67,68,New York,Republican,President,,John R. Kasich,21
67,68,New York,Republican,President,,Ben Carson,1
67,68,New York,Republican,President,,Ted Cruz,1
67,69,New York,Republican,President,,Public Counter,26
67,69,New York,Republican,President,,Emergency,0
67,69,New York,Republican,President,,Absentee/Military,4
67,69,New York,Republican,President,,Federal,1
67,69,New York,Republican,President,,Affidavit,1
67,69,New York,Republican,President,,Donald J. Trump,8
67,69,New York,Republican,President,,John R. Kasich,18
67,69,New York,Republican,President,,Ben Carson,1
67,69,New York,Republican,President,,Ted Cruz,5
67,70,New York,Republican,President,,Public Counter,19
67,70,New York,Republican,President,,Emergency,0
67,70,New York,Republican,President,,Absentee/Military,0
67,70,New York,Republican,President,,Federal,1
67,70,New York,Republican,President,,Affidavit,1
67,70,New York,Republican,President,,Donald J. Trump,3
67,70,New York,Republican,President,,John R. Kasich,11
67,70,New York,Republican,President,,Ben Carson,0
67,70,New York,Republican,President,,Ted Cruz,7
67,71,New York,Republican,President,,Public Counter,18
67,71,New York,Republican,President,,Emergency,0
67,71,New York,Republican,President,,Absentee/Military,1
67,71,New York,Republican,President,,Federal,0
67,71,New York,Republican,President,,Affidavit,0
67,71,New York,Republican,President,,Donald J. Trump,6
67,71,New York,Republican,President,,John R. Kasich,9
67,71,New York,Republican,President,,Ben Carson,0
67,71,New York,Republican,President,,Ted Cruz,4
67,72,New York,Republican,President,,Public Counter,43
67,72,New York,Republican,President,,Emergency,0
67,72,New York,Republican,President,,Absentee/Military,0
67,72,New York,Republican,President,,Federal,0
67,72,New York,Republican,President,,Affidavit,1
67,72,New York,Republican,President,,Donald J. Trump,11
67,72,New York,Republican,President,,John R. Kasich,30
67,72,New York,Republican,President,,Ben Carson,0
67,72,New York,Republican,President,,Ted Cruz,3
67,73,New York,Republican,President,,Public Counter,26
67,73,New York,Republican,President,,Emergency,0
67,73,New York,Republican,President,,Absentee/Military,2
67,73,New York,Republican,President,,Federal,2
67,73,New York,Republican,President,,Affidavit,1
67,73,New York,Republican,President,,Donald J. Trump,8
67,73,New York,Republican,President,,John R. Kasich,16
67,73,New York,Republican,President,,Ben Carson,0
67,73,New York,Republican,President,,Ted Cruz,7
67,74,New York,Republican,President,,Public Counter,46
67,74,New York,Republican,President,,Emergency,0
67,74,New York,Republican,President,,Absentee/Military,1
67,74,New York,Republican,President,,Federal,0
67,74,New York,Republican,President,,Affidavit,0
67,74,New York,Republican,President,,Donald J. Trump,14
67,74,New York,Republican,President,,John R. Kasich,23
67,74,New York,Republican,President,,Ben Carson,0
67,74,New York,Republican,President,,Ted Cruz,10
67,75,New York,Republican,President,,Public Counter,26
67,75,New York,Republican,President,,Emergency,0
67,75,New York,Republican,President,,Absentee/Military,0
67,75,New York,Republican,President,,Federal,0
67,75,New York,Republican,President,,Affidavit,1
67,75,New York,Republican,President,,Donald J. Trump,10
67,75,New York,Republican,President,,John R. Kasich,13
67,75,New York,Republican,President,,Ben Carson,0
67,75,New York,Republican,President,,Ted Cruz,4
67,76,New York,Republican,President,,Public Counter,35
67,76,New York,Republican,President,,Emergency,0
67,76,New York,Republican,President,,Absentee/Military,3
67,76,New York,Republican,President,,Federal,0
67,76,New York,Republican,President,,Affidavit,1
67,76,New York,Republican,President,,Donald J. Trump,10
67,76,New York,Republican,President,,John R. Kasich,24
67,76,New York,Republican,President,,Ben Carson,0
67,76,New York,Republican,President,,Ted Cruz,5
67,77,New York,Republican,President,,Public Counter,39
67,77,New York,Republican,President,,Emergency,0
67,77,New York,Republican,President,,Absentee/Military,2
67,77,New York,Republican,President,,Federal,2
67,77,New York,Republican,President,,Affidavit,0
67,77,New York,Republican,President,,Donald J. Trump,15
67,77,New York,Republican,President,,John R. Kasich,23
67,77,New York,Republican,President,,Ben Carson,0
67,77,New York,Republican,President,,Ted Cruz,5
67,78,New York,Republican,President,,Public Counter,26
67,78,New York,Republican,President,,Emergency,0
67,78,New York,Republican,President,,Absentee/Military,0
67,78,New York,Republican,President,,Federal,0
67,78,New York,Republican,President,,Affidavit,0
67,78,New York,Republican,President,,Donald J. Trump,9
67,78,New York,Republican,President,,John R. Kasich,13
67,78,New York,Republican,President,,Ben Carson,0
67,78,New York,Republican,President,,Ted Cruz,4
67,79,New York,Republican,President,,Public Counter,26
67,79,New York,Republican,President,,Emergency,0
67,79,New York,Republican,President,,Absentee/Military,2
67,79,New York,Republican,President,,Federal,0
67,79,New York,Republican,President,,Affidavit,0
67,79,New York,Republican,President,,Donald J. Trump,10
67,79,New York,Republican,President,,John R. Kasich,16
67,79,New York,Republican,President,,Ben Carson,0
67,79,New York,Republican,President,,Ted Cruz,2
67,80,New York,Republican,President,,Public Counter,32
67,80,New York,Republican,President,,Emergency,0
67,80,New York,Republican,President,,Absentee/Military,0
67,80,New York,Republican,President,,Federal,1
67,80,New York,Republican,President,,Affidavit,2
67,80,New York,Republican,President,,Donald J. Trump,15
67,80,New York,Republican,President,,John R. Kasich,16
67,80,New York,Republican,President,,Ben Carson,0
67,80,New York,Republican,President,,Ted Cruz,4
67,81,New York,Republican,President,,Public Counter,29
67,81,New York,Republican,President,,Emergency,0
67,81,New York,Republican,President,,Absentee/Military,2
67,81,New York,Republican,President,,Federal,0
67,81,New York,Republican,President,,Affidavit,0
67,81,New York,Republican,President,,Donald J. Trump,10
67,81,New York,Republican,President,,John R. Kasich,18
67,81,New York,Republican,President,,Ben Carson,1
67,81,New York,Republican,President,,Ted Cruz,2
67,82,New York,Republican,President,,Public Counter,27
67,82,New York,Republican,President,,Emergency,0
67,82,New York,Republican,President,,Absentee/Military,0
67,82,New York,Republican,President,,Federal,0
67,82,New York,Republican,President,,Affidavit,0
67,82,New York,Republican,President,,Donald J. Trump,16
67,82,New York,Republican,President,,John R. Kasich,9
67,82,New York,Republican,President,,Ben Carson,0
67,82,New York,Republican,President,,Ted Cruz,2
67,83,New York,Republican,President,,Public Counter,18
67,83,New York,Republican,President,,Emergency,0
67,83,New York,Republican,President,,Absentee/Military,0
67,83,New York,Republican,President,,Federal,0
67,83,New York,Republican,President,,Affidavit,0
67,83,New York,Republican,President,,Donald J. Trump,8
67,83,New York,Republican,President,,John R. Kasich,9
67,83,New York,Republican,President,,Ben Carson,0
67,83,New York,Republican,President,,Ted Cruz,1
67,84,New York,Republican,President,,Public Counter,24
67,84,New York,Republican,President,,Emergency,0
67,84,New York,Republican,President,,Absentee/Military,1
67,84,New York,Republican,President,,Federal,1
67,84,New York,Republican,President,,Affidavit,4
67,84,New York,Republican,President,,Donald J. Trump,7
67,84,New York,Republican,President,,John R. Kasich,14
67,84,New York,Republican,President,,Ben Carson,0
67,84,New York,Republican,President,,Ted Cruz,9
67,85,New York,Republican,President,,Public Counter,26
67,85,New York,Republican,President,,Emergency,0
67,85,New York,Republican,President,,Absentee/Military,3
67,85,New York,Republican,President,,Federal,0
67,85,New York,Republican,President,,Affidavit,1
67,85,New York,Republican,President,,Donald J. Trump,11
67,85,New York,Republican,President,,John R. Kasich,16
67,85,New York,Republican,President,,Ben Carson,0
67,85,New York,Republican,President,,Ted Cruz,3
67,86,New York,Republican,President,,Public Counter,29
67,86,New York,Republican,President,,Emergency,0
67,86,New York,Republican,President,,Absentee/Military,0
67,86,New York,Republican,President,,Federal,0
67,86,New York,Republican,President,,Affidavit,1
67,86,New York,Republican,President,,Donald J. Trump,8
67,86,New York,Republican,President,,John R. Kasich,16
67,86,New York,Republican,President,,Ben Carson,0
67,86,New York,Republican,President,,Ted Cruz,6
67,87,New York,Republican,President,,Public Counter,38
67,87,New York,Republican,President,,Emergency,0
67,87,New York,Republican,President,,Absentee/Military,0
67,87,New York,Republican,President,,Federal,0
67,87,New York,Republican,President,,Affidavit,2
67,87,New York,Republican,President,,Donald J. Trump,13
67,87,New York,Republican,President,,John R. Kasich,23
67,87,New York,Republican,President,,Ben Carson,1
67,87,New York,Republican,President,,Ted Cruz,2
67,88,New York,Republican,President,,Public Counter,54
67,88,New York,Republican,President,,Emergency,0
67,88,New York,Republican,President,,Absentee/Military,2
67,88,New York,Republican,President,,Federal,1
67,88,New York,Republican,President,,Affidavit,1
67,88,New York,Republican,President,,Donald J. Trump,19
67,88,New York,Republican,President,,John R. Kasich,28
67,88,New York,Republican,President,,Ben Carson,0
67,88,New York,Republican,President,,Ted Cruz,11
67,89,New York,Republican,President,,Public Counter,42
67,89,New York,Republican,President,,Emergency,0
67,89,New York,Republican,President,,Absentee/Military,3
67,89,New York,Republican,President,,Federal,2
67,89,New York,Republican,President,,Affidavit,0
67,89,New York,Republican,President,,Donald J. Trump,13
67,89,New York,Republican,President,,John R. Kasich,23
67,89,New York,Republican,President,,Ben Carson,0
67,89,New York,Republican,President,,Ted Cruz,11
67,90,New York,Republican,President,,Public Counter,26
67,90,New York,Republican,President,,Emergency,0
67,90,New York,Republican,President,,Absentee/Military,1
67,90,New York,Republican,President,,Federal,1
67,90,New York,Republican,President,,Affidavit,1
67,90,New York,Republican,President,,Donald J. Trump,12
67,90,New York,Republican,President,,John R. Kasich,15
67,90,New York,Republican,President,,Ben Carson,0
67,90,New York,Republican,President,,Ted Cruz,1
67,91,New York,Republican,President,,Public Counter,26
67,91,New York,Republican,President,,Emergency,0
67,91,New York,Republican,President,,Absentee/Military,3
67,91,New York,Republican,President,,Federal,0
67,91,New York,Republican,President,,Affidavit,1
67,91,New York,Republican,President,,Donald J. Trump,10
67,91,New York,Republican,President,,John R. Kasich,16
67,91,New York,Republican,President,,Ben Carson,1
67,91,New York,Republican,President,,Ted Cruz,3
67,92,New York,Republican,President,,Public Counter,26
67,92,New York,Republican,President,,Emergency,0
67,92,New York,Republican,President,,Absentee/Military,0
67,92,New York,Republican,President,,Federal,1
67,92,New York,Republican,President,,Affidavit,0
67,92,New York,Republican,President,,Donald J. Trump,13
67,92,New York,Republican,President,,John R. Kasich,11
67,92,New York,Republican,President,,Ben Carson,0
67,92,New York,Republican,President,,Ted Cruz,3
67,93,New York,Republican,President,,Public Counter,15
67,93,New York,Republican,President,,Emergency,0
67,93,New York,Republican,President,,Absentee/Military,0
67,93,New York,Republican,President,,Federal,0
67,93,New York,Republican,President,,Affidavit,0
67,93,New York,Republican,President,,Donald J. Trump,7
67,93,New York,Republican,President,,John R. Kasich,7
67,93,New York,Republican,President,,Ben Carson,0
67,93,New York,Republican,President,,Ted Cruz,1
67,94,New York,Republican,President,,Public Counter,32
67,94,New York,Republican,President,,Emergency,0
67,94,New York,Republican,President,,Absentee/Military,1
67,94,New York,Republican,President,,Federal,0
67,94,New York,Republican,President,,Affidavit,2
67,94,New York,Republican,President,,Donald J. Trump,11
67,94,New York,Republican,President,,John R. Kasich,17
67,94,New York,Republican,President,,Ben Carson,0
67,94,New York,Republican,President,,Ted Cruz,7
67,95,New York,Republican,President,,Public Counter,26
67,95,New York,Republican,President,,Emergency,0
67,95,New York,Republican,President,,Absentee/Military,2
67,95,New York,Republican,President,,Federal,1
67,95,New York,Republican,President,,Affidavit,0
67,95,New York,Republican,President,,Donald J. Trump,9
67,95,New York,Republican,President,,John R. Kasich,9
67,95,New York,Republican,President,,Ben Carson,0
67,95,New York,Republican,President,,Ted Cruz,10
67,96,New York,Republican,President,,Public Counter,26
67,96,New York,Republican,President,,Emergency,0
67,96,New York,Republican,President,,Absentee/Military,0
67,96,New York,Republican,President,,Federal,0
67,96,New York,Republican,President,,Affidavit,0
67,96,New York,Republican,President,,Donald J. Trump,7
67,96,New York,Republican,President,,John R. Kasich,17
67,96,New York,Republican,President,,Ben Carson,0
67,96,New York,Republican,President,,Ted Cruz,2
67,97,New York,Republican,President,,Public Counter,13
67,97,New York,Republican,President,,Emergency,0
67,97,New York,Republican,President,,Absentee/Military,2
67,97,New York,Republican,President,,Federal,1
67,97,New York,Republican,President,,Affidavit,1
67,97,New York,Republican,President,,Donald J. Trump,4
